time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests
2021-10-09,province,on,2059.0,0,0,2015.0,190,1542.0,1542.0,30,1503.0,3,1542.0,509,1118.0,9,191,0
2022-07-16,province,on,1357.0,7,0,1356.0,28,731.0,731.0,9,731.0,56,731.0,55,640.0,9,39,7
2022-05-14,nation,ca,17606.0,2215,9,15413.0,370,4251.0,4527.0,69,4551.0,165,4128.0,345,3315.0,145,115,2224
2022-05-14,province,bc,3886.0,95,0,3743.0,62,706.0,706.0,17,706.0,26,701.0,91,701.0,40,28,95
2022-05-14,province,on,2065.0,133,0,2065.0,16,1412.0,1412.0,20,1412.0,57,1412.0,98,667.0,44,16,133
2022-05-28,province,on,1986.0,99,0,1985.0,24,1334.0,1335.0,22,1332.0,112,1334.0,121,541.0,23,27,99
2022-05-14,province,qc,5434.0,1316,6,3959.0,5,237.0,514.0,12,514.0,16,,0,384.0,21,11,1322
2022-07-16,province,bc,2952.0,29,4,2844.0,28,601.0,601.0,17,601.0,44,579.0,150,579.0,6,32,33
2021-10-09,nation,ca,10699.0,0,2,10159.0,867,3822.0,3821.0,50,3768.0,6,3504.0,920,2986.0,17,313,2
2022-05-21,nation,ca,16463.0,1692,12,14561.0,367,4280.0,4528.0,76,4550.0,218,4127.0,374,3177.0,144,141,1704
2021-10-02,province,qc,1089.0,0,0,1104.0,591,232.0,232.0,8,232.0,2,,0,232.0,1,4,0
2022-05-21,province,bc,3699.0,106,0,3699.0,60,779.0,779.0,20,779.0,27,773.0,91,773.0,46,27,106
2022-05-21,province,on,2117.0,120,0,2117.0,24,1460.0,1461.0,16,1454.0,92,1460.0,112,667.0,47,37,120
2022-07-16,nation,ca,11840.0,88,6,10123.0,142,2888.0,3113.0,79,3117.0,152,2544.0,410,2896.0,31,167,94
2021-10-02,province,on,1954.0,0,0,1913.0,142,1461.0,1461.0,20,1428.0,3,1461.0,474,1042.0,4,191,0
2022-05-21,province,qc,4707.0,804,12,3481.0,5,251.0,498.0,23,497.0,18,,0,362.0,13,15,816
2022-05-28,nation,ca,16036.0,1560,6,13922.0,313,4525.0,4775.0,93,4779.0,272,4356.0,447,2883.0,105,157,1567
2021-10-02,province,bc,1611.0,0,0,1611.0,24,517.0,517.0,6,513.0,2,513.0,159,513.0,0,37,0
2022-05-28,province,bc,3500.0,117,0,3346.0,51,775.0,775.0,20,775.0,56,764.0,83,764.0,34,27,117
2021-09-11,province,on,1224.0,1,0,1187.0,37,805.0,805.0,13,796.0,4,805.0,171,584.0,6,93,1
2022-08-06,province,bc,2615.0,10,1,2481.0,14,515.0,515.0,18,515.0,18,507.0,74,507.0,1,25,11
2022-07-02,province,qc,4996.0,89,7,3182.0,22,385.0,593.0,23,593.0,11,,0,538.0,13,23,96
2021-11-27,province,bc,4200.0,14,10,4160.0,423,709.0,709.0,12,709.0,3,694.0,131,694.0,9,108,24
2022-02-12,province,bc,5917.0,3,1,5784.0,95,651.0,651.0,13,651.0,2,645.0,44,645.0,17,9,4
2021-09-04,nation,ca,7061.0,3,0,6453.0,286,2638.0,2630.0,31,2666.0,6,2536.0,557,1993.0,21,158,3
2021-12-25,province,on,4030.0,3,0,4029.0,553,3031.0,3031.0,66,3031.0,4,3031.0,214,914.0,99,47,3
2022-01-22,province,bc,8275.0,1,0,7814.0,305,753.0,753.0,13,753.0,1,732.0,38,732.0,22,8,1
2022-08-20,province,bc,2233.0,5,0,2130.0,13,499.0,499.0,20,499.0,14,488.0,89,488.0,0,14,5
2021-09-04,province,bc,1025.0,1,0,1025.0,3,315.0,315.0,1,315.0,0,311.0,44,311.0,2,5,1
2021-12-25,province,bc,14257.0,23,3,14257.0,1263,751.0,751.0,28,751.0,4,733.0,136,733.0,34,42,26
2022-01-22,province,on,2591.0,0,2,2591.0,84,1892.0,1892.0,22,1890.0,0,1892.0,28,529.0,34,5,2
2021-12-25,nation,ca,28377.0,51,6,26919.0,2415,5476.0,5474.0,139,5508.0,66,5104.0,508,3131.0,254,165,57
2022-01-22,province,qc,1223.0,2,0,947.0,13,196.0,234.0,14,227.0,7,,0,226.0,6,2,2
2021-12-18,province,qc,2759.0,4,0,2354.0,132,356.0,503.0,33,397.0,44,,0,496.0,15,6,4
2022-01-29,nation,ca,16409.0,8,0,15236.0,355,4392.0,4497.0,53,4429.0,10,4199.0,109,3211.0,126,28,8
2021-12-18,province,on,3883.0,8,0,3813.0,592,3058.0,3058.0,88,3057.0,14,3058.0,336,1181.0,110,49,8
2021-12-18,province,bc,8638.0,30,3,8611.0,1128,741.0,741.0,20,741.0,0,734.0,151,734.0,24,54,33
2022-08-20,nation,ca,9418.0,15,2,8349.0,114,2655.0,2834.0,71,2863.0,86,2257.0,312,2764.0,9,91,17
2022-01-29,province,on,2367.0,0,0,2367.0,38,1846.0,1846.0,21,1846.0,3,1846.0,20,593.0,37,5,0
2022-01-29,province,qc,1136.0,3,0,827.0,10,208.0,313.0,10,228.0,3,,0,312.0,10,1,3
2021-12-18,nation,ca,22397.0,52,4,21031.0,2267,5852.0,5998.0,163,5920.0,64,5516.0,684,3815.0,277,189,56
2022-02-05,nation,ca,15927.0,5,2,14854.0,325,3959.0,3959.0,62,4038.0,10,3806.0,115,2755.0,78,19,6
2022-08-13,province,qc,2602.0,2,1,2258.0,22,473.0,653.0,18,652.0,23,,0,574.0,3,32,3
2021-12-11,province,qc,2880.0,9,4,2519.0,175,317.0,411.0,20,411.0,41,,0,356.0,7,2,13
2022-02-05,province,bc,6671.0,0,0,6395.0,139,715.0,715.0,12,715.0,1,700.0,26,700.0,16,11,0
2022-08-13,province,on,1096.0,1,0,1096.0,22,541.0,541.0,13,541.0,24,541.0,56,506.0,1,23,1
2021-12-11,province,on,3420.0,8,0,3354.0,641,2722.0,2722.0,88,2721.0,15,2713.0,385,1281.0,92,80,8
2022-02-05,province,on,2126.0,0,1,2124.0,35,1623.0,1623.0,23,1623.0,2,1623.0,29,480.0,16,2,1
2022-02-05,province,qc,844.0,1,0,667.0,7,169.0,169.0,11,233.0,2,,0,233.0,5,0,1
2022-08-13,province,bc,2437.0,9,1,2288.0,17,483.0,483.0,16,483.0,15,475.0,76,475.0,0,16,10
2021-12-11,province,bc,5172.0,14,5,5134.0,700,733.0,733.0,14,733.0,1,716.0,131,715.0,11,52,19
2022-02-12,nation,ca,13843.0,6,1,13108.0,275,3514.0,3539.0,51,3549.0,15,3316.0,128,2329.0,70,18,7
2022-08-13,nation,ca,9653.0,15,2,8867.0,101,2691.0,2864.0,73,2882.0,98,2222.0,292,2762.0,9,116,17
2022-01-22,nation,ca,19510.0,8,2,18270.0,625,4459.0,4494.0,60,4500.0,11,4258.0,133,3100.0,154,34,10
2022-08-20,province,on,1004.0,0,1,1004.0,21,458.0,458.0,7,458.0,14,458.0,37,458.0,3,17,1
2021-12-25,province,qc,3049.0,18,2,2467.0,119,383.0,378.0,28,378.0,46,,0,378.0,11,13,20
2022-08-27,province,pe,41.0,0,0,41.0,1,41.0,41.0,0,41.0,1,41.0,24,41.0,0,2,0
2022-01-08,nation,ca,28332.0,23,0,26181.0,1377,5049.0,5163.0,95,5173.0,37,4902.0,280,3367.0,312,93,23
2022-01-08,province,on,3668.0,1,0,3668.0,219,2757.0,2757.0,38,2757.0,2,2757.0,76,966.0,105,17,1
2022-01-01,province,qc,2560.0,0,0,1916.0,69,287.0,324.0,18,321.0,33,,0,320.0,8,1,0
2022-01-08,province,qc,2249.0,4,0,1708.0,50,228.0,296.0,22,295.0,24,,0,296.0,25,3,4
2022-01-01,province,on,3665.0,5,0,3664.0,372,2746.0,2747.0,41,2746.0,10,2746.0,148,782.0,114,24,5
2022-01-15,nation,ca,23595.0,26,2,21431.0,926,5216.0,4760.0,54,4796.0,18,4471.0,178,3364.0,251,62,28
2022-01-15,province,bc,9996.0,8,3,9306.0,449,597.0,597.0,15,597.0,2,588.0,61,588.0,26,26,11
2022-01-01,province,bc,13696.0,10,1,13884.0,922,760.0,760.0,20,760.0,5,747.0,89,747.0,49,35,11
2022-08-27,territory,nu,108.0,0,0,108.0,9,,,0,,0,,0,,0,0,0
2022-08-27,territory,nt,28.0,0,0,28.0,4,1.0,1.0,0,1.0,0,27.0,11,1.0,0,1,0
2022-08-27,province,sk,326.0,0,0,326.0,2,159.0,159.0,5,159.0,11,159.0,19,159.0,0,8,0
2022-08-27,province,qc,2565.0,5,0,2103.0,36,497.0,641.0,11,637.0,22,,0,559.0,1,10,5
2022-08-27,province,on,1079.0,6,0,1078.0,11,509.0,509.0,7,509.0,19,509.0,59,509.0,4,17,6
2022-08-20,province,qc,2635.0,5,1,2045.0,33,406.0,587.0,13,586.0,20,,0,497.0,3,22,6
2022-08-27,province,ns,371.0,0,0,371.0,3,36.0,36.0,1,36.0,0,36.0,8,36.0,0,1,0
2022-08-27,province,nl,221.0,0,0,221.0,7,221.0,221.0,2,221.0,4,221.0,38,221.0,0,3,0
2022-08-27,province,nb,351.0,0,0,278.0,1,34.0,34.0,6,34.0,0,34.0,2,34.0,0,3,0
2022-08-27,province,mb,553.0,3,0,553.0,4,132.0,132.0,2,154.0,9,132.0,17,154.0,0,8,3
2022-08-27,province,bc,2063.0,4,0,1953.0,10,560.0,560.0,9,560.0,14,552.0,46,552.0,3,6,4
2022-08-27,province,ab,1620.0,3,0,1413.0,11,694.0,693.0,14,694.0,7,689.0,83,694.0,1,13,3
2022-08-27,nation,ca,9328.0,21,0,8475.0,99,2885.0,3028.0,57,3047.0,87,2401.0,308,2961.0,9,72,21
2022-01-15,province,on,2903.0,1,0,2903.0,139,2166.0,2167.0,11,2166.0,3,2166.0,40,657.0,74,7,1
2022-01-01,nation,ca,29528.0,27,3,28354.0,1905,5124.0,5163.0,99,5190.0,52,4852.0,374,3204.0,331,109,30
2022-01-15,province,qc,1400.0,3,0,1142.0,24,776.0,320.0,7,320.0,3,,0,412.0,5,2,3
2021-12-11,nation,ca,19816.0,46,10,18329.0,1849,5520.0,5614.0,139,5658.0,69,5204.0,758,3830.0,252,219,55
2022-01-29,province,bc,6638.0,2,0,6356.0,129,766.0,766.0,13,766.0,0,753.0,38,753.0,8,8,2
2022-02-19,province,bc,5451.0,0,0,5366.0,86,557.0,557.0,11,557.0,0,553.0,56,553.0,15,3,0
2022-02-19,province,on,1941.0,1,0,1940.0,19,1397.0,1397.0,10,1397.0,0,1397.0,43,357.0,13,4,1
2021-12-04,province,on,3068.0,5,0,3002.0,441,2055.0,2055.0,40,2055.0,9,2053.0,381,1225.0,60,81,5
2021-11-27,province,qc,2584.0,3,1,2132.0,238,475.0,380.0,14,380.0,33,,0,475.0,7,4,4
2022-08-06,province,on,1046.0,1,0,1046.0,15,522.0,522.0,15,522.0,29,522.0,48,467.0,6,22,1
2022-02-19,nation,ca,13103.0,3,0,12301.0,266,3164.0,3164.0,48,3180.0,14,3007.0,134,2038.0,66,14,3
2022-02-12,province,qc,985.0,1,0,749.0,11,214.0,239.0,12,239.0,6,,0,239.0,3,0,1
2021-11-27,province,on,2979.0,3,0,2907.0,396,1968.0,1968.0,53,1968.0,9,1951.0,425,1317.0,50,117,3
2021-09-04,province,on,1305.0,0,0,1277.0,19,857.0,857.0,13,832.0,3,857.0,227,645.0,11,124,0
2022-02-26,province,bc,5256.0,0,1,5206.0,87,579.0,579.0,10,579.0,1,571.0,60,571.0,35,10,1
2022-02-19,province,qc,832.0,0,0,539.0,4,166.0,166.0,13,166.0,7,,0,201.0,2,1,0
2022-08-06,province,qc,2835.0,2,2,2095.0,24,400.0,667.0,11,571.0,11,,0,494.0,1,28,4
2022-02-26,province,on,1736.0,3,0,1735.0,21,1262.0,1263.0,11,1259.0,1,1262.0,64,331.0,16,2,3
2022-02-12,province,on,1981.0,0,0,1980.0,18,1486.0,1486.0,17,1486.0,1,1486.0,37,376.0,14,3,0
2022-02-26,nation,ca,12142.0,7,2,11383.0,241,3003.0,3035.0,56,3038.0,16,2837.0,179,1962.0,72,22,10
2021-12-04,nation,ca,18356.0,35,28,17099.0,1525,4761.0,4809.0,91,4868.0,72,4423.0,736,3785.0,187,275,62
2021-12-04,province,bc,4846.0,22,24,4806.0,664,723.0,723.0,13,723.0,5,708.0,122,708.0,10,95,46
2021-12-04,province,qc,2471.0,2,1,2164.0,179,355.0,403.0,19,403.0,52,,0,465.0,9,4,3
2022-08-20,territory,nu,69.0,0,0,69.0,2,,,0,,0,,0,,0,0,0
2022-08-20,territory,yk,,0,0,,0,,,0,,0,,0,,0,0,0
2022-08-20,province,sk,355.0,1,0,355.0,1,170.0,170.0,6,170.0,13,170.0,21,170.0,0,8,1
2022-08-20,province,nb,290.0,0,0,117.0,1,28.0,28.0,2,28.0,0,28.0,9,28.0,0,4,0
2022-08-20,province,mb,506.0,0,0,506.0,4,142.0,142.0,3,171.0,2,142.0,39,171.0,0,2,0
2022-08-20,territory,nt,31.0,0,0,31.0,7,1.0,1.0,0,1.0,0,30.0,7,1.0,0,0,0
2022-08-20,province,ns,375.0,0,0,375.0,3,14.0,14.0,0,14.0,0,14.0,3,14.0,0,0,0
