time_value,geo_type,geo_value,rsv_pct_positive,flu_pct_positive
2022-02-19,province,bc,1.6,0.0
2021-10-02,region,territories,0.0,0.0
2022-03-26,region,territories,5.01,0.26
2022-01-22,nation,ca,3.42,0.05
2021-10-09,province,qc,39.36,0.12
2022-07-23,province,bc,0.94,0.74
2022-01-29,nation,ca,2.33,0.05
2022-01-22,region,territories,2.13,0.0
2022-01-22,region,prairies,3.3,0.07
2022-01-22,region,atlantic,3.54,0.0
2022-01-22,province,qc,1.37,0.16
2022-07-23,province,on,1.38,0.16
2022-01-22,province,on,3.24,0.08
2021-10-09,region,atlantic,0.38,0.0
2022-01-22,province,bc,3.9,0.01
2021-09-04,region,prairies,0.04,0.04
2022-01-15,region,territories,1.54,0.0
2022-02-19,nation,ca,2.16,0.02
2022-01-15,region,prairies,4.1,0.16
2022-01-15,region,atlantic,6.67,0.19
2022-07-23,province,qc,1.13,0.46
2021-10-09,region,prairies,0.65,0.0
2022-01-15,province,qc,2.1,0.21
2022-01-15,province,on,4.79,0.03
2022-07-23,region,atlantic,2.66,0.65
2022-01-15,province,bc,4.82,0.11
2022-01-15,nation,ca,4.32,0.12
2022-01-08,region,territories,2.19,0.0
2021-10-09,region,territories,0.0,0.0
2022-07-23,region,prairies,1.79,1.18
2022-01-29,province,bc,2.03,0.03
2022-01-29,province,on,1.61,0.0
2022-07-23,nation,ca,1.48,0.68
2022-01-29,province,qc,1.21,0.26
2022-02-12,region,territories,1.56,0.0
2022-02-12,region,prairies,4.44,0.03
2022-07-16,province,qc,1.0,0.62
2022-02-12,region,atlantic,1.7,0.0
2022-02-12,province,qc,1.47,0.1
2022-06-11,region,territories,23.97,24.28
2021-10-09,nation,ca,8.53,0.02
2022-07-16,region,atlantic,2.96,1.58
2022-02-12,province,bc,1.64,0.07
2022-02-12,nation,ca,2.1,0.05
2022-02-05,region,territories,1.46,0.0
2022-02-05,region,prairies,3.16,0.1
2021-09-04,region,territories,0.0,0.0
2022-02-05,region,atlantic,1.51,0.0
2021-10-09,province,bc,1.59,0.0
2022-07-16,region,prairies,1.01,0.35
2022-02-05,province,qc,1.05,0.12
2022-02-05,province,on,1.65,0.05
2022-02-05,province,bc,2.17,0.0
2022-02-05,nation,ca,2.19,0.04
2022-07-16,region,territories,6.8,1.36
2022-01-29,region,territories,1.65,0.0
2021-10-09,province,on,9.43,0.0
2022-01-29,region,prairies,3.3,0.07
2022-01-29,region,atlantic,3.32,0.0
2022-03-26,region,prairies,10.96,1.94
2022-04-02,nation,ca,4.0,1.52
2022-01-08,region,atlantic,6.61,0.0
2022-05-14,region,territories,19.57,36.1
2021-09-18,province,on,5.07,0.06
2022-06-18,region,prairies,3.23,4.27
2022-05-21,region,territories,26.14,24.43
2022-05-21,region,prairies,4.92,11.52
2022-05-21,region,atlantic,1.69,7.53
2022-06-18,region,territories,22.7,16.22
2022-05-21,province,qc,0.14,17.33
2022-05-21,province,on,1.13,5.67
2022-05-21,province,bc,1.62,2.87
2021-09-18,province,qc,40.76,0.0
2022-05-21,nation,ca,2.52,10.35
2021-09-11,region,atlantic,0.6,0.0
2022-06-25,nation,ca,1.82,3.03
2022-06-25,province,qc,0.77,2.99
2022-05-14,region,prairies,5.44,10.46
2022-05-14,region,atlantic,1.32,7.22
2022-05-14,province,qc,0.13,24.33
2021-09-18,region,atlantic,0.4,0.0
2022-06-25,province,bc,1.34,2.2
2022-05-14,province,on,0.77,6.44
2022-05-14,province,bc,1.66,2.44
2022-05-14,nation,ca,2.4,12.63
2022-06-25,province,on,1.51,1.27
2022-05-07,region,territories,13.08,23.08
2022-05-07,region,prairies,6.42,10.3
2021-09-18,region,prairies,0.24,0.06
2022-05-28,nation,ca,2.25,9.77
2022-05-28,province,bc,1.52,3.34
2022-05-28,province,on,1.21,4.98
2022-06-18,region,atlantic,2.12,14.09
2022-06-11,region,prairies,3.19,7.85
2022-06-11,region,atlantic,1.86,8.98
2022-06-11,province,qc,0.27,7.72
2022-06-18,nation,ca,1.95,5.01
2021-09-11,region,territories,0.34,0.0
2022-06-11,province,on,1.61,3.63
2022-06-11,province,bc,1.66,3.83
2022-06-18,province,bc,1.43,2.46
2022-06-11,nation,ca,2.1,7.01
2022-06-04,region,territories,20.41,28.23
2022-06-04,region,prairies,4.44,9.26
2022-06-04,region,atlantic,2.01,7.0
2021-09-11,region,prairies,0.14,0.0
2021-09-18,nation,ca,7.59,0.03
2022-06-04,province,qc,0.2,12.07
2022-06-04,province,on,1.76,4.48
2022-06-18,province,on,1.63,1.98
2022-06-04,province,bc,1.48,3.88
2022-06-04,nation,ca,2.4,8.44
2022-05-28,region,territories,38.07,41.28
2021-09-18,province,bc,0.71,0.0
2022-06-18,province,qc,0.24,5.03
2022-05-28,region,prairies,3.78,11.46
2022-05-28,region,atlantic,1.31,6.24
2022-05-28,province,qc,0.16,15.47
2022-05-07,region,atlantic,0.97,5.31
2022-05-07,province,qc,0.13,26.6
2022-07-09,nation,ca,1.47,1.23
2022-07-02,region,atlantic,2.05,3.83
2022-04-16,province,qc,0.21,11.5
2021-09-25,province,on,3.97,0.0
2022-04-16,province,on,1.21,2.15
2022-07-02,province,qc,0.69,1.92
2022-04-16,province,bc,1.21,1.09
2022-04-16,nation,ca,3.46,3.86
2022-04-09,region,territories,12.5,4.32
2022-04-09,region,prairies,9.47,3.17
2021-09-25,province,qc,41.67,0.0
2022-04-09,region,atlantic,1.01,0.71
2022-04-09,province,qc,0.18,6.93
2021-09-11,province,on,3.12,0.08
2022-04-09,province,on,0.64,1.17
2022-05-07,province,on,0.78,3.39
2022-04-09,province,bc,1.9,0.91
2022-04-09,nation,ca,4.05,2.49
2022-07-02,region,prairies,2.18,3.03
2021-09-25,region,atlantic,0.0,0.0
2022-04-02,region,territories,12.5,0.58
2022-04-02,region,prairies,10.77,2.46
2022-04-02,region,atlantic,0.81,0.3
2022-07-02,region,territories,21.98,4.4
2022-04-02,province,qc,0.1,3.44
2022-04-02,province,on,0.63,1.11
2022-04-02,province,bc,1.97,0.63
2021-09-25,region,prairies,0.26,0.0
2022-07-02,province,on,1.67,1.0
2022-04-16,region,atlantic,1.98,1.65
2022-04-16,region,prairies,8.81,4.23
2022-04-16,region,territories,7.97,11.43
2022-05-07,province,bc,1.36,2.18
2022-06-25,region,atlantic,2.54,6.26
2022-05-07,nation,ca,2.34,11.29
2022-04-30,region,territories,9.5,21.27
2021-09-18,region,territories,0.0,0.0
2022-04-30,region,prairies,7.56,9.28
2022-06-25,region,prairies,1.91,3.07
2022-04-30,region,atlantic,1.33,5.07
2022-04-30,province,qc,0.27,20.51
2022-04-30,province,on,1.43,4.12
2022-04-30,province,bc,1.47,2.58
2021-09-11,province,qc,39.85,0.0
2022-04-30,nation,ca,2.84,9.68
2021-09-25,nation,ca,7.16,0.0
2022-06-25,region,territories,28.87,7.75
2022-04-23,region,territories,9.18,19.23
2022-04-23,region,prairies,7.65,6.51
2022-04-23,region,atlantic,1.27,1.89
2022-04-23,province,qc,0.12,19.64
2022-07-02,nation,ca,1.45,2.25
2022-04-23,province,on,0.43,1.83
2021-09-25,province,bc,1.01,0.0
2022-04-23,province,bc,1.49,1.88
2022-07-02,province,bc,0.73,1.89
2022-04-23,nation,ca,2.97,6.99
2022-01-08,region,prairies,5.1,0.17
2022-02-12,province,on,0.91,0.0
2022-08-20,province,on,2.09,0.1
2022-08-20,province,qc,1.61,0.23
2022-08-20,region,atlantic,1.74,0.0
2021-12-18,province,qc,5.61,0.14
2021-10-30,region,territories,0.47,0.46
2022-07-30,region,territories,2.38,0.0
2021-11-27,region,prairies,3.26,0.0
2021-11-06,nation,ca,7.82,0.2
2021-12-18,province,on,15.53,0.21
2022-08-06,region,territories,11.57,0.0
2021-11-13,region,territories,0.14,0.13
2021-10-16,region,atlantic,0.16,0.0
2021-11-13,region,prairies,1.5,0.06
2021-11-06,province,bc,5.77,0.58
2021-12-18,province,bc,13.1,0.38
2021-11-27,region,territories,0.0,0.0
2022-08-13,region,prairies,0.96,0.12
2021-11-20,region,atlantic,2.54,0.0
2021-12-18,region,atlantic,8.18,0.27
2022-08-13,region,atlantic,0.71,0.0
2021-10-30,province,qc,31.02,0.05
2021-10-16,province,qc,42.78,0.18
2021-11-20,nation,ca,7.18,0.16
2021-10-23,province,qc,33.88,0.0
2021-12-25,province,bc,8.86,0.18
2021-10-30,region,atlantic,0.1,0.0
2021-12-25,nation,ca,8.97,0.2
2022-08-06,province,qc,1.15,0.14
2022-07-30,region,atlantic,1.25,0.4
2022-08-20,region,territories,14.15,0.0
2021-10-23,region,territories,0.0,0.36
2021-10-30,region,prairies,0.88,0.04
2021-11-27,province,qc,11.16,0.16
2021-12-18,region,territories,7.24,0.0
2022-08-20,region,prairies,0.84,0.19
2022-07-30,region,prairies,1.12,0.4
2021-11-27,region,atlantic,2.68,0.1
2021-12-18,region,prairies,6.07,0.13
2021-12-18,nation,ca,10.78,0.25
2021-11-06,province,on,10.45,0.04
2021-12-11,region,territories,6.56,0.0
2021-12-04,region,territories,5.53,0.0
2021-11-13,province,qc,18.49,0.04
2021-12-11,province,bc,13.63,0.37
2021-11-06,region,territories,0.47,0.92
2021-12-11,nation,ca,10.09,0.28
2021-12-04,province,on,14.69,0.16
2022-08-20,province,bc,0.61,0.22
2021-11-13,province,on,9.97,0.04
2021-10-16,region,territories,0.17,0.0
2021-12-04,nation,ca,8.92,0.34
2021-11-13,nation,ca,7.03,0.13
2022-08-06,province,on,1.43,0.1
2021-12-04,province,qc,8.27,0.12
2021-10-23,region,atlantic,0.17,0.0
2021-11-13,province,bc,7.48,0.32
2022-08-20,nation,ca,1.37,0.18
2021-12-04,region,prairies,3.8,0.04
2022-08-06,region,atlantic,1.33,0.11
2021-12-11,province,on,19.11,0.23
2021-11-06,region,prairies,1.45,0.0
2022-08-06,province,bc,0.56,0.42
2022-08-06,region,prairies,1.16,0.5
2021-12-11,region,prairies,5.08,0.24
2021-09-04,province,qc,37.95,0.12
2021-11-06,province,qc,26.46,0.0
2021-09-04,province,bc,0.29,0.1
2021-12-11,region,atlantic,3.63,0.09
2021-11-13,region,atlantic,0.84,0.0
2022-08-06,nation,ca,1.18,0.3
2021-10-16,region,prairies,0.61,0.03
2021-10-23,region,prairies,0.85,0.0
2021-10-23,nation,ca,8.18,0.05
2021-12-11,province,qc,6.95,0.45
2021-11-06,region,atlantic,1.24,0.0
2022-08-13,region,territories,9.76,0.0
2021-12-04,province,bc,13.82,0.95
2021-12-25,province,on,13.73,0.07
2021-10-23,province,bc,2.95,0.12
2022-08-27,nation,ca,1.17,0.23
2022-01-01,province,qc,3.6,0.0
2022-08-27,region,territories,9.42,0.0
2022-01-01,region,prairies,7.89,0.15
2021-11-20,region,territories,0.0,0.23
2022-08-27,region,prairies,0.74,0.24
2022-01-01,region,atlantic,4.43,0.29
2022-08-27,region,atlantic,1.32,0.0
2022-07-30,province,bc,0.66,0.47
2021-10-16,province,bc,2.0,0.05
2021-11-20,province,on,13.38,0.19
2022-07-30,province,qc,1.45,0.37
2021-09-04,region,atlantic,0.0,0.0
2022-08-13,nation,ca,1.14,0.18
2022-08-27,province,qc,1.71,0.19
2022-01-01,region,territories,2.28,0.0
2022-08-27,territory,nt,14.29,0.0
2022-08-13,province,on,2.01,0.09
2021-10-23,province,on,9.55,0.04
2022-07-23,region,territories,3.01,0.0
2022-01-08,province,qc,2.93,0.18
2021-10-30,nation,ca,8.11,0.05
2022-01-08,province,on,5.97,0.03
2021-10-30,province,bc,4.35,0.07
2021-11-20,province,qc,12.74,0.04
2022-01-08,province,bc,5.9,0.06
2021-10-30,province,on,9.88,0.0
2021-10-16,nation,ca,9.54,0.06
2022-08-13,province,bc,0.74,0.41
2021-11-20,region,prairies,1.91,0.04
2022-08-27,territory,nu,8.33,0.0
2022-01-08,nation,ca,5.26,0.08
2022-07-30,nation,ca,1.08,0.38
2022-01-01,province,on,10.15,0.14
2022-08-27,province,sk,0.61,0.0
2022-08-27,province,mb,0.72,0.54
2021-09-04,province,on,1.49,0.0
2021-09-04,nation,ca,4.43,0.04
2021-11-27,province,on,13.62,0.1
2021-12-25,province,qc,4.82,0.66
2022-08-27,province,ab,0.78,0.19
2021-12-25,region,atlantic,6.65,0.0
2022-08-13,province,qc,0.97,0.12
2022-08-27,province,bc,0.51,0.19
2021-11-27,province,bc,10.17,0.57
2022-07-30,province,on,0.9,0.24
2021-10-16,province,on,8.36,0.05
2021-12-25,region,prairies,7.91,0.15
2022-08-27,province,nb,0.36,0.0
2021-12-04,region,atlantic,2.67,0.22
2022-01-01,province,bc,6.64,0.08
2021-12-25,region,territories,8.44,0.17
2021-11-20,province,bc,8.23,0.39
2022-08-27,province,on,1.02,0.56
2022-08-27,province,pe,2.44,0.0
2021-11-27,nation,ca,8.1,0.2
2022-08-27,province,nl,3.17,0.0
2022-08-27,province,ns,0.81,0.0
2022-01-01,nation,ca,6.72,0.1
2022-08-20,province,ab,1.05,0.25
2022-08-20,province,nl,4.19,0.0
2022-08-20,province,nb,0.85,0.0
2022-08-20,province,mb,0.79,0.0
2022-08-20,province,ns,0.8,0.0
2022-08-20,province,sk,0.28,0.28
2022-08-20,territory,nu,2.9,0.0
2022-08-20,territory,yk,,
2022-08-20,province,pe,3.45,0.0
2022-08-20,territory,nt,22.58,0.0
2022-08-13,province,mb,1.06,0.0
2022-08-13,province,nb,1.28,0.0
2022-08-13,territory,yk,0.0,0.0
2022-08-13,province,ab,1.14,0.13
2022-08-13,territory,nt,20.0,0.0
2022-08-13,territory,nu,5.75,0.0
2022-08-13,province,sk,0.27,0.27
2022-08-13,province,pe,0.0,0.0
2022-08-13,province,nl,0.83,0.0
2022-08-13,province,ns,0.48,0.0
2022-08-06,province,sk,0.62,0.31
2022-08-06,territory,nu,0.0,0.0
2022-08-06,territory,nt,19.35,0.0
2022-08-06,territory,yk,0.0,0.0
2022-08-06,province,nl,3.5,0.0
2022-08-06,province,ns,0.45,0.22
2022-08-06,province,pe,0.0,0.0
2022-08-06,province,ab,1.25,0.71
2022-08-06,province,mb,1.39,0.0
2022-08-06,province,nb,1.77,0.0
2022-07-30,territory,yk,0.0,0.0
2022-07-30,province,ns,0.79,0.59
2022-07-30,province,nl,0.58,0.58
2022-07-30,province,sk,0.66,0.66
2022-07-30,territory,nt,4.65,0.0
2022-07-30,territory,nu,1.67,0.0
2022-07-30,province,pe,3.12,0.0
2022-07-30,province,ab,0.72,0.46
2022-07-30,province,nb,2.46,0.0
2022-07-30,province,mb,2.84,0.0
2022-07-23,territory,yk,0.0,0.0
2022-07-23,territory,nu,0.94,0.0
2022-07-23,territory,nt,7.14,0.0
2022-07-23,province,nb,1.68,0.23
2022-07-23,province,mb,4.03,0.25
2022-07-23,province,nl,3.37,2.4
2022-07-23,province,ns,2.75,0.37
2022-07-23,province,ab,1.41,1.59
2022-07-23,province,sk,0.85,0.28
2022-07-23,province,pe,5.26,0.0
2022-07-16,province,ab,0.8,0.32
2022-07-16,province,nl,3.18,2.55
2022-07-16,province,mb,2.59,0.0
2022-07-16,province,pe,0.0,0.0
2022-07-16,province,nb,9.49,0.41
2022-07-16,province,ns,1.54,2.4
2022-07-16,province,sk,1.12,0.28
2022-07-16,territory,nt,17.5,2.5
2022-07-16,territory,nu,2.04,1.02
2022-07-16,territory,yk,0.0,0.0
2022-07-09,province,mb,1.87,0.0
2022-07-09,territory,yk,0.0,0.0
2022-07-09,territory,nu,9.47,1.05
2022-07-09,territory,nt,22.95,0.0
2022-07-09,province,ab,1.43,1.33
2022-07-09,province,sk,1.37,1.03
2022-07-09,province,pe,0.0,4.55
2022-07-09,province,nl,9.3,0.58
2022-07-09,province,nb,0.97,7.32
2022-07-09,province,ns,2.49,1.92
2022-07-02,province,sk,1.8,2.16
2022-07-02,territory,yk,0.0,0.0
2022-07-02,territory,nu,21.57,5.88
2022-07-02,territory,nt,,
2022-07-02,province,ns,1.8,3.92
2022-07-02,province,pe,0.0,5.88
2022-07-02,province,nb,2.73,4.93
2022-07-02,province,nl,2.21,0.55
2022-07-02,province,mb,4.3,0.27
2022-07-02,province,ab,1.83,3.27
2022-06-25,province,nb,3.2,7.93
2022-06-25,province,nl,6.21,1.69
2022-06-25,province,pe,0.0,0.0
2022-06-25,province,ns,1.21,6.76
2022-06-25,territory,nt,26.92,3.85
2022-06-25,province,sk,1.96,2.51
2022-06-25,territory,nu,21.84,6.9
2022-06-25,territory,yk,0.0,0.0
2022-06-25,province,mb,3.21,0.96
2022-06-25,province,ab,1.66,3.41
2022-06-18,territory,yk,0.0,0.0
2022-06-18,province,ab,3.4,5.17
2022-06-18,province,sk,2.65,2.91
2022-06-18,province,pe,3.57,7.14
2022-06-18,province,mb,3.57,1.25
2022-06-18,province,nb,2.33,25.94
2022-06-18,province,nl,4.41,7.35
2022-06-18,territory,nu,,
2022-06-18,territory,nt,17.02,10.64
2022-06-18,province,ns,1.46,8.27
2022-06-11,province,nb,4.71,17.53
2022-06-11,province,mb,3.38,4.7
2022-06-11,province,sk,3.6,6.52
2022-06-11,province,nl,1.47,4.97
2022-06-11,province,ns,0.63,6.67
2022-06-11,province,pe,5.41,13.51
2022-06-11,province,ab,3.02,9.05
2022-06-11,territory,nt,20.0,18.46
2022-06-11,territory,nu,,
2022-06-11,territory,yk,0.0,40.0
2022-06-04,province,ns,0.76,6.73
2022-06-04,province,nl,2.51,4.01
2022-06-04,province,nb,2.05,12.93
2022-06-04,province,mb,2.82,4.46
2022-06-04,province,ab,9.32,13.07
2022-06-04,province,pe,8.0,18.0
2022-06-04,province,sk,7.37,6.81
2022-06-04,territory,yk,20.0,0.0
2022-06-04,territory,nt,8.54,15.29
2022-06-04,territory,nu,38.78,36.0
2022-05-28,province,sk,7.64,12.62
2022-05-28,province,ns,1.24,3.37
2022-05-28,province,mb,4.32,9.35
2022-05-28,province,nb,0.38,13.29
2022-05-28,province,nl,0.94,4.39
2022-05-28,province,ab,5.83,14.08
2022-05-28,province,pe,12.73,10.91
2022-05-28,territory,nt,3.23,23.44
2022-05-28,territory,nu,71.72,9.59
2022-05-28,territory,yk,14.29,28.57
2022-05-21,province,nb,3.6,18.94
2022-05-21,province,sk,9.69,14.01
2022-05-21,province,ab,8.05,14.44
2022-05-21,province,pe,5.0,18.33
2022-05-21,province,ns,0.15,3.15
2022-05-21,province,nl,2.49,3.39
2022-05-21,territory,nu,17.03,4.37
2022-05-21,territory,yk,0.0,0.0
2022-05-21,territory,nt,7.38,22.13
2022-05-21,province,mb,4.51,9.24
2022-05-14,province,ab,7.57,11.37
2022-05-14,province,sk,11.69,12.16
2022-05-14,province,pe,12.77,25.53
2022-05-14,territory,yk,4.55,9.09
2022-05-14,territory,nu,,
2022-05-14,territory,nt,4.38,25.36
2022-05-14,province,mb,4.07,6.91
2022-05-14,province,nb,2.23,9.35
2022-05-14,province,nl,0.29,6.32
2022-05-14,province,ns,0.69,5.35
2022-05-07,territory,nu,20.78,24.68
2022-05-07,territory,yk,5.56,1.85
2022-05-07,territory,nt,10.83,30.08
2022-05-07,province,mb,4.87,7.45
2022-05-07,province,sk,14.4,12.05
2022-05-07,province,ns,0.53,6.19
2022-05-07,province,pe,5.77,17.31
2022-05-07,province,nl,,
2022-05-07,province,nb,0.76,0.36
2022-05-07,province,ab,8.14,10.33
2022-04-30,territory,nt,9.68,23.16
2022-04-30,territory,nu,4.69,30.77
2022-04-30,territory,yk,1.67,0.0
2022-04-30,province,nb,1.12,1.13
2022-04-30,province,mb,4.4,6.49
2022-04-30,province,sk,20.43,12.95
2022-04-30,province,pe,18.0,14.0
2022-04-30,province,nl,,
2022-04-30,province,ns,0.0,3.07
2022-04-30,province,ab,8.81,8.76
2022-04-23,territory,yk,1.32,0.0
2022-04-23,territory,nu,11.94,0.0
2022-04-23,territory,nt,17.54,32.2
2022-04-23,province,mb,5.22,4.3
2022-04-23,province,nb,0.69,0.45
2022-04-23,province,nl,0.0,1.25
2022-04-23,province,ns,0.77,3.56
2022-04-23,province,ab,9.16,5.79
2022-04-23,province,sk,20.09,11.25
2022-04-23,province,pe,23.53,0.0
2022-04-16,province,nl,3.96,0.0
2022-04-16,province,nb,0.0,0.0
2022-04-16,province,mb,4.41,1.61
2022-04-16,province,ns,0.35,2.6
2022-04-16,province,ab,13.27,4.55
2022-04-16,province,sk,20.17,6.48
2022-04-16,territory,nt,25.71,21.05
2022-04-16,territory,yk,1.49,1.49
2022-04-16,territory,nu,3.03,0.0
2022-04-16,province,pe,40.54,2.7
2022-04-09,province,ab,12.83,3.22
2022-04-09,province,sk,21.84,6.02
2022-04-09,province,ns,0.0,1.06
2022-04-09,province,nl,0.0,0.0
2022-04-09,province,nb,3.19,0.42
2022-04-09,province,mb,6.69,0.94
2022-04-09,province,pe,25.0,0.0
2022-04-09,territory,nu,0.0,0.0
2022-04-09,territory,nt,26.09,8.33
2022-04-09,territory,yk,5.56,0.0
2022-04-02,province,pe,25.81,0.0
2022-04-02,province,mb,7.79,0.23
2022-04-02,province,nb,0.0,0.0
2022-04-02,province,nl,0.69,0.0
2022-04-02,province,ns,0.0,0.63
2022-04-02,territory,nt,25.37,1.49
2022-04-02,territory,nu,4.08,0.0
2022-04-02,territory,yk,1.96,0.0
2022-04-02,province,sk,21.09,2.82
2022-04-02,province,ab,16.45,3.53
2022-03-26,territory,nt,22.54,0.0
2022-03-26,province,pe,24.24,0.0
2022-03-26,province,ab,13.67,2.27
2022-03-26,territory,nu,0.44,0.0
2022-03-26,territory,yk,2.7,0.0
2022-03-26,province,ns,0.37,0.19
2022-03-26,province,nl,2.46,0.0
2022-03-26,province,nb,0.0,0.0
2022-03-26,province,mb,11.03,0.19
2022-03-26,province,sk,17.6,3.0
2022-03-19,province,nl,3.55,0.0
2022-03-19,province,nb,1.09,0.0
2022-03-19,province,mb,6.48,0.0
2022-03-19,province,pe,35.29,0.0
2022-03-19,territory,yk,2.41,0.0
2022-03-19,territory,nu,0.0,0.0
2022-03-19,territory,nt,30.56,0.0
2022-03-19,province,ab,13.44,0.63
2022-03-19,province,ns,0.0,0.0
2022-03-19,province,sk,13.95,1.26
2022-03-12,province,pe,19.05,0.0
2022-03-12,province,ns,0.21,0.0
2022-03-12,province,sk,13.02,0.78
2022-03-12,province,nb,0.46,0.0
2022-03-12,province,mb,4.63,0.0
2022-03-12,territory,nu,0.0,0.0
2022-03-12,territory,yk,9.8,0.0
2022-03-12,province,nl,2.16,0.0
2022-03-12,territory,nt,11.11,0.0
2022-03-12,province,ab,15.78,0.22
2022-03-05,territory,nt,9.09,0.0
2022-03-05,territory,yk,4.17,0.0
2022-03-05,territory,nu,0.0,0.0
2022-03-05,province,sk,8.24,0.82
2022-03-05,province,ns,0.57,0.0
2022-03-05,province,pe,18.18,0.0
2022-03-05,province,nl,3.0,0.0
2022-03-05,province,nb,0.0,0.0
2022-03-05,province,mb,4.7,0.0
2022-03-05,province,ab,9.24,0.35
2022-02-26,territory,nt,,
2022-02-26,territory,nu,0.0,0.0
2022-02-26,territory,yk,4.62,0.0
2022-02-26,province,ab,10.75,0.0
2022-02-26,province,nb,1.76,0.0
2022-02-26,province,ns,0.36,0.0
2022-02-26,province,nl,0.78,0.0
2022-02-26,province,mb,3.46,0.0
2022-02-26,province,sk,5.15,0.0
2022-02-26,province,pe,16.0,0.0
2022-02-19,province,mb,3.85,0.0
2022-02-19,province,ab,11.32,0.07
2022-02-19,province,nb,0.35,0.0
2022-02-19,province,nl,1.5,0.0
2022-02-19,province,sk,5.33,0.0
2022-02-19,province,pe,12.5,0.0
2022-02-19,province,ns,1.5,0.0
2022-02-19,territory,nt,24.0,0.0
2022-02-19,territory,nu,,
2022-02-19,territory,yk,3.23,0.0
2022-02-12,province,ab,7.88,0.0
2022-02-12,province,nb,0.67,0.0
2022-02-12,province,mb,3.56,0.0
2022-02-12,province,nl,0.96,0.0
2022-02-12,province,sk,4.63,0.17
2022-02-12,territory,nt,,
2022-02-12,territory,nu,0.0,0.0
2022-02-12,territory,yk,7.63,0.0
2022-02-12,province,pe,30.3,0.0
2022-02-12,province,ns,0.71,0.0
2022-02-05,province,sk,2.9,0.31
2022-02-05,province,ab,6.8,0.05
2022-02-05,province,mb,1.53,0.0
2022-02-05,province,nb,0.0,0.0
2022-02-05,province,nl,0.0,0.0
2022-02-05,province,ns,2.23,0.0
2022-02-05,province,pe,14.29,0.0
2022-02-05,territory,nt,,
2022-02-05,territory,nu,,
2022-02-05,territory,yk,0.0,0.0
2022-01-29,province,nl,8.33,0.0
2022-01-29,province,ab,7.73,0.0
2022-01-29,province,mb,1.66,0.1
2022-01-29,province,nb,0.0,0.0
2022-01-29,province,ns,3.12,0.0
2022-01-29,territory,yk,0.0,0.0
2022-01-29,territory,nu,0.0,0.0
2022-01-29,territory,nt,,
2022-01-29,province,sk,1.8,0.16
2022-01-29,province,pe,25.53,0.0
2022-01-22,territory,nu,0.0,0.0
2022-01-22,province,ns,3.02,0.0
2022-01-22,province,nl,18.75,0.0
2022-01-22,province,nb,1.74,0.0
2022-01-22,province,mb,0.7,0.0
2022-01-22,province,pe,23.91,0.0
2022-01-22,province,ab,11.29,0.0
2022-01-22,province,sk,2.17,0.24
2022-01-22,territory,nt,0.0,0.0
2022-01-22,territory,yk,14.29,0.0
2022-01-15,province,sk,3.01,0.33
2022-01-15,province,pe,,
2022-01-15,province,ns,6.83,0.38
2022-01-15,province,nl,14.29,0.0
