time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
2022-08-27,territory,yk,2.0,0.0,0.0,2.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,0.0
2021-09-11,nation,ca,7939.0,0.7939,0.0,7236.0,478.29960000000005,2882.0,2880.0,33.12,2933.0,7.039199999999999,2743.0,509.92370000000005,2260.0,14.011999999999999,142.08259999999999,0.7939,0.62,0.24,6.61,4.93,0.01,1.15,18.59,0.01,0.0
2022-07-09,region,prairies,2472.0,25.956000000000003,0.0,2275.0,35.035000000000004,883.0,882.0,17.992800000000003,887.0,44.9709,859.0,148.00570000000002,890.0,9.968000000000002,55.0109,25.956000000000003,1.12,5.07,1.54,6.23,1.05,2.04,17.23,1.05,0.0
2022-03-05,region,prairies,2603.0,9.8914,0.0,2339.0,135.89589999999998,909.0,909.0,9.999,918.0,5.9670000000000005,895.0,70.9735,918.0,21.0222,5.9994,9.8914,2.29,0.65,5.81,0.66,0.38000000000000006,1.1,7.93,0.38,0.0
2022-03-05,region,atlantic,1090.0,0.0,0.0,982.0,17.9706,206.0,207.0,3.9950999999999994,206.0,0.0,206.0,14.008000000000001,106.0,0.9963999999999998,1.0094,0.0,0.94,0.0,1.83,0.49,0.0,1.93,6.8,0.0,0.0
2022-03-05,province,qc,911.0,0.0,0.0,734.0,6.973,190.0,215.0,15.996000000000002,235.0,5.0055,,,208.0,0.9984,1.995,0.0,0.48,2.13,0.95,1.05,0.0,7.44,,0.0,0.0
2022-03-05,province,on,1843.0,2.0273000000000003,0.0,1843.0,18.9829,1349.0,1349.0,16.9974,1348.0,0.9436000000000001,1349.0,82.96350000000001,387.0,26.0064,2.0235,2.0273000000000003,6.72,0.07,1.03,0.15,0.11000000000000003,1.26,6.15,0.11,0.0
2022-07-09,region,territories,165.0,1.0065,0.0,165.0,24.9975,,,,,,,,,,,1.0065,,,15.15,,0.61,,,0.61,0.0
2021-10-02,province,qc,1089.0,0.0,0.0,1104.0,590.9712,232.0,232.0,8.004000000000001,232.0,1.9952,,,232.0,0.9976,3.9904,0.0,0.43,0.86,53.53,1.72,0.0,3.45,,0.0,0.0
2022-03-05,province,bc,4242.0,2.121,0.0,4115.0,79.008,523.0,523.0,14.0164,523.0,0.9937,514.0,63.993,514.0,21.999200000000002,8.001900000000001,2.121,4.28,0.19,1.92,1.53,0.05,2.68,12.45,0.05,0.0
