time_value,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,sarscov2_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
2023-09-23,province,qc,13455.0,2756,4734.0,14,0,3652.0,83,1122.0,1134.0,12,1124.0,12,,0,1122.0,9,32,14,0.8,1.07,20.48,2.27,2.85,0.3,1.06,,0.3,0.0
2023-09-30,nation,ca,40587.0,7951,21530.0,110,19,20217.0,230,8627.0,8614.0,99,8680.0,44,7479.0,1385,7026.0,20,114,129,0.28,0.51,19.59,1.14,1.32,0.6,1.15,18.52,0.51,0.09
2023-09-30,province,bc,3895.0,919,3598.0,49,2,3598.0,20,746.0,746.0,15,746.0,10,715.0,181,715.0,1,7,51,0.14,1.34,23.59,0.56,0.94,1.42,2.01,25.31,1.36,0.06
2023-09-30,province,on,9291.0,1659,6186.0,23,7,6186.0,88,4948.0,4923.0,34,4948.0,18,4948.0,779,3325.0,7,66,30,0.21,0.36,17.86,1.42,1.33,0.48,0.69,15.74,0.37,0.11
2023-11-11,nation,ca,38722.0,7036,26520.0,1307,37,24764.0,1268,9826.0,9843.0,143,9825.0,59,8530.0,913,8119.0,34,162,1345,0.42,0.6,18.17,5.12,1.65,5.07,1.45,10.7,4.93,0.14
2023-11-11,province,bc,3545.0,511,3460.0,137,5,3459.0,124,784.0,784.0,11,784.0,7,743.0,160,743.0,6,40,142,0.81,0.89,14.41,3.58,5.1,4.1,1.4,21.53,3.96,0.14
2023-11-11,province,on,9607.0,1752,7240.0,88,5,7241.0,552,5242.0,5242.0,48,5244.0,11,5244.0,455,3607.0,10,58,93,0.28,0.21,18.24,7.62,1.11,1.29,0.92,8.68,1.22,0.07
2023-11-11,province,qc,11815.0,2351,5970.0,50,4,4680.0,373,1257.0,1274.0,38,1256.0,27,,0,1187.0,6,23,54,0.51,2.15,19.9,7.97,1.83,0.91,2.98,,0.84,0.07
2023-12-23,nation,ca,48372.0,8131,40839.0,6853,184,35988.0,2624,12648.0,12035.0,187,12659.0,201,10800.0,600,10483.0,186,171,7037,1.77,1.59,16.81,7.29,1.35,17.23,1.55,5.56,16.78,0.45
2023-12-23,province,bc,3952.0,417,4747.0,790,14,4615.0,432,1194.0,1194.0,36,1194.0,34,1154.0,167,1154.0,28,36,804,2.43,2.85,10.55,9.36,3.02,16.93,3.02,14.47,16.64,0.29
2023-12-23,province,on,11548.0,2163,9246.0,1053,47,9244.0,429,6421.0,5726.0,51,6415.0,50,6434.0,240,4389.0,73,94,1100,1.66,0.78,18.73,4.64,1.46,11.9,0.89,3.73,11.39,0.51
2023-12-23,province,qc,16682.0,3690,12090.0,1859,15,8774.0,802,1857.0,1875.0,49,1857.0,46,,0,1765.0,37,10,1874,2.1,2.48,22.12,9.14,0.54,15.5,2.61,,15.38,0.12
2023-12-30,nation,ca,46997.0,7214,42482.0,7723,221,37639.0,2789,12871.0,10983.0,193,12881.0,227,10881.0,512,10328.0,256,174,7944,2.48,1.76,15.35,7.41,1.35,18.7,1.76,4.71,18.18,0.52
2023-12-30,province,bc,4930.0,426,5352.0,1011,13,5196.0,493,1181.0,1181.0,56,1181.0,53,1145.0,141,1145.0,34,37,1024,2.97,4.49,8.64,9.49,3.13,19.13,4.74,12.31,18.89,0.24
2023-12-30,province,on,11522.0,2037,9830.0,1476,62,9829.0,454,6809.0,4852.0,39,6809.0,67,6808.0,225,4422.0,110,88,1538,2.49,0.98,17.68,4.62,1.29,15.65,0.8,3.3,15.02,0.63
2023-12-30,province,qc,15739.0,3093,13501.0,2615,9,9849.0,742,2004.0,2010.0,50,2006.0,43,,0,1885.0,56,17,2625,2.97,2.14,19.65,7.53,0.85,19.44,2.49,,19.37,0.07
2024-01-06,nation,ca,48060.0,6974,43260.0,6268,260,37934.0,2693,13434.0,11675.0,173,13431.0,295,11366.0,546,10903.0,334,199,6528,3.06,2.2,14.51,7.1,1.48,15.09,1.48,4.8,14.49,0.6
2024-01-06,province,bc,5300.0,507,5634.0,820,22,5404.0,534,1229.0,1229.0,51,1229.0,71,1197.0,116,1197.0,47,33,842,3.93,5.78,9.57,9.88,2.69,14.94,4.15,9.69,14.55,0.39
2024-01-06,province,on,11545.0,1943,9869.0,1152,53,9871.0,398,7059.0,5219.0,39,7012.0,75,7012.0,264,4722.0,159,113,1205,3.37,1.07,16.83,4.03,1.6,12.21,0.75,3.76,11.67,0.54
2024-01-06,province,qc,15874.0,2811,13858.0,2397,30,9953.0,728,2046.0,2050.0,45,2048.0,44,,0,1861.0,39,12,2428,2.1,2.15,17.71,7.31,0.59,17.52,2.2,,17.3,0.22
2024-01-13,nation,ca,44189.0,5758,40233.0,4490,225,35286.0,2209,13182.0,12078.0,151,13207.0,217,11322.0,502,10891.0,347,154,4715,3.19,1.64,13.03,6.26,1.17,11.72,1.25,4.43,11.16,0.56
2024-01-13,province,bc,4862.0,607,4963.0,488,16,4737.0,370,1128.0,1126.0,28,1126.0,48,1089.0,125,1089.0,36,22,504,3.31,4.26,12.48,7.81,1.95,10.15,2.49,11.48,9.83,0.32
2024-01-13,province,on,11346.0,1621,9980.0,906,59,9975.0,326,7137.0,5943.0,35,7144.0,44,7146.0,229,5030.0,158,83,965,3.14,0.62,14.29,3.27,1.16,9.67,0.59,3.2,9.08,0.59
2024-01-13,province,qc,13921.0,2053,12702.0,1946,24,9029.0,554,1882.0,1901.0,44,1887.0,30,,0,1719.0,43,10,1970,2.5,1.59,14.75,6.14,0.53,15.51,2.31,,15.32,0.19
2024-01-20,nation,ca,38190.0,4335,35213.0,3616,278,30827.0,1890,11423.0,11461.0,127,11426.0,251,9564.0,439,9527.0,371,123,3895,3.89,2.2,11.35,6.13,1.08,11.06,1.11,4.59,10.27,0.79
2023-12-16,province,qc,15835.0,3796,10087.0,1173,12,7537.0,733,1664.0,1681.0,52,1669.0,42,,0,1583.0,25,12,1185,1.58,2.52,23.97,9.73,0.72,11.75,3.09,,11.63,0.12
2023-12-16,province,on,12142.0,2269,9265.0,785,38,9261.0,555,6696.0,6696.0,119,6707.0,42,6708.0,310,4616.0,68,91,823,1.47,0.63,18.69,5.99,1.36,8.88,1.78,4.62,8.47,0.41
2023-12-16,province,bc,3746.0,384,4496.0,640,7,4347.0,413,1082.0,1082.0,26,1082.0,30,1059.0,153,1059.0,19,32,647,1.79,2.77,10.25,9.5,2.96,14.39,2.4,14.45,14.23,0.16
2023-11-25,province,qc,12938.0,2784,6561.0,134,4,4975.0,588,1442.0,1461.0,58,1442.0,37,,0,1357.0,13,15,138,0.96,2.57,21.52,11.82,1.04,2.1,3.97,,2.04,0.06
2023-11-18,nation,ca,41432.0,7789,28583.0,2069,46,26517.0,1551,10441.0,10452.0,212,10315.0,81,8958.0,774,8674.0,56,145,2115,0.65,0.79,18.8,5.85,1.39,7.4,2.03,8.64,7.24,0.16
2023-11-18,province,bc,3245.0,394,3258.0,117,4,3258.0,139,819.0,819.0,33,704.0,18,779.0,147,779.0,4,28,121,0.51,2.56,12.14,4.27,3.42,3.71,4.03,18.87,3.59,0.12
2023-11-18,province,on,10470.0,2132,7797.0,209,12,7796.0,617,5505.0,5505.0,52,5505.0,20,5506.0,374,3838.0,16,68,221,0.42,0.36,20.36,7.91,1.24,2.83,0.94,6.79,2.68,0.15
2023-11-18,province,qc,13182.0,2664,6454.0,88,6,4910.0,498,1426.0,1437.0,62,1426.0,34,,0,1324.0,13,19,94,0.98,2.38,20.21,10.14,1.33,1.45,4.31,,1.36,0.09
2023-11-25,nation,ca,42304.0,8169,29879.0,2632,36,27491.0,1872,10872.0,10920.0,207,10920.0,109,9427.0,718,9069.0,59,169,2668,0.65,1.0,19.31,6.81,1.55,8.93,1.9,7.62,8.81,0.12
2023-11-25,province,bc,3385.0,405,3517.0,226,3,3445.0,182,907.0,911.0,35,911.0,27,883.0,138,883.0,8,32,229,0.91,2.96,11.96,5.28,3.53,6.52,3.84,15.63,6.43,0.09
2023-11-25,province,on,10880.0,2412,8070.0,217,2,8068.0,699,5708.0,5712.0,61,5715.0,25,5716.0,335,3977.0,22,84,219,0.55,0.44,22.17,8.66,1.47,2.71,1.07,5.86,2.69,0.02
2023-12-02,nation,ca,44713.0,8062,32859.0,3818,85,30258.0,2115,11676.0,11737.0,252,11703.0,106,10068.0,684,9880.0,75,176,3904,0.76,0.91,18.03,6.99,1.51,11.88,2.15,6.79,11.62,0.26
2023-12-16,nation,ca,48215.0,8573,38612.0,5915,139,34607.0,2512,12631.0,12719.0,254,12683.0,166,11005.0,649,10458.0,154,184,6054,1.47,1.31,17.78,7.26,1.46,15.68,2.0,5.9,15.32,0.36
2023-12-02,province,bc,3639.0,375,3836.0,414,8,3783.0,252,983.0,983.0,30,983.0,23,959.0,148,959.0,18,29,422,1.88,2.34,10.31,6.66,2.95,11.0,3.05,15.43,10.79,0.21
2023-12-02,province,on,11174.0,2242,8447.0,376,14,8447.0,717,5967.0,5967.0,81,5965.0,28,5970.0,310,4241.0,18,83,390,0.42,0.47,20.06,8.49,1.39,4.62,1.36,5.19,4.45,0.17
2023-12-02,province,qc,14100.0,3127,7199.0,272,11,5533.0,634,1587.0,1613.0,62,1585.0,37,,0,1518.0,16,21,283,1.05,2.33,22.18,11.46,1.32,3.93,3.84,,3.78,0.15
2023-12-09,nation,ca,46876.0,8217,34573.0,5096,100,31232.0,2305,11621.0,11699.0,214,11654.0,140,9980.0,599,9440.0,106,162,5196,1.12,1.2,17.53,7.38,1.39,15.03,1.83,6.0,14.74,0.29
2023-12-09,province,bc,4272.0,440,3590.0,471,4,3475.0,325,746.0,746.0,27,746.0,7,695.0,123,695.0,16,16,475,2.3,0.94,10.3,9.35,2.14,13.23,3.62,17.7,13.12,0.11
2023-12-09,province,on,11644.0,2174,8466.0,599,18,8465.0,626,6040.0,6041.0,71,6037.0,37,6046.0,272,4007.0,23,87,617,0.57,0.61,18.67,7.4,1.44,7.29,1.18,4.5,7.08,0.21
2023-12-09,province,qc,14467.0,3296,8141.0,581,10,5930.0,659,1630.0,1652.0,62,1635.0,39,,0,1523.0,25,18,591,1.64,2.39,22.78,11.11,1.1,7.26,3.75,,7.14,0.12
2024-06-08,province,qc,5925.0,514,5596.0,21,29,4424.0,41,1369.0,1373.0,39,1365.0,48,,0,1261.0,19,71,50,1.51,3.52,8.68,0.93,5.19,0.9,2.84,,0.38,0.52
2023-09-02,province,bc,2651.0,478,2158.0,53,0,2158.0,7,635.0,635.0,16,635.0,1,608.0,96,608.0,1,13,53,0.16,0.16,18.03,0.32,2.05,2.46,2.52,15.79,2.46,0.0
2024-06-08,territory,yk,36.0,7,21.0,0,1,21.0,0,,,0,,0,,0,,0,0,1,,,19.444,0.0,,4.762,,,0.0,4.762
2024-06-08,province,ns,1030.0,118,958.0,7,4,810.0,1,37.0,37.0,0,37.0,0,37.0,2,37.0,0,8,11,0.0,0.0,11.456,0.123,21.622,1.148,0.0,5.405,0.731,0.418
2024-06-08,province,nb,762.0,39,589.0,0,5,589.0,1,102.0,102.0,6,102.0,3,102.0,23,102.0,0,21,5,0.0,2.941,5.118,0.17,20.588,0.849,5.882,22.549,0.0,0.849
2024-06-08,province,mb,977.0,87,837.0,2,5,837.0,1,72.0,72.0,4,89.0,2,72.0,25,89.0,3,11,7,3.371,2.247,8.905,0.119,15.278,0.836,5.556,34.722,0.239,0.597
2024-06-08,province,sk,1144.0,87,825.0,7,10,715.0,5,313.0,313.0,4,313.0,2,313.0,37,313.0,5,24,17,1.597,0.639,7.605,0.699,7.668,2.061,1.278,11.821,0.848,1.212
2024-06-08,province,ab,3397.0,410,1057.0,9,16,908.0,3,897.0,897.0,10,830.0,1,884.0,107,897.0,14,38,25,1.561,0.12,12.069,0.33,4.236,2.365,1.115,12.104,0.851,1.514
2024-06-08,territory,nt,16.0,0,16.0,0,0,16.0,0,,16.0,0,16.0,0,16.0,8,,0,0,0,,0.0,0.0,0.0,,0.0,0.0,50.0,0.0,0.0
2024-06-08,territory,nu,170.0,12,139.0,0,5,139.0,0,,,0,,0,,0,,0,0,5,,,7.059,0.0,,3.597,,,0.0,3.597
2024-06-01,province,ab,3767.0,390,2676.0,20,39,2541.0,5,801.0,801.0,6,737.0,4,789.0,76,801.0,28,59,59,3.496,0.543,10.353,0.197,7.366,2.205,0.749,9.632,0.747,1.457
2024-06-01,province,nl,700.0,85,621.0,3,8,621.0,16,621.0,621.0,8,621.0,17,621.0,93,621.0,10,54,11,1.61,2.738,12.143,2.576,8.696,1.771,1.288,14.976,0.483,1.288
2024-06-01,province,mb,990.0,84,786.0,8,6,786.0,1,94.0,94.0,0,94.0,0,94.0,24,94.0,1,14,14,1.064,0.0,8.485,0.127,14.894,1.781,0.0,25.532,1.018,0.763
2024-06-01,province,sk,1070.0,77,796.0,2,10,686.0,8,279.0,279.0,1,279.0,4,279.0,49,279.0,10,24,12,3.584,1.434,7.196,1.166,8.602,1.508,0.358,17.563,0.251,1.256
2024-06-01,province,nb,814.0,31,800.0,2,10,800.0,4,117.0,117.0,2,117.0,2,117.0,17,117.0,3,13,12,2.564,1.709,3.808,0.5,11.111,1.5,1.709,14.53,0.25,1.25
2024-06-01,territory,yk,42.0,1,24.0,1,0,24.0,0,,,0,,0,,0,,0,0,1,,,2.381,0.0,,4.167,,,4.167,0.0
2024-06-01,territory,nt,21.0,1,21.0,0,0,21.0,0,,21.0,0,21.0,0,22.0,5,,0,0,0,,0.0,4.762,0.0,,0.0,0.0,22.727,0.0,0.0
2024-06-01,territory,nu,155.0,7,144.0,0,1,144.0,2,,,0,,0,,0,,0,0,1,,,4.516,1.389,,0.694,,,0.0,0.694
2024-06-01,province,ns,950.0,67,877.0,0,4,789.0,4,29.0,29.0,0,29.0,1,29.0,5,29.0,1,1,4,3.448,3.448,7.053,0.507,3.448,0.456,0.0,17.241,0.0,0.456
2024-06-01,province,pe,113.0,7,68.0,0,0,68.0,0,13.0,13.0,0,13.0,1,13.0,7,13.0,0,1,0,0.0,7.692,6.195,0.0,7.692,0.0,0.0,53.846,0.0,0.0
2024-05-25,province,pe,121.0,13,88.0,0,0,88.0,0,11.0,11.0,2,11.0,0,11.0,5,11.0,0,4,0,0.0,0.0,10.744,0.0,36.364,0.0,18.182,45.455,0.0,0.0
2024-05-25,province,nl,798.0,76,674.0,3,1,674.0,11,674.0,674.0,11,674.0,23,674.0,122,674.0,14,64,4,2.077,3.412,9.524,1.632,9.496,0.593,1.632,18.101,0.445,0.148
2024-05-25,province,ns,1103.0,91,1045.0,5,20,888.0,5,33.0,33.0,1,33.0,0,33.0,3,33.0,1,2,25,3.03,0.0,8.25,0.563,6.061,2.392,3.03,9.091,0.478,1.914
2024-05-25,province,nb,709.0,31,741.0,2,15,741.0,4,94.0,94.0,4,94.0,1,94.0,32,94.0,3,8,17,3.191,1.064,4.372,0.54,8.511,2.294,4.255,34.043,0.27,2.024
2024-05-25,province,mb,1015.0,50,837.0,2,8,837.0,3,86.0,86.0,2,95.0,1,86.0,21,95.0,2,14,10,2.105,1.053,4.926,0.358,16.279,1.195,2.326,24.419,0.239,0.956
2024-05-25,province,sk,1118.0,65,778.0,0,18,658.0,9,275.0,275.0,2,275.0,1,275.0,42,275.0,10,24,18,3.636,0.364,5.814,1.368,8.727,2.314,0.727,15.273,0.0,2.314
2024-05-25,province,ab,3819.0,378,2913.0,17,66,2784.0,12,792.0,792.0,7,739.0,0,779.0,91,792.0,14,55,83,1.768,0.0,9.898,0.431,6.944,2.849,0.884,11.682,0.584,2.266
2024-05-25,territory,yk,35.0,0,27.0,1,3,27.0,0,,,0,,0,,0,,0,0,4,,,0.0,0.0,,14.815,,,3.704,11.111
2024-05-25,territory,nt,17.0,2,17.0,0,0,17.0,1,,17.0,1,17.0,1,17.0,4,,0,0,0,,5.882,11.765,5.882,,0.0,5.882,23.529,0.0,0.0
2024-05-25,territory,nu,167.0,6,140.0,0,6,140.0,5,,,0,,0,,0,,0,0,6,,,3.593,3.571,,4.286,,,0.0,4.286
2024-05-18,territory,nu,166.0,9,140.0,1,6,140.0,14,,,0,,0,,0,,0,0,7,,,5.422,10.0,,5.0,,,0.714,4.286
2024-05-18,territory,nt,22.0,0,22.0,0,4,22.0,1,,22.0,0,22.0,0,22.0,5,,0,0,4,,0.0,0.0,4.545,,18.182,0.0,22.727,0.0,18.182
2024-05-18,province,nl,849.0,94,769.0,3,9,769.0,25,769.0,769.0,14,769.0,37,769.0,116,769.0,26,87,12,3.381,4.811,11.072,3.251,11.313,1.56,1.821,15.085,0.39,1.17
2024-05-18,province,pe,87.0,4,83.0,0,1,83.0,0,14.0,14.0,0,14.0,2,14.0,6,14.0,0,2,1,0.0,14.286,4.598,0.0,14.286,1.205,0.0,42.857,0.0,1.205
2024-05-18,province,ns,1100.0,112,1026.0,15,27,891.0,5,27.0,27.0,1,27.0,3,27.0,2,27.0,2,1,42,7.407,11.111,10.182,0.561,3.704,4.094,3.704,7.407,1.462,2.632
2024-05-18,province,nb,792.0,31,788.0,2,28,788.0,5,79.0,79.0,2,79.0,2,79.0,17,79.0,2,11,30,2.532,2.532,3.914,0.635,13.924,3.807,2.532,21.519,0.254,3.553
2024-05-18,province,mb,1138.0,105,856.0,0,23,856.0,4,83.0,83.0,3,92.0,2,83.0,13,92.0,0,7,23,0.0,2.174,9.227,0.467,8.434,2.687,3.614,15.663,0.0,2.687
2024-05-18,province,sk,1158.0,75,879.0,5,31,774.0,11,351.0,351.0,8,351.0,4,351.0,65,351.0,6,35,36,1.709,1.14,6.477,1.421,9.972,4.096,2.279,18.519,0.569,3.527
2024-05-18,province,ab,3964.0,312,3122.0,27,80,2930.0,15,754.0,754.0,7,705.0,2,744.0,75,754.0,22,56,107,2.918,0.284,7.871,0.512,7.427,3.427,0.928,10.081,0.865,2.562
2024-05-18,territory,yk,44.0,3,32.0,0,4,32.0,1,,,0,,0,,0,,0,0,4,,,6.818,3.125,,12.5,,,0.0,12.5
2024-05-11,province,sk,1243.0,52,936.0,6,46,831.0,13,342.0,342.0,5,342.0,9,342.0,41,342.0,16,33,52,4.678,2.632,4.183,1.564,9.649,5.556,1.462,11.988,0.641,4.915
2024-05-11,territory,nu,178.0,27,167.0,0,7,167.0,10,,,0,,0,,0,,0,0,7,,,15.169,5.988,,4.192,,,0.0,4.192
2024-05-11,territory,nt,10.0,0,10.0,0,1,10.0,0,,10.0,0,10.0,0,10.0,1,,0,0,1,,0.0,0.0,0.0,,10.0,0.0,10.0,0.0,10.0
2024-05-11,territory,yk,45.0,1,36.0,1,4,36.0,0,,,0,,0,,0,,0,0,5,,,2.222,0.0,,13.889,,,2.778,11.111
2024-05-11,province,ab,4140.0,283,3975.0,31,166,3742.0,27,982.0,982.0,6,898.0,2,977.0,100,982.0,48,67,197,4.888,0.223,6.836,0.722,6.823,4.956,0.611,10.235,0.78,4.176
2024-05-11,province,mb,1217.0,121,845.0,1,17,845.0,1,77.0,77.0,1,99.0,2,77.0,3,99.0,0,2,18,0.0,2.02,9.942,0.118,2.597,2.13,1.299,3.896,0.118,2.012
2024-05-11,province,nb,769.0,27,773.0,7,25,773.0,3,106.0,106.0,1,106.0,5,106.0,19,106.0,4,14,32,3.774,4.717,3.511,0.388,13.208,4.14,0.943,17.925,0.906,3.234
2024-05-11,province,ns,1244.0,104,1136.0,29,36,939.0,6,33.0,33.0,1,33.0,3,33.0,4,33.0,1,0,65,3.03,9.091,8.36,0.639,0.0,5.722,3.03,12.121,2.553,3.169
2024-05-11,province,pe,142.0,8,127.0,0,1,127.0,1,22.0,22.0,3,22.0,0,22.0,6,22.0,2,9,1,9.091,0.0,5.634,0.787,40.909,0.787,13.636,27.273,0.0,0.787
2024-05-11,province,nl,633.0,76,525.0,8,7,525.0,14,525.0,525.0,12,525.0,23,525.0,76,525.0,18,51,15,3.429,4.381,12.006,2.667,9.714,2.857,2.286,14.476,1.524,1.333
2024-05-04,province,sk,1420.0,76,1047.0,5,71,868.0,14,367.0,367.0,1,367.0,3,367.0,44,367.0,14,40,76,3.815,0.817,5.352,1.613,10.899,7.259,0.272,11.989,0.478,6.781
2024-05-04,territory,nu,187.0,27,153.0,0,2,153.0,7,,,0,,0,,0,,0,0,2,,,14.439,4.575,,1.307,,,0.0,1.307
2024-05-04,territory,nt,18.0,0,18.0,0,2,18.0,1,,18.0,0,18.0,0,18.0,4,,0,0,2,,0.0,0.0,5.556,,11.111,0.0,22.222,0.0,11.111
2024-05-04,territory,yk,34.0,6,22.0,0,2,22.0,0,,,0,,0,,0,,0,0,2,,,17.647,0.0,,9.091,,,0.0,9.091
2024-05-04,province,ab,4199.0,289,4179.0,30,205,3985.0,24,1105.0,1105.0,8,1007.0,0,1096.0,101,1105.0,53,66,235,4.796,0.0,6.883,0.602,5.973,5.623,0.724,9.215,0.718,4.905
2024-05-04,province,mb,1147.0,74,913.0,15,50,913.0,9,91.0,91.0,1,87.0,3,91.0,17,87.0,1,7,65,1.149,3.448,6.452,0.986,7.692,7.119,1.099,18.681,1.643,5.476
2024-05-04,province,nb,846.0,24,848.0,6,30,848.0,5,113.0,113.0,2,113.0,0,113.0,15,113.0,11,18,36,9.735,0.0,2.837,0.59,15.929,4.245,1.77,13.274,0.708,3.538
2024-05-04,province,ns,1234.0,79,1198.0,35,37,1096.0,14,31.0,31.0,1,31.0,1,31.0,2,31.0,3,0,72,9.677,3.226,6.402,1.277,0.0,6.01,3.226,6.452,2.922,3.088
2024-05-04,province,pe,168.0,7,146.0,0,5,146.0,1,26.0,26.0,3,26.0,5,26.0,8,26.0,1,5,5,3.846,19.231,4.167,0.685,19.231,3.425,11.538,30.769,0.0,3.425
2024-05-04,province,nl,685.0,65,541.0,6,12,541.0,15,541.0,541.0,11,541.0,27,541.0,71,541.0,25,49,18,4.621,4.991,9.489,2.773,9.057,3.327,2.033,13.124,1.109,2.218
2024-04-27,province,nl,617.0,87,515.0,3,8,515.0,14,515.0,515.0,11,515.0,24,515.0,65,515.0,28,36,11,5.437,4.66,14.1,2.718,6.99,2.136,2.136,12.621,0.583,1.553
2024-04-27,province,pe,148.0,4,137.0,0,1,137.0,1,16.0,16.0,1,16.0,0,16.0,8,16.0,4,5,1,25.0,0.0,2.703,0.73,31.25,0.73,6.25,50.0,0.0,0.73
2024-04-27,province,ns,1155.0,84,1143.0,39,47,961.0,7,26.0,26.0,0,26.0,0,26.0,7,26.0,0,4,86,0.0,0.0,7.273,0.728,15.385,7.524,0.0,26.923,3.412,4.112
2024-04-27,province,nb,870.0,35,873.0,11,34,873.0,6,101.0,101.0,3,101.0,10,101.0,24,101.0,2,17,45,1.98,9.901,4.023,0.687,16.832,5.155,2.97,23.762,1.26,3.895
2024-04-27,province,sk,1285.0,59,1064.0,5,69,894.0,21,396.0,396.0,6,396.0,17,396.0,35,396.0,29,26,74,7.323,4.293,4.591,2.349,6.566,6.955,1.515,8.838,0.47,6.485
2024-04-27,province,ab,3714.0,196,4198.0,18,251,3987.0,44,1062.0,1062.0,10,964.0,1,1052.0,108,1062.0,56,81,269,5.273,0.104,5.277,1.104,7.627,6.408,0.942,10.266,0.429,5.979
2024-04-27,territory,yk,29.0,1,22.0,0,1,22.0,1,,,0,,0,,0,,0,0,1,,,3.448,4.545,,4.545,,,0.0,4.545
2024-04-27,territory,nt,25.0,2,25.0,0,2,25.0,0,,25.0,0,25.0,1,25.0,3,,0,0,2,,4.0,8.0,0.0,,8.0,0.0,12.0,0.0,8.0
2024-04-27,territory,nu,,0,,0,0,,0,,,0,,0,,0,,0,0,0,,,,,,,,,,
2024-04-27,province,mb,1284.0,70,1014.0,14,81,1014.0,10,100.0,100.0,2,100.0,5,100.0,19,100.0,3,14,95,3.0,5.0,5.452,0.986,14.0,9.369,2.0,19.0,1.381,7.988
2024-04-20,province,nl,582.0,70,437.0,7,7,437.0,16,437.0,437.0,9,437.0,31,437.0,36,437.0,29,32,14,6.636,7.094,12.027,3.661,7.323,3.204,2.059,8.238,1.602,1.602
2024-04-20,province,pe,108.0,5,98.0,0,6,98.0,1,14.0,14.0,0,14.0,0,14.0,5,14.0,0,3,6,0.0,0.0,4.63,1.02,21.429,6.122,0.0,35.714,0.0,6.122
2024-04-20,province,ns,1325.0,80,1393.0,61,62,985.0,15,35.0,35.0,1,35.0,1,35.0,4,35.0,6,1,123,17.143,2.857,6.038,1.523,2.857,8.83,2.857,11.429,4.379,4.451
2024-04-20,province,nb,955.0,38,950.0,4,59,950.0,11,82.0,82.0,4,82.0,3,82.0,21,82.0,1,8,63,1.22,3.659,3.979,1.158,9.756,6.632,4.878,25.61,0.421,6.211
2024-04-20,province,mb,1260.0,94,869.0,12,51,869.0,10,108.0,108.0,3,109.0,6,108.0,14,109.0,6,5,63,5.505,5.505,7.46,1.151,4.63,7.25,2.778,12.963,1.381,5.869
2024-04-20,province,sk,1347.0,50,980.0,4,75,816.0,33,335.0,335.0,5,335.0,9,335.0,30,335.0,28,29,79,8.358,2.687,3.712,4.044,8.657,8.061,1.493,8.955,0.408,7.653
2024-04-20,province,ab,3497.0,176,4055.0,21,235,3868.0,45,1041.0,1041.0,9,959.0,3,1022.0,94,1041.0,47,50,256,4.515,0.313,5.033,1.163,4.803,6.313,0.865,9.198,0.518,5.795
2024-04-20,territory,yk,41.0,0,27.0,0,3,27.0,0,,,0,,0,,0,,0,0,3,,,0.0,0.0,,11.111,,,0.0,11.111
2024-04-20,territory,nt,29.0,0,28.0,0,4,28.0,0,,28.0,1,28.0,0,28.0,6,,0,0,4,,0.0,0.0,0.0,,14.286,3.571,21.429,0.0,14.286
2024-04-20,territory,nu,164.0,13,136.0,0,7,136.0,17,,,0,,0,,0,,0,0,7,,,7.927,12.5,,5.147,,,0.0,5.147
2024-04-13,province,nl,593.0,77,467.0,6,13,467.0,14,467.0,467.0,5,467.0,26,467.0,30,467.0,15,26,19,3.212,5.567,12.985,2.998,5.567,4.069,1.071,6.424,1.285,2.784
2024-04-13,province,pe,173.0,6,142.0,1,12,142.0,5,23.0,23.0,3,23.0,3,23.0,8,23.0,3,6,13,13.043,13.043,3.468,3.521,26.087,9.155,13.043,34.783,0.704,8.451
2024-04-13,province,ns,1464.0,87,1417.0,70,52,1084.0,18,31.0,31.0,1,31.0,0,31.0,4,31.0,2,1,122,6.452,0.0,5.943,1.661,3.226,8.61,3.226,12.903,4.94,3.67
2024-04-13,province,nb,1013.0,37,1023.0,7,76,1023.0,19,105.0,105.0,4,105.0,5,105.0,33,105.0,7,13,83,6.667,4.762,3.653,1.857,12.381,8.113,3.81,31.429,0.684,7.429
2024-04-13,province,mb,1355.0,110,1104.0,24,77,1104.0,18,97.0,97.0,1,96.0,4,97.0,15,96.0,3,8,101,3.125,4.167,8.118,1.63,8.247,9.149,1.031,15.464,2.174,6.975
2024-04-13,province,sk,1682.0,79,1243.0,16,143,1026.0,38,397.0,397.0,2,397.0,9,397.0,42,397.0,24,24,159,6.045,2.267,4.697,3.704,6.045,12.792,0.504,10.579,1.287,11.504
2024-04-13,province,ab,4189.0,198,4323.0,36,284,4132.0,65,1149.0,1149.0,8,1064.0,1,1133.0,91,1149.0,52,103,320,4.526,0.094,4.727,1.573,8.964,7.402,0.696,8.032,0.833,6.57
2024-04-13,territory,yk,38.0,1,27.0,3,5,27.0,0,,,0,,0,,0,,0,0,8,,,2.632,0.0,,29.63,,,11.111,18.519
