epiweek,time_value,issue,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,sarscov2_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
202326,2023-07-01,2023-07-06,lab,phol - hamilton,170.0,23.0,101.0,0.0,0.0,101.0,2.0,94.0,94.0,7.0,94.0,1.0,94.0,12.0,94.0,0.0,6.0,0.0,0.0,1.0638297872340425,13.529411764705882,1.9801980198019802,6.382978723404255,0.0,7.446808510638298,12.76595744680851,0.0,0.0
202326,2023-07-01,2023-07-06,lab,phol - peterborough,29.0,3.0,50.0,0.0,0.0,50.0,0.0,50.0,50.0,4.0,50.0,0.0,50.0,16.0,50.0,0.0,4.0,0.0,0.0,0.0,10.344827586206897,0.0,8.0,0.0,8.0,32.0,0.0,0.0
202326,2023-07-01,2023-07-06,lab,st joseph's - hamilton,1088.0,62.0,934.0,0.0,4.0,934.0,0.0,934.0,934.0,33.0,934.0,7.0,934.0,37.0,0.0,0.0,11.0,4.0,0.0,0.7494646680942184,5.698529411764706,0.0,1.177730192719486,0.4282655246252677,3.5331905781584587,3.961456102783726,0.0,0.4282655246252677
202326,2023-07-01,2023-07-06,lab,sault area hospital,64.0,5.0,64.0,0.0,0.0,64.0,0.0,32.0,32.0,1.0,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7.8125,0.0,0.0,0.0,3.125,0.0,0.0,0.0
202326,2023-07-01,2023-07-06,region,on,4671.0,254.0,3402.0,7.0,7.0,3402.0,13.0,2712.0,2712.0,85.0,2715.0,30.0,2715.0,244.0,1781.0,19.0,110.0,14.0,1.0668163952835485,1.1049723756906076,5.4378077499464785,0.3821281599059377,4.056047197640118,0.411522633744856,3.1342182890855455,8.987108655616943,0.205761316872428,0.205761316872428
202326,2023-07-01,2023-07-06,lab,mb,811.0,28.0,731.0,2.0,1.0,731.0,0.0,56.0,56.0,3.0,80.0,0.0,56.0,23.0,80.0,0.0,4.0,3.0,0.0,0.0,3.45252774352651,0.0,7.142857142857142,0.4103967168262654,5.357142857142857,41.07142857142857,0.27359781121751026,0.13679890560875513
202326,2023-07-01,2023-07-06,lab,sk,1064.0,34.0,453.0,4.0,0.0,448.0,0.0,208.0,208.0,20.0,208.0,2.0,208.0,67.0,208.0,6.0,13.0,4.0,2.8846153846153846,0.9615384615384616,3.195488721804511,0.0,6.25,0.8830022075055187,9.615384615384617,32.21153846153847,0.8830022075055187,0.0
202326,2023-07-01,2023-07-06,lab,ab,2334.0,104.0,1810.0,10.0,2.0,1737.0,2.0,481.0,480.0,12.0,479.0,1.0,474.0,78.0,480.0,6.0,7.0,12.0,1.25,0.20876826722338201,4.455869751499572,0.11514104778353484,1.4553014553014554,0.6629834254143646,2.5,16.455696202531644,0.5524861878453038,0.11049723756906078
202326,2023-07-01,2023-07-06,region,prairies,4209.0,166.0,2994.0,16.0,3.0,2916.0,2.0,745.0,744.0,35.0,767.0,3.0,738.0,168.0,768.0,12.0,24.0,19.0,1.5625,0.3911342894393742,3.9439296745070087,0.06858710562414265,3.2214765100671143,0.6346025384101536,4.704301075268817,22.76422764227642,0.5344021376085505,0.1002004008016032
202326,2023-07-01,2023-07-06,region,bc,2070.0,180.0,1543.0,26.0,0.0,1543.0,3.0,278.0,278.0,18.0,278.0,4.0,256.0,40.0,256.0,3.0,17.0,26.0,1.171875,1.4388489208633095,8.695652173913043,0.19442644199611148,6.115107913669065,1.6850291639662993,6.474820143884892,15.625,1.6850291639662993,0.0
202326,2023-07-01,2023-07-06,lab,yk,37.0,0.0,15.0,0.0,0.0,15.0,1.0,,,,,,,,,,0.0,0.0,,,0.0,6.666666666666667,,0.0,,,0.0,0.0
202326,2023-07-01,2023-07-06,lab,nt,12.0,0.0,11.0,0.0,0.0,11.0,0.0,,,,,,11.0,5.0,,,0.0,0.0,,,0.0,0.0,,0.0,,45.45454545454545,0.0,0.0
202326,2023-07-01,2023-07-06,lab,nu,55.0,0.0,44.0,0.0,0.0,44.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0
202326,2023-07-01,2023-07-06,region,territories,104.0,0.0,70.0,0.0,0.0,70.0,1.0,,,,,,11.0,5.0,,,0.0,0.0,,,0.0,1.4285714285714286,,0.0,,45.45454545454545,0.0,0.0
202326,2023-07-01,2023-07-06,nation,ca,20073.0,1163.0,12657.0,62.0,24.0,11811.0,46.0,4733.0,4749.0,170.0,4757.0,47.0,4001.0,497.0,3803.0,42.0,195.0,86.0,1.1043912700499605,0.9880176581879335,5.793852438599114,0.3894674456015579,4.1200084512993875,0.6794659081930947,3.5797009896820384,12.421894526368408,0.48984751520897524,0.18961839298411945
202325,2023-06-24,2023-06-29,lab,nl,376.0,71.0,231.0,1.0,0.0,231.0,6.0,231.0,231.0,5.0,231.0,1.0,231.0,32.0,231.0,12.0,9.0,1.0,5.194805194805195,0.4329004329004329,18.882978723404257,2.5974025974025974,3.896103896103896,0.4329004329004329,2.1645021645021645,13.852813852813853,0.4329004329004329,0.0
202325,2023-06-24,2023-06-29,lab,pe,69.0,11.0,6.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.942028985507244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202325,2023-06-24,2023-06-29,lab,ns,1101.0,114.0,677.0,1.0,0.0,677.0,2.0,26.0,26.0,1.0,26.0,0.0,26.0,2.0,26.0,0.0,3.0,1.0,0.0,0.0,10.354223433242508,0.29542097488921715,11.538461538461538,0.14771048744460857,3.8461538461538463,7.6923076923076925,0.14771048744460857,0.0
202325,2023-06-24,2023-06-29,lab,nb,580.0,38.0,552.0,0.0,0.0,546.0,1.0,69.0,69.0,2.0,69.0,1.0,69.0,27.0,69.0,2.0,2.0,0.0,2.898550724637681,1.4492753623188406,6.551724137931035,0.18315018315018314,2.898550724637681,0.0,2.898550724637681,39.130434782608695,0.0,0.0
202325,2023-06-24,2023-06-29,region,atlantic,2126.0,234.0,1466.0,2.0,0.0,1460.0,9.0,329.0,329.0,8.0,329.0,2.0,329.0,61.0,329.0,14.0,14.0,2.0,4.25531914893617,0.60790273556231,11.006585136406397,0.6164383561643836,4.25531914893617,0.1364256480218281,2.43161094224924,18.541033434650455,0.1364256480218281,0.0
202325,2023-06-24,2023-06-29,lab,région nord-est,1084.0,62.0,957.0,4.0,2.0,168.0,1.0,61.0,61.0,5.0,60.0,0.0,,,61.0,0.0,5.0,6.0,0.0,0.0,5.719557195571956,0.5952380952380952,8.19672131147541,0.6269592476489028,8.19672131147541,,0.41797283176593525,0.20898641588296762
202325,2023-06-24,2023-06-29,lab,québec-chaudière-appalaches,1470.0,67.0,351.0,3.0,4.0,351.0,5.0,136.0,156.0,19.0,136.0,0.0,,,136.0,1.0,4.0,7.0,0.7352941176470588,0.0,4.557823129251701,1.4245014245014245,2.941176470588235,1.9943019943019942,12.179487179487179,,0.8547008547008548,1.1396011396011396
202325,2023-06-24,2023-06-29,lab,centre-du-québec,1063.0,47.0,104.0,0.0,0.0,101.0,0.0,25.0,25.0,3.0,25.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,4.421448730009407,0.0,0.0,0.0,12.0,,0.0,0.0
202325,2023-06-24,2023-06-29,lab,montréal-laval,2047.0,127.0,1041.0,12.0,10.0,952.0,7.0,478.0,478.0,20.0,479.0,8.0,,,478.0,5.0,24.0,22.0,1.0460251046025104,1.6701461377870561,6.204201270151441,0.7352941176470588,5.02092050209205,2.1133525456292026,4.184100418410042,,1.1527377521613833,0.9606147934678195
202325,2023-06-24,2023-06-29,lab,ouest du québec,768.0,45.0,246.0,0.0,2.0,246.0,1.0,12.0,12.0,3.0,12.0,1.0,,,12.0,0.0,1.0,2.0,0.0,8.333333333333332,5.859375,0.40650406504065045,8.333333333333332,0.8130081300813009,25.0,,0.0,0.8130081300813009
202325,2023-06-24,2023-06-29,lab,montérégie,792.0,43.0,634.0,2.0,1.0,626.0,3.0,3.0,3.0,0.0,3.0,0.0,,,3.0,0.0,0.0,3.0,0.0,0.0,5.42929292929293,0.4792332268370607,0.0,0.47318611987381703,0.0,,0.31545741324921134,0.15772870662460567
202325,2023-06-24,2023-06-29,region,qc,7224.0,391.0,3333.0,21.0,19.0,2444.0,17.0,715.0,735.0,50.0,715.0,9.0,,,715.0,6.0,34.0,40.0,0.8391608391608392,1.2587412587412588,5.412513842746401,0.6955810147299509,4.755244755244755,1.2001200120012,6.802721088435375,,0.6300630063006301,0.57005700570057
202325,2023-06-24,2023-06-29,lab,phol - ottawa,87.0,26.0,42.0,2.0,0.0,42.0,0.0,32.0,32.0,1.0,32.0,0.0,32.0,1.0,32.0,2.0,2.0,2.0,6.25,0.0,29.88505747126437,0.0,6.25,4.761904761904762,3.125,3.125,4.761904761904762,0.0
202325,2023-06-24,2023-06-29,lab,eorla,762.0,29.0,238.0,0.0,2.0,238.0,2.0,26.0,26.0,2.0,26.0,0.0,26.0,4.0,26.0,0.0,2.0,2.0,0.0,0.0,3.805774278215223,0.8403361344537815,7.6923076923076925,0.8403361344537815,7.6923076923076925,15.384615384615385,0.0,0.8403361344537815
202325,2023-06-24,2023-06-29,lab,phol - kingston,150.0,5.0,26.0,0.0,0.0,26.0,0.0,26.0,26.0,0.0,26.0,0.0,26.0,2.0,26.0,0.0,2.0,0.0,0.0,0.0,3.3333333333333335,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0
202325,2023-06-24,2023-06-29,lab,uhn / mount sinai hospital,804.0,34.0,473.0,1.0,1.0,473.0,0.0,17.0,17.0,0.0,17.0,0.0,17.0,2.0,17.0,1.0,2.0,2.0,5.88235294117647,0.0,4.228855721393035,0.0,11.76470588235294,0.42283298097251587,0.0,11.76470588235294,0.21141649048625794,0.21141649048625794
202325,2023-06-24,2023-06-29,lab,phol - toronto,289.0,40.0,516.0,0.0,2.0,516.0,0.0,482.0,482.0,18.0,482.0,14.0,482.0,80.0,482.0,14.0,45.0,2.0,2.904564315352697,2.904564315352697,13.84083044982699,0.0,9.336099585062241,0.3875968992248062,3.7344398340248963,16.59751037344398,0.0,0.3875968992248062
202325,2023-06-24,2023-06-29,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
202325,2023-06-24,2023-06-29,lab,shared hospital laboratory,860.0,32.0,860.0,3.0,6.0,860.0,2.0,860.0,860.0,18.0,862.0,1.0,862.0,56.0,862.0,9.0,18.0,9.0,1.0440835266821344,0.11600928074245939,3.7209302325581395,0.23255813953488372,2.0930232558139537,1.0465116279069768,2.0930232558139537,6.496519721577726,0.3488372093023256,0.6976744186046512
202325,2023-06-24,2023-06-29,lab,phol - sault ste marie,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202325,2023-06-24,2023-06-29,lab,phol - timmins,15.0,1.0,6.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202325,2023-06-24,2023-06-29,lab,st joseph's - london,553.0,33.0,28.0,0.0,1.0,28.0,0.0,28.0,28.0,0.0,28.0,0.0,28.0,2.0,28.0,0.0,2.0,1.0,0.0,0.0,5.967450271247739,0.0,7.142857142857142,3.571428571428571,0.0,7.142857142857142,0.0,3.571428571428571
202325,2023-06-24,2023-06-29,lab,phol - london,185.0,19.0,120.0,0.0,0.0,120.0,0.0,115.0,115.0,2.0,115.0,1.0,115.0,14.0,115.0,3.0,5.0,0.0,2.608695652173913,0.8695652173913043,10.27027027027027,0.0,4.3478260869565215,0.0,1.7391304347826086,12.173913043478262,0.0,0.0
202325,2023-06-24,2023-06-29,lab,phol - orillia,22.0,2.0,32.0,0.0,0.0,32.0,0.0,29.0,29.0,3.0,29.0,4.0,29.0,13.0,29.0,0.0,0.0,0.0,0.0,13.793103448275861,9.090909090909092,0.0,0.0,0.0,10.344827586206897,44.827586206896555,0.0,0.0
202325,2023-06-24,2023-06-29,lab,phol - thunder bay,15.0,3.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0
202325,2023-06-24,2023-06-29,lab,phol - sudbury,3.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0
202325,2023-06-24,2023-06-29,lab,phol - hamilton,152.0,38.0,79.0,2.0,0.0,79.0,0.0,77.0,77.0,2.0,77.0,0.0,77.0,12.0,77.0,2.0,5.0,2.0,2.5974025974025974,0.0,25.0,0.0,6.493506493506493,2.5316455696202533,2.5974025974025974,15.584415584415584,2.5316455696202533,0.0
202325,2023-06-24,2023-06-29,lab,phol - peterborough,21.0,0.0,34.0,0.0,1.0,34.0,0.0,32.0,32.0,1.0,32.0,0.0,32.0,14.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.125,2.941176470588235,3.125,43.75,0.0,2.941176470588235
202325,2023-06-24,2023-06-29,lab,st joseph's - hamilton,1023.0,53.0,894.0,4.0,6.0,894.0,0.0,894.0,894.0,35.0,894.0,6.0,894.0,57.0,0.0,0.0,15.0,10.0,0.0,0.6711409395973155,5.180840664711632,0.0,1.6778523489932886,1.1185682326621924,3.9149888143176734,6.375838926174497,0.44742729306487694,0.6711409395973155
202325,2023-06-24,2023-06-29,lab,sault area hospital,55.0,3.0,55.0,0.0,0.0,55.0,0.0,37.0,37.0,0.0,37.0,0.0,37.0,5.0,37.0,0.0,1.0,0.0,0.0,0.0,5.454545454545454,0.0,2.7027027027027026,0.0,0.0,13.513513513513514,0.0,0.0
202325,2023-06-24,2023-06-29,region,on,4999.0,318.0,3417.0,12.0,19.0,3417.0,4.0,2673.0,2673.0,82.0,2675.0,26.0,2675.0,265.0,1781.0,31.0,100.0,31.0,1.7405951712521055,0.9719626168224299,6.361272254450891,0.11706175007316359,3.7411148522259636,0.9072285630670178,3.0677141788252897,9.906542056074766,0.35118525021949076,0.5560433128475271
202325,2023-06-24,2023-06-29,lab,mb,889.0,41.0,744.0,1.0,0.0,744.0,3.0,49.0,49.0,3.0,75.0,2.0,49.0,27.0,75.0,1.0,1.0,1.0,1.3333333333333335,2.666666666666667,4.611923509561304,0.4032258064516129,2.0408163265306123,0.13440860215053765,6.122448979591836,55.10204081632652,0.13440860215053765,0.0
202325,2023-06-24,2023-06-29,lab,sk,1112.0,33.0,478.0,4.0,2.0,470.0,0.0,168.0,168.0,9.0,168.0,1.0,168.0,44.0,168.0,1.0,11.0,6.0,0.5952380952380952,0.5952380952380952,2.9676258992805753,0.0,6.547619047619048,1.2552301255230125,5.357142857142857,26.190476190476193,0.8368200836820083,0.41841004184100417
202325,2023-06-24,2023-06-29,lab,ab,2289.0,94.0,1805.0,7.0,3.0,1754.0,1.0,532.0,532.0,5.0,531.0,0.0,526.0,76.0,532.0,3.0,18.0,10.0,0.5639097744360901,0.0,4.106596767147226,0.05701254275940707,3.3834586466165413,0.554016620498615,0.9398496240601504,14.44866920152091,0.3878116343490305,0.16620498614958448
202325,2023-06-24,2023-06-29,region,prairies,4290.0,168.0,3027.0,12.0,5.0,2968.0,4.0,749.0,749.0,17.0,774.0,3.0,743.0,147.0,775.0,5.0,30.0,17.0,0.6451612903225806,0.3875968992248062,3.9160839160839163,0.13477088948787064,4.005340453938585,0.561612157251404,2.2696929238985315,19.784656796769852,0.39643211100099107,0.16518004625041297
202325,2023-06-24,2023-06-29,region,bc,2061.0,165.0,1240.0,24.0,1.0,1239.0,7.0,476.0,476.0,29.0,476.0,2.0,463.0,102.0,463.0,8.0,32.0,25.0,1.7278617710583155,0.42016806722689076,8.005822416302767,0.5649717514124294,6.722689075630252,2.0161290322580645,6.092436974789916,22.03023758099352,1.935483870967742,0.08064516129032258
202325,2023-06-24,2023-06-29,lab,yk,28.0,1.0,11.0,0.0,0.0,11.0,0.0,,,,,,,,,,0.0,0.0,,,3.571428571428571,0.0,,0.0,,,0.0,0.0
202325,2023-06-24,2023-06-29,lab,nt,18.0,0.0,15.0,0.0,0.0,15.0,0.0,,,,,,15.0,4.0,,,0.0,0.0,,,0.0,0.0,,0.0,,26.666666666666668,0.0,0.0
202325,2023-06-24,2023-06-29,lab,nu,51.0,2.0,46.0,0.0,1.0,46.0,0.0,,,,,,,,,,0.0,1.0,,,3.9215686274509802,0.0,,2.1739130434782608,,,0.0,2.1739130434782608
202325,2023-06-24,2023-06-29,region,territories,97.0,3.0,72.0,0.0,1.0,72.0,0.0,,,,,,15.0,4.0,,,0.0,1.0,,,3.0927835051546393,0.0,,1.3888888888888888,,26.666666666666668,0.0,1.3888888888888888
202325,2023-06-24,2023-06-29,nation,ca,20797.0,1279.0,12555.0,71.0,45.0,11600.0,41.0,4942.0,4962.0,186.0,4969.0,42.0,4225.0,579.0,4063.0,64.0,210.0,116.0,1.5751907457543686,0.8452404910444757,6.149925470019714,0.35344827586206895,4.2492917847025495,0.9239346873755476,3.7484885126964933,13.70414201183432,0.5655117483074472,0.35842293906810035
202324,2023-06-17,2023-06-23,lab,nl,351.0,45.0,227.0,0.0,1.0,227.0,3.0,227.0,227.0,5.0,227.0,1.0,227.0,18.0,227.0,7.0,15.0,1.0,3.0837004405286343,0.4405286343612335,12.82051282051282,1.3215859030837005,6.607929515418502,0.4405286343612335,2.2026431718061676,7.929515418502203,0.0,0.4405286343612335
202324,2023-06-17,2023-06-23,lab,pe,49.0,5.0,12.0,0.0,0.0,12.0,0.0,6.0,6.0,2.0,6.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,10.204081632653061,0.0,0.0,0.0,33.33333333333333,16.666666666666664,0.0,0.0
202324,2023-06-17,2023-06-23,lab,ns,1123.0,151.0,698.0,3.0,2.0,698.0,4.0,17.0,17.0,0.0,17.0,0.0,17.0,6.0,17.0,1.0,0.0,5.0,5.88235294117647,0.0,13.446126447016917,0.5730659025787965,0.0,0.7163323782234957,0.0,35.294117647058826,0.42979942693409745,0.28653295128939826
202324,2023-06-17,2023-06-23,lab,nb,573.0,60.0,559.0,1.0,1.0,553.0,1.0,73.0,73.0,4.0,73.0,1.0,73.0,19.0,73.0,0.0,1.0,2.0,0.0,1.36986301369863,10.471204188481675,0.18083182640144665,1.36986301369863,0.35778175313059035,5.47945205479452,26.027397260273972,0.17889087656529518,0.17889087656529518
202324,2023-06-17,2023-06-23,region,atlantic,2096.0,261.0,1496.0,4.0,4.0,1490.0,8.0,323.0,323.0,11.0,323.0,2.0,323.0,44.0,323.0,8.0,16.0,8.0,2.476780185758514,0.6191950464396285,12.452290076335878,0.5369127516778524,4.953560371517028,0.53475935828877,3.4055727554179565,13.622291021671826,0.267379679144385,0.267379679144385
202324,2023-06-17,2023-06-23,lab,région nord-est,1231.0,81.0,949.0,2.0,4.0,181.0,3.0,51.0,51.0,3.0,51.0,0.0,,,51.0,0.0,2.0,6.0,0.0,0.0,6.580016246953696,1.6574585635359116,3.9215686274509802,0.6322444678609063,5.88235294117647,,0.21074815595363539,0.42149631190727077
202324,2023-06-17,2023-06-23,lab,québec-chaudière-appalaches,1499.0,79.0,329.0,1.0,4.0,329.0,5.0,165.0,182.0,13.0,165.0,3.0,,,165.0,2.0,2.0,5.0,1.2121212121212122,1.8181818181818181,5.270180120080053,1.5197568389057752,1.2121212121212122,1.5197568389057752,7.142857142857142,,0.303951367781155,1.21580547112462
202324,2023-06-17,2023-06-23,lab,centre-du-québec,1339.0,64.0,134.0,0.0,4.0,132.0,0.0,24.0,24.0,2.0,24.0,0.0,,,24.0,0.0,3.0,4.0,0.0,0.0,4.779686333084392,0.0,12.5,2.9850746268656714,8.333333333333332,,0.0,2.9850746268656714
202324,2023-06-17,2023-06-23,lab,montréal-laval,2628.0,159.0,1116.0,12.0,9.0,953.0,8.0,448.0,448.0,13.0,450.0,4.0,,,448.0,6.0,28.0,21.0,1.3392857142857142,0.8888888888888888,6.050228310502283,0.8394543546694648,6.25,1.881720430107527,2.9017857142857144,,1.0752688172043012,0.8064516129032258
202324,2023-06-17,2023-06-23,lab,ouest du québec,938.0,50.0,280.0,0.0,1.0,279.0,0.0,16.0,16.0,0.0,16.0,0.0,,,16.0,0.0,2.0,1.0,0.0,0.0,5.330490405117271,0.0,12.5,0.35714285714285715,0.0,,0.0,0.35714285714285715
202324,2023-06-17,2023-06-23,lab,montérégie,931.0,54.0,667.0,4.0,5.0,666.0,3.0,4.0,4.0,0.0,4.0,0.0,,,4.0,0.0,0.0,9.0,0.0,0.0,5.800214822771213,0.45045045045045046,0.0,1.3493253373313343,0.0,,0.5997001499250375,0.7496251874062968
202324,2023-06-17,2023-06-23,region,qc,8566.0,487.0,3475.0,19.0,27.0,2540.0,19.0,708.0,725.0,31.0,710.0,7.0,,,708.0,8.0,37.0,46.0,1.1299435028248588,0.9859154929577465,5.685267335979454,0.7480314960629921,5.2259887005649714,1.3237410071942446,4.275862068965517,,0.5467625899280576,0.776978417266187
202324,2023-06-17,2023-06-23,lab,phol - ottawa,133.0,24.0,61.0,1.0,0.0,61.0,0.0,37.0,37.0,0.0,37.0,0.0,37.0,3.0,37.0,0.0,2.0,1.0,0.0,0.0,18.045112781954884,0.0,5.405405405405405,1.639344262295082,0.0,8.108108108108109,1.639344262295082,0.0
202324,2023-06-17,2023-06-23,lab,eorla,774.0,49.0,251.0,0.0,1.0,251.0,0.0,30.0,30.0,0.0,30.0,0.0,30.0,3.0,30.0,1.0,0.0,1.0,3.3333333333333335,0.0,6.330749354005167,0.0,0.0,0.398406374501992,0.0,10.0,0.0,0.398406374501992
202324,2023-06-17,2023-06-23,lab,phol - kingston,204.0,21.0,45.0,0.0,0.0,45.0,0.0,36.0,36.0,1.0,36.0,0.0,36.0,5.0,36.0,0.0,2.0,0.0,0.0,0.0,10.294117647058822,0.0,5.555555555555555,0.0,2.7777777777777777,13.88888888888889,0.0,0.0
202324,2023-06-17,2023-06-23,lab,uhn / mount sinai hospital,862.0,28.0,502.0,0.0,0.0,502.0,0.0,23.0,23.0,0.0,23.0,0.0,23.0,2.0,23.0,0.0,2.0,0.0,0.0,0.0,3.248259860788863,0.0,8.695652173913043,0.0,0.0,8.695652173913043,0.0,0.0
202324,2023-06-17,2023-06-23,lab,phol - toronto,296.0,93.0,550.0,8.0,1.0,549.0,1.0,474.0,474.0,15.0,474.0,7.0,474.0,63.0,474.0,11.0,44.0,9.0,2.320675105485232,1.4767932489451476,31.41891891891892,0.18214936247723132,9.282700421940929,1.6363636363636365,3.1645569620253164,13.291139240506327,1.4545454545454546,0.18181818181818182
202324,2023-06-17,2023-06-23,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
202324,2023-06-17,2023-06-23,lab,shared hospital laboratory,757.0,29.0,757.0,1.0,4.0,757.0,1.0,757.0,757.0,14.0,759.0,4.0,759.0,35.0,759.0,8.0,11.0,5.0,1.0540184453227932,0.5270092226613966,3.830911492734478,0.13210039630118892,1.453104359313078,0.6605019815059445,1.8494055482166447,4.61133069828722,0.13210039630118892,0.5284015852047557
202324,2023-06-17,2023-06-23,lab,phol - sault ste marie,11.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,0.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0
202324,2023-06-17,2023-06-23,lab,phol - timmins,22.0,2.0,12.0,0.0,0.0,12.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0,10.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,10.0,0.0,0.0
202324,2023-06-17,2023-06-23,lab,st joseph's - london,557.0,36.0,46.0,0.0,0.0,46.0,0.0,45.0,45.0,3.0,45.0,0.0,45.0,3.0,46.0,0.0,1.0,0.0,0.0,0.0,6.463195691202872,0.0,2.2222222222222223,0.0,6.666666666666667,6.666666666666667,0.0,0.0
202324,2023-06-17,2023-06-23,lab,phol - london,240.0,29.0,126.0,1.0,0.0,126.0,0.0,119.0,119.0,4.0,119.0,5.0,119.0,5.0,119.0,5.0,7.0,1.0,4.201680672268908,4.201680672268908,12.083333333333334,0.0,5.88235294117647,0.7936507936507936,3.361344537815126,4.201680672268908,0.7936507936507936,0.0
202324,2023-06-17,2023-06-23,lab,phol - orillia,8.0,1.0,22.0,0.0,1.0,22.0,0.0,22.0,22.0,4.0,22.0,0.0,22.0,4.0,22.0,0.0,0.0,1.0,0.0,0.0,12.5,0.0,0.0,4.545454545454546,18.181818181818183,18.181818181818183,0.0,4.545454545454546
202324,2023-06-17,2023-06-23,lab,phol - thunder bay,21.0,3.0,9.0,0.0,0.0,9.0,0.0,7.0,7.0,1.0,7.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,14.285714285714285,14.285714285714285,0.0,0.0
202324,2023-06-17,2023-06-23,lab,phol - sudbury,9.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,11.0,1.0,11.0,0.0,11.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,18.181818181818183,0.0,0.0
202324,2023-06-17,2023-06-23,lab,phol - hamilton,127.0,15.0,85.0,0.0,1.0,85.0,0.0,85.0,85.0,8.0,85.0,1.0,85.0,21.0,85.0,0.0,6.0,1.0,0.0,1.1764705882352942,11.811023622047244,0.0,7.0588235294117645,1.1764705882352942,9.411764705882353,24.705882352941178,0.0,1.1764705882352942
202324,2023-06-17,2023-06-23,lab,phol - peterborough,37.0,1.0,66.0,0.0,1.0,66.0,0.0,61.0,61.0,3.0,61.0,2.0,61.0,20.0,61.0,2.0,5.0,1.0,3.278688524590164,3.278688524590164,2.7027027027027026,0.0,8.19672131147541,1.5151515151515151,4.918032786885246,32.78688524590164,0.0,1.5151515151515151
202324,2023-06-17,2023-06-23,lab,st joseph's - hamilton,1103.0,37.0,991.0,6.0,8.0,991.0,2.0,991.0,991.0,52.0,991.0,2.0,991.0,50.0,0.0,0.0,11.0,14.0,0.0,0.20181634712411706,3.3544877606527654,0.20181634712411706,1.109989909182644,1.4127144298688195,5.247225025227043,5.045408678102927,0.6054490413723511,0.8072653884964682
202324,2023-06-17,2023-06-23,lab,sault area hospital,69.0,3.0,69.0,0.0,1.0,69.0,1.0,43.0,43.0,1.0,43.0,0.0,43.0,10.0,43.0,1.0,2.0,1.0,2.3255813953488373,0.0,4.3478260869565215,1.4492753623188406,4.651162790697675,1.4492753623188406,2.3255813953488373,23.25581395348837,0.0,1.4492753623188406
