time_value,geo_type,geo_value,sarscov2_pct_positive,rsv_pct_positive,flu_pct_positive
2023-04-08,province,nl,16.211,6.209,0.327
2023-04-08,province,ns,16.218,1.323,0.11
2023-04-08,province,pe,18.03,4.31,0.862
2023-04-08,territory,nu,0.87,16.049,16.049
2023-04-01,province,ab,8.982,1.154,1.991
2023-04-01,province,sk,10.461,1.887,0.723
2023-04-01,territory,nt,0.0,0.0,0.0
2023-04-01,territory,nu,8.411,9.211,13.158
2023-04-01,territory,yk,5.66,3.846,3.846
2023-04-01,province,mb,,,
2023-04-01,province,nb,14.148,1.525,1.321
2023-04-01,province,nl,15.061,6.034,0.287
2023-04-01,province,ns,16.641,1.454,0.104
2023-04-01,province,pe,21.06,5.714,0.714
2023-03-25,province,pe,20.062,7.353,0.0
2023-03-25,province,sk,10.031,3.406,0.388
2023-03-25,territory,nt,8.333,0.0,0.0
2023-03-25,territory,nu,,,
2023-03-25,territory,yk,9.434,14.706,5.882
2023-03-25,province,mb,14.628,1.099,0.169
2023-03-25,province,nl,10.893,6.548,0.893
2023-03-25,province,ns,15.959,1.438,0.096
2023-03-25,province,ab,8.719,1.092,2.012
2023-03-25,province,nb,16.604,1.108,1.043
2023-03-18,province,pe,17.311,5.674,0.709
2023-03-18,province,sk,8.76,3.66,0.66
2023-03-18,territory,nt,0.0,25.0,0.0
2023-03-18,territory,yk,10.667,33.333,6.667
2023-03-18,territory,nu,12.5,10.294,2.941
2023-03-18,province,mb,15.277,1.859,0.074
2023-03-18,province,nb,20.946,1.742,0.643
2023-03-18,province,nl,13.849,9.538,0.615
2023-03-18,province,ab,8.776,1.379,2.415
2023-03-18,province,ns,15.664,0.988,0.27
2023-03-11,province,sk,8.298,5.17,0.819
2023-03-11,territory,yk,13.265,16.0,8.0
2023-03-11,territory,nu,8.511,12.5,0.0
2023-03-11,territory,nt,13.333,21.429,3.571
2023-03-11,province,ab,9.211,2.175,1.415
2023-03-11,province,pe,13.636,2.778,0.0
2023-03-11,province,mb,13.256,3.042,0.38
2023-03-11,province,nb,23.382,2.396,0.663
2023-03-11,province,nl,16.216,5.618,0.0
2023-03-11,province,ns,15.638,2.765,0.089
2023-03-04,province,sk,7.012,8.874,0.413
2023-03-04,province,nl,16.996,5.611,0.66
2023-03-04,province,ns,15.143,2.176,0.198
2023-03-04,province,pe,12.755,14.094,2.685
2023-03-04,territory,nu,7.0,5.556,5.556
2023-03-04,territory,nt,13.953,12.5,0.0
2023-03-04,territory,yk,10.377,3.333,3.333
2023-03-04,province,mb,13.64,3.633,0.908
2023-03-04,province,nb,20.532,4.712,0.206
2023-03-04,province,ab,8.111,3.148,1.053
2023-02-25,province,nb,22.423,5.185,0.156
2023-02-25,province,mb,11.807,5.744,0.103
2023-02-25,province,nl,21.739,7.74,0.0
2023-02-25,province,ns,17.228,5.191,0.0
2023-02-25,province,sk,6.827,12.121,1.02
2023-02-25,territory,yk,13.462,15.625,3.125
2023-02-25,territory,nu,8.219,5.882,17.647
2023-02-25,territory,nt,23.333,22.727,0.0
2023-02-25,province,ab,8.235,3.886,1.477
2023-02-25,province,pe,9.541,20.988,0.617
2023-02-18,province,mb,9.793,4.971,0.326
2023-02-18,province,nb,17.387,6.278,0.067
2023-02-18,province,nl,15.251,7.309,0.0
2023-02-18,province,ns,19.42,5.512,0.087
2023-02-18,province,pe,14.082,22.901,0.763
2023-02-18,territory,yk,22.764,9.756,0.0
2023-02-18,province,ab,8.61,5.031,1.863
2023-02-18,territory,nt,8.333,15.0,0.0
2023-02-18,province,sk,6.266,12.486,0.314
2023-02-18,territory,nu,0.0,4.348,0.0
2023-02-11,province,pe,12.96,19.13,0.0
2023-02-11,province,sk,6.268,11.804,0.596
2023-02-11,territory,nu,7.207,1.923,0.0
2023-02-11,province,ns,21.385,7.692,0.155
2023-02-11,province,ab,9.309,6.447,2.132
2023-02-11,territory,yk,4.95,25.0,0.0
2023-02-11,territory,nt,19.149,13.636,0.0
2023-02-11,province,nl,11.373,3.78,0.0
2023-02-11,province,nb,17.554,6.905,0.141
2023-02-11,province,mb,10.248,4.83,0.453
2023-02-04,province,ab,10.428,10.495,1.789
2023-02-04,province,sk,6.128,13.77,0.278
2023-02-04,province,pe,8.815,16.038,0.943
2023-02-04,province,mb,9.895,6.178,0.824
2023-02-04,province,nb,16.566,9.053,0.065
2023-02-04,province,nl,12.914,4.577,0.704
2023-02-04,province,ns,25.099,6.918,0.307
2023-02-04,territory,nt,0.0,14.815,0.0
2023-02-04,territory,nu,10.169,3.774,0.0
2023-02-04,territory,yk,2.83,23.81,0.0
2023-01-28,province,ab,12.56,12.315,1.475
2023-01-28,province,pe,11.008,25.0,3.226
2023-01-28,province,sk,4.32,15.859,0.583
2023-01-28,territory,nt,5.263,26.087,0.0
2023-01-28,province,mb,10.509,5.74,0.68
2023-01-28,province,ns,24.606,6.839,0.209
2023-01-28,territory,nu,8.738,2.083,0.0
2023-01-28,province,nb,12.733,7.149,0.593
2023-01-28,territory,yk,4.615,13.636,0.0
2023-01-28,province,nl,10.384,7.22,0.0
2023-01-21,territory,nt,8.571,33.333,0.0
2023-01-21,territory,nu,10.37,2.5,0.0
2023-01-21,territory,yk,6.14,4.0,0.0
2023-01-21,province,sk,4.829,13.288,0.885
2023-01-21,province,pe,19.071,16.97,1.818
2023-01-21,province,ns,24.533,8.455,1.896
2023-01-21,province,nl,15.038,4.913,1.156
2023-01-21,province,nb,10.244,8.844,0.51
2023-01-21,province,mb,10.558,8.261,0.787
2023-01-21,province,ab,12.042,13.093,1.804
2023-01-14,territory,nt,,,
2023-01-14,territory,nu,11.765,2.985,0.0
2023-01-14,territory,yk,5.469,2.222,11.111
2023-01-14,province,ns,24.71,8.767,2.414
2023-01-14,province,nl,13.812,2.139,5.08
2023-01-14,province,pe,17.94,15.0,5.0
2023-01-14,province,sk,5.064,14.455,1.52
2023-01-14,province,mb,11.341,8.739,1.935
2023-01-14,province,nb,10.554,6.528,1.867
2023-01-14,province,ab,14.612,15.505,2.03
2023-01-07,province,pe,18.421,13.761,3.67
2023-01-07,territory,yk,12.23,1.887,11.321
2023-01-07,territory,nu,15.278,3.279,4.918
2023-01-07,province,sk,6.601,15.535,2.177
2023-01-07,territory,nt,,,
2023-01-07,province,nl,19.586,4.516,9.032
2023-01-07,province,ab,15.528,18.21,3.551
2023-01-07,province,ns,23.184,9.139,3.903
2023-01-07,province,nb,12.963,9.615,4.879
2023-01-07,province,mb,9.414,10.615,2.783
2022-12-31,province,ab,15.936,18.944,7.539
2022-12-31,territory,nu,10.891,0.0,4.444
2022-12-31,territory,yk,3.125,11.429,20.0
2022-12-31,province,sk,6.584,14.594,5.004
2022-12-31,province,pe,21.228,11.957,7.065
2022-12-31,province,mb,10.399,10.882,5.956
2022-12-31,province,nb,13.66,7.805,8.822
2022-12-31,province,nl,18.43,3.448,17.241
2022-12-31,territory,nt,,,
2022-12-31,province,ns,25.165,8.786,8.2
2022-12-17,province,ns,14.881,7.935,21.657
2022-12-17,province,pe,19.936,6.211,28.571
2022-12-17,province,nl,14.528,2.093,27.952
2022-12-17,province,nb,11.978,6.762,23.148
2022-12-17,province,mb,11.311,6.83,13.603
2022-12-17,province,ab,13.155,17.636,13.083
2022-12-17,province,sk,,,
2022-12-17,territory,yk,6.504,0.0,38.776
2022-12-17,territory,nu,16.981,4.688,12.5
2022-12-17,territory,nt,19.643,2.273,31.818
2022-12-10,territory,yk,2.013,1.389,48.611
2022-12-10,territory,nt,8.148,3.448,41.379
2022-12-10,territory,nu,3.333,3.39,18.644
2022-12-10,province,nl,13.716,3.264,31.306
2022-12-10,province,ns,11.922,6.333,27.996
2022-12-10,province,pe,21.928,6.542,33.645
2022-12-10,province,sk,6.576,5.42,20.096
2022-12-10,province,nb,14.019,5.742,28.178
2022-12-10,province,mb,10.513,5.449,27.243
2022-12-10,province,ab,14.161,11.288,18.253
2022-12-03,province,mb,14.457,3.956,19.486
2022-12-03,province,nb,12.292,4.693,29.709
2022-12-03,province,nl,18.35,3.488,23.062
2022-12-03,province,ns,11.405,6.261,26.022
2022-12-03,territory,nu,9.677,0.0,15.517
2022-12-03,territory,yk,6.111,0.0,65.385
2022-12-03,territory,nt,8.75,4.11,30.137
2022-12-03,province,sk,6.618,3.862,25.525
2022-12-03,province,pe,22.62,6.349,42.328
2022-12-03,province,ab,14.229,9.143,25.649
2022-11-26,province,ab,14.118,6.958,31.645
2022-11-26,province,pe,22.297,4.505,35.135
2022-11-26,province,nb,12.92,5.821,23.616
2022-11-26,province,mb,14.075,2.247,21.421
2022-11-26,province,nl,20.945,4.706,10.882
2022-11-26,province,ns,11.631,6.898,26.247
2022-11-26,territory,yk,2.994,0.0,54.545
2022-11-26,territory,nu,4.95,1.818,12.727
2022-11-26,territory,nt,23.596,2.353,12.941
2022-11-26,province,sk,6.804,2.67,29.355
2022-11-19,province,nb,,5.963,15.25
2022-11-19,territory,nt,,7.843,7.843
2022-11-19,territory,nu,,0.0,11.881
2022-11-19,province,ns,,8.0,15.419
2022-11-19,territory,yk,,0.0,10.526
2022-11-19,province,nl,,4.14,2.866
2022-11-19,province,mb,,5.526,15.597
2022-11-19,province,sk,,1.861,34.287
2022-11-19,province,pe,,1.149,28.736
2022-11-19,province,ab,,5.708,32.209
2022-11-12,province,sk,,1.929,31.961
2022-11-12,province,mb,,5.521,7.362
2022-11-12,province,ns,,11.99,9.123
2022-11-12,province,nl,,7.787,2.869
2022-11-12,province,pe,,0.0,21.429
2022-11-12,territory,nt,,5.357,3.571
2022-11-12,province,nb,,3.608,17.267
2022-11-12,province,ab,,3.62,31.406
2022-11-12,territory,nu,,0.0,28.125
2022-11-12,territory,yk,,0.0,0.0
2022-11-05,province,mb,,2.956,0.9
2022-11-05,province,nb,,1.504,11.35
2022-11-05,province,nl,,3.636,0.455
2022-11-05,province,ns,,12.289,7.711
2022-11-05,province,pe,,1.587,9.524
2022-11-05,province,sk,,1.707,21.429
2022-11-05,territory,nu,,1.667,39.167
2022-11-05,territory,nt,,2.381,0.0
2022-11-05,province,ab,,3.738,20.406
2022-11-05,territory,yk,,0.0,0.0
2022-10-29,province,ns,,6.439,3.03
2022-10-29,province,nl,,4.924,0.0
2022-10-29,province,nb,,,
2022-10-29,province,mb,,2.873,1.915
2022-10-29,territory,nt,,7.547,0.0
2022-10-29,territory,nu,,1.031,34.021
2022-10-29,province,sk,,1.758,8.062
2022-10-29,territory,yk,,0.0,0.0
2022-10-29,province,pe,,1.786,0.0
2022-10-29,province,ab,,2.626,8.323
2022-10-22,province,sk,,1.057,2.459
2022-10-22,territory,nt,,4.167,2.083
2022-10-22,territory,nu,,,
2022-10-22,territory,yk,,16.667,0.0
2022-10-22,province,nb,,0.0,3.906
2022-10-22,province,pe,,2.439,2.439
2022-10-22,province,ns,,7.5,2.083
2022-10-22,province,nl,,3.846,0.0
2022-10-22,province,ab,,2.606,2.37
2022-10-22,province,mb,,1.154,0.433
2022-10-15,province,mb,,1.067,0.457
2022-10-15,province,pe,,0.0,0.0
2022-10-15,province,nb,,2.027,1.592
2022-10-15,province,nl,,6.383,0.0
2022-10-15,province,ns,,4.0,3.111
2022-10-15,territory,yk,,0.0,0.0
2022-10-15,territory,nt,,2.041,0.0
2022-10-15,territory,nu,,1.408,18.31
2022-10-15,province,ab,,1.557,1.271
2022-10-15,province,sk,,0.489,0.537
2022-10-08,province,nb,,0.714,0.475
2022-10-08,territory,yk,,0.0,0.0
2022-10-08,territory,nu,,2.151,6.452
2022-10-08,province,nl,,2.907,0.0
2022-10-08,territory,nt,,2.273,0.0
2022-10-08,province,ns,,5.851,0.0
2022-10-08,province,pe,,5.405,0.0
2022-10-08,province,sk,,0.0,0.0
2022-10-08,province,mb,,0.877,0.0
2022-10-08,province,ab,,0.431,1.32
2022-10-01,territory,yk,,0.0,0.0
2022-10-01,province,pe,,0.0,0.0
2022-10-01,province,sk,,0.0,0.0
2022-10-01,province,ab,,0.95,0.94
2022-10-01,province,ns,,3.352,1.676
2022-10-01,province,nl,,5.682,0.0
2022-10-01,province,nb,,0.578,0.0
2022-10-01,province,mb,,0.644,0.0
2022-10-01,territory,nt,,0.0,0.0
2022-10-01,territory,nu,,1.299,5.195
2022-09-24,province,ns,,0.495,0.495
2022-09-24,province,nl,,1.531,0.0
2022-09-24,province,nb,,0.755,0.0
2022-09-24,province,mb,,,
2022-09-24,province,ab,,0.422,0.643
2022-09-24,province,pe,,4.545,0.0
2022-09-24,territory,nu,,2.041,2.041
2022-09-24,territory,yk,,0.0,0.0
2022-09-24,territory,nt,,0.0,0.0
2022-09-24,province,sk,,0.215,0.0
2022-09-17,province,nl,,2.564,0.0
2022-09-17,province,nb,,,
2022-09-17,territory,nt,,6.818,0.0
2022-09-17,province,mb,,0.805,0.0
2022-09-17,province,ab,,0.738,0.222
2022-09-17,province,ns,,0.823,0.41
2022-09-17,territory,nu,,0.0,1.389
2022-09-17,province,pe,,0.0,0.0
2022-09-17,territory,yk,,0.0,0.0
2022-09-17,province,sk,,0.0,0.251
2022-09-10,province,ns,,0.625,0.0
2022-09-10,province,ab,,0.542,0.247
2022-09-10,province,mb,,0.419,0.0
2022-09-10,province,nb,,0.0,0.0
2022-09-10,province,nl,,2.113,0.0
2022-09-10,province,pe,,0.0,0.0
2022-09-10,province,sk,,0.777,0.517
2022-09-10,territory,nt,,5.556,0.0
2022-09-10,territory,nu,,6.897,0.0
2022-09-10,territory,yk,,0.0,0.0
2022-09-03,territory,nt,,6.452,0.0
2022-09-03,territory,yk,,0.0,0.0
2022-09-03,province,sk,,0.0,0.0
2022-09-03,province,mb,,0.646,0.0
2022-09-03,province,nb,,2.857,0.29
2022-09-03,province,nl,,1.17,0.585
2022-09-03,province,ns,,0.543,0.0
2022-09-03,province,pe,,2.083,0.0
2022-09-03,territory,nu,,5.263,0.0
2022-09-03,province,ab,,0.838,0.594
