time_value,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,sarscov2_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
2023-05-06,region,prairies,6765.0,675.147,4639.0,50.101200000000006,76.07959999999999,4422.0,19.899,1352.0,1353.0,38.9664,1378.0,19.980999999999998,1342.0,179.9622,1377.0,35.939699999999995,95.99199999999999,126.18079999999999,2.61,1.45,9.98,0.45,7.1,2.7199999999999998,2.88,13.41,1.08,1.64
2023-02-18,nation,ca,55033.0,6488.3907,26289.0,144.58950000000002,76.23809999999999,23026.0,1181.2338,8811.0,8824.0,203.8344,8821.0,389.0061,7927.0,782.3949,7381.0,231.76340000000002,231.7293,220.82760000000002,3.14,4.41,11.79,5.13,2.63,0.8400000000000001,2.31,9.87,0.55,0.29
2023-01-07,province,on,20785.0,3732.9860000000003,10122.0,306.6966,8.0976,10120.0,808.588,6863.0,6865.0,76.888,6871.0,114.7457,6872.0,283.81359999999995,5025.0,148.2375,201.0859,314.7942,2.95,1.67,17.96,7.99,2.93,3.11,1.12,4.13,3.03,0.08
2023-05-06,region,atlantic,2743.0,402.9467,1775.0,3.0175,4.970000000000001,1771.0,34.0032,390.0,390.0,26.012999999999998,390.0,4.992,390.0,71.019,390.0,17.004,29.991000000000003,7.987500000000001,4.36,1.28,14.69,1.92,7.69,0.45000000000000007,6.67,18.21,0.17,0.28
2023-02-18,province,on,15744.0,2016.8064,7239.0,16.6497,13.030199999999999,7239.0,230.20020000000002,5232.0,5233.0,81.11149999999999,5234.0,173.2454,5234.0,434.94540000000006,3812.0,99.87440000000001,74.8176,29.679899999999996,2.62,3.31,12.81,3.18,1.43,0.4099999999999999,1.55,8.31,0.23,0.18
2022-10-15,province,bc,6458.0,862.143,2540.0,46.99000000000001,0.0,2284.0,34.9452,599.0,599.0,15.9933,599.0,14.016599999999999,579.0,165.9993,579.0,2.0265,21.983299999999996,46.99000000000001,0.35,2.34,13.35,1.53,3.67,1.8500000000000003,2.67,28.67,1.85,0.0
2023-05-06,province,qc,14520.0,1232.748,6066.0,27.297000000000004,166.815,3858.0,50.154,806.0,824.0,53.972,810.0,17.01,,,806.0,12.0094,31.031,194.112,1.49,2.1,8.49,1.3,3.85,3.2,6.55,,0.45,2.75
2023-01-07,province,bc,5974.0,845.9184,5152.0,233.9008,6.1823999999999995,4147.0,590.1181,964.0,964.0,18.0268,964.0,37.9816,937.0,47.0374,937.0,78.9891,80.012,240.0832,8.43,3.94,14.16,14.23,8.3,4.66,1.87,5.02,4.54,0.12
2022-10-15,province,on,28633.0,4873.3366,5761.0,108.8829,0.0,5761.0,141.7206,2960.0,2962.0,28.139,2962.0,12.144199999999998,2963.0,341.0413,1889.0,10.0117,89.984,108.8829,0.53,0.41,17.02,2.46,3.04,1.8900000000000001,0.95,11.51,1.89,0.0
2023-05-13,province,on,7456.0,644.1984,4563.0,15.970499999999998,67.0761,4563.0,21.902399999999997,3592.0,3592.0,95.90639999999999,3595.0,99.94099999999999,3596.0,318.9652,2456.0,101.924,118.89519999999999,83.0466,4.15,2.78,8.64,0.48,3.31,1.82,2.67,8.87,0.35,1.47
2023-01-07,region,prairies,13420.0,1537.932,8311.0,267.6142,0.0,7536.0,1202.7456000000002,2351.0,2351.0,34.0895,2361.0,139.06289999999998,2336.0,100.9152,2360.0,79.06,95.9208,267.6142,3.35,5.89,11.46,15.96,4.08,3.2199999999999998,1.45,4.32,3.22,0.0
2023-02-11,region,atlantic,6104.0,1109.7071999999998,3116.0,3.116,0.9348,2953.0,219.11260000000001,420.0,420.0,9.995999999999999,420.0,23.016000000000002,420.0,53.00399999999999,420.0,22.008000000000003,24.990000000000002,4.0508,5.24,5.48,18.18,7.42,5.95,0.13,2.38,12.62,0.1,0.03
2023-02-11,region,prairies,10040.0,843.36,6138.0,65.0628,23.938200000000002,5772.0,413.8524,1767.0,1766.0,28.962399999999995,1764.0,92.9628,1748.0,180.044,1766.0,30.022000000000002,53.01,89.001,1.7,5.27,8.4,7.17,3.0,1.4500000000000002,1.64,10.3,1.06,0.39
2023-05-20,province,on,6935.0,590.1685,4619.0,23.095,66.9755,4619.0,24.942600000000002,3546.0,3546.0,91.8414,3545.0,70.9,3545.0,293.1715,2333.0,62.99100000000001,113.11739999999999,90.0705,2.7,2.0,8.51,0.54,3.19,1.95,2.59,8.27,0.5,1.45
2022-10-08,nation,ca,95462.0,14376.577200000002,14585.0,144.39149999999998,4.3755,13346.0,325.64239999999995,5057.0,5068.0,91.224,5096.0,72.8728,4488.0,867.0816000000001,4079.0,37.93470000000001,187.10900000000004,148.76699999999997,0.93,1.43,15.06,2.44,3.7,1.0199999999999998,1.8,19.32,0.99,0.03
2023-01-14,province,bc,5694.0,736.2342,4646.0,100.8182,0.9292,4375.0,557.8125,864.0,864.0,24.969600000000003,864.0,24.019199999999998,832.0,64.9792,832.0,58.988800000000005,62.0352,101.7474,7.09,2.78,12.93,12.75,7.18,2.19,2.89,7.81,2.17,0.02
2023-05-20,province,bc,2498.0,337.9794,2010.0,6.03,2.0100000000000002,2010.0,8.040000000000001,636.0,636.0,38.9868,636.0,20.988,621.0,103.0239,621.0,13.9725,52.0248,8.040000000000001,2.25,3.3,13.53,0.4,8.18,0.4,6.13,16.59,0.3,0.1
2022-10-08,province,bc,6525.0,848.9024999999999,2430.0,44.955000000000005,0.0,2319.0,22.0305,567.0,567.0,3.0051,567.0,10.9998,546.0,161.9982,546.0,8.0262,26.989199999999997,44.955000000000005,1.47,1.94,13.01,0.95,4.76,1.8500000000000003,0.53,29.67,1.85,0.0
2023-05-20,nation,ca,29753.0,2775.9548999999997,17524.0,134.9348,226.0596,15326.0,93.48859999999999,6356.0,6379.0,202.8522,6367.0,113.96929999999999,5629.0,609.0578,5136.0,139.1856,261.8672,360.9944,2.71,1.79,9.33,0.61,4.12,2.06,3.18,10.82,0.77,1.29
