time_value,geo_type,geo_value,sarscov2_pct_positive,rsv_pct_positive,flu_pct_positive
2023-04-08,province,pe,18.03,4.31,0.86
2023-04-08,territory,nu,0.87,16.05,16.05
2023-04-01,province,ab,8.98,1.15,1.99
2023-04-01,province,sk,10.46,1.89,0.72
2023-04-01,territory,nt,0.0,0.0,0.0
2023-04-01,territory,nu,8.41,9.21,13.16
2023-04-01,territory,yk,5.66,3.85,3.85
2023-04-01,province,mb,,,
2023-04-01,province,nb,14.15,1.53,1.32
2023-04-01,province,nl,15.06,6.03,0.29
2023-04-01,province,ns,16.64,1.45,0.1
2023-04-01,province,pe,21.06,5.71,0.71
2023-03-25,province,pe,20.06,7.35,0.0
2023-03-25,province,sk,10.03,3.41,0.39
2023-03-25,territory,nt,8.33,0.0,0.0
2023-03-25,territory,nu,,,
2023-03-25,territory,yk,9.43,14.71,5.88
2023-03-25,province,mb,14.63,1.1,0.17
2023-03-25,province,nl,10.89,6.55,0.89
2023-03-25,province,ns,15.96,1.44,0.1
2023-03-25,province,ab,8.72,1.09,2.01
2023-03-25,province,nb,16.6,1.11,1.04
2023-03-18,province,pe,17.31,5.67,0.71
2023-03-18,province,sk,8.76,3.66,0.66
2023-03-18,territory,nt,0.0,25.0,0.0
2023-03-18,territory,yk,10.67,33.33,6.67
2023-03-18,territory,nu,12.5,10.29,2.94
2023-03-18,province,mb,15.28,1.86,0.07
2023-03-18,province,nb,20.95,1.74,0.64
2023-03-18,province,nl,13.85,9.54,0.62
2023-03-18,province,ab,8.78,1.38,2.42
2023-03-18,province,ns,15.66,0.99,0.27
2023-03-11,province,sk,8.3,5.17,0.82
2023-03-11,territory,yk,13.27,16.0,8.0
2023-03-11,territory,nu,8.51,12.5,0.0
2023-03-11,territory,nt,13.33,21.43,3.57
2023-03-11,province,ab,9.21,2.17,1.42
2023-03-11,province,pe,13.64,2.78,0.0
2023-03-11,province,mb,13.26,3.04,0.38
2023-03-11,province,nb,23.38,2.4,0.66
2023-03-11,province,nl,16.22,5.62,0.0
2023-03-11,province,ns,15.64,2.77,0.09
2023-03-04,province,sk,7.01,8.87,0.41
2023-03-04,province,nl,17.0,5.61,0.66
2023-03-04,province,ns,15.14,2.18,0.2
2023-03-04,province,pe,12.76,14.09,2.68
2023-03-04,territory,nu,7.0,5.56,5.56
2023-03-04,territory,nt,13.95,12.5,0.0
2023-03-04,territory,yk,10.38,3.33,3.33
2023-03-04,province,mb,13.64,3.63,0.91
2023-03-04,province,nb,20.53,4.71,0.21
2023-03-04,province,ab,8.11,3.15,1.05
2023-02-25,province,nb,22.42,5.18,0.16
2023-02-25,province,mb,11.81,5.74,0.1
2023-02-25,province,nl,21.74,7.74,0.0
2023-02-25,province,ns,17.23,5.19,0.0
2023-02-25,province,sk,6.83,12.12,1.02
2023-02-25,territory,yk,13.46,15.62,3.12
2023-02-25,territory,nu,8.22,5.88,17.65
2023-02-25,territory,nt,23.33,22.73,0.0
2023-02-25,province,ab,8.24,3.89,1.48
2023-02-25,province,pe,9.54,20.99,0.62
2023-02-18,province,mb,9.79,4.97,0.33
2023-02-18,province,nb,17.39,6.28,0.07
2023-02-18,province,nl,15.25,7.31,0.0
2023-02-18,province,ns,19.42,5.51,0.09
2023-02-18,province,pe,14.08,22.9,0.76
2023-02-18,territory,yk,22.76,9.76,0.0
2023-02-18,province,ab,8.61,5.03,1.86
2023-02-18,territory,nt,8.33,15.0,0.0
2023-02-18,province,sk,6.27,12.49,0.31
2023-02-18,territory,nu,0.0,4.35,0.0
2023-02-11,province,pe,12.96,19.13,0.0
2023-02-11,province,sk,6.27,11.8,0.6
2023-02-11,territory,nu,7.21,1.92,0.0
2023-02-11,province,ns,21.39,7.69,0.16
2023-02-11,province,ab,9.31,6.45,2.13
2023-02-11,territory,yk,4.95,25.0,0.0
2023-02-11,territory,nt,19.15,13.64,0.0
2023-02-11,province,nl,11.37,3.78,0.0
2023-02-11,province,nb,17.55,6.9,0.14
2023-02-11,province,mb,10.25,4.83,0.45
2023-02-04,province,ab,10.43,10.5,1.79
2023-02-04,province,sk,6.13,13.77,0.28
2023-02-04,province,pe,8.82,16.04,0.94
2023-02-04,province,mb,9.9,6.18,0.82
2023-02-04,province,nb,16.57,9.05,0.07
2023-02-04,province,nl,12.91,4.58,0.7
2023-02-04,province,ns,25.1,6.92,0.31
2023-02-04,territory,nt,0.0,14.81,0.0
2023-02-04,territory,nu,10.17,3.77,0.0
2023-02-04,territory,yk,2.83,23.81,0.0
2023-01-28,province,ab,12.56,12.31,1.48
2023-01-28,province,pe,11.01,25.0,3.23
2023-01-28,province,sk,4.32,15.86,0.58
2023-01-28,territory,nt,5.26,26.09,0.0
2023-01-28,province,mb,10.51,5.74,0.68
2023-01-28,province,ns,24.61,6.84,0.21
2023-01-28,territory,nu,8.74,2.08,0.0
2023-01-28,province,nb,12.73,7.15,0.59
2023-01-28,territory,yk,4.62,13.64,0.0
2023-01-28,province,nl,10.38,7.22,0.0
2023-01-21,territory,nt,8.57,33.33,0.0
2023-01-21,territory,nu,10.37,2.5,0.0
2023-01-21,territory,yk,6.14,4.0,0.0
2023-01-21,province,sk,4.83,13.29,0.88
2023-01-21,province,pe,19.07,16.97,1.82
2023-01-21,province,ns,24.53,8.46,1.9
2023-01-21,province,nl,15.04,4.91,1.16
2023-01-21,province,nb,10.24,8.84,0.51
2023-01-21,province,mb,10.56,8.26,0.79
2023-01-21,province,ab,12.04,13.09,1.8
2023-01-14,territory,nt,,,
2023-01-14,territory,nu,11.76,2.99,0.0
2023-01-14,territory,yk,5.47,2.22,11.11
2023-01-14,province,ns,24.71,8.77,2.41
2023-01-14,province,nl,13.81,2.14,5.08
2023-01-14,province,pe,17.94,15.0,5.0
2023-01-14,province,sk,5.06,14.45,1.52
2023-01-14,province,mb,11.34,8.74,1.93
2023-01-14,province,nb,10.55,6.53,1.87
2023-01-14,province,ab,14.61,15.5,2.03
2023-01-07,province,pe,18.42,13.76,3.67
2023-01-07,territory,yk,12.23,1.89,11.32
2023-01-07,territory,nu,15.28,3.28,4.92
2023-01-07,province,sk,6.6,15.53,2.18
2023-01-07,territory,nt,,,
2023-01-07,province,nl,19.59,4.52,9.03
2023-01-07,province,ab,15.53,18.21,3.55
2023-01-07,province,ns,23.18,9.14,3.9
2023-01-07,province,nb,12.96,9.61,4.88
2023-01-07,province,mb,9.41,10.61,2.78
2022-12-31,province,ab,15.94,18.94,7.54
2022-12-31,territory,nu,10.89,0.0,4.44
2022-12-31,territory,yk,3.12,11.43,20.0
2022-12-31,province,sk,6.58,14.59,5.0
2022-12-31,province,pe,21.23,11.96,7.07
2022-12-31,province,mb,10.4,10.88,5.96
2022-12-31,province,nb,13.66,7.81,8.82
2022-12-31,province,nl,18.43,3.45,17.24
2022-12-31,territory,nt,,,
2022-12-31,province,ns,25.17,8.79,8.2
2022-12-17,province,ns,14.88,7.94,21.66
2022-12-17,province,pe,19.94,6.21,28.57
2022-12-17,province,nl,14.53,2.09,27.95
2022-12-17,province,nb,11.98,6.76,23.15
2022-12-17,province,mb,11.31,6.83,13.6
2022-12-17,province,ab,13.16,17.64,13.08
2022-12-17,province,sk,,,
2022-12-17,territory,yk,6.5,0.0,38.78
2022-12-17,territory,nu,16.98,4.69,12.5
2022-12-17,territory,nt,19.64,2.27,31.82
2022-12-10,territory,yk,2.01,1.39,48.61
2022-12-10,territory,nt,8.15,3.45,41.38
2022-12-10,territory,nu,3.33,3.39,18.64
2022-12-10,province,nl,13.72,3.26,31.31
2022-12-10,province,ns,11.92,6.33,28.0
2022-12-10,province,pe,21.93,6.54,33.64
2022-12-10,province,sk,6.58,5.42,20.1
2022-12-10,province,nb,14.02,5.74,28.18
2022-12-10,province,mb,10.51,5.45,27.24
2022-12-10,province,ab,14.16,11.29,18.25
2022-12-03,province,mb,14.46,3.96,19.49
2022-12-03,province,nb,12.29,4.69,29.71
2022-12-03,province,nl,18.35,3.49,23.06
2022-12-03,province,ns,11.4,6.26,26.02
2022-12-03,territory,nu,9.68,0.0,15.52
2022-12-03,territory,yk,6.11,0.0,65.38
2022-12-03,territory,nt,8.75,4.11,30.14
2022-12-03,province,sk,6.62,3.86,25.52
2022-12-03,province,pe,22.62,6.35,42.33
2022-12-03,province,ab,14.23,9.14,25.65
2022-11-26,province,ab,14.12,6.96,31.65
2022-11-26,province,pe,22.3,4.5,35.14
2022-11-26,province,nb,12.92,5.82,23.62
2022-11-26,province,mb,14.07,2.25,21.42
2022-11-26,province,nl,20.94,4.71,10.88
2022-11-26,province,ns,11.63,6.9,26.25
2022-11-26,territory,yk,2.99,0.0,54.55
2022-11-26,territory,nu,4.95,1.82,12.73
2022-11-26,territory,nt,23.6,2.35,12.94
2022-11-26,province,sk,6.8,2.67,29.36
2022-11-19,province,nb,,5.96,15.25
2022-11-19,territory,nt,,7.84,7.84
2022-11-19,territory,nu,,0.0,11.88
2022-11-19,province,ns,,8.0,15.42
2022-11-19,territory,yk,,0.0,10.53
2022-11-19,province,nl,,4.14,2.87
2022-11-19,province,mb,,5.53,15.6
2022-11-19,province,sk,,1.86,34.29
2022-11-19,province,pe,,1.15,28.74
2022-11-19,province,ab,,5.71,32.21
2022-11-12,province,sk,,1.93,31.96
2022-11-12,province,mb,,5.52,7.36
2022-11-12,province,ns,,11.99,9.12
2022-11-12,province,nl,,7.79,2.87
2022-11-12,province,pe,,0.0,21.43
2022-11-12,territory,nt,,5.36,3.57
2022-11-12,province,nb,,3.61,17.27
2022-11-12,province,ab,,3.62,31.41
2022-11-12,territory,nu,,0.0,28.12
2022-11-12,territory,yk,,0.0,0.0
2022-11-05,province,mb,,2.96,0.9
2022-11-05,province,nb,,1.5,11.35
2022-11-05,province,nl,,3.64,0.45
2022-11-05,province,ns,,12.29,7.71
2022-11-05,province,pe,,1.59,9.52
2022-11-05,province,sk,,1.71,21.43
2022-11-05,territory,nu,,1.67,39.17
2022-11-05,territory,nt,,2.38,0.0
2022-11-05,province,ab,,3.74,20.41
2022-11-05,territory,yk,,0.0,0.0
2022-10-29,province,ns,,6.44,3.03
2022-10-29,province,nl,,4.92,0.0
2022-10-29,province,nb,,,
2022-10-29,province,mb,,2.87,1.92
2022-10-29,territory,nt,,7.55,0.0
2022-10-29,territory,nu,,1.03,34.02
2022-10-29,province,sk,,1.76,8.06
2022-10-29,territory,yk,,0.0,0.0
2022-10-29,province,pe,,1.79,0.0
2022-10-29,province,ab,,2.63,8.32
2022-10-22,province,sk,,1.06,2.46
2022-10-22,territory,nt,,4.17,2.08
2022-10-22,territory,nu,,,
2022-10-22,territory,yk,,16.67,0.0
2022-10-22,province,nb,,0.0,3.91
2022-10-22,province,pe,,2.44,2.44
2022-10-22,province,ns,,7.5,2.08
2022-10-22,province,nl,,3.85,0.0
2022-10-22,province,ab,,2.61,2.37
2022-10-22,province,mb,,1.15,0.43
2022-10-15,province,mb,,1.07,0.46
2022-10-15,province,pe,,0.0,0.0
2022-10-15,province,nb,,2.03,1.59
2022-10-15,province,nl,,6.38,0.0
2022-10-15,province,ns,,4.0,3.11
2022-10-15,territory,yk,,0.0,0.0
2022-10-15,territory,nt,,2.04,0.0
2022-10-15,territory,nu,,1.41,18.31
2022-10-15,province,ab,,1.56,1.27
2022-10-15,province,sk,,0.49,0.54
2022-10-08,province,nb,,0.71,0.48
2022-10-08,territory,yk,,0.0,0.0
2022-10-08,territory,nu,,2.15,6.45
2022-10-08,province,nl,,2.91,0.0
2022-10-08,territory,nt,,2.27,0.0
2022-10-08,province,ns,,5.85,0.0
2022-10-08,province,pe,,5.41,0.0
2022-10-08,province,sk,,0.0,0.0
2022-10-08,province,mb,,0.88,0.0
2022-10-08,province,ab,,0.43,1.32
2022-10-01,territory,yk,,0.0,0.0
2022-10-01,province,pe,,0.0,0.0
2022-10-01,province,sk,,0.0,0.0
2022-10-01,province,ab,,0.95,0.94
2022-10-01,province,ns,,3.35,1.68
2022-10-01,province,nl,,5.68,0.0
2022-10-01,province,nb,,0.58,0.0
2022-10-01,province,mb,,0.64,0.0
2022-10-01,territory,nt,,0.0,0.0
2022-10-01,territory,nu,,1.3,5.19
2022-09-24,province,ns,,0.5,0.5
2022-09-24,province,nl,,1.53,0.0
2022-09-24,province,nb,,0.75,0.0
2022-09-24,province,mb,,,
2022-09-24,province,ab,,0.42,0.64
2022-09-24,province,pe,,4.55,0.0
2022-09-24,territory,nu,,2.04,2.04
2022-09-24,territory,yk,,0.0,0.0
2022-09-24,territory,nt,,0.0,0.0
2022-09-24,province,sk,,0.21,0.0
2022-09-17,province,nl,,2.56,0.0
2022-09-17,province,nb,,,
2022-09-17,territory,nt,,6.82,0.0
2022-09-17,province,mb,,0.8,0.0
2022-09-17,province,ab,,0.74,0.22
2022-09-17,province,ns,,0.82,0.41
2022-09-17,territory,nu,,0.0,1.39
2022-09-17,province,pe,,0.0,0.0
2022-09-17,territory,yk,,0.0,0.0
2022-09-17,province,sk,,0.0,0.25
2022-09-10,province,ns,,0.62,0.0
2022-09-10,province,ab,,0.54,0.25
2022-09-10,province,mb,,0.42,0.0
2022-09-10,province,nb,,0.0,0.0
2022-09-10,province,nl,,2.11,0.0
2022-09-10,province,pe,,0.0,0.0
2022-09-10,province,sk,,0.78,0.52
2022-09-10,territory,nt,,5.56,0.0
2022-09-10,territory,nu,,6.9,0.0
2022-09-10,territory,yk,,0.0,0.0
2022-09-03,territory,nt,,6.45,0.0
2022-09-03,territory,yk,,0.0,0.0
2022-09-03,province,sk,,0.0,0.0
2022-09-03,province,mb,,0.65,0.0
2022-09-03,province,nb,,2.86,0.29
2022-09-03,province,nl,,1.17,0.58
2022-09-03,province,ns,,0.54,0.0
2022-09-03,province,pe,,2.08,0.0
2022-09-03,territory,nu,,5.26,0.0
2022-09-03,province,ab,,0.84,0.59
