time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
2015-08-29,province,sk,122.0,0.0,0.0,122.0,0.0,122.0,122.0,3.0,122.0,0.0,122.0,26.0,122.0,0.0,2.0,0.0,0.0,0.0,0.0,1.639344262295082,0.0,2.459016393442623,21.311475409836063,0.0,0.0
2015-02-28,nation,ca,7507.0,828.7728,431.65250000000003,5928.0,925.9536,4049.0,4070.0,78.14399999999999,3735.0,69.84450000000001,2164.0,175.93320000000003,2272.0,171.0816,132.8072,1260.4252999999999,7.53,1.87,15.62,3.28,16.79,1.92,8.13,11.04,5.75
2015-03-07,nation,ca,7005.0,596.1255,528.1769999999999,5396.0,807.7812,3667.0,3687.0,81.8514,3356.0,75.84559999999999,2123.0,170.0523,2168.0,171.92239999999998,143.013,1124.3024999999998,7.93,2.26,14.97,3.9,16.049999999999997,2.22,8.01,8.51,7.54
2015-02-28,province,qc,2614.0,199.971,260.09299999999996,1730.0,279.049,612.0,621.0,19.0026,525.0,4.9875,0.0,0.0,520.0,13.988,18.972,460.06399999999996,2.69,0.95,16.13,3.1,17.599999999999998,3.06,0.0,7.65,9.95
2014-09-06,nation,ca,1323.0,3.0429,1.0584,1334.0,2.9348,1155.0,1164.0,20.0208,971.0,0.971,621.0,156.98880000000003,815.0,2.0375,27.026999999999997,4.1013,0.25,0.1,0.22,2.34,0.31000000000000005,1.72,25.28,0.23,0.08
2015-02-28,province,on,2344.0,357.9288,52.974399999999996,2165.0,195.0665,1890.0,1890.0,30.995999999999995,1871.0,49.0202,734.0,41.0306,496.0,49.9968,48.951,410.9032,10.08,2.62,9.01,2.59,17.53,1.64,5.59,15.27,2.26
2015-02-28,province,bc,385.0,35.9975,21.9835,385.0,63.98700000000001,101.0,101.0,2.9997000000000003,101.0,3.9995999999999996,101.0,23.997600000000002,101.0,10.9989,5.9994000000000005,57.981,10.89,3.96,16.62,5.94,15.06,2.97,23.76,9.35,5.71
2015-07-11,province,qc,310.0,0.0,0.0,320.0,2.016,268.0,279.0,9.988199999999999,194.0,3.007,0.0,0.0,194.0,0.0,6.0032000000000005,0.0,0.0,1.55,0.63,2.24,0.0,3.58,0.0,0.0,0.0
2015-02-21,province,qc,2903.0,240.949,267.076,1638.0,277.9686,468.0,488.0,18.983200000000004,402.0,4.9848,0.0,0.0,393.0,20.9862,10.015200000000002,508.02500000000003,5.34,1.24,16.97,2.14,17.5,3.89,0.0,8.3,9.2
2015-01-03,province,on,4601.0,1508.2078000000001,11.042399999999999,3537.0,361.8351,3052.0,3052.0,21.058799999999998,2840.0,7.952000000000001,1087.0,41.9582,566.0,32.9978,57.988,1519.2502000000002,5.83,0.28,10.23,1.9,33.02,0.69,3.86,32.78,0.24
2014-09-27,nation,ca,2961.0,23.0958,2.961,2724.0,19.8852,2377.0,2388.0,35.1036,2098.0,1.049,1297.0,491.9521,1460.0,1.0220000000000002,51.1055,26.0568,0.07,0.05,0.73,2.15,0.88,1.47,37.93,0.78,0.1
2015-02-21,province,on,2206.0,425.9786,30.001600000000003,1871.0,153.0478,1616.0,1616.0,30.057600000000004,1578.0,20.040599999999998,714.0,29.988000000000003,421.0,30.985599999999998,26.987199999999998,455.98019999999997,7.36,1.27,8.18,1.67,20.669999999999998,1.86,4.2,19.31,1.36
2015-07-18,nation,ca,1358.0,10.999800000000002,2.037,1327.0,1.0616,1088.0,1087.0,29.022899999999996,995.0,17.0145,652.0,145.9828,721.0,3.0282,45.0432,13.036800000000003,0.42,1.71,0.08,4.14,0.9600000000000003,2.67,22.39,0.81,0.15
2015-02-21,province,bc,926.0,220.01760000000002,52.0412,926.0,123.99140000000001,180.0,180.0,0.0,180.0,1.998,180.0,46.007999999999996,180.0,18.0,10.008,272.0588,10.0,1.11,13.39,5.56,29.38,0.0,25.56,23.76,5.62
2015-02-21,nation,ca,8086.0,1061.6918,426.13219999999995,6123.0,934.9821000000001,3766.0,3797.0,74.0415,3453.0,41.0907,2273.0,177.0667,2190.0,183.08399999999997,114.863,1487.824,8.36,1.19,15.27,3.05,18.4,1.95,7.79,13.13,5.27
2015-02-14,province,qc,2683.0,336.98480000000006,170.10219999999998,1563.0,223.0401,606.0,617.0,11.969800000000001,536.0,3.0016000000000003,0.0,0.0,525.0,16.0125,7.9992,507.08700000000005,3.05,0.56,14.27,1.32,18.900000000000002,1.94,0.0,12.56,6.34
2014-09-20,province,qc,537.0,1.0203,3.0072000000000005,615.0,2.0295,464.0,478.0,17.0168,353.0,0.0,0.0,0.0,351.0,0.0,7.9808,4.027500000000001,0.0,0.0,0.33,1.72,0.7500000000000001,3.56,0.0,0.19,0.56
2015-07-11,province,on,492.0,3.0012,0.0,497.0,2.982,332.0,332.0,8.9972,323.0,5.0065,150.0,22.005,77.0,1.0010000000000001,14.010399999999999,3.0012,1.3,1.55,0.6,4.22,0.61,2.71,14.67,0.61,0.0
2015-03-07,province,bc,344.0,25.0088,28.0016,344.0,45.992799999999995,91.0,91.0,4.0040000000000004,91.0,7.998899999999999,91.0,19.000799999999998,91.0,8.9999,4.0040000000000004,53.010400000000004,9.89,8.79,13.37,4.4,15.410000000000002,4.4,20.88,7.27,8.14
2015-03-07,province,on,1959.0,248.98890000000003,56.0274,1864.0,169.99679999999998,1673.0,1673.0,32.958099999999995,1626.0,46.015800000000006,814.0,42.0024,527.0,61.9752,59.0569,305.0163,11.76,2.83,9.12,3.53,15.57,1.97,5.16,12.71,2.86
2015-03-07,province,qc,2762.0,180.911,309.8964,1636.0,246.05439999999996,571.0,588.0,21.991200000000003,497.0,9.989699999999997,0.0,0.0,484.0,16.9884,17.9865,490.80740000000003,3.51,2.01,15.04,3.15,17.770000000000003,3.74,0.0,6.55,11.22
2015-07-11,province,bc,58.0,0.0,0.0,58.0,0.0,29.0,29.0,1.0005000000000002,29.0,2.0010000000000003,29.0,8.998700000000001,29.0,0.0,1.0005000000000002,0.0,0.0,6.9,0.0,3.45,0.0,3.45,31.03,0.0,0.0
2015-03-14,nation,ca,6435.0,433.719,631.917,5086.0,615.9146,3489.0,3512.0,61.108799999999995,3217.0,81.0684,1901.0,145.04629999999997,2157.0,136.1067,144.0957,1065.636,6.31,2.52,12.11,4.13,16.56,1.74,7.63,6.74,9.82
2015-03-14,province,bc,262.0,18.994999999999997,23.0036,262.0,28.0078,104.0,104.0,0.9984,104.0,1.9968,104.0,13.9984,104.0,6.000799999999999,2.9952,41.998599999999996,5.77,1.92,10.69,2.88,16.03,0.96,13.46,7.25,8.78
2015-03-14,province,on,1836.0,205.0812,98.96039999999999,1720.0,119.024,1540.0,1540.0,22.022000000000002,1515.0,51.0555,664.0,33.9968,516.0,34.0044,46.97,304.0416,6.59,3.37,6.92,3.05,16.56,1.43,5.12,11.17,5.39
