time_value,geo_type,geo_value,rsv_pct_positive,flu_pct_positive
2015-01-10,nation,ca,9.9,26.3
2014-11-29,region,prairies,5.19,25.5
2014-12-27,nation,ca,10.66,34.16
2015-01-10,region,atlantic,6.38,29.93
2014-12-27,province,bc,11.41,40.94
2015-01-10,province,qc,9.09,22.25
2014-11-22,province,qc,9.04,7.46
2014-08-30,province,on,0.22,0.44
2015-08-08,province,qc,0.33,0.65
2014-11-29,region,atlantic,4.26,2.44
2014-12-27,province,on,11.46,30.76
2015-01-10,province,on,9.68,28.72
2015-01-10,province,bc,14.48,25.13
2015-08-08,region,atlantic,0.0,0.0
2014-11-22,region,atlantic,8.85,3.03
2014-12-27,province,qc,11.29,37.27
2015-08-22,region,atlantic,2.33,0.0
2015-08-15,province,on,0.0,0.25
2015-01-31,province,on,8.81,30.2
2014-12-06,region,atlantic,1.72,7.04
2015-08-29,province,bc,1.22,0.0
2014-12-06,region,prairies,5.47,29.03
2014-12-13,province,qc,11.68,26.68
2015-08-29,province,sk,0.0,0.0
2015-01-31,region,prairies,23.77,12.42
2015-08-01,province,bc,0.0,0.0
2015-08-29,province,mb,0.0,2.326
2014-11-15,nation,ca,6.33,4.53
2015-08-29,province,nb,0.0,0.0
2014-12-13,province,on,13.05,9.17
2015-08-01,province,on,0.23,2.05
2015-01-31,province,bc,10.94,42.08
2015-02-07,province,qc,18.51,17.0
2014-11-08,province,qc,5.56,2.03
2015-08-29,province,nl,0.0,0.0
2015-08-29,province,qc,0.0,1.212
2015-02-07,province,on,9.56,24.64
2015-01-31,province,qc,17.58,17.16
2015-08-29,province,ns,0.0,9.091
2015-01-31,region,atlantic,7.06,38.79
2015-08-29,province,on,0.0,0.238
2014-11-08,region,prairies,1.87,8.02
2014-11-08,province,on,3.97,1.26
2015-08-29,province,pe,0.0,0.0
2015-08-29,province,ab,0.0,0.0
2014-12-13,region,atlantic,3.05,14.29
2014-12-13,province,bc,10.51,23.87
2014-12-13,region,prairies,6.69,36.24
2015-08-22,region,prairies,0.0,1.35
2015-02-07,nation,ca,15.79,21.08
2015-02-07,region,prairies,25.6,10.88
2014-11-15,province,bc,4.26,3.4
2014-11-08,region,atlantic,1.71,0.74
2015-08-29,nation,ca,0.077,0.6
2015-02-07,province,bc,14.01,32.4
2015-08-01,province,qc,0.0,0.93
2014-12-06,province,qc,10.95,21.29
2014-08-30,province,qc,0.0,0.86
2015-01-31,nation,ca,15.19,23.47
2015-02-07,region,atlantic,9.97,40.16
2015-08-29,region,atlantic,0.0,2.128
2015-08-22,province,mb,0.0,3.846
2015-08-22,province,ab,0.0,1.245
2015-08-22,province,sk,0.0,0.0
2015-08-22,province,ns,0.0,0.0
2015-08-22,province,nb,5.882,0.0
2015-08-22,province,nl,0.0,0.0
2015-08-22,province,pe,0.0,0.0
2015-08-15,province,ab,0.0,0.485
2015-08-15,province,sk,0.0,0.0
2015-08-15,province,nl,0.0,0.0
2015-08-15,province,mb,0.0,0.0
2015-08-15,province,nb,0.0,0.0
2015-08-15,province,ns,0.0,0.0
2015-08-15,province,pe,0.0,0.0
2015-08-08,province,nl,0.0,0.0
2015-08-08,province,ns,0.0,0.0
2015-08-08,province,pe,0.0,0.0
2015-08-08,province,mb,0.0,0.0
2015-08-08,province,nb,0.0,0.0
2015-08-08,province,ab,0.0,0.0
2015-08-08,province,sk,0.0,0.0
2015-08-01,province,pe,0.0,0.0
2015-08-01,province,ab,1.316,0.439
2015-08-01,province,nl,0.0,0.0
2015-08-01,province,ns,0.0,0.0
2015-08-01,province,mb,0.0,0.0
2015-08-01,province,nb,0.0,0.0
2015-08-01,province,sk,0.0,0.0
2015-07-25,province,sk,0.0,0.0
2015-07-25,province,mb,0.0,1.099
2015-07-25,province,nb,0.0,0.0
2015-07-25,province,ab,0.0,0.851
2015-07-25,province,nl,0.0,0.0
2015-07-25,province,ns,0.0,0.0
2015-07-25,province,pe,0.0,0.0
2015-07-18,province,pe,0.0,0.0
2015-07-18,province,ns,0.0,0.0
2015-07-18,province,nl,0.0,0.0
2015-07-18,province,nb,0.0,0.0
2015-07-18,province,mb,0.0,0.0
2015-07-18,province,ab,0.0,0.775
2015-07-18,province,sk,0.0,0.0
2015-07-11,province,ab,0.485,0.971
2015-07-11,province,sk,0.0,0.0
2015-07-11,province,nl,0.0,0.0
2015-07-11,province,nb,0.0,0.0
2015-07-11,province,mb,0.0,0.0
2015-07-11,province,ns,0.0,0.0
2015-07-11,province,pe,0.0,0.0
2015-07-04,province,nb,0.0,0.0
2015-07-04,province,mb,0.0,0.0
2015-07-04,province,ns,0.0,0.0
2015-07-04,province,sk,0.0,0.746
2015-07-04,province,pe,0.0,0.0
2015-07-04,province,nl,0.0,9.524
2015-07-04,province,ab,0.418,0.418
2015-06-27,province,mb,0.0,0.0
2015-06-27,province,nb,0.0,3.03
2015-06-27,province,nl,0.0,0.0
2015-06-27,province,ns,5.263,0.0
2015-06-27,province,ab,0.0,1.111
2015-06-27,province,pe,25.0,0.0
2015-06-27,province,sk,0.0,4.724
2015-06-20,province,ab,0.0,1.413
2015-06-20,province,nl,3.448,0.0
2015-06-20,province,mb,1.961,1.042
2015-06-20,province,nb,15.385,0.0
2015-06-20,province,ns,0.0,0.0
2015-06-20,province,pe,,
2015-06-20,province,sk,0.0,3.448
2015-06-13,province,ab,0.0,4.196
2015-06-13,province,mb,0.0,2.469
2015-06-13,province,sk,0.0,8.898
2015-06-13,province,pe,0.0,0.0
2015-06-13,province,nb,13.636,0.0
2015-06-13,province,nl,0.0,4.167
2015-06-13,province,ns,0.0,0.0
2015-06-06,province,mb,5.769,0.0
2015-06-06,province,ns,0.0,0.0
2015-06-06,province,nl,0.0,4.082
2015-06-06,province,nb,1.064,9.091
2015-06-06,province,ab,0.635,5.079
2015-06-06,province,pe,0.0,0.0
2015-06-06,province,sk,0.592,7.692
2015-05-30,province,mb,2.041,3.704
2015-05-30,province,nb,0.0,2.941
2015-05-30,province,nl,0.0,0.0
2015-05-30,province,ns,0.0,9.091
2015-05-30,province,pe,,
2015-05-30,province,ab,0.557,4.457
2015-05-30,province,sk,1.562,13.021
2015-05-23,province,pe,,
2015-05-23,province,sk,0.0,13.636
2015-05-23,province,ab,1.366,6.011
2015-05-23,province,mb,1.724,4.878
2015-05-23,province,nb,,
2015-05-23,province,nl,2.174,13.043
2015-05-23,province,ns,11.538,0.0
2015-05-16,province,sk,1.951,9.268
2015-05-16,province,ab,1.279,6.65
2015-05-16,province,nl,1.818,30.909
2015-05-16,province,pe,0.0,0.0
2015-05-16,province,nb,0.0,6.667
2015-05-16,province,ns,11.111,3.448
2015-05-16,province,mb,3.125,11.486
2015-05-09,province,nl,15.254,20.339
2015-05-09,province,ns,8.163,4.0
2015-05-09,province,ab,2.033,6.504
2015-05-09,province,sk,5.023,7.763
2015-05-09,province,mb,2.74,9.333
2015-05-09,province,nb,5.66,21.348
2015-05-09,province,pe,33.333,0.0
2015-05-02,province,ab,4.772,7.676
2015-05-02,province,sk,5.35,14.815
2015-05-02,province,pe,0.0,0.0
2015-05-02,province,ns,10.169,6.557
2015-05-02,province,nl,21.311,14.754
2015-05-02,province,nb,2.174,21.698
2015-05-02,province,mb,8.451,12.821
2015-04-25,province,sk,6.198,14.05
2015-04-25,province,ab,3.911,8.939
2015-04-25,province,mb,6.897,11.798
2015-04-25,province,nb,0.0,30.682
2015-04-25,province,nl,14.583,20.833
2015-04-25,province,pe,28.571,12.5
2015-04-25,province,ns,11.111,12.162
2015-04-18,province,sk,13.139,10.584
2015-04-18,province,mb,8.602,13.265
2015-04-18,province,nl,13.208,16.981
2015-04-18,province,nb,3.125,32.086
2015-04-18,province,ab,7.171,9.109
2015-04-18,province,pe,0.0,27.273
2015-04-18,province,ns,9.412,13.333
2015-04-11,province,ab,6.977,10.078
2015-04-11,province,nl,15.254,10.169
2015-04-11,province,nb,4.878,52.688
2015-04-11,province,pe,27.273,35.897
2015-04-11,province,mb,12.121,8.889
2015-04-11,province,ns,15.596,14.815
2015-04-11,province,sk,12.834,11.23
2015-04-04,province,pe,19.048,36.17
2015-04-04,province,sk,19.178,9.589
2015-04-04,province,ab,9.963,10.886
2015-04-04,province,nb,5.0,36.364
2015-04-04,province,mb,,
2015-04-04,province,ns,12.069,26.667
2015-04-04,province,nl,0.0,14.894
2015-03-28,province,pe,50.0,47.619
2015-03-28,province,mb,10.606,8.37
2015-03-28,province,ns,11.875,30.588
2015-03-28,province,nl,16.667,14.444
2015-03-28,province,nb,5.825,45.994
2015-03-28,province,ab,10.385,10.385
2015-03-28,province,sk,18.43,9.215
2015-03-21,province,pe,25.0,21.875
2015-03-21,province,sk,26.132,8.711
2015-03-21,province,mb,10.833,6.358
2015-03-21,province,nb,0.971,32.314
2015-03-21,province,nl,20.37,25.926
2015-03-21,province,ns,10.286,35.829
2015-03-21,province,ab,13.182,13.939
2015-03-14,province,sk,25.083,6.931
2015-03-14,province,pe,42.857,38.235
2015-03-14,province,mb,11.034,5.023
2015-03-14,province,nb,1.626,43.243
2015-03-14,province,nl,26.923,17.308
2015-03-14,province,ns,13.38,35.294
2015-03-14,province,ab,19.877,8.166
2015-03-07,province,nl,34.211,13.699
2015-03-07,province,mb,16.766,6.391
2015-03-07,province,nb,4.274,24.093
2015-03-07,province,ns,7.947,38.75
2015-03-07,province,sk,28.783,7.418
2015-03-07,province,pe,41.176,29.032
2015-03-07,province,ab,21.029,8.529
2015-02-28,province,pe,39.13,27.778
2015-02-28,province,ab,22.057,8.39
2015-02-28,province,mb,13.402,5.802
2015-02-28,province,nb,5.833,33.01
2015-02-28,province,nl,36.145,18.072
2015-02-28,province,ns,12.605,29.688
2015-02-28,province,sk,31.063,5.45
2015-02-21,province,ab,24.198,7.754
2015-02-21,province,pe,50.0,23.333
2015-02-21,province,mb,12.632,10.938
2015-02-21,province,sk,25.263,8.421
2015-02-21,province,ns,18.11,25.352
2015-02-21,province,nb,0.787,15.232
2015-02-21,province,nl,16.495,27.835
2015-02-14,province,ab,29.265,7.583
2015-02-14,province,ns,10.048,25.676
2015-02-14,province,nl,13.158,23.684
2015-02-14,province,mb,19.008,15.487
2015-02-14,province,nb,5.172,28.169
2015-02-14,province,pe,42.857,34.545
2015-02-14,province,sk,25.831,7.673
2015-02-07,province,ns,7.143,31.953
2015-02-07,province,ab,26.062,9.3
2015-02-07,province,mb,14.013,13.993
2015-02-07,province,nb,0.0,48.308
2015-02-07,province,nl,19.78,24.176
2015-02-07,province,pe,19.355,44.444
2015-02-07,province,sk,21.962,11.94
2015-01-31,province,ab,18.077,10.769
2015-01-31,province,mb,19.209,17.879
2015-01-31,province,nb,6.349,45.272
2015-01-31,province,nl,7.746,28.169
2015-01-31,province,ns,6.667,35.023
2015-01-31,province,pe,9.091,40.625
2015-01-31,province,sk,20.471,15.294
2015-01-24,province,mb,15.054,23.186
2015-01-24,province,nb,7.143,51.195
2015-01-24,province,nl,8.791,35.714
2015-01-24,province,ns,10.949,30.952
2015-01-24,province,pe,12.5,28.571
2015-01-24,province,ab,15.664,17.707
2015-01-24,province,sk,14.597,16.34
2015-01-17,province,pe,22.222,35.897
2015-01-17,province,nl,7.229,31.325
2015-01-17,province,ns,10.596,32.843
2015-01-17,province,ab,0.0,0.0
2015-01-17,province,sk,9.091,27.629
2015-01-17,province,nb,0.0,0.0
2015-01-17,province,mb,9.302,30.028
2015-01-10,province,ns,6.475,17.647
2015-01-10,province,sk,7.882,38.259
2015-01-10,province,pe,0.0,25.0
2015-01-10,province,nl,6.419,43.919
2015-01-10,province,nb,6.977,19.072
2015-01-10,province,mb,5.949,25.679
2015-01-10,province,ab,10.748,26.776
2015-01-03,province,nl,6.842,55.263
2015-01-03,province,ab,9.043,38.482
2015-01-03,province,nb,2.857,18.605
2015-01-03,province,ns,13.592,18.627
2015-01-03,province,mb,11.111,19.183
2015-01-03,province,sk,5.934,49.04
2015-01-03,province,pe,0.0,33.333
2014-12-20,province,nb,3.03,4.348
2014-12-20,province,nl,1.681,43.697
2014-12-20,province,mb,7.947,12.707
2014-12-20,province,ab,5.604,41.63
2014-12-20,province,pe,0.0,12.5
2014-12-20,province,sk,9.405,41.843
2014-12-20,province,ns,7.937,19.672
2014-12-13,province,ab,3.654,44.02
2014-12-13,province,nl,6.25,35.417
2014-12-13,province,ns,2.0,10.204
2014-12-13,province,pe,0.0,10.0
2014-12-13,province,nb,0.0,4.0
2014-12-13,province,mb,7.207,10.268
2014-12-13,province,sk,14.938,21.992
2014-12-06,province,pe,0.0,11.111
2014-12-06,province,ab,4.672,37.152
2014-12-06,province,sk,2.929,17.992
2014-12-06,province,mb,10.0,1.183
2014-12-06,province,nb,3.03,0.0
2014-12-06,province,nl,2.941,8.824
2014-12-06,province,ns,0.0,15.0
2014-11-29,province,sk,8.377,11.518
2014-11-29,province,ns,2.703,0.0
2014-11-29,province,nl,0.0,0.0
2014-11-29,province,nb,10.0,2.632
2014-11-29,province,mb,3.571,5.714
2014-11-29,province,ab,3.887,31.501
2014-11-29,province,pe,0.0,10.526
2014-11-22,province,ab,1.658,23.881
2014-11-22,province,ns,2.5,2.564
2014-11-22,province,nl,0.0,0.0
2014-11-22,province,nb,23.81,5.263
2014-11-22,province,mb,5.479,0.725
2014-11-22,province,sk,3.465,7.426
2014-11-22,province,pe,0.0,7.692
2014-11-15,province,mb,9.615,3.604
2014-11-15,province,nb,0.0,0.0
2014-11-15,province,nl,0.0,4.545
2014-11-15,province,ns,3.39,0.0
2014-11-15,province,pe,8.333,0.0
2014-11-15,province,ab,3.288,14.7
2014-11-15,province,sk,5.0,0.833
2014-11-08,province,sk,0.0,2.26
2014-11-08,province,mb,10.526,0.0
2014-11-08,province,ab,1.538,11.346
2014-11-08,province,nb,0.0,0.0
2014-11-08,province,nl,0.0,0.0
2014-11-08,province,ns,0.0,2.222
2014-11-08,province,pe,0.0,0.0
2014-11-01,province,sk,0.503,3.015
2014-11-01,province,pe,0.0,0.0
2014-11-01,province,ab,0.674,4.27
2014-11-01,province,mb,9.231,0.0
2014-11-01,province,nb,0.0,0.0
2014-11-01,province,nl,0.0,0.0
2014-11-01,province,ns,0.0,3.448
2014-10-25,province,sk,0.0,0.481
2014-10-25,province,mb,12.048,0.0
2014-10-25,province,nb,0.0,0.0
2014-10-25,province,nl,0.0,0.0
2014-10-25,province,ns,3.846,0.0
2014-10-25,province,pe,0.0,6.25
2014-10-25,province,ab,0.617,2.263
2014-10-18,province,ab,0.667,4.889
2014-10-18,province,sk,0.0,0.0
2014-10-18,province,nb,0.0,0.0
2014-10-18,province,nl,0.0,0.0
2014-10-18,province,ns,0.0,0.0
2014-10-18,province,mb,1.786,0.0
2014-10-18,province,pe,0.0,0.0
2014-10-11,province,ns,0.0,0.0
2014-10-11,province,nl,0.0,0.0
2014-10-11,province,nb,0.0,0.0
2014-10-11,province,mb,0.0,0.662
2014-10-11,province,sk,0.467,0.0
2014-10-11,province,pe,0.0,0.0
2014-10-11,province,ab,0.375,2.434
2014-10-04,province,ns,0.0,0.0
2014-10-04,province,nl,0.0,0.0
2014-10-04,province,nb,50.0,0.0
2014-10-04,province,mb,0.0,0.602
2014-10-04,province,pe,0.0,0.0
2014-10-04,province,ab,0.0,1.222
2014-10-04,province,sk,0.0,0.0
2014-09-27,province,nl,0.0,3.125
2014-09-27,province,pe,0.0,0.0
2014-09-27,province,nb,0.0,0.0
2014-09-27,province,mb,1.266,0.0
2014-09-27,province,ns,3.846,0.0
2014-09-27,province,ab,0.176,2.465
2014-09-27,province,sk,1.887,0.418
2014-09-20,province,nl,0.0,0.0
2014-09-20,province,pe,0.0,33.333
2014-09-20,province,sk,0.559,0.559
2014-09-20,province,ns,3.226,0.0
2014-09-20,province,ab,0.399,1.397
2014-09-20,province,mb,0.0,0.0
2014-09-20,province,nb,0.0,0.0
2014-09-13,province,ab,0.571,1.429
2014-09-13,province,pe,0.0,0.0
2014-09-13,province,sk,0.0,0.0
2014-09-13,province,mb,0.0,0.0
2014-09-13,province,ns,0.0,0.0
2014-09-13,province,nb,0.0,0.0
2014-09-13,province,nl,0.0,0.0
2014-09-06,province,ns,0.0,0.0
2014-09-06,province,ab,0.0,0.0
2014-09-06,province,mb,0.0,0.0
2014-09-06,province,nb,0.0,0.0
2014-09-06,province,nl,0.0,0.0
2014-09-06,province,pe,0.0,0.0
2014-09-06,province,sk,0.0,0.0
2014-08-30,province,ab,0.427,0.0
2014-08-30,province,mb,0.0,0.0
2014-08-30,province,nb,0.0,0.0
2014-08-30,province,nl,0.0,0.0
2014-08-30,province,ns,0.0,0.0
2014-08-30,province,pe,0.0,0.0
2014-08-30,province,sk,0.0,0.0
