time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests
2015-01-24,province,bc,1129.0,514,12,1129.0,144,132.0,132.0,2,132.0,0,132.0,1,132.0,8,3,526
2015-01-10,nation,ca,16546.0,4214,137,11896.0,1178,7629.0,7649.0,68,7332.0,29,4408.0,186,4317.0,128,214,4352
2015-07-25,province,on,448.0,5,0,456.0,0,330.0,315.0,8,312.0,2,193.0,31,133.0,1,12,5
2014-10-04,nation,ca,2868.0,29,2,2791.0,12,2418.0,2434.0,49,2215.0,1,1331.0,443,1581.0,10,46,31
2015-01-10,province,bc,1098.0,264,12,1098.0,159,175.0,175.0,1,175.0,0,175.0,2,175.0,3,14,276
2015-01-10,province,on,4690.0,1335,12,3750.0,363,3278.0,3278.0,28,3227.0,16,1090.0,39,513.0,39,66,1347
2015-01-10,province,qc,6283.0,1332,66,3476.0,316,991.0,1011.0,9,880.0,2,0.0,0,875.0,4,12,1398
2015-01-17,nation,ca,13290.0,3748,163,9525.0,959,5939.0,5951.0,73,5343.0,25,3286.0,172,3502.0,146,175,3911
2015-01-17,province,bc,1534.0,961,7,1534.0,104,135.0,135.0,3,135.0,0,135.0,1,135.0,10,5,968
2015-07-25,province,bc,100.0,1,0,100.0,0,57.0,57.0,3,57.0,0,57.0,11,57.0,0,5,1
2015-01-17,province,on,3957.0,1179,18,3111.0,277,2676.0,2676.0,28,2299.0,12,1043.0,73,632.0,47,54,1197
2014-09-27,province,qc,639.0,3,0,665.0,11,544.0,557.0,17,349.0,1,0.0,0,341.0,0,11,3
2015-01-17,province,qc,4564.0,838,74,2444.0,282,968.0,979.0,21,885.0,1,0.0,0,874.0,15,18,912
2015-07-25,nation,ca,1399.0,8,2,1363.0,2,1145.0,1148.0,35,1022.0,15,710.0,135,824.0,3,35,10
2015-01-24,nation,ca,10782.0,2912,122,8089.0,1011,4970.0,5012.0,63,4203.0,23,3102.0,165,2492.0,143,155,3034
2014-08-30,province,qc,350.0,1,2,398.0,0,346.0,355.0,5,265.0,0,0.0,0,233.0,0,7,3
2015-02-14,nation,ca,8609.0,1465,300,6684.0,991,4439.0,4450.0,73,3884.0,57,2445.0,182,2536.0,196,107,1765
2015-01-24,province,on,3762.0,1165,9,3078.0,241,2702.0,2702.0,24,2109.0,18,1119.0,56,592.0,35,69,1174
2015-01-24,province,qc,3121.0,617,53,1786.0,285,285.0,304.0,16,199.0,2,0.0,0,187.0,6,6,670
2015-01-31,nation,ca,11005.0,2383,200,8708.0,1323,6018.0,6052.0,80,5479.0,33,3756.0,243,3583.0,258,149,2583
2015-01-31,province,bc,777.0,314,13,777.0,85,118.0,118.0,1,118.0,0,118.0,1,118.0,13,9,327
2015-07-18,province,qc,256.0,1,0,266.0,1,216.0,227.0,5,166.0,4,0.0,0,160.0,0,10,1
2014-09-27,province,on,1143.0,4,1,1150.0,4,992.0,992.0,7,967.0,0,407.0,134,369.0,0,22,5
2015-01-31,province,on,3593.0,1072,13,3077.0,271,2754.0,2754.0,25,2390.0,19,1011.0,75,644.0,60,53,1085
2015-01-31,province,qc,3205.0,477,73,1906.0,335,520.0,537.0,23,453.0,0,0.0,0,445.0,23,11,550
2015-02-07,nation,ca,8938.0,1706,178,7028.0,1110,4708.0,4727.0,80,4442.0,29,2548.0,161,2628.0,193,105,1884
2015-02-07,province,bc,571.0,172,13,571.0,80,87.0,87.0,2,87.0,1,87.0,13,87.0,15,2,185
2015-06-06,province,qc,521.0,1,1,500.0,11,333.0,346.0,10,260.0,6,0.0,0,253.0,1,10,2
2015-02-07,province,on,3024.0,730,15,2699.0,258,2350.0,2350.0,27,2301.0,21,935.0,38,588.0,48,38,745
2015-02-07,province,qc,3077.0,431,92,1907.0,353,676.0,695.0,26,578.0,3,0.0,0,568.0,17,9,523
2014-09-27,province,bc,127.0,1,1,127.0,0,54.0,54.0,1,54.0,0,54.0,24,54.0,0,0,2
2014-10-18,nation,ca,2648.0,40,12,2475.0,29,2223.0,2234.0,50,1976.0,3,1455.0,357,1516.0,3,61,52
2015-07-04,province,on,586.0,3,1,572.0,1,426.0,426.0,22,404.0,4,194.0,25,118.0,2,11,4
2015-03-28,nation,ca,6063.0,283,761,4733.0,441,3121.0,3142.0,43,2827.0,118,1860.0,217,1797.0,93,144,1044
2015-06-13,province,qc,497.0,1,1,484.0,1,356.0,376.0,21,279.0,6,0.0,0,272.0,1,15,2
2015-05-02,province,qc,1512.0,21,129,1081.0,51,473.0,497.0,18,413.0,28,0.0,0,366.0,7,22,150
2015-05-09,nation,ca,3680.0,33,284,3189.0,102,2314.0,2339.0,57,2078.0,155,1364.0,246,1367.0,22,143,317
2015-05-09,province,bc,184.0,3,18,184.0,6,63.0,63.0,6,63.0,3,63.0,28,63.0,1,10,21
2015-06-20,province,bc,71.0,0,3,71.0,0,37.0,37.0,2,37.0,2,37.0,11,37.0,0,3,3
2015-05-09,province,on,1198.0,9,93,1150.0,30,930.0,930.0,13,901.0,67,433.0,31,258.0,8,60,102
2014-09-06,province,on,364.0,1,0,364.0,0,280.0,280.0,4,267.0,0,152.0,26,133.0,0,6,1
2015-05-09,province,qc,1250.0,16,83,919.0,27,400.0,425.0,15,289.0,32,0.0,0,280.0,4,17,99
2015-05-16,nation,ca,3046.0,17,219,2668.0,55,2003.0,2024.0,52,1853.0,127,1247.0,216,1175.0,22,127,236
2014-09-13,province,bc,92.0,4,0,92.0,0,43.0,43.0,0,43.0,0,43.0,12,43.0,0,1,4
2015-05-16,province,bc,186.0,3,33,186.0,3,74.0,74.0,1,74.0,3,74.0,27,74.0,2,11,36
2015-06-20,nation,ca,1731.0,10,20,1663.0,7,1370.0,1395.0,46,1219.0,52,799.0,166,910.0,6,65,30
2015-05-16,province,on,950.0,4,56,990.0,22,846.0,846.0,16,816.0,52,429.0,26,204.0,8,54,60
2015-05-16,province,qc,989.0,4,50,733.0,15,331.0,352.0,11,256.0,12,0.0,0,245.0,6,23,54
2015-05-23,nation,ca,2577.0,3,140,2273.0,29,1736.0,1759.0,36,1617.0,110,1048.0,223,1131.0,19,111,143
2015-05-23,province,bc,131.0,0,14,131.0,0,61.0,61.0,3,61.0,6,61.0,21,61.0,1,8,14
2015-05-02,province,on,1301.0,9,99,1260.0,35,1033.0,1033.0,16,1006.0,61,462.0,38,268.0,8,63,108
2015-05-23,province,on,886.0,2,34,839.0,6,648.0,648.0,9,627.0,28,327.0,43,197.0,10,32,36
2015-05-23,province,qc,778.0,0,32,632.0,11,367.0,390.0,13,297.0,16,0.0,0,287.0,4,24,32
2015-06-13,province,on,701.0,7,6,700.0,3,535.0,535.0,9,513.0,16,259.0,40,184.0,9,38,13
2014-09-13,nation,ca,1928.0,13,2,1827.0,9,1590.0,1600.0,34,1410.0,0,800.0,261,1036.0,0,37,15
2015-05-30,nation,ca,2424.0,7,85,2217.0,23,1731.0,1753.0,55,1603.0,82,1000.0,195,1090.0,13,104,92
2015-05-30,province,bc,141.0,0,9,141.0,2,61.0,61.0,2,61.0,5,61.0,18,61.0,0,10,9
2015-06-13,province,bc,105.0,0,5,105.0,2,79.0,79.0,2,79.0,0,79.0,23,79.0,0,4,5
2015-05-30,province,on,877.0,3,24,875.0,7,655.0,655.0,15,624.0,17,286.0,23,149.0,5,34,27
2015-05-30,province,qc,654.0,4,4,535.0,8,359.0,377.0,22,291.0,11,0.0,0,282.0,2,20,8
2015-06-06,nation,ca,1969.0,11,53,2033.0,23,1570.0,1583.0,43,1345.0,56,865.0,157,944.0,8,99,64
2015-06-13,nation,ca,2034.0,13,43,1987.0,10,1665.0,1685.0,64,1526.0,54,946.0,210,1101.0,17,95,56
2015-06-06,province,bc,131.0,6,3,131.0,1,21.0,21.0,0,21.0,4,21.0,5,21.0,0,2,9
2014-09-06,province,qc,388.0,2,1,452.0,2,377.0,385.0,8,245.0,0,0.0,0,241.0,2,9,3
2015-06-06,province,on,626.0,3,16,686.0,4,508.0,508.0,12,483.0,8,230.0,27,138.0,3,34,19
2015-06-20,province,on,583.0,9,4,585.0,1,408.0,408.0,9,388.0,7,183.0,31,110.0,1,27,13
2014-09-13,province,on,651.0,2,0,641.0,2,549.0,549.0,5,526.0,0,212.0,49,188.0,0,12,2
2015-03-28,province,bc,317.0,26,32,317.0,28,77.0,77.0,2,77.0,5,77.0,18,77.0,8,5,58
2015-04-11,province,on,1468.0,46,129,1302.0,87,1062.0,1062.0,21,1043.0,76,506.0,30,265.0,17,41,175
2014-09-20,province,bc,70.0,3,1,70.0,0,35.0,35.0,0,35.0,0,35.0,11,35.0,0,2,4
2015-07-04,province,bc,84.0,6,1,84.0,1,37.0,37.0,2,37.0,0,37.0,11,37.0,0,3,7
2015-03-28,province,on,1719.0,97,132,1563.0,94,1305.0,1305.0,12,1269.0,59,597.0,45,336.0,29,52,229
2015-03-28,province,qc,2267.0,43,365,1458.0,132,553.0,566.0,14,467.0,11,0.0,0,460.0,9,16,408
2015-04-04,nation,ca,4820.0,154,642,3731.0,304,2496.0,2479.0,38,2321.0,143,1534.0,208,1390.0,57,120,796
2015-07-04,nation,ca,1477.0,11,4,1399.0,5,1151.0,1168.0,48,1035.0,21,618.0,139,725.0,4,52,15
2015-04-04,province,bc,211.0,0,24,211.0,8,64.0,64.0,0,64.0,6,64.0,10,64.0,4,0,24
2014-09-06,province,bc,44.0,0,0,44.0,0,28.0,28.0,0,28.0,0,28.0,5,28.0,0,0,0
2015-04-04,province,on,1309.0,66,120,1267.0,77,1231.0,1169.0,15,1233.0,88,553.0,48,352.0,21,58,186
2015-04-04,province,qc,1832.0,22,305,1095.0,77,208.0,231.0,4,147.0,5,0.0,0,144.0,6,4,327
2015-04-11,nation,ca,5129.0,113,634,4058.0,316,2698.0,2723.0,66,2486.0,149,1531.0,217,1639.0,63,149,747
2014-09-20,nation,ca,2458.0,14,5,2451.0,9,2120.0,2136.0,33,1813.0,1,1196.0,443,1360.0,3,44,19
2015-04-11,province,bc,222.0,0,21,222.0,14,94.0,94.0,2,94.0,9,94.0,24,94.0,4,9,21
2015-06-27,province,qc,387.0,3,2,380.0,1,277.0,293.0,14,217.0,6,0.0,0,213.0,1,19,5
2015-04-11,province,qc,2054.0,28,275,1389.0,96,535.0,560.0,20,462.0,23,0.0,0,452.0,13,24,303
2015-05-02,province,bc,206.0,2,30,206.0,3,66.0,66.0,1,66.0,8,66.0,19,66.0,3,1,32
2015-04-18,nation,ca,5261.0,112,628,4143.0,275,2793.0,2825.0,67,2591.0,169,1734.0,222,1664.0,65,162,740
2015-06-27,province,on,577.0,7,4,583.0,0,429.0,429.0,11,408.0,9,215.0,27,132.0,1,18,11
2015-04-18,province,bc,279.0,24,22,279.0,21,100.0,100.0,4,100.0,12,100.0,32,100.0,1,15,46
2015-04-18,province,on,1623.0,39,166,1553.0,79,1325.0,1325.0,13,1307.0,96,681.0,31,441.0,25,65,205
2015-06-27,province,bc,76.0,13,3,76.0,1,46.0,46.0,2,46.0,2,46.0,7,46.0,0,5,16
2014-09-13,province,qc,547.0,3,0,507.0,4,412.0,422.0,14,281.0,0,0.0,0,278.0,0,9,3
2015-04-18,province,qc,2001.0,15,279,1233.0,75,387.0,411.0,17,279.0,21,0.0,0,271.0,13,23,294
2015-04-25,nation,ca,4440.0,57,502,3621.0,175,2714.0,2740.0,63,2506.0,143,1589.0,235,1596.0,52,194,559
2015-04-25,province,bc,238.0,5,21,238.0,9,79.0,79.0,1,79.0,4,79.0,26,79.0,0,3,26
2015-06-27,nation,ca,1573.0,26,16,1534.0,4,1242.0,1260.0,44,1126.0,49,732.0,171,823.0,5,59,42
2015-04-25,province,on,1195.0,21,148,1162.0,40,1162.0,1162.0,25,1140.0,84,582.0,54,286.0,17,77,169
2015-04-25,province,qc,1731.0,11,175,1201.0,66,524.0,546.0,12,414.0,30,0.0,0,406.0,10,42,186
2015-05-02,nation,ca,4143.0,37,382,3564.0,155,2539.0,2563.0,61,2327.0,139,1403.0,176,1481.0,43,161,419
2015-06-20,province,qc,429.0,0,2,411.0,2,333.0,358.0,17,244.0,3,0.0,0,242.0,1,11,2
2015-01-03,province,qc,5809.0,1666,43,2224.0,256,303.0,308.0,5,191.0,1,0.0,0,178.0,1,10,1709
2015-07-18,province,on,502.0,2,0,497.0,0,347.0,335.0,9,332.0,1,142.0,16,85.0,0,17,2
2015-08-08,province,qc,307.0,0,2,304.0,1,270.0,283.0,5,197.0,0,0.0,0,191.0,0,6,2
2014-11-01,province,qc,666.0,9,2,617.0,29,464.0,475.0,22,347.0,0,0.0,0,342.0,1,13,11
2015-08-08,province,bc,78.0,7,1,78.0,1,32.0,32.0,0,32.0,1,32.0,4,32.0,0,1,8
2014-12-06,nation,ca,5319.0,987,35,4295.0,369,2875.0,2900.0,76,2666.0,13,1828.0,196,1781.0,15,101,1022
2014-11-01,province,on,1194.0,11,0,1201.0,42,1032.0,1032.0,15,1005.0,5,439.0,69,251.0,1,25,11
2014-12-06,province,bc,310.0,55,2,310.0,31,75.0,75.0,5,75.0,0,75.0,22,75.0,1,3,57
2015-08-22,nation,ca,1364.0,11,2,1356.0,6,1157.0,1167.0,32,1042.0,8,673.0,140,805.0,2,26,13
2015-08-08,nation,ca,1269.0,10,4,1237.0,3,1027.0,1031.0,27,903.0,10,586.0,118,674.0,1,24,14
2014-11-01,province,bc,245.0,12,0,245.0,4,115.0,115.0,1,115.0,0,115.0,54,115.0,0,6,12
2014-10-04,province,qc,674.0,2,0,702.0,6,550.0,566.0,25,395.0,1,0.0,0,392.0,10,5,2
2014-12-06,province,on,1519.0,137,3,1383.0,132,1190.0,1190.0,24,1155.0,11,492.0,35,315.0,2,36,140
2014-11-01,nation,ca,2994.0,50,10,2870.0,85,2425.0,2437.0,60,2190.0,5,1310.0,296,1416.0,3,83,60
2014-12-06,province,qc,2025.0,413,18,1242.0,136,316.0,341.0,22,221.0,0,0.0,0,210.0,4,12,431
2015-08-22,province,bc,93.0,5,2,93.0,0,49.0,49.0,0,49.0,1,49.0,12,49.0,0,1,7
2014-08-30,province,bc,43.0,0,0,43.0,3,33.0,33.0,0,33.0,0,33.0,8,33.0,0,1,0
2014-10-25,province,qc,780.0,8,0,755.0,13,552.0,566.0,21,331.0,0,0.0,0,326.0,1,11,8
2014-12-13,nation,ca,6588.0,1711,41,5007.0,501,2960.0,2974.0,44,2766.0,13,2110.0,165,2392.0,42,119,1752
2014-12-13,province,bc,352.0,82,2,352.0,37,68.0,68.0,1,68.0,0,68.0,11,68.0,2,6,84
2014-10-25,province,on,1330.0,13,3,1326.0,34,1184.0,1184.0,14,1110.0,1,535.0,85,258.0,1,28,16
2014-10-11,province,qc,630.0,5,0,654.0,15,510.0,519.0,20,365.0,0,0.0,0,354.0,0,6,5
2014-12-13,province,on,774.0,69,2,774.0,101,529.0,529.0,4,529.0,2,369.0,31,216.0,12,18,71
2015-08-01,province,on,439.0,9,0,430.0,1,278.0,265.0,9,253.0,0,155.0,15,88.0,0,16,9
2014-12-13,province,qc,3583.0,933,23,2166.0,253,662.0,675.0,21,555.0,2,0.0,0,542.0,15,16,956
2014-11-29,province,qc,1665.0,259,12,1185.0,139,554.0,582.0,28,430.0,2,0.0,0,418.0,7,14,271
2015-08-15,province,qc,336.0,0,1,335.0,2,297.0,314.0,16,225.0,2,0.0,0,220.0,2,8,1
2014-10-25,province,bc,243.0,12,0,243.0,1,138.0,138.0,5,138.0,1,138.0,72,138.0,2,8,12
2014-11-29,province,on,1428.0,82,1,1431.0,105,1055.0,1055.0,26,1024.0,3,406.0,45,255.0,4,24,83
2014-11-15,nation,ca,3176.0,137,7,2810.0,178,2366.0,2383.0,69,2193.0,4,1288.0,254,1477.0,13,80,144
2014-10-11,province,bc,205.0,11,4,205.0,3,94.0,94.0,1,94.0,0,94.0,52,94.0,0,1,15
2014-11-15,province,on,1094.0,25,1,972.0,70,972.0,972.0,20,952.0,1,421.0,64,264.0,6,26,26
2015-08-15,province,bc,71.0,2,0,71.0,0,46.0,46.0,3,46.0,0,46.0,3,46.0,1,4,2
2014-11-15,province,qc,970.0,22,5,792.0,63,484.0,501.0,29,373.0,1,0.0,0,367.0,3,6,27
2015-08-15,nation,ca,1251.0,4,1,1204.0,3,1043.0,1050.0,31,910.0,10,593.0,137,714.0,5,25,5
2014-11-08,province,qc,887.0,17,1,738.0,41,483.0,554.0,29,389.0,0,0.0,0,385.0,3,6,18
2014-11-22,nation,ca,3587.0,297,9,3167.0,193,2394.0,2412.0,58,2226.0,2,1460.0,229,1418.0,7,106,306
2014-11-08,province,on,1111.0,13,1,1107.0,44,955.0,955.0,16,923.0,0,324.0,43,175.0,2,29,14
2014-11-22,province,bc,232.0,24,1,232.0,14,80.0,80.0,1,80.0,0,80.0,26,80.0,2,5,25
2015-07-25,province,qc,322.0,1,0,334.0,1,287.0,304.0,7,226.0,2,0.0,0,223.0,2,5,1
2014-11-22,province,on,1238.0,37,0,1202.0,81,1025.0,1025.0,15,1005.0,1,398.0,46,244.0,2,30,37
2014-11-08,province,bc,199.0,3,0,199.0,8,131.0,131.0,0,131.0,0,131.0,49,131.0,1,2,3
2014-11-22,province,qc,1019.0,74,2,719.0,65,284.0,302.0,11,189.0,0,0.0,0,184.0,2,10,76
2015-08-15,province,on,399.0,1,0,390.0,0,282.0,272.0,4,256.0,0,141.0,24,80.0,0,9,1
2014-11-08,nation,ca,3117.0,90,9,2908.0,109,2431.0,2502.0,67,2266.0,1,1260.0,276,1471.0,8,78,99
2015-08-08,province,on,457.0,3,1,460.0,1,331.0,322.0,10,307.0,1,166.0,21,102.0,0,7,4
2014-10-11,nation,ca,2963.0,31,8,2902.0,42,2504.0,2511.0,44,2260.0,1,1440.0,388,1523.0,0,65,39
2014-11-29,nation,ca,4465.0,623,24,3910.0,311,2782.0,2810.0,81,2577.0,8,1559.0,206,1765.0,20,93,647
2014-10-11,province,on,1113.0,5,1,1121.0,21,975.0,973.0,9,936.0,0,478.0,87,248.0,0,35,6
2014-11-29,province,bc,198.0,22,0,198.0,11,57.0,57.0,1,57.0,0,57.0,16,57.0,0,3,22
2015-08-22,province,on,493.0,0,0,494.0,1,372.0,365.0,7,353.0,2,190.0,31,138.0,0,10,0
2015-08-01,province,qc,322.0,3,0,311.0,0,283.0,300.0,8,212.0,3,0.0,0,207.0,1,5,3
2014-12-27,province,bc,447.0,176,7,447.0,51,109.0,109.0,0,109.0,0,109.0,24,109.0,6,7,183
2015-08-29,province,ab,246.0,0,0,246.0,0,246.0,246.0,4,246.0,3,246.0,40,246.0,1,8,0
2014-12-20,province,qc,4713.0,1238,30,2458.0,255,804.0,813.0,22,683.0,2,0.0,0,678.0,18,22,1268
2015-08-29,province,bc,82.0,0,0,82.0,1,44.0,44.0,2,44.0,0,44.0,8,44.0,0,3,0
2015-08-29,province,mb,86.0,2,0,42.0,0,48.0,48.0,1,28.0,1,48.0,8,28.0,0,1,2
2014-12-27,nation,ca,9465.0,3179,54,6067.0,647,3068.0,3075.0,37,2750.0,10,1635.0,106,1220.0,34,99,3233
2015-08-01,province,bc,66.0,0,0,66.0,0,43.0,43.0,0,43.0,0,43.0,7,43.0,0,1,0
2015-08-29,province,nb,22.0,0,0,14.0,0,14.0,15.0,1,0.0,0,0.0,1,0.0,0,0,0
2014-10-04,province,on,1043.0,4,1,1028.0,3,887.0,887.0,5,850.0,0,396.0,92,259.0,0,14,5
2015-08-29,province,nl,12.0,0,0,12.0,0,12.0,12.0,0,12.0,0,12.0,0,,0,0,0
2014-12-27,province,on,2819.0,855,12,2357.0,270,1971.0,1971.0,21,1945.0,9,884.0,49,493.0,17,50,867
2015-08-29,province,ns,11.0,0,1,11.0,0,10.0,10.0,1,10.0,0,10.0,0,10.0,0,0,1
2015-08-29,province,on,421.0,1,0,419.0,0,294.0,275.0,3,276.0,0,121.0,34,133.0,2,5,1
2015-08-29,province,pe,2.0,0,0,2.0,0,2.0,2.0,0,2.0,0,0.0,1,2.0,0,0,0
2015-08-01,nation,ca,1334.0,13,0,1242.0,4,1034.0,1039.0,27,909.0,12,624.0,117,713.0,2,32,13
2015-08-29,province,qc,330.0,4,0,348.0,0,294.0,307.0,14,218.0,2,,0,216.0,0,9,4
2014-10-04,province,bc,153.0,16,0,153.0,0,83.0,83.0,1,83.0,0,83.0,33,83.0,0,3,16
2014-12-27,province,qc,4905.0,1795,33,2400.0,271,311.0,318.0,6,203.0,0,0.0,0,198.0,3,13,1828
2014-10-18,province,qc,616.0,5,2,623.0,5,487.0,498.0,20,363.0,1,0.0,0,358.0,1,9,7
2015-01-03,nation,ca,14448.0,4450,103,8901.0,965,5863.0,5868.0,47,5472.0,14,3562.0,137,2995.0,92,150,4553
2014-10-18,province,on,957.0,7,5,816.0,15,816.0,816.0,11,748.0,0,598.0,83,330.0,1,20,12
2015-01-03,province,bc,443.0,91,4,443.0,85,75.0,75.0,0,75.0,0,75.0,3,75.0,7,3,95
2014-10-18,province,bc,203.0,9,2,203.0,4,106.0,106.0,0,106.0,0,106.0,47,106.0,0,3,11
2014-08-30,nation,ca,1311.0,2,3,1327.0,5,1160.0,1169.0,16,1026.0,1,595.0,154,1140.0,2,23,5
2014-11-15,province,bc,235.0,8,0,235.0,10,137.0,137.0,2,137.0,1,137.0,50,137.0,2,3,8
2015-08-22,province,qc,304.0,0,0,324.0,4,285.0,302.0,11,225.0,1,0.0,0,220.0,0,3,0
2015-08-29,nation,ca,1334.0,7,1,1298.0,1,1086.0,1081.0,29,958.0,6,603.0,118,801.0,3,28,8
2014-12-20,province,bc,426.0,118,3,426.0,57,92.0,92.0,1,92.0,1,92.0,31,92.0,1,4,121
2014-12-20,nation,ca,10222.0,2882,56,7363.0,738,4810.0,4820.0,62,4543.0,17,2779.0,223,2941.0,55,143,2938
2014-10-25,nation,ca,3354.0,45,6,3219.0,67,2759.0,2773.0,67,2402.0,3,1506.0,388,1509.0,6,92,51
2014-12-20,province,on,2516.0,631,4,2184.0,267,1810.0,1810.0,21,1781.0,9,615.0,48,303.0,8,46,635
2014-08-30,province,on,460.0,1,1,457.0,1,348.0,348.0,2,330.0,0,155.0,28,134.0,0,7,2
2015-08-22,province,ab,241.0,3,0,241.0,0,241.0,241.0,2,241.0,0,241.0,34,241.0,1,4,3
2015-08-22,province,sk,121.0,0,0,121.0,0,121.0,121.0,7,121.0,2,121.0,38,121.0,0,3,0
2015-08-22,province,mb,78.0,3,0,37.0,0,44.0,44.0,1,25.0,2,44.0,2,25.0,0,2,3
2015-08-22,province,nb,5.0,0,0,17.0,1,17.0,17.0,2,0.0,0,0.0,0,0.0,0,0,0
2015-08-22,province,nl,17.0,0,0,17.0,0,17.0,17.0,0,17.0,0,17.0,3,,0,0,0
2015-08-22,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2015-08-22,province,ns,9.0,0,0,9.0,0,8.0,8.0,1,8.0,0,8.0,0,8.0,0,0,0
