time_value,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,sarscov2_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
2023-12-23,province,on,11548.0,2162.9404,9246.0,1053.1194,47.1546,9244.0,428.92159999999996,6421.0,5726.0,50.9614,6415.0,50.037000000000006,6434.0,239.9882,4389.0,72.8574,93.7466,1100.2740000000001,1.66,0.78,18.73,4.64,1.46,11.9,0.89,3.73,11.39,0.51
2023-09-09,province,on,6939.0,1072.7694000000001,4455.0,13.8105,4.0095,4455.0,39.204,3420.0,3420.0,28.043999999999997,3423.0,6.846,3423.0,438.144,2285.0,2.0564999999999998,48.906,17.82,0.09,0.2,15.46,0.88,1.43,0.4,0.82,12.8,0.31,0.09
2023-10-28,nation,ca,37286.0,6670.4654,23268.0,269.9088,23.268,21745.0,706.7125,9085.0,9099.0,134.6652,9083.0,41.7818,7977.0,998.7204,7576.0,28.7888,109.9285,293.17679999999996,0.38,0.46,17.89,3.25,1.21,1.2599999999999998,1.48,12.52,1.16,0.1
2023-09-16,province,bc,3111.0,642.1104,2703.0,34.8687,1.0812000000000002,2702.0,11.078199999999999,753.0,753.0,14.0058,753.0,3.9909,722.0,143.0282,722.0,1.0108000000000001,20.0298,35.9499,0.14,0.53,20.64,0.41,2.66,1.3299999999999998,1.86,19.81,1.29,0.04
2024-04-20,province,on,6469.0,298.22090000000003,5976.0,95.0184,139.83839999999998,5976.0,40.0392,4271.0,4271.0,41.8558,4271.0,249.8535,4273.0,332.8667,2807.0,145.964,240.8844,234.85679999999996,5.2,5.85,4.61,0.67,5.64,3.9299999999999993,0.98,7.79,1.59,2.34
2024-04-20,province,qc,7913.0,189.1207,8648.0,91.6688,602.7656,6130.0,153.86299999999997,1604.0,1623.0,37.0044,1605.0,121.98,,,1452.0,64.0332,50.0448,694.4344,4.41,7.6,2.39,2.51,3.12,8.03,2.28,,1.06,6.97
2024-02-17,province,on,8901.0,665.7948,7689.0,568.9860000000001,143.7843,7689.0,89.19239999999999,5369.0,5369.0,32.214,5376.0,115.0464,5376.0,233.856,3661.0,328.02560000000005,76.23979999999999,712.7703000000001,8.96,2.14,7.48,1.16,1.42,9.270000000000001,0.6,4.35,7.4,1.87
2024-02-17,province,bc,3722.0,410.9088,4006.0,272.80859999999996,56.083999999999996,3846.0,188.8386,982.0,982.0,28.969,982.0,65.0084,941.0,113.0141,941.0,55.98950000000001,27.005,328.89259999999996,5.95,6.62,11.04,4.91,2.75,8.209999999999999,2.95,12.01,6.81,1.4
2023-12-23,province,qc,16682.0,3690.0584000000003,12090.0,1859.4420000000002,14.508,8774.0,801.9436000000001,1857.0,1875.0,48.9375,1857.0,46.053599999999996,,,1765.0,37.065000000000005,10.027800000000001,1873.9500000000003,2.1,2.48,22.12,9.14,0.54,15.500000000000004,2.61,,15.38,0.12
2023-12-30,nation,ca,46997.0,7214.0395,42482.0,7723.227599999999,220.9064,37639.0,2789.0499,12871.0,10983.0,193.3008,12881.0,226.7056,10881.0,512.4951,10328.0,256.13439999999997,173.75850000000003,7944.133999999999,2.48,1.76,15.35,7.41,1.35,18.699999999999996,1.76,4.71,18.18,0.52
2024-01-06,province,qc,15874.0,2811.2854,13858.0,2397.434,30.4876,9953.0,727.5643,2046.0,2050.0,45.1,2048.0,44.032,,,1861.0,39.081,12.0714,2427.9216,2.1,2.15,17.71,7.31,0.59,17.520000000000003,2.2,,17.3,0.22
2024-05-04,province,bc,3198.0,338.988,3399.0,82.9356,91.09320000000001,3305.0,27.100999999999996,908.0,908.0,22.9724,908.0,39.044,884.0,151.95960000000002,884.0,26.962,62.0164,174.0288,3.05,4.3,10.6,0.82,6.83,5.119999999999999,2.53,17.19,2.44,2.68
2023-09-16,nation,ca,31790.0,5242.170999999999,18035.0,86.568,5.4105,16808.0,137.82559999999998,7419.0,7438.0,109.3386,7455.0,29.0745,6331.0,1157.9398999999999,6174.0,14.2002,118.70400000000001,91.9785,0.23,0.39,16.49,0.82,1.6,0.5099999999999999,1.47,18.29,0.48,0.03
2024-04-27,nation,ca,26661.0,1474.3533,26772.0,307.878,1260.9612000000002,23420.0,344.274,8865.0,8904.0,120.20400000000001,8775.0,370.30499999999995,7263.0,836.6976,7302.0,349.0356,587.7495,1568.8392000000001,4.78,4.22,5.53,1.47,6.63,5.86,1.35,11.52,1.15,4.71
2024-02-24,province,bc,3872.0,482.064,4225.0,245.04999999999998,76.89500000000001,4057.0,225.9749,979.0,979.0,28.9784,979.0,75.9704,945.0,101.0205,945.0,80.04150000000001,24.964499999999997,321.945,8.47,7.76,12.45,5.57,2.55,7.62,2.96,10.69,5.8,1.82
2024-04-27,province,bc,2961.0,275.96520000000004,3146.0,93.1216,82.11059999999999,3029.0,30.8958,798.0,798.0,13.965000000000002,798.0,37.9848,774.0,133.97939999999997,774.0,18.963,73.017,175.23219999999998,2.45,4.76,9.32,1.02,9.15,5.569999999999999,1.75,17.31,2.96,2.61
2024-05-04,nation,ca,27314.0,1769.9472000000003,27146.0,309.46439999999996,1134.7028,24050.0,305.435,9298.0,9341.0,136.3786,9155.0,360.707,7717.0,801.7963000000001,7706.0,341.37579999999997,609.019,1444.1671999999999,4.43,3.94,6.48,1.27,6.55,5.319999999999999,1.46,10.39,1.14,4.18
2023-11-04,nation,ca,38183.0,6773.664199999999,25317.0,665.8371,25.317,23657.0,962.8399000000001,9496.0,9514.0,167.4464,9519.0,52.35450000000001,8385.0,908.0955,7754.0,28.6898,136.7424,691.1541,0.37,0.55,17.74,4.07,1.44,2.73,1.76,10.83,2.63,0.1
2023-11-04,province,bc,3648.0,582.9504,3562.0,91.8996,3.9182,3562.0,84.0632,784.0,784.0,19.991999999999997,784.0,9.016,736.0,151.0272,736.0,6.0352,27.988799999999998,95.8178,0.82,1.15,15.98,2.36,3.57,2.69,2.55,20.52,2.58,0.11
2023-10-28,province,bc,3262.0,485.0594,3039.0,44.0655,3.039,3039.0,52.8786,669.0,669.0,20.003100000000003,669.0,5.0175,637.0,147.9751,637.0,2.9938999999999996,17.9961,47.1045,0.47,0.75,14.87,1.74,2.69,1.55,2.99,23.23,1.45,0.1
2024-04-27,province,on,6117.0,333.9882,5585.0,58.083999999999996,104.99799999999999,5585.0,35.744,4004.0,4004.0,30.029999999999998,4004.0,174.97480000000002,4006.0,396.1934,2603.0,119.9983,229.0288,163.082,4.61,4.37,5.46,0.64,5.72,2.92,0.75,9.89,1.04,1.88
2024-04-20,province,bc,3017.0,272.1334,3306.0,68.1036,81.9888,3224.0,53.8408,880.0,880.0,25.96,880.0,36.96,864.0,141.00480000000002,864.0,29.980800000000002,60.984,150.0924,3.47,4.2,9.02,1.67,6.93,4.539999999999999,2.95,16.32,2.06,2.48
2024-05-04,province,on,6486.0,516.2856,5723.0,62.953,100.7248,5718.0,22.872,4219.0,4219.0,37.971000000000004,4219.0,194.07399999999998,4220.0,340.976,2747.0,145.0416,250.1867,163.6778,5.28,4.6,7.96,0.4,5.93,2.86,0.9,8.08,1.1,1.76
2024-02-10,province,qc,10544.0,772.8752000000001,11857.0,2135.4457,124.4985,7832.0,360.272,1832.0,1852.0,47.9668,1828.0,48.0764,,,1653.0,157.035,8.976799999999999,2259.9442000000004,9.5,2.63,7.33,4.6,0.49,19.060000000000002,2.59,,18.01,1.05
2024-04-20,nation,ca,27218.0,1309.1858,27265.0,368.07750000000004,1355.0704999999998,23872.0,401.0496,9022.0,9069.0,138.75570000000002,8934.0,461.88779999999997,7409.0,703.855,7391.0,363.6372,494.4056,1723.148,4.92,5.17,4.81,1.68,5.48,6.319999999999999,1.53,9.5,1.35,4.97
2024-05-11,province,bc,3142.0,411.9162,3375.0,72.9,88.08749999999999,3302.0,18.161,863.0,863.0,15.0162,863.0,34.002199999999995,847.0,141.0255,847.0,18.972800000000003,76.03030000000001,160.9875,2.24,3.94,13.11,0.55,8.81,4.7700000000000005,1.74,16.65,2.16,2.61
2024-01-13,province,on,11346.0,1621.3434,9980.0,906.1840000000001,58.882,9975.0,326.1825,7137.0,5943.0,35.0637,7144.0,44.2928,7146.0,228.672,5030.0,157.94200000000004,82.7892,965.066,3.14,0.62,14.29,3.27,1.16,9.670000000000002,0.59,3.2,9.08,0.59
2023-12-16,province,on,12142.0,2269.3398,9265.0,784.7455000000001,37.98649999999999,9261.0,554.7339000000001,6696.0,6696.0,119.1888,6707.0,42.2541,6708.0,309.9096,4616.0,67.8552,91.0656,822.7320000000001,1.47,0.63,18.69,5.99,1.36,8.88,1.78,4.62,8.47,0.41
2024-04-06,province,qc,8696.0,206.9648,9682.0,246.891,788.1148,6714.0,206.1198,1640.0,1657.0,50.0414,1639.0,115.0578,,,1495.0,94.0355,57.071999999999996,1035.0058,6.29,7.02,2.38,3.07,3.48,10.69,3.02,,2.55,8.14
2024-05-11,nation,ca,26246.0,1950.0777999999998,26311.0,242.06119999999999,863.0007999999999,23182.0,248.04740000000004,8820.0,8842.0,113.17760000000001,8748.0,342.0468,7153.0,736.0437,7344.0,248.9616,617.4000000000001,1105.062,3.39,3.91,7.43,1.07,7.0,4.199999999999999,1.28,10.29,0.92,3.28
2023-12-16,province,qc,15835.0,3795.6495,10087.0,1173.1181000000001,12.104399999999998,7537.0,733.3501,1664.0,1681.0,51.942899999999995,1669.0,42.0588,,,1583.0,25.011400000000002,11.9808,1185.2225,1.58,2.52,23.97,9.73,0.72,11.75,3.09,,11.63,0.12
