time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
2019-03-16,province,qc,3421.0,499,17,2892.0,275,588.0,593.0,18,560.0,21,,0,560.0,16,17,516,2.9,3.8,9.5,2.9,15.09,3.0,,14.59,0.5
2019-03-23,province,bc,1291.0,582,22,1291.0,99,426.0,426.0,8,426.0,6,270.0,32,270.0,34,26,604,12.6,1.4,7.7,6.1,46.78,1.9,11.9,45.08,1.7
2019-04-13,nation,ca,7836.0,1391,157,7475.0,347,3488.0,3486.0,57,3384.0,178,2319.0,219,2470.0,126,242,1548,5.1,5.26,4.64,6.94,19.75,1.64,9.44,17.75,2.0
2019-03-23,province,on,1669.0,243,13,1622.0,79,782.0,758.0,7,767.0,33,283.0,26,222.0,10,21,256,4.5,4.3,4.9,2.7,15.34,0.9,9.2,14.56,0.78
2019-03-23,province,qc,3081.0,423,26,2921.0,277,540.0,539.0,17,524.0,39,,0,524.0,11,25,449,2.1,7.4,9.5,4.6,14.57,3.2,,13.73,0.84
2019-03-30,nation,ca,8422.0,1454,167,7840.0,559,3383.0,3362.0,52,3278.0,164,2134.0,164,2332.0,135,166,1620,5.79,5.0,7.13,4.91,19.24,1.55,7.69,17.26,1.98
2019-03-30,province,bc,1211.0,302,38,1211.0,85,416.0,416.0,3,416.0,3,280.0,29,280.0,24,30,340,8.57,0.72,7.02,7.21,28.08,0.72,10.36,24.94,3.14
2019-03-30,province,on,1562.0,194,7,1398.0,57,727.0,701.0,10,708.0,27,219.0,20,184.0,11,28,201,5.98,3.81,4.08,3.85,12.87,1.43,9.13,12.42,0.45
2019-03-30,province,qc,3082.0,477,30,2881.0,233,605.0,610.0,15,568.0,34,,0,567.0,22,26,507,3.88,5.99,8.09,4.3,16.45,2.46,,15.48,0.97
2019-04-06,nation,ca,7987.0,1424,169,7477.0,398,3411.0,3385.0,63,3324.0,195,2257.0,194,2378.0,94,211,1593,3.95,5.87,5.32,6.19,19.95,1.86,8.6,17.83,2.12
2019-04-06,province,bc,1023.0,245,33,986.0,55,385.0,385.0,9,385.0,28,281.0,30,281.0,19,34,278,6.76,7.27,5.58,8.83,27.18,2.34,10.68,23.95,3.23
2019-04-06,province,on,1511.0,233,14,1440.0,48,738.0,707.0,12,713.0,39,248.0,23,196.0,8,34,247,4.08,5.47,3.33,4.61,16.35,1.7,9.27,15.42,0.93
2019-04-06,province,qc,2905.0,432,35,2687.0,152,560.0,565.0,23,544.0,29,,0,543.0,10,25,467,1.84,5.33,5.66,4.46,16.07,4.07,,14.87,1.2
2019-05-25,province,qc,1339.0,43,59,1248.0,27,478.0,476.0,7,457.0,13,,0,457.0,2,40,102,0.4,2.8,2.2,8.4,7.6,1.5,,3.2,4.4
2019-06-01,nation,ca,3790.0,114,76,3649.0,44,2262.0,2253.0,43,2183.0,63,1299.0,229,1621.0,10,197,190,0.6,2.9,1.2,8.7,5.0,1.9,17.6,3.0,2.0
2019-06-01,province,bc,243.0,10,1,243.0,3,216.0,216.0,2,216.0,0,187.0,43,187.0,1,25,11,0.5,0.0,1.2,11.6,4.5,0.9,23.0,4.1,0.4
2019-08-03,province,qc,468.0,0,3,493.0,5,378.0,379.0,14,,0,,0,370.0,0,11,3,0.0,,1.01,2.91,0.64,3.69,,0.0,0.64
2019-07-20,province,bc,308.0,13,2,308.0,4,240.0,190.0,5,190.0,0,175.0,26,175.0,5,10,15,2.86,0.0,1.3,4.17,4.87,2.63,14.86,4.22,0.65
2019-07-20,province,on,546.0,3,2,546.0,5,378.0,361.0,1,363.0,2,137.0,27,97.0,1,13,5,1.03,0.55,0.92,3.44,0.92,0.28,19.71,0.55,0.37
2019-07-20,province,qc,529.0,1,2,543.0,0,363.0,363.0,13,,0,,0,356.0,2,10,3,0.56,,0.0,2.75,0.57,3.58,,0.19,0.38
2019-07-27,nation,ca,1950.0,19,6,1947.0,7,1453.0,1440.0,23,1060.0,12,849.0,174,1105.0,3,40,25,0.27,1.13,0.36,2.75,1.28,1.6,20.49,0.97,0.31
2019-07-27,province,bc,221.0,10,0,221.0,1,148.0,148.0,0,148.0,0,145.0,22,145.0,1,9,10,0.69,0.0,0.45,6.08,4.52,0.0,15.17,4.52,0.0
2019-07-27,province,on,558.0,3,1,558.0,1,390.0,376.0,7,370.0,6,135.0,22,107.0,0,9,4,0.0,1.62,0.18,2.31,0.72,1.86,16.3,0.54,0.18
2019-07-27,province,qc,463.0,0,3,488.0,4,346.0,347.0,10,,0,,0,342.0,1,11,3,0.29,,0.82,3.18,0.65,2.88,,0.0,0.65
2019-08-03,nation,ca,2022.0,24,7,2027.0,15,1503.0,1495.0,33,1060.0,9,872.0,152,1148.0,3,45,31,0.26,0.85,0.74,2.99,1.54,2.21,17.43,1.19,0.35
2019-08-03,province,bc,231.0,18,0,231.0,1,144.0,143.0,3,144.0,0,137.0,30,137.0,1,13,18,0.73,0.0,0.43,9.03,7.79,2.1,21.9,7.79,0.0
2019-08-03,province,on,526.0,2,0,525.0,5,346.0,338.0,3,328.0,1,100.0,20,75.0,0,10,2,0.0,0.3,0.95,2.89,0.38,0.89,20.0,0.38,0.0
2019-08-10,nation,ca,1928.0,23,0,1917.0,3,1503.0,1498.0,34,1075.0,7,938.0,181,1163.0,1,28,23,0.09,0.65,0.16,1.86,1.19,2.27,19.3,1.19,0.0
2019-07-13,province,qc,507.0,1,5,527.0,5,362.0,362.0,10,,0,,0,354.0,0,9,6,0.0,,0.95,2.49,1.19,2.76,,0.2,0.99
2019-08-10,province,bc,211.0,13,0,211.0,0,118.0,118.0,2,118.0,0,112.0,29,112.0,0,5,13,0.0,0.0,0.0,4.24,6.16,1.69,25.89,6.16,0.0
