time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests
2016-10-08,nation,ca,2982.0,53,3,2957.0,41,2385.0,2393.0,38,2243.0,7,1512.0,499,1669.0,18,46,56
2017-06-03,nation,ca,2989.0,30,94,2893.0,25,2190.0,2171.0,75,2078.0,112,1751.0,416,1972.0,35,131,124
2017-07-22,province,bc,174.0,2,0,174.0,0,98.0,98.0,4,98.0,4,84.0,23,84.0,0,8,2
2017-01-14,province,qc,3950.0,675,11,2633.0,384,775.0,793.0,24,643.0,14,0.0,0,643.0,37,19,686
2017-04-08,province,bc,466.0,13,41,466.0,21,300.0,300.0,14,300.0,19,238.0,43,238.0,23,16,54
2016-11-26,province,on,1306.0,40,1,1297.0,119,1000.0,987.0,27,966.0,6,987.0,185,938.0,23,38,41
2017-05-06,province,qc,1304.0,43,64,1170.0,38,481.0,484.0,13,402.0,17,0.0,0,402.0,11,34,107
2016-09-10,nation,ca,1632.0,9,9,1646.0,18,1351.0,1373.0,22,1216.0,5,859.0,246,1040.0,4,23,18
2017-07-15,province,qc,547.0,4,2,537.0,2,426.0,438.0,11,407.0,3,0.0,0,407.0,0,13,6
2017-04-08,nation,ca,6143.0,413,365,5662.0,357,3419.0,3372.0,78,3276.0,200,2679.0,331,3041.0,237,214,778
2016-10-15,nation,ca,2875.0,41,1,2814.0,49,2198.0,2261.0,37,2108.0,5,1398.0,402,1576.0,11,60,42
2016-11-26,province,bc,378.0,36,2,378.0,18,184.0,184.0,1,184.0,3,184.0,49,184.0,7,18,38
2017-03-11,province,bc,942.0,390,70,942.0,65,253.0,253.0,11,253.0,18,253.0,40,253.0,38,12,460
2017-05-27,province,qc,862.0,6,18,780.0,11,402.0,416.0,21,349.0,8,0.0,0,349.0,1,28,24
2017-01-21,nation,ca,12102.0,2767,47,10408.0,1619,5946.0,5941.0,81,5891.0,182,5157.0,229,5682.0,445,154,2814
2017-07-22,nation,ca,1813.0,25,2,1806.0,2,1463.0,1465.0,44,1378.0,15,902.0,203,1209.0,2,55,27
2017-05-13,nation,ca,3891.0,66,259,3681.0,90,2433.0,2434.0,64,2321.0,119,1912.0,415,2164.0,40,142,325
2016-11-26,nation,ca,4732.0,245,9,4316.0,375,3054.0,3061.0,85,2875.0,20,2585.0,422,2762.0,90,133,254
2016-09-10,province,on,481.0,1,3,482.0,6,336.0,336.0,1,316.0,1,204.0,34,181.0,0,10,4
2017-03-04,nation,ca,9560.0,1919,159,8704.0,1069,4324.0,4313.0,78,4239.0,201,3534.0,318,4011.0,306,145,2077
2017-04-15,province,on,1346.0,55,90,1333.0,65,927.0,917.0,24,923.0,65,890.0,137,886.0,59,43,145
2017-01-07,nation,ca,11770.0,2799,38,10451.0,1632,5881.0,5943.0,101,5795.0,132,5090.0,288,5641.0,416,206,2837
2017-04-22,province,qc,1811.0,112,74,1515.0,68,488.0,494.0,26,428.0,24,0.0,0,427.0,12,39,186
2017-06-10,province,qc,643.0,3,7,611.0,7,374.0,385.0,7,323.0,3,0.0,0,322.0,4,18,10
2016-12-24,province,on,2564.0,407,6,2516.0,356,1579.0,1560.0,35,1568.0,34,1541.0,153,1510.0,121,45,413
2017-06-24,nation,ca,2150.0,11,29,2122.0,9,1659.0,1662.0,46,1560.0,41,1107.0,264,1354.0,12,72,40
2016-09-03,nation,ca,1862.0,2,0,1861.0,25,1616.0,1607.0,26,1468.0,11,1025.0,230,1137.0,5,49,2
2016-10-01,province,bc,259.0,20,1,259.0,5,127.0,127.0,1,127.0,0,127.0,50,127.0,0,4,21
2016-10-01,nation,ca,2761.0,56,7,2704.0,35,2212.0,2212.0,28,2012.0,3,1374.0,511,1536.0,10,47,63
2017-02-18,province,qc,4337.0,1063,24,3185.0,525,784.0,793.0,17,727.0,21,0.0,0,683.0,30,12,1087
2017-01-07,province,bc,919.0,369,5,919.0,157,187.0,187.0,0,187.0,6,187.0,31,187.0,16,11,374
2016-09-17,nation,ca,2103.0,20,3,2117.0,29,1751.0,1745.0,24,1616.0,2,1069.0,359,1255.0,7,50,23
2017-02-11,province,qc,3916.0,928,16,2844.0,511,744.0,755.0,19,641.0,23,0.0,0,640.0,36,13,944
2016-12-24,province,bc,506.0,122,3,506.0,81,178.0,178.0,1,178.0,12,178.0,49,178.0,18,17,125
2017-06-10,province,on,895.0,9,12,893.0,6,682.0,670.0,14,670.0,28,670.0,151,637.0,5,41,21
2017-06-24,province,bc,213.0,0,5,213.0,0,167.0,167.0,7,167.0,8,147.0,42,147.0,2,8,5
2017-04-22,province,on,1414.0,60,116,1405.0,57,1018.0,1010.0,32,1003.0,72,1010.0,156,967.0,53,69,176
2016-11-05,nation,ca,3891.0,130,9,3732.0,125,2784.0,2786.0,33,2590.0,10,1624.0,363,1853.0,48,91,139
2017-06-17,province,qc,644.0,2,4,618.0,12,401.0,423.0,24,384.0,6,0.0,0,361.0,1,19,6
2017-02-25,nation,ca,9937.0,2260,128,8922.0,1198,4173.0,4171.0,76,4019.0,151,3366.0,229,3768.0,255,134,2388
2017-02-18,province,on,2547.0,562,26,2398.0,353,1723.0,1713.0,33,1741.0,59,1688.0,122,1675.0,165,48,588
2016-10-29,province,qc,734.0,9,1,651.0,5,420.0,441.0,8,358.0,1,0.0,0,356.0,5,16,10
2016-12-31,province,on,2050.0,558,4,1850.0,289,1439.0,1439.0,24,1451.0,53,1408.0,89,1389.0,143,49,562
2017-02-18,province,bc,948.0,383,27,948.0,83,313.0,313.0,10,313.0,23,313.0,16,313.0,40,10,410
2017-04-29,province,bc,415.0,0,26,415.0,7,271.0,271.0,14,271.0,22,221.0,57,221.0,16,20,26
2017-04-29,province,on,1236.0,37,92,1224.0,46,888.0,878.0,23,858.0,62,860.0,178,857.0,30,83,129
2016-09-17,province,bc,143.0,3,0,143.0,1,87.0,87.0,0,87.0,0,87.0,16,87.0,0,6,3
2016-12-31,province,qc,3232.0,620,19,2346.0,331,639.0,650.0,33,538.0,10,0.0,0,538.0,27,18,639
2016-12-31,province,bc,534.0,187,1,534.0,100,168.0,168.0,0,168.0,4,168.0,27,168.0,8,19,188
2017-02-18,nation,ca,10199.0,2443,97,8680.0,1348,4476.0,4475.0,72,4395.0,141,3657.0,273,4184.0,335,144,2540
2017-06-17,province,on,887.0,4,10,887.0,4,658.0,642.0,20,639.0,18,642.0,182,623.0,10,45,14
2017-06-17,nation,ca,2556.0,9,48,2501.0,24,1874.0,1880.0,70,1789.0,61,1424.0,381,1679.0,21,108,57
2017-04-29,nation,ca,4807.0,153,316,4521.0,176,2923.0,2878.0,73,2722.0,179,2296.0,420,2596.0,90,226,469
2016-12-31,nation,ca,8461.0,1919,33,7383.0,1314,4389.0,4400.0,87,4226.0,85,3719.0,232,4099.0,276,173,1952
2016-10-15,province,qc,613.0,3,0,568.0,5,396.0,410.0,11,336.0,0,0.0,0,329.0,2,9,3
2016-12-24,province,qc,2438.0,298,6,1808.0,231,555.0,573.0,19,493.0,11,0.0,0,493.0,22,20,304
2016-12-24,nation,ca,8102.0,1286,17,7386.0,1125,4413.0,4412.0,100,4235.0,70,3820.0,347,4100.0,274,160,1303
2017-04-29,province,qc,1719.0,88,65,1446.0,61,549.0,514.0,17,447.0,12,0.0,0,447.0,11,53,153
2016-11-05,province,qc,884.0,8,2,749.0,18,464.0,476.0,5,393.0,6,0.0,0,387.0,21,18,10
2017-07-01,nation,ca,1939.0,13,21,1920.0,7,1521.0,1525.0,37,1424.0,38,932.0,237,1097.0,4,86,34
2017-04-15,province,qc,1965.0,123,83,1676.0,99,522.0,540.0,21,455.0,28,0.0,0,454.0,15,34,206
2017-02-25,province,on,2279.0,491,27,2159.0,285,1542.0,1528.0,19,1565.0,69,1493.0,99,1476.0,102,33,518
2017-07-01,province,bc,179.0,1,1,179.0,0,118.0,118.0,2,118.0,2,96.0,21,96.0,1,6,2
2017-01-07,province,qc,4175.0,845,14,2928.0,392,778.0,853.0,43,723.0,24,0.0,0,723.0,44,16,859
2016-10-01,province,on,876.0,17,4,814.0,11,695.0,685.0,4,679.0,3,302.0,122,269.0,2,19,21
2017-02-11,province,on,2606.0,587,21,2465.0,355,1762.0,1778.0,38,1820.0,61,1740.0,95,1720.0,161,40,608
2016-12-10,province,qc,1779.0,87,5,1323.0,112,546.0,565.0,35,454.0,1,0.0,0,454.0,44,11,92
2017-06-10,nation,ca,2696.0,22,75,2581.0,20,2002.0,2001.0,51,1892.0,85,1593.0,359,1779.0,17,103,97
2017-02-25,province,qc,4457.0,1005,30,3564.0,498,758.0,770.0,19,653.0,25,0.0,0,653.0,25,21,1035
2017-07-01,province,on,655.0,3,6,653.0,2,469.0,462.0,7,447.0,5,252.0,60,237.0,1,35,9
2017-05-06,province,bc,273.0,7,18,273.0,3,167.0,167.0,12,167.0,12,127.0,33,127.0,3,16,25
2016-12-10,province,on,1681.0,141,1,1640.0,205,1248.0,1239.0,22,1203.0,16,1219.0,175,1196.0,53,55,142
2017-01-14,nation,ca,13574.0,3638,39,11574.0,1626,6770.0,6773.0,100,6585.0,150,5980.0,306,6413.0,506,209,3677
2017-07-01,province,qc,444.0,4,1,452.0,4,344.0,355.0,16,304.0,7,0.0,0,304.0,1,12,5
2016-12-10,province,bc,388.0,42,0,388.0,37,170.0,170.0,3,170.0,1,170.0,83,170.0,8,16,42
2017-05-06,nation,ca,4161.0,116,283,4012.0,114,2712.0,2700.0,78,2529.0,161,2176.0,398,2429.0,73,171,399
2016-11-05,province,on,1370.0,23,2,1361.0,38,1088.0,1076.0,11,1016.0,2,398.0,91,359.0,2,34,25
2016-11-05,province,bc,332.0,23,2,332.0,7,169.0,169.0,2,169.0,0,169.0,55,169.0,3,13,25
2016-12-17,nation,ca,6858.0,765,18,6210.0,819,3974.0,3979.0,105,3838.0,60,3322.0,339,3643.0,220,168,782
2016-09-17,province,on,680.0,5,2,674.0,8,520.0,511.0,5,502.0,1,227.0,78,201.0,0,19,7
2017-06-24,province,on,661.0,4,2,660.0,2,463.0,458.0,4,443.0,1,313.0,70,291.0,4,23,6
2017-04-22,province,bc,354.0,6,35,354.0,13,193.0,193.0,6,193.0,18,141.0,33,141.0,9,10,41
2016-12-17,province,qc,2069.0,146,10,1466.0,166,604.0,617.0,30,542.0,14,0.0,0,491.0,40,25,156
2017-02-25,province,bc,826.0,287,47,826.0,101,234.0,234.0,13,234.0,21,234.0,15,234.0,26,18,334
2016-10-29,province,on,1161.0,12,0,1158.0,16,923.0,912.0,8,894.0,1,274.0,81,240.0,7,38,12
2017-06-24,province,qc,517.0,3,6,526.0,3,378.0,386.0,18,333.0,5,0.0,0,333.0,4,7,9
2016-10-22,nation,ca,3457.0,65,6,3357.0,71,2652.0,2662.0,39,2427.0,7,1550.0,421,1701.0,20,70,71
2016-12-17,province,on,1818.0,180,4,1767.0,212,1272.0,1264.0,30,1261.0,28,1224.0,137,1212.0,88,56,184
2017-01-07,province,on,3580.0,874,6,3528.0,474,2493.0,2480.0,38,2510.0,74,2480.0,152,2437.0,259,83,880
2017-04-22,nation,ca,5000.0,235,347,4678.0,206,2802.0,2800.0,90,2697.0,193,2254.0,363,2547.0,127,189,582
2016-12-17,province,bc,594.0,87,1,594.0,72,188.0,188.0,2,188.0,8,188.0,43,188.0,10,17,88
2016-10-15,province,on,1039.0,2,0,1034.0,6,755.0,803.0,8,792.0,3,360.0,140,333.0,1,33,2
2016-09-10,province,qc,400.0,1,0,420.0,1,357.0,377.0,9,275.0,2,0.0,0,267.0,2,0,1
2017-06-10,province,bc,216.0,2,3,216.0,1,134.0,134.0,6,134.0,6,111.0,33,111.0,3,11,5
2016-10-08,province,bc,244.0,34,1,244.0,1,120.0,120.0,1,120.0,1,120.0,44,120.0,1,4,35
2017-07-15,province,bc,190.0,3,2,190.0,0,139.0,139.0,4,139.0,3,112.0,27,112.0,2,8,5
2017-06-17,province,bc,186.0,1,2,186.0,2,108.0,108.0,2,108.0,1,75.0,20,75.0,8,4,3
2017-08-05,province,bc,123.0,6,0,123.0,1,79.0,79.0,0,79.0,1,64.0,8,64.0,0,1,6
2017-03-18,province,qc,3144.0,411,35,2575.0,297,615.0,618.0,19,522.0,30,0.0,0,522.0,27,30,446
2017-08-19,province,bc,155.0,6,3,155.0,2,110.0,110.0,2,110.0,2,93.0,18,93.0,1,5,9
2017-02-04,nation,ca,10651.0,2520,62,9344.0,1526,4714.0,4708.0,91,4557.0,135,3892.0,247,4395.0,281,164,2582
2016-09-03,province,on,568.0,1,0,569.0,7,426.0,418.0,4,417.0,5,212.0,35,139.0,0,10,1
2017-08-19,province,on,495.0,3,0,490.0,4,356.0,352.0,3,348.0,1,250.0,56,242.0,1,9,3
2016-10-08,province,on,1016.0,4,0,1011.0,13,807.0,800.0,9,786.0,4,335.0,123,305.0,5,19,4
2016-11-19,province,bc,341.0,26,2,341.0,11,178.0,178.0,0,178.0,0,178.0,47,178.0,6,20,28
2017-08-19,province,qc,430.0,6,0,444.0,4,385.0,395.0,17,340.0,2,0.0,0,339.0,1,12,6
2017-01-21,province,qc,3995.0,706,15,2696.0,512,771.0,784.0,26,721.0,28,0.0,0,657.0,27,14,721
2017-03-18,province,on,1790.0,244,63,1736.0,146,1301.0,1288.0,32,1312.0,67,1266.0,119,1244.0,107,50,307
2017-02-04,province,bc,1125.0,528,28,1125.0,159,266.0,266.0,3,266.0,16,266.0,23,266.0,34,16,556
2017-08-26,nation,ca,1592.0,16,1,1584.0,7,1272.0,1286.0,20,1239.0,13,778.0,171,1011.0,3,47,17
2017-03-25,province,qc,2743.0,291,59,2271.0,226,611.0,622.0,12,534.0,26,0.0,0,534.0,33,28,350
2017-08-26,province,ab,205.0,6,0,186.0,0,186.0,186.0,5,186.0,4,186.0,46,186.0,1,4,6
2017-08-05,nation,ca,1655.0,26,6,1644.0,6,1328.0,1332.0,31,1257.0,17,786.0,157,1075.0,6,43,32
2017-08-26,province,bc,145.0,3,1,145.0,0,97.0,97.0,1,97.0,0,85.0,36,85.0,0,5,4
2017-05-27,nation,ca,3220.0,25,168,3102.0,38,2305.0,2309.0,81,2202.0,115,1856.0,480,2111.0,50,150,193
2017-08-26,province,mb,99.0,0,0,99.0,0,76.0,76.0,1,48.0,4,76.0,5,48.0,0,0,0
2017-05-20,province,qc,1194.0,9,66,1053.0,18,423.0,435.0,21,356.0,13,0.0,0,356.0,8,29,75
2017-08-19,nation,ca,1659.0,25,3,1639.0,10,1385.0,1381.0,32,1286.0,9,876.0,193,1136.0,4,40,28
2017-08-05,province,on,603.0,6,0,592.0,1,418.0,407.0,10,408.0,2,280.0,54,263.0,4,15,6
2017-01-28,province,on,3463.0,852,6,3231.0,426,2424.0,2404.0,44,2440.0,77,2404.0,115,2354.0,232,51,858
2017-01-28,nation,ca,11367.0,2555,47,10220.0,1623,5460.0,5396.0,99,5321.0,137,4662.0,267,5144.0,375,167,2602
2017-08-12,province,on,492.0,4,2,483.0,3,371.0,365.0,6,354.0,0,255.0,78,235.0,0,12,6
2016-09-24,province,bc,190.0,16,1,190.0,1,104.0,104.0,1,104.0,0,104.0,25,104.0,0,5,17
2017-08-12,province,bc,116.0,0,1,116.0,0,83.0,83.0,0,83.0,3,72.0,16,72.0,1,1,1
2017-08-12,province,qc,461.0,2,0,464.0,1,390.0,396.0,9,380.0,0,0.0,0,380.0,3,9,2
2017-05-20,province,on,1114.0,11,59,1114.0,22,857.0,848.0,23,837.0,33,848.0,215,828.0,26,67,70
2016-10-22,province,on,1260.0,20,1,1250.0,24,1020.0,1011.0,10,942.0,2,380.0,114,304.0,3,33,21
2017-01-28,province,bc,1111.0,457,15,1111.0,155,266.0,266.0,1,266.0,12,266.0,18,266.0,30,14,472
2017-08-12,nation,ca,1615.0,15,4,1591.0,6,1354.0,1354.0,24,1302.0,7,844.0,220,1146.0,10,36,19
2017-03-25,province,bc,508.0,1,61,508.0,38,251.0,251.0,13,251.0,31,181.0,30,181.0,20,17,62
2016-11-19,nation,ca,4621.0,195,7,4271.0,225,3004.0,3013.0,77,2851.0,15,2543.0,501,2740.0,91,133,202
2017-03-25,nation,ca,7053.0,758,302,6534.0,575,3655.0,3662.0,78,3589.0,211,2938.0,297,3261.0,228,181,1060
2017-05-13,province,qc,1298.0,23,76,1184.0,37,476.0,486.0,18,457.0,17,0.0,0,387.0,6,23,99
2017-05-13,province,on,1200.0,15,67,1199.0,31,927.0,918.0,24,911.0,34,917.0,189,902.0,19,62,82
2017-08-05,province,qc,411.0,3,4,438.0,3,380.0,395.0,14,366.0,1,0.0,0,366.0,0,8,7
2016-09-03,province,bc,151.0,0,0,151.0,2,160.0,160.0,0,160.0,1,160.0,41,160.0,1,7,0
2016-09-24,province,on,754.0,11,1,752.0,8,590.0,579.0,1,578.0,1,287.0,86,263.0,7,20,12
2017-05-20,province,bc,332.0,7,11,332.0,9,218.0,218.0,13,218.0,15,160.0,38,160.0,4,13,18
2017-03-25,province,on,1808.0,183,86,1775.0,156,1305.0,1289.0,24,1316.0,92,1257.0,102,1237.0,110,61,269
2017-08-26,province,nb,31.0,0,0,31.0,0,23.0,23.0,1,23.0,1,23.0,0,23.0,0,1,0
2016-10-22,province,qc,752.0,5,2,677.0,6,445.0,463.0,9,369.0,0,0.0,0,360.0,4,11,7
2017-08-26,territory,nu,6.0,0,0,6.0,0,6.0,6.0,0,6.0,0,1.0,0,1.0,0,0,0
2017-04-01,nation,ca,6236.0,595,309,5611.0,479,3299.0,3298.0,70,3226.0,190,2642.0,258,2964.0,242,172,904
2017-07-29,province,on,525.0,6,1,521.0,3,371.0,364.0,9,357.0,4,219.0,48,190.0,2,14,7
2017-08-26,province,qc,405.0,1,0,418.0,2,348.0,359.0,7,342.0,1,0.0,0,307.0,2,20,1
2017-03-18,nation,ca,7603.0,989,242,6963.0,700,3709.0,3699.0,86,3623.0,179,2994.0,283,3356.0,269,170,1231
2017-01-28,province,qc,3927.0,686,9,3019.0,566,751.0,734.0,21,648.0,25,0.0,0,648.0,31,24,695
2017-08-26,province,pe,1.0,0,0,1.0,0,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,0
2017-08-26,province,on,513.0,4,0,511.0,5,352.0,355.0,4,353.0,2,223.0,42,204.0,0,8,4
2016-10-08,province,qc,577.0,2,0,579.0,2,383.0,398.0,10,329.0,0,0.0,0,318.0,4,6,2
2017-07-29,province,qc,445.0,0,0,453.0,2,348.0,357.0,14,338.0,1,0.0,0,338.0,0,26,0
2017-05-27,province,bc,230.0,2,16,230.0,1,142.0,142.0,8,142.0,6,105.0,25,105.0,3,5,18
2017-08-26,territory,nt,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2017-08-26,province,ns,5.0,0,0,5.0,0,2.0,2.0,0,2.0,0,2.0,0,2.0,0,0,0
2017-03-18,province,bc,656.0,34,82,656.0,62,334.0,334.0,16,334.0,26,269.0,39,269.0,40,21,116
2017-04-01,province,bc,476.0,50,49,476.0,25,250.0,250.0,17,250.0,17,177.0,24,177.0,26,18,99
2017-05-20,nation,ca,3870.0,41,228,3683.0,78,2472.0,2475.0,83,2322.0,155,1982.0,486,2192.0,55,174,269
2017-08-26,province,nl,27.0,0,0,27.0,0,27.0,27.0,0,27.0,0,27.0,4,,0,1,0
2017-08-26,province,sk,154.0,1,0,154.0,0,154.0,154.0,1,154.0,1,154.0,38,154.0,0,8,1
2016-11-12,province,qc,1031.0,18,2,885.0,29,484.0,502.0,14,417.0,1,0.0,0,409.0,15,12,20
2017-01-21,province,on,3847.0,1066,7,3462.0,414,2690.0,2672.0,26,2696.0,104,2672.0,101,2638.0,271,52,1073
2017-08-19,province,sk,142.0,0,0,142.0,0,142.0,142.0,2,142.0,1,142.0,22,142.0,0,5,0
2017-08-19,territory,nt,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2017-08-19,territory,nu,6.0,0,0,6.0,0,6.0,6.0,1,6.0,0,0.0,0,0.0,0,0,0
2017-08-19,territory,yk,4.0,1,0,4.0,0,,,0,,0,,0,,0,0,1
2017-08-19,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2017-08-19,province,ab,265.0,9,0,243.0,0,243.0,243.0,4,243.0,2,243.0,63,243.0,1,8,9
2017-08-19,province,mb,77.0,0,0,77.0,0,62.0,62.0,0,26.0,0,77.0,10,26.0,0,0,0
