time_value,geo_type,geo_value,rsv_pct_positive,flu_pct_positive
2017-02-18,nation,ca,15.53,24.9
2017-06-17,province,on,0.45,1.58
2017-06-17,nation,ca,0.96,2.23
2017-04-29,nation,ca,3.89,9.75
2016-12-31,nation,ca,17.8,23.07
2016-10-15,province,qc,0.88,0.49
2016-12-24,province,qc,12.78,12.47
2016-12-24,nation,ca,15.23,16.08
2017-04-29,province,qc,4.22,8.9
2016-11-05,province,qc,2.4,1.13
2017-07-01,nation,ca,0.36,1.75
2017-04-15,province,qc,5.91,10.48
2017-02-25,province,on,13.2,22.72
2017-07-01,province,bc,0.0,1.12
2017-01-07,province,qc,13.39,20.58
2016-10-01,province,on,1.35,2.4
2017-02-11,province,on,14.4,23.33
2016-12-10,province,qc,8.47,5.17
2017-06-10,nation,ca,0.77,3.6
2017-02-25,province,qc,13.97,23.22
2017-07-01,province,on,0.31,1.38
2017-05-06,province,bc,1.1,9.15
2016-12-10,province,on,12.5,8.45
2017-01-14,nation,ca,14.05,27.09
2017-07-01,province,qc,0.88,1.13
2016-12-10,province,bc,9.54,10.82
2017-05-06,nation,ca,2.84,9.59
2016-11-05,province,on,2.79,1.83
2016-11-05,province,bc,2.11,7.53
2016-12-17,nation,ca,13.19,11.41
2016-09-17,province,on,1.19,1.03
2017-06-24,province,on,0.3,0.91
2017-04-22,province,bc,3.67,11.58
2016-12-17,province,qc,11.32,7.54
2017-02-25,province,bc,12.23,40.44
2016-10-29,province,on,1.38,1.03
2017-06-24,province,qc,0.57,1.74
2016-10-22,nation,ca,2.11,2.05
2016-12-17,province,on,12.0,10.12
2017-01-07,province,on,13.44,24.58
2017-04-22,nation,ca,4.4,11.64
2016-12-17,province,bc,12.12,14.82
2016-10-15,province,on,0.58,0.19
2016-09-10,province,qc,0.24,0.25
2017-06-10,province,bc,0.46,2.32
2016-10-08,province,bc,0.41,14.34
2017-07-15,province,bc,0.0,2.63
2017-06-17,province,bc,1.08,1.62
2017-08-05,province,bc,0.81,4.88
2017-03-18,province,qc,11.53,14.18
2017-08-19,province,bc,1.29,5.81
2017-02-04,nation,ca,16.33,24.24
2016-09-03,province,on,1.23,0.18
2017-08-19,province,on,0.82,0.61
2016-10-08,province,on,1.29,0.39
2016-11-19,province,bc,3.23,8.21
2017-08-19,province,qc,0.9,1.4
2017-01-21,province,qc,18.99,18.05
2017-03-18,province,on,8.41,17.15
2017-02-04,province,bc,14.13,49.42
2017-08-26,nation,ca,0.442,1.068
2017-03-25,province,qc,9.95,12.76
2017-08-26,province,ab,0.0,2.927
2017-08-05,nation,ca,0.36,1.93
2017-08-26,province,bc,0.0,2.759
2017-05-27,nation,ca,1.23,6.0
2017-08-26,province,mb,0.0,0.0
2017-05-20,province,qc,1.71,6.28
2017-08-19,nation,ca,0.61,1.69
2017-08-05,province,on,0.17,1.0
2017-01-28,province,on,13.18,24.77
2017-01-28,nation,ca,15.88,22.89
2017-08-12,province,on,0.62,1.22
2016-09-24,province,bc,0.53,8.95
2017-08-12,province,bc,0.0,0.86
2017-08-12,province,qc,0.22,0.43
2017-05-20,province,on,1.97,6.29
2016-10-22,province,on,1.92,1.67
2017-01-28,province,bc,13.95,42.48
2017-08-12,nation,ca,0.38,1.18
2017-03-25,province,bc,7.48,12.21
2016-11-19,nation,ca,5.27,4.37
2017-03-25,nation,ca,8.8,15.03
2017-05-13,province,qc,3.13,7.63
2017-05-13,province,on,2.59,6.83
2017-08-05,province,qc,0.68,1.7
2016-09-03,province,bc,1.32,0.0
2016-09-24,province,on,1.06,1.59
2017-05-20,province,bc,2.71,5.42
2017-03-25,province,on,8.79,14.88
2017-08-26,province,nb,0.0,0.0
2016-10-22,province,qc,0.89,0.93
2017-08-26,territory,nu,0.0,0.0
2017-04-01,nation,ca,8.54,14.5
2017-07-29,province,on,0.58,1.33
2017-08-26,province,qc,0.48,0.25
2017-03-18,nation,ca,10.05,16.19
2017-01-28,province,qc,18.75,17.7
2017-08-26,province,pe,0.0,0.0
2017-08-26,province,on,0.98,0.78
2016-10-08,province,qc,0.35,0.35
2017-07-29,province,qc,0.44,0.0
2017-05-27,province,bc,0.43,7.83
2017-08-26,territory,nt,0.0,0.0
2017-08-26,province,ns,0.0,0.0
2017-03-18,province,bc,9.45,17.68
2017-04-01,province,bc,5.25,20.79
2017-05-20,nation,ca,2.12,6.95
2017-08-26,province,nl,0.0,0.0
2017-08-26,province,sk,0.0,0.649
2016-11-12,province,qc,3.28,1.94
2017-01-21,province,on,11.96,27.89
2017-08-19,province,sk,0.0,0.0
2017-08-19,territory,nt,0.0,0.0
2017-08-19,territory,nu,0.0,0.0
2017-08-19,territory,yk,0.0,25.0
2017-08-19,province,pe,0.0,0.0
2017-08-19,province,ab,0.0,3.396
2017-08-19,province,mb,0.0,0.0
2017-08-19,province,nb,0.0,0.0
2017-08-19,province,nl,0.0,0.0
2017-08-19,province,ns,0.0,0.0
2017-08-12,province,ns,14.286,0.0
2017-08-12,province,pe,0.0,0.0
2017-08-12,province,sk,0.0,0.769
2017-08-12,territory,nt,0.0,0.0
2017-08-12,territory,nu,14.286,14.286
2017-08-12,territory,yk,0.0,0.0
2017-08-17,nation,ca,,1.17
2017-08-17,province,bc,,0.76
2017-08-17,province,on,,1.22
2017-08-17,province,qc,,0.43
2017-08-12,province,nl,0.0,4.762
2017-08-12,province,nb,0.0,0.0
2017-08-12,province,mb,0.0,0.0
2017-08-12,province,ab,0.0,2.353
2017-08-05,province,ns,0.0,0.0
2017-08-05,province,nl,0.0,0.0
2017-08-05,province,nb,0.0,10.0
2017-08-05,province,mb,0.0,1.887
2017-08-05,province,ab,0.0,2.143
2017-08-05,province,pe,0.0,0.0
2017-08-05,territory,yk,0.0,0.0
2017-08-05,territory,nu,11.111,11.111
2017-08-05,territory,nt,0.0,0.0
2017-08-05,province,sk,0.0,0.917
2017-07-29,province,nl,0.0,0.0
2017-07-29,territory,nt,0.0,0.0
2017-07-29,province,ns,0.0,0.0
2017-07-29,province,mb,0.0,0.0
2017-07-29,province,ab,0.0,1.587
2017-07-29,province,nb,0.0,0.0
2017-07-29,province,pe,0.0,0.0
2017-07-29,territory,yk,0.0,50.0
2017-07-29,territory,nu,0.0,11.111
2017-07-29,province,sk,0.0,0.68
2017-07-22,territory,nu,0.0,66.667
2017-07-22,province,sk,0.0,1.183
2017-07-22,province,pe,0.0,0.0
2017-07-22,territory,nt,0.0,0.0
2017-07-22,province,ns,0.0,0.0
2017-07-22,province,ab,0.0,4.982
2017-07-22,province,nl,0.0,0.0
2017-07-22,province,nb,0.0,0.0
2017-07-22,province,mb,0.0,0.0
2017-07-22,territory,yk,0.0,0.0
2017-07-15,province,pe,0.0,0.0
2017-07-15,province,sk,0.0,0.559
2017-07-15,province,ab,0.0,1.128
2017-07-15,province,ns,0.0,0.0
2017-07-15,province,nl,0.0,0.0
2017-07-15,province,nb,0.0,0.0
2017-07-15,province,mb,0.893,0.901
2016-10-09,province,qc,0.35,0.35
2016-10-09,province,on,1.29,0.39
2016-10-09,nation,ca,1.39,1.88
2016-10-09,province,bc,0.41,14.34
2017-07-15,territory,nu,0.0,50.0
2017-07-15,territory,nt,0.0,0.0
2017-07-15,territory,yk,0.0,14.286
2017-07-08,province,ns,0.0,0.0
2017-07-08,province,nl,0.0,4.0
2017-07-08,province,nb,0.0,0.0
2017-07-08,province,mb,0.0,0.952
2017-07-08,province,ab,0.0,4.811
2017-07-08,province,pe,0.0,0.0
2017-07-08,territory,yk,0.0,20.0
2017-07-08,province,sk,0.0,1.389
2017-07-08,territory,nt,0.0,0.0
2017-07-08,territory,nu,0.0,16.667
2017-07-01,province,mb,0.0,0.0
2017-07-01,province,ab,0.362,2.326
2017-07-01,province,nb,0.0,0.0
2017-07-01,territory,nt,0.0,0.0
2017-07-01,province,sk,0.0,1.961
2017-07-01,territory,nu,0.0,16.667
2017-07-01,territory,yk,0.0,25.0
2017-07-01,province,pe,0.0,0.0
2017-07-01,province,ns,0.0,7.143
2017-07-01,province,nl,2.5,5.0
2017-06-24,province,nl,0.0,0.0
2017-06-24,territory,yk,0.0,16.667
2017-06-24,territory,nu,0.0,0.0
2017-06-24,territory,nt,0.0,0.0
2017-06-24,province,sk,0.518,3.109
2017-06-24,province,pe,0.0,0.0
2017-06-24,province,ns,0.0,0.0
2017-06-24,province,nb,3.529,3.529
2017-06-24,province,mb,0.0,1.389
2017-06-24,province,ab,0.0,2.712
2017-06-17,province,ns,0.0,0.0
2017-06-17,province,nb,2.128,4.255
2017-06-17,province,nl,2.632,13.158
2017-06-17,province,mb,0.0,0.885
2017-06-17,territory,yk,0.0,0.0
2017-06-17,territory,nu,0.0,25.0
2017-06-17,territory,nt,0.0,0.0
2017-06-17,province,sk,0.481,2.404
2017-06-17,province,pe,0.0,0.0
2017-06-17,province,ab,0.647,4.748
2017-06-10,province,mb,0.0,2.913
2017-06-10,province,nb,3.448,8.065
2017-06-10,province,nl,0.0,10.714
2017-06-10,province,ab,0.0,6.166
2017-06-10,province,sk,1.103,5.515
2017-06-10,province,ns,4.762,9.524
2017-06-10,territory,nt,0.0,0.0
2017-06-10,territory,nu,14.286,28.571
2017-06-10,territory,yk,0.0,33.333
2017-06-10,province,pe,0.0,0.0
2017-06-03,territory,nu,12.5,25.0
2017-06-03,territory,yk,0.0,50.0
2017-06-03,province,nb,1.471,5.97
2017-06-03,province,pe,0.0,0.0
2017-06-03,province,mb,1.075,5.263
2017-06-03,province,sk,0.457,5.479
2017-06-03,territory,nt,0.0,0.0
2017-06-03,province,ab,0.748,7.425
2017-06-03,province,ns,6.25,6.667
2017-06-03,province,nl,0.0,20.513
2017-05-27,territory,yk,0.0,0.0
2017-05-27,territory,nu,0.0,60.0
2017-05-27,territory,nt,0.0,0.0
2017-05-27,province,sk,1.429,6.071
2017-05-27,province,pe,0.0,0.0
2017-05-27,province,ab,1.235,8.371
2017-05-27,province,mb,4.082,2.083
2017-05-27,province,ns,0.0,0.0
2017-05-27,province,nl,0.0,9.091
2017-05-27,province,nb,2.174,8.696
2017-05-20,territory,yk,0.0,33.333
2017-05-20,province,ab,0.766,9.579
2017-05-20,province,pe,9.091,10.0
2017-05-20,province,mb,0.654,3.165
2017-05-20,province,nb,5.488,4.321
2017-05-20,province,nl,4.762,14.286
2017-05-20,province,ns,14.634,2.857
2017-05-20,territory,nt,0.0,11.111
2017-05-20,province,sk,1.223,8.869
2017-05-20,territory,nu,12.5,12.5
2017-05-13,province,ab,0.0,9.251
2017-05-13,province,mb,0.0,4.651
2017-05-13,province,nl,2.326,11.628
2017-05-13,province,nb,10.37,19.084
2017-05-13,province,pe,14.286,0.0
2017-05-13,province,sk,1.038,14.879
2017-05-13,territory,nt,0.0,27.273
2017-05-13,territory,nu,0.0,16.667
2017-05-13,province,ns,2.564,7.692
2017-05-13,territory,yk,0.0,37.5
2017-05-06,province,ab,0.201,11.647
2017-05-06,province,sk,0.593,11.869
2017-05-06,province,pe,38.462,0.0
2017-05-06,territory,nt,0.0,16.667
2017-05-06,territory,nu,22.222,0.0
2017-05-06,territory,yk,0.0,25.0
2017-05-06,province,ns,7.547,11.538
2017-05-06,province,nl,3.333,13.333
2017-05-06,province,nb,6.077,8.84
2017-05-06,province,mb,0.602,8.38
2017-04-29,province,ab,1.246,10.676
2017-04-29,province,sk,4.19,10.056
2017-04-29,territory,yk,0.0,36.364
2017-04-29,territory,nu,20.0,4.0
2017-04-29,territory,nt,0.0,30.0
2017-04-29,province,pe,20.0,33.333
2017-04-29,province,mb,1.399,10.884
2017-04-29,province,nb,7.778,15.556
2017-04-29,province,nl,6.667,9.333
2017-04-29,province,ns,20.0,5.172
2017-04-22,province,ab,2.178,10.708
2017-04-22,province,mb,1.77,5.385
2017-04-22,province,nl,19.672,19.672
2017-04-22,province,nb,11.005,23.333
2017-04-22,province,ns,7.595,15.584
2017-04-22,province,pe,30.0,0.0
2017-04-22,territory,nu,28.571,14.286
2017-04-22,territory,nt,0.0,28.571
2017-04-22,province,sk,1.69,9.577
2017-04-22,territory,yk,0.0,37.5
2017-04-15,territory,nt,0.0,10.0
2017-04-15,territory,nu,36.364,9.091
2017-04-15,territory,yk,0.0,0.0
2017-04-15,province,ns,13.83,21.277
2017-04-15,province,mb,5.172,9.848
2017-04-15,province,nb,10.728,30.916
2017-04-15,province,nl,12.346,20.988
2017-04-15,province,ab,1.426,14.439
2017-04-15,province,pe,35.294,6.667
2017-04-15,province,sk,2.367,7.101
2017-04-08,province,mb,4.412,21.557
2017-04-08,province,pe,7.143,23.077
2017-04-08,province,ns,14.583,19.792
2017-04-08,province,nl,15.929,30.088
2017-04-08,province,nb,12.033,17.012
2017-04-08,province,sk,4.81,12.405
2017-04-08,territory,nt,22.222,11.111
2017-04-08,province,ab,2.548,13.057
2017-04-08,territory,nu,9.091,9.091
2017-04-08,territory,yk,22.222,11.111
2017-04-01,territory,yk,0.0,20.0
2017-04-01,province,sk,5.412,12.371
2017-04-01,territory,nt,25.0,25.0
2017-04-01,province,pe,28.0,13.636
2017-04-01,province,mb,7.143,15.873
2017-04-01,province,nb,13.675,32.083
2017-04-01,province,nl,15.672,19.403
2017-04-01,province,ns,15.044,30.088
2017-04-01,province,ab,3.221,13.344
2017-04-01,territory,nu,20.833,37.5
2017-03-25,territory,yk,0.0,29.412
2017-03-25,province,ab,3.549,13.117
2017-03-25,province,mb,6.18,19.072
2017-03-25,territory,nu,4.545,36.364
2017-03-25,province,ns,14.545,21.818
2017-03-25,province,nl,11.173,26.257
2017-03-25,province,nb,10.299,34.219
2017-03-25,province,pe,14.286,11.538
2017-03-25,territory,nt,21.429,14.286
2017-03-25,province,sk,8.075,13.458
2017-03-18,territory,yk,20.0,0.0
2017-03-18,territory,nt,25.0,8.333
2017-03-18,territory,nu,20.0,0.0
2017-03-18,province,sk,8.457,17.548
2017-03-18,province,ns,17.647,27.119
2017-03-18,province,nl,13.433,21.642
2017-03-18,province,nb,11.834,27.811
2017-03-18,province,mb,6.693,17.787
2017-03-18,province,pe,18.75,27.273
2017-03-18,province,ab,4.412,10.458
2017-03-11,province,mb,4.945,16.585
2017-03-11,province,ab,5.316,9.914
2017-03-11,province,nb,18.211,28.115
2017-03-11,province,nl,17.486,31.694
2017-03-11,province,ns,11.429,24.51
2017-03-11,province,pe,26.19,15.152
2017-03-11,province,sk,13.073,10.092
2017-03-11,territory,nt,26.923,19.231
2017-03-11,territory,nu,7.143,7.143
2017-03-11,territory,yk,26.316,21.053
2017-03-04,province,mb,8.667,20.667
2017-03-04,province,nb,11.821,27.885
2017-03-04,province,nl,13.74,37.405
2017-03-04,province,ns,12.963,24.299
2017-03-04,province,ab,7.065,12.364
2017-03-04,province,pe,23.333,38.776
2017-03-04,province,sk,17.803,14.773
2017-03-04,territory,nt,40.741,29.63
2017-03-04,territory,nu,15.385,30.769
2017-03-04,territory,yk,27.778,27.778
2017-02-25,province,nl,14.198,40.123
2017-02-25,province,nb,10.87,34.511
2017-02-25,province,mb,9.153,20.984
2017-02-25,province,ab,9.74,11.818
2017-02-25,province,ns,16.935,25.0
2017-02-25,territory,yk,35.714,42.857
2017-02-25,territory,nu,11.765,27.778
2017-02-25,territory,nt,37.931,20.69
2017-02-25,province,sk,15.44,17.056
2017-02-25,province,pe,10.811,40.625
2017-02-18,province,ab,11.489,15.709
2017-02-18,province,mb,0.0,0.0
2017-02-18,province,pe,21.875,44.828
2017-02-18,province,nb,49.0,32.817
2017-02-18,province,sk,22.743,15.104
2017-02-18,province,ns,14.151,22.115
2017-02-18,territory,nt,32.143,25.0
2017-02-18,territory,yk,50.0,0.0
2017-02-18,province,nl,20.792,24.752
2017-02-18,territory,nu,9.091,27.273
2017-02-11,territory,nu,25.0,18.75
2017-02-11,territory,yk,31.25,18.75
2017-02-11,province,ns,8.85,28.319
2017-02-11,province,nl,16.981,19.811
2017-02-11,province,pe,18.644,38.182
2017-02-11,province,nb,9.383,24.938
2017-02-11,province,mb,10.927,10.738
2017-02-11,province,ab,11.494,18.391
2017-02-11,province,sk,20.668,16.816
2017-02-11,territory,nt,45.714,8.571
2017-02-04,province,nl,16.484,14.286
2017-02-04,province,pe,15.517,31.481
2017-02-04,province,mb,18.43,16.561
2017-02-04,province,nb,11.64,22.933
2017-02-04,province,ns,15.714,23.529
2017-02-04,province,ab,15.717,17.878
2017-02-04,province,sk,20.775,14.419
2017-02-04,territory,nt,34.483,17.241
2017-02-04,territory,nu,11.111,27.778
2017-02-04,territory,yk,36.667,20.0
2017-01-28,province,ns,17.143,23.448
2017-01-28,province,nl,15.385,12.088
2017-01-28,province,nb,12.203,21.959
2017-01-28,province,mb,18.095,13.522
2017-01-28,province,pe,7.018,38.182
2017-01-28,province,sk,17.973,22.945
2017-01-28,territory,yk,33.333,9.524
2017-01-28,territory,nt,17.143,14.286
2017-01-28,territory,nu,29.63,35.185
2017-01-28,province,ab,15.982,20.639
2017-01-21,territory,nu,4.545,31.818
2017-01-21,territory,nt,18.75,25.0
2017-01-21,territory,yk,25.926,22.222
2017-01-21,province,sk,20.319,19.124
2017-01-21,province,pe,10.345,29.31
2017-01-21,province,mb,27.795,5.405
2017-01-21,province,nl,8.046,9.195
2017-01-21,province,ns,16.514,10.084
2017-01-21,province,nb,13.253,17.409
2017-01-14,province,pe,8.163,36.17
2017-01-14,province,ns,12.069,28.358
2017-01-14,province,nl,7.071,6.061
2017-01-14,province,nb,15.814,10.427
2017-01-14,province,mb,25.405,3.421
2017-01-14,territory,yk,18.182,50.0
2017-01-14,territory,nu,8.333,16.667
2017-01-14,territory,nt,16.667,20.0
2017-01-14,province,sk,19.127,19.335
2017-01-14,province,ab,14.213,24.746
2017-01-07,province,ns,15.0,13.725
2017-01-07,province,mb,27.473,4.412
2017-01-07,province,nb,11.94,18.797
2017-01-07,province,nl,9.877,8.642
2017-01-07,territory,nt,40.0,20.0
2017-01-07,province,sk,21.105,22.485
2017-01-07,province,ab,18.001,29.295
2017-01-07,territory,nu,20.0,0.0
2017-01-07,territory,yk,18.182,50.0
2017-01-07,province,pe,2.381,26.19
2016-12-31,territory,yk,5.556,61.111
2016-12-31,territory,nu,33.333,0.0
2016-12-31,territory,nt,10.0,10.0
2016-12-31,province,sk,26.0,21.714
2016-12-31,province,ab,22.092,27.14
2016-12-31,province,ns,15.789,6.667
2016-12-31,province,nl,6.154,1.538
2016-12-31,province,nb,10.309,11.0
2016-12-31,province,pe,13.333,13.333
2016-12-31,province,mb,18.662,2.256
2016-12-24,province,ab,20.477,24.018
2016-12-24,territory,yk,3.448,48.276
2016-12-24,province,sk,16.327,17.93
2016-12-24,territory,nt,14.286,28.571
2016-12-24,territory,nu,15.385,0.0
2016-12-24,province,pe,0.0,0.0
2016-12-24,province,ns,19.608,5.357
2016-12-24,province,mb,0.0,0.0
2016-12-24,province,nl,3.896,2.597
2016-12-24,province,nb,13.333,2.326
2016-12-17,province,ab,15.99,21.066
2016-12-17,province,mb,15.122,0.495
2016-12-17,province,nb,9.649,1.754
2016-12-17,province,nl,1.053,3.158
2016-12-17,province,ns,14.0,12.0
2016-12-17,territory,nt,18.182,9.091
2016-12-17,territory,yk,0.0,51.163
2016-12-17,province,pe,8.0,9.091
2016-12-17,territory,nu,19.231,11.538
2016-12-17,province,sk,14.286,11.396
2016-12-10,province,pe,4.545,5.0
2016-12-10,province,mb,14.356,0.0
2016-12-10,province,ns,7.143,8.333
2016-12-10,province,nl,1.351,6.757
2016-12-10,province,nb,0.0,0.0
2016-12-10,province,sk,16.129,4.637
2016-12-10,territory,nt,0.0,7.143
2016-12-10,territory,nu,0.0,18.182
2016-12-10,territory,yk,0.0,61.111
2016-12-10,province,ab,15.441,21.708
2016-12-03,province,ab,11.345,15.861
2016-12-03,province,pe,12.5,0.0
2016-12-03,province,ns,13.514,11.905
2016-12-03,province,mb,13.043,0.0
2016-12-03,province,nb,6.931,3.96
2016-12-03,territory,nu,26.667,0.0
2016-12-03,territory,yk,1.887,50.943
2016-12-03,province,sk,10.795,6.061
2016-12-03,territory,nt,11.111,11.111
2016-12-03,province,nl,1.176,4.706
2016-11-26,province,mb,10.081,1.702
2016-11-26,province,nb,3.061,3.158
2016-11-26,province,pe,0.0,0.0
2016-11-26,territory,yk,0.0,60.87
2016-11-26,province,nl,0.0,6.41
2016-11-26,province,sk,9.071,2.434
2016-11-26,province,ab,10.777,11.278
2016-11-26,province,ns,6.383,0.0
2016-11-26,territory,nu,30.0,10.0
2016-11-26,territory,nt,0.0,0.0
2016-11-19,territory,nt,0.0,0.0
2016-11-19,province,pe,0.0,12.5
2016-11-19,province,sk,4.167,2.206
2016-11-19,territory,nu,26.087,4.348
2016-11-19,province,ns,2.174,2.0
2016-11-19,province,nl,0.0,6.25
2016-11-19,province,nb,0.0,1.961
2016-11-19,province,mb,12.69,0.0
2016-11-19,province,ab,9.166,8.618
2016-11-19,territory,yk,0.0,70.588
2016-11-12,province,pe,6.667,0.0
2016-11-12,territory,yk,0.0,27.778
2016-11-12,province,sk,6.897,2.011
2016-11-12,province,ns,6.122,2.0
2016-11-12,province,nl,0.0,0.0
2016-11-12,province,nb,0.0,2.326
2016-11-12,province,mb,9.091,0.694
2016-11-12,province,ab,6.138,9.88
2016-11-12,territory,nu,12.903,0.0
2016-11-12,territory,nt,0.0,0.0
2016-11-05,territory,nt,0.0,0.0
2016-11-05,province,sk,2.878,1.799
2016-11-05,province,pe,0.0,0.0
2016-11-05,province,ns,2.564,5.128
2016-11-05,province,nl,0.0,1.852
2016-11-05,province,ab,5.366,9.268
2016-11-05,province,nb,0.0,1.429
2016-11-05,territory,nu,4.545,0.0
2016-11-05,territory,yk,0.0,33.333
2016-11-05,province,mb,10.063,0.568
2016-10-29,territory,nt,0.0,0.0
2016-10-29,province,nb,4.762,0.0
2016-10-29,province,ab,3.833,4.181
2016-10-29,province,mb,6.936,3.093
2016-10-29,province,nl,0.0,0.0
2016-10-29,province,ns,0.0,0.0
2016-10-29,territory,nu,11.429,0.0
2016-10-29,province,sk,2.724,0.778
2016-10-29,territory,yk,0.0,52.381
2016-10-29,province,pe,0.0,50.0
2016-10-22,territory,nt,0.0,0.0
2016-10-22,territory,nu,42.308,0.0
2016-10-22,province,nl,1.613,0.0
2016-10-22,province,pe,0.0,0.0
2016-10-22,province,sk,6.009,0.858
2016-10-22,territory,yk,0.0,33.333
2016-10-22,province,ns,0.0,5.882
2016-10-22,province,ab,0.8,1.6
2016-10-22,province,nb,0.0,0.0
2016-10-22,province,mb,3.247,1.149
2016-10-15,province,ns,0.0,0.0
2016-10-15,province,nb,0.0,0.0
2016-10-15,province,ab,1.48,1.903
2016-10-15,province,nl,0.0,0.0
2016-10-15,province,mb,3.817,0.0
2016-10-15,territory,yk,0.0,33.333
2016-10-15,province,pe,0.0,0.0
2016-10-15,territory,nu,37.931,0.0
2016-10-15,territory,nt,0.0,0.0
2016-10-15,province,sk,3.239,0.405
2016-10-08,province,ns,33.333,0.0
2016-10-08,province,mb,1.379,0.0
2016-10-08,province,ab,1.441,2.162
2016-10-08,province,nb,0.0,2.703
2016-10-08,province,pe,0.0,0.0
2016-10-08,province,nl,0.0,0.0
2016-10-08,territory,nu,27.778,0.0
2016-10-08,territory,nt,0.0,0.0
2016-10-08,province,sk,2.694,0.673
2016-10-08,territory,yk,0.0,0.0
2016-10-01,province,nb,0.0,0.0
2016-10-01,province,mb,3.468,0.0
2016-10-01,province,ab,1.182,3.073
2016-10-01,province,nl,0.0,0.0
2016-10-01,province,ns,0.0,0.0
