epiweek,time_value,issue,geo_type,geo_value,weekorder,sarscov2_tests,sarscov2_positive_tests,flu_tests,flu_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,hcov_pct_positive,hmpv_pct_positive,sarscov2_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
202443,2024-10-26,2024-11-07,lab,mb,9,1510.0,292.0,586.0,8.0,8.0,0.0,586.0,3.0,99.0,99.0,1.0,125.0,2.0,99.0,28.0,125.0,0.0,2.0,0.0,1.6,19.337748344370866,0.5119453924914675,2.0202020202020203,1.3651877133105803,1.0101010101010102,28.28282828282828,1.3651877133105803,0.0
202443,2024-10-26,2024-11-07,lab,sk,9,1744.0,323.0,1333.0,7.0,2.0,5.0,1199.0,2.0,521.0,521.0,9.0,521.0,1.0,521.0,81.0,521.0,1.0,5.0,0.1919385796545105,0.1919385796545105,18.520642201834864,0.1668056713928273,0.9596928982725528,0.5251312828207052,1.727447216890595,15.547024952015356,0.1500375093773443,0.3750937734433608
202443,2024-10-26,2024-11-07,lab,ab,9,5860.0,736.0,2108.0,23.0,23.0,0.0,3143.0,27.0,1198.0,1198.0,7.0,1197.0,0.0,1176.0,128.0,1198.0,4.0,18.0,0.333889816360601,0.0,12.559726962457338,0.8590518612790328,1.5025041736227045,1.0910815939278935,0.5843071786310517,10.884353741496598,1.0910815939278935,0.0
202443,2024-10-26,2024-11-07,region,prairies,9,9114.0,1351.0,4027.0,38.0,33.0,5.0,4928.0,32.0,1818.0,1818.0,17.0,1843.0,3.0,1796.0,237.0,1844.0,5.0,25.0,0.2711496746203904,0.1627780792186652,14.823348694316437,0.6493506493506493,1.3751375137513753,0.9436304941643904,0.935093509350935,13.19599109131403,0.8194685870374968,0.1241619071268934
202443,2024-10-26,2024-11-07,region,bc,9,3447.0,449.0,3699.0,41.0,39.0,2.0,3586.0,39.0,1003.0,1044.0,9.0,1003.0,14.0,1027.0,191.0,988.0,4.0,40.0,0.4048582995951417,1.3958125623130608,13.025819553234696,1.0875627440044615,3.988035892323031,1.1084076777507434,0.8620689655172413,18.597857838364167,1.05433901054339,0.0540686672073533
202443,2024-10-26,2024-11-07,lab,yk,9,44.0,0.0,28.0,0.0,0.0,0.0,28.0,0.0,,,,,,,,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0
202443,2024-10-26,2024-11-07,lab,nt,9,45.0,5.0,45.0,1.0,1.0,0.0,45.0,0.0,,45.0,0.0,45.0,0.0,45.0,7.0,,,0.0,,0.0,11.11111111111111,0.0,,2.2222222222222223,0.0,15.555555555555555,2.2222222222222223,0.0
202443,2024-10-26,2024-11-07,lab,nu,9,140.0,15.0,90.0,0.0,0.0,0.0,90.0,0.0,,,,,,,,,,0.0,,,10.714285714285714,0.0,,0.0,,,0.0,0.0
202443,2024-10-26,2024-11-07,region,territories,9,229.0,20.0,163.0,1.0,1.0,0.0,163.0,0.0,,45.0,0.0,45.0,0.0,45.0,7.0,,,0.0,,0.0,8.73362445414847,0.0,,0.6134969325153374,0.0,15.555555555555555,0.6134969325153374,0.0
202443,2024-10-26,2024-11-07,nation,ca,9,35460.0,5337.0,26065.0,136.0,118.0,18.0,25890.0,385.0,11237.0,11342.0,130.0,11310.0,29.0,11340.0,1649.0,9438.0,38.0,236.0,0.4026276753549481,0.2564102564102564,15.050761421319796,1.487060641174199,2.10020468096467,0.5217724918473049,1.146182331158526,14.541446208112871,0.452714367926338,0.0690581239209668
