time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests
2016-08-20,territory,nu,20.0,0,0,20.0,8,20.0,20.0,1,20.0,0,17.0,3,17.0,3,0,0
2016-08-20,territory,yk,1.0,0,0,1.0,0,,,0,,0,,0,,0,0,0
2016-08-20,province,mb,85.0,0,0,84.0,3,68.0,68.0,4,29.0,0,68.0,6,29.0,2,1,0
2016-08-20,province,ab,236.0,2,0,236.0,2,236.0,236.0,1,236.0,0,236.0,28,236.0,1,3,2
2016-08-13,province,mb,85.0,0,0,85.0,4,77.0,77.0,3,33.0,0,77.0,13,33.0,1,1,0
2016-08-13,province,nb,15.0,0,0,12.0,0,12.0,12.0,0,1.0,0,1.0,0,1.0,0,0,0
2016-08-13,province,nl,42.0,0,0,42.0,1,42.0,42.0,2,42.0,1,42.0,6,,0,2,0
2016-08-13,province,ns,11.0,1,0,11.0,0,7.0,7.0,0,7.0,0,7.0,1,7.0,0,0,1
2016-08-13,province,pe,1.0,0,0,1.0,0,1.0,1.0,0,1.0,0,1.0,0,1.0,0,1,0
2016-08-13,province,sk,144.0,0,0,144.0,1,144.0,144.0,5,144.0,0,144.0,39,144.0,0,8,0
2016-08-13,territory,nt,5.0,0,0,5.0,0,5.0,5.0,0,5.0,0,5.0,0,5.0,0,1,0
2016-08-13,territory,nu,8.0,0,0,8.0,2,8.0,8.0,0,8.0,0,8.0,3,8.0,0,0,0
2016-08-13,territory,yk,3.0,0,0,3.0,0,,,0,,0,,0,,0,0,0
2016-08-13,province,ab,274.0,3,0,274.0,6,274.0,274.0,1,274.0,2,274.0,38,274.0,1,7,3
2016-08-06,province,pe,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,0,3.0,0,0,0
2016-08-06,territory,yk,3.0,0,0,3.0,0,,,0,,0,,0,,0,0,0
2016-08-06,territory,nu,12.0,0,0,12.0,5,12.0,12.0,0,12.0,0,12.0,7,12.0,1,0,0
2016-08-06,territory,nt,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2016-08-06,province,sk,167.0,0,0,167.0,7,167.0,167.0,6,167.0,0,167.0,48,167.0,3,9,0
2016-08-06,province,ab,235.0,2,0,235.0,2,235.0,235.0,4,235.0,0,235.0,28,235.0,1,7,2
2016-08-06,province,ns,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2016-08-06,province,nl,17.0,0,0,17.0,0,17.0,17.0,0,17.0,0,17.0,1,,0,0,0
2016-08-06,province,nb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2016-08-06,province,mb,91.0,0,0,91.0,3,74.0,74.0,2,32.0,0,74.0,12,32.0,0,3,0
2016-07-30,province,ns,4.0,0,0,4.0,0,4.0,4.0,0,4.0,0,4.0,0,4.0,0,0,0
2016-07-30,province,nl,30.0,0,0,30.0,1,30.0,30.0,3,30.0,0,30.0,3,,0,1,0
2016-07-30,province,nb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2016-07-30,province,mb,92.0,0,0,76.0,3,67.0,67.0,2,42.0,0,67.0,12,42.0,0,3,0
2016-07-30,province,pe,4.0,0,0,4.0,0,4.0,4.0,0,4.0,0,4.0,1,4.0,0,1,0
2016-07-30,province,ab,266.0,1,0,266.0,1,266.0,266.0,3,266.0,0,266.0,48,266.0,1,14,1
2016-07-30,province,sk,118.0,0,0,118.0,9,118.0,118.0,5,118.0,0,118.0,28,118.0,1,7,0
2016-07-30,territory,nu,23.0,0,0,23.0,2,23.0,23.0,0,23.0,0,22.0,10,22.0,2,1,0
2016-07-30,territory,yk,6.0,0,0,2.0,0,,,0,,0,,0,,0,0,0
2016-07-30,territory,nt,4.0,0,0,4.0,0,4.0,4.0,0,4.0,0,4.0,1,4.0,0,1,0
2016-07-23,province,ab,303.0,3,0,303.0,5,303.0,303.0,2,303.0,1,303.0,56,303.0,2,11,3
2016-07-23,province,mb,100.0,0,0,93.0,1,73.0,73.0,0,36.0,0,73.0,8,36.0,2,6,0
2016-07-23,province,nb,20.0,0,0,20.0,2,15.0,2.0,0,0.0,0,0.0,0,0.0,0,2,0
2016-07-23,province,nl,27.0,0,0,27.0,1,27.0,27.0,0,27.0,5,27.0,2,,0,1,0
2016-07-23,province,ns,2.0,0,0,2.0,0,2.0,2.0,0,2.0,0,2.0,0,2.0,0,0,0
2016-07-23,territory,nu,29.0,0,0,29.0,1,29.0,29.0,0,29.0,0,3.0,0,3.0,0,0,0
2016-07-23,territory,yk,2.0,0,0,2.0,0,,,0,,0,,0,,0,0,0
2016-07-23,territory,nt,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,2,3.0,0,0,0
2016-07-23,province,sk,159.0,1,0,159.0,5,159.0,159.0,7,159.0,0,159.0,44,159.0,3,17,1
2016-07-23,province,pe,1.0,0,0,2.0,1,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,0
2016-07-16,province,ab,267.0,0,1,267.0,3,267.0,267.0,5,267.0,0,267.0,44,267.0,0,18,1
2016-07-16,province,nl,19.0,0,0,19.0,0,19.0,19.0,3,19.0,0,19.0,3,,0,1,0
2016-07-16,province,ns,7.0,0,0,10.0,2,4.0,4.0,0,4.0,0,4.0,0,4.0,0,0,0
2016-07-16,province,nb,42.0,0,1,16.0,2,15.0,15.0,1,0.0,0,0.0,0,0.0,0,1,1
2016-07-16,province,mb,101.0,0,0,105.0,1,77.0,77.0,0,77.0,0,77.0,8,37.0,2,6,0
2016-07-16,territory,nt,1.0,0,0,1.0,0,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,0
2016-07-16,province,sk,137.0,0,0,137.0,2,137.0,137.0,14,137.0,0,137.0,43,137.0,0,8,0
2016-07-16,province,pe,2.0,0,0,4.0,1,2.0,2.0,0,2.0,0,2.0,1,2.0,0,0,0
2016-07-16,territory,nu,12.0,0,0,12.0,0,12.0,12.0,0,12.0,0,2.0,1,2.0,0,0,0
2016-07-16,territory,yk,1.0,0,0,1.0,0,,,0,,0,,0,,0,0,0
2016-07-09,province,mb,116.0,0,1,110.0,0,81.0,81.0,0,34.0,0,81.0,11,34.0,0,13,1
2016-07-09,province,ab,267.0,3,0,267.0,3,267.0,267.0,2,267.0,1,267.0,47,267.0,2,19,3
2016-07-09,province,ns,12.0,0,0,12.0,0,10.0,10.0,0,10.0,0,10.0,4,10.0,0,2,0
2016-07-09,province,nl,26.0,0,0,26.0,0,26.0,26.0,2,26.0,4,26.0,2,,0,0,0
2016-07-09,province,nb,26.0,0,0,27.0,1,9.0,9.0,0,0.0,0,0.0,0,0.0,0,1,0
2016-07-09,province,pe,1.0,0,0,2.0,1,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,0
2016-07-09,province,sk,184.0,0,0,184.0,10,184.0,184.0,8,184.0,0,184.0,49,184.0,5,17,0
2016-07-09,territory,yk,2.0,0,0,2.0,0,,,0,,0,,0,,0,0,0
2016-07-09,territory,nt,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,1,3.0,0,0,0
2016-07-09,territory,nu,6.0,0,0,6.0,1,6.0,6.0,0,6.0,0,1.0,1,1.0,0,0,0
2016-07-02,province,ns,10.0,0,0,11.0,2,5.0,5.0,1,5.0,0,5.0,1,5.0,0,0,0
2016-07-02,province,nl,25.0,0,0,25.0,2,25.0,25.0,1,25.0,2,25.0,5,,0,0,0
2016-07-02,province,nb,20.0,0,0,20.0,0,21.0,21.0,0,0.0,0,0.0,0,0.0,0,1,0
2016-07-02,province,mb,117.0,0,0,98.0,2,81.0,81.0,1,36.0,0,81.0,11,36.0,0,1,0
2016-07-02,province,ab,236.0,1,0,236.0,5,236.0,236.0,0,236.0,0,236.0,36,236.0,2,19,1
2016-07-02,province,pe,5.0,0,0,6.0,0,5.0,5.0,0,5.0,0,5.0,1,5.0,0,0,0
2016-07-02,territory,yk,0.0,0,0,0.0,0,,,0,,0,,0,,0,0,0
2016-07-02,province,sk,166.0,0,0,166.0,4,166.0,166.0,6,166.0,0,166.0,51,166.0,4,14,0
2016-07-02,territory,nt,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,3.0,0,3.0,0,0,0
2016-07-02,territory,nu,6.0,0,0,6.0,1,6.0,6.0,0,6.0,0,2.0,0,2.0,0,0,0
2016-06-25,province,ab,314.0,0,3,314.0,13,314.0,314.0,4,314.0,1,314.0,39,314.0,1,19,3
2016-06-25,province,nb,28.0,3,0,28.0,1,21.0,9.0,0,0.0,0,0.0,0,0.0,0,2,3
2016-06-25,province,nl,38.0,0,0,38.0,1,38.0,38.0,1,38.0,2,38.0,8,,0,0,0
2016-06-25,province,ns,11.0,0,0,11.0,0,5.0,5.0,0,5.0,0,5.0,2,5.0,0,1,0
2016-06-25,province,mb,102.0,0,0,98.0,1,75.0,75.0,0,31.0,0,75.0,8,31.0,1,6,0
2016-06-25,province,sk,230.0,0,0,230.0,13,230.0,230.0,7,230.0,1,230.0,62,230.0,4,15,0
2016-06-25,province,pe,1.0,0,0,3.0,1,1.0,1.0,0,1.0,0,1.0,0,1.0,0,1,0
2016-06-25,territory,yk,3.0,0,0,3.0,0,,,0,,0,,0,,0,0,0
2016-06-25,territory,nu,14.0,0,1,14.0,2,14.0,14.0,0,13.0,0,5.0,1,4.0,0,3,1
2016-06-25,territory,nt,6.0,0,0,6.0,0,6.0,6.0,0,6.0,0,6.0,0,6.0,0,0,0
2016-06-18,province,nl,33.0,0,0,33.0,4,33.0,33.0,1,33.0,5,33.0,4,,0,2,0
2016-06-18,province,mb,98.0,0,4,95.0,4,78.0,78.0,0,38.0,1,78.0,11,38.0,0,13,4
2016-06-18,province,ab,322.0,1,0,322.0,7,322.0,322.0,4,322.0,4,322.0,47,322.0,2,19,1
2016-06-18,territory,nu,16.0,0,3,16.0,2,16.0,16.0,0,16.0,0,3.0,0,2.0,0,2,3
2016-06-18,territory,yk,1.0,0,0,1.0,0,,,0,,0,,0,,0,0,0
2016-06-18,province,nb,60.0,0,1,60.0,4,24.0,39.0,1,0.0,0,0.0,0,0.0,0,0,1
2016-06-18,province,ns,16.0,0,0,16.0,3,9.0,9.0,0,9.0,0,9.0,3,9.0,0,0,0
2016-06-18,province,sk,200.0,0,0,200.0,21,200.0,200.0,6,200.0,1,200.0,57,200.0,4,18,0
2016-06-18,province,pe,3.0,0,0,3.0,1,2.0,2.0,0,2.0,0,2.0,0,2.0,0,0,0
2016-06-18,territory,nt,4.0,0,0,4.0,0,4.0,4.0,0,4.0,0,4.0,3,4.0,0,0,0
2016-06-11,province,ab,313.0,1,3,313.0,16,313.0,313.0,0,313.0,5,313.0,48,313.0,2,5,4
2016-06-11,province,sk,227.0,0,1,227.0,24,227.0,227.0,15,227.0,1,227.0,59,227.0,5,19,1
2016-06-11,territory,nt,8.0,0,0,8.0,0,8.0,8.0,0,8.0,0,8.0,1,8.0,0,0,0
2016-06-11,territory,nu,28.0,0,1,28.0,0,28.0,28.0,0,28.0,0,3.0,1,3.0,0,0,1
2016-06-11,territory,yk,5.0,0,0,5.0,0,,,0,,0,,0,,0,0,0
2016-06-11,province,mb,154.0,2,1,131.0,7,98.0,98.0,0,42.0,0,98.0,13,42.0,0,3,3
2016-06-11,province,nb,52.0,4,4,52.0,3,33.0,38.0,0,0.0,0,0.0,0,0.0,0,0,8
2016-06-11,province,nl,36.0,0,0,36.0,4,36.0,36.0,1,36.0,4,36.0,5,,0,0,0
2016-06-11,province,ns,26.0,0,0,25.0,3,16.0,16.0,0,16.0,2,16.0,3,16.0,0,0,0
2016-06-11,province,pe,3.0,0,0,5.0,1,2.0,2.0,0,2.0,0,2.0,1,2.0,0,0,0
2016-06-04,territory,nt,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2016-06-04,territory,nu,17.0,0,8,17.0,4,17.0,17.0,0,17.0,0,2.0,0,0.0,0,0,8
2016-06-04,territory,yk,3.0,0,0,3.0,0,,,0,,0,,0,,0,0,0
2016-06-04,province,pe,3.0,0,0,5.0,3,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,0
2016-06-04,province,mb,137.0,0,3,133.0,2,103.0,103.0,5,40.0,2,103.0,7,40.0,0,8,3
2016-06-04,province,nb,41.0,1,2,41.0,3,37.0,37.0,1,37.0,0,0.0,0,0.0,0,1,3
2016-06-04,province,nl,49.0,0,2,49.0,0,49.0,49.0,1,49.0,4,49.0,5,,0,2,2
2016-06-04,province,ns,21.0,0,0,22.0,9,2.0,2.0,0,2.0,0,2.0,0,2.0,0,0,0
2016-06-04,province,ab,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2016-06-04,province,sk,229.0,0,6,229.0,16,229.0,229.0,6,229.0,1,229.0,58,229.0,3,19,6
2016-05-28,province,nb,74.0,2,8,74.0,4,46.0,46.0,1,0.0,0,0.0,0,0.0,0,0,10
2016-05-28,province,mb,105.0,0,12,90.0,2,62.0,62.0,2,38.0,5,62.0,5,38.0,1,9,12
2016-05-28,territory,nt,8.0,1,0,8.0,1,8.0,8.0,0,8.0,0,8.0,2,8.0,0,2,1
2016-05-28,territory,yk,4.0,0,0,4.0,1,,,0,,0,,0,,0,0,0
2016-05-28,province,sk,262.0,1,5,262.0,27,262.0,262.0,13,262.0,5,262.0,79,262.0,6,23,6
2016-05-28,province,nl,29.0,0,0,29.0,2,29.0,29.0,1,29.0,4,29.0,1,,0,0,0
2016-05-28,province,pe,3.0,1,0,3.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,1
2016-05-28,province,ns,38.0,0,0,37.0,8,5.0,5.0,0,5.0,0,5.0,0,5.0,0,0,0
2016-05-28,province,ab,343.0,5,7,343.0,30,343.0,343.0,2,343.0,6,343.0,55,343.0,2,11,12
2016-05-28,territory,nu,20.0,0,2,20.0,5,20.0,20.0,1,20.0,0,8.0,1,6.0,2,5,2
2016-05-21,province,mb,181.0,0,14,155.0,9,102.0,102.0,3,56.0,2,102.0,14,56.0,1,6,14
2016-05-21,province,nb,107.0,13,10,108.0,9,38.0,38.0,0,0.0,0,0.0,0,0.0,0,0,23
2016-05-21,province,nl,49.0,1,0,49.0,2,49.0,49.0,2,49.0,8,49.0,2,,0,1,1
2016-05-21,province,ns,50.0,0,0,50.0,5,8.0,8.0,0,8.0,0,8.0,0,8.0,0,0,0
2016-05-21,province,ab,377.0,2,20,377.0,23,377.0,377.0,7,377.0,7,377.0,69,377.0,9,10,22
2016-05-21,province,sk,290.0,2,6,290.0,40,290.0,290.0,2,290.0,4,290.0,73,290.0,20,16,8
2016-05-21,territory,nt,6.0,0,0,6.0,1,6.0,6.0,0,6.0,0,6.0,0,6.0,1,0,0
2016-05-21,territory,nu,29.0,5,4,29.0,2,29.0,29.0,0,29.0,1,4.0,1,3.0,0,3,9
2016-05-21,territory,yk,4.0,0,0,4.0,0,,,0,,0,,0,,0,0,0
2016-05-21,province,pe,4.0,0,1,4.0,0,1.0,1.0,0,1.0,1,1.0,0,1.0,0,0,1
2016-05-14,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2016-05-14,province,ns,62.0,1,0,62.0,8,8.0,8.0,0,8.0,0,8.0,0,8.0,0,0,1
2016-05-14,territory,nu,31.0,1,1,31.0,2,31.0,31.0,0,31.0,0,5.0,0,4.0,0,9,2
2016-05-14,province,sk,302.0,4,15,302.0,23,302.0,302.0,14,302.0,13,302.0,85,302.0,12,19,19
2016-05-14,territory,nt,12.0,0,0,12.0,1,12.0,12.0,0,12.0,0,12.0,2,12.0,1,0,0
2016-05-14,territory,yk,5.0,0,0,5.0,1,,,0,,0,,0,,0,0,0
2016-05-14,province,nl,52.0,6,1,52.0,3,52.0,52.0,1,52.0,8,52.0,3,,0,0,7
2016-05-14,province,nb,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2016-05-14,province,mb,176.0,1,20,157.0,8,92.0,92.0,5,43.0,2,92.0,8,43.0,2,6,21
2016-05-14,province,ab,444.0,7,18,444.0,34,444.0,444.0,3,444.0,5,444.0,85,444.0,8,11,25
2016-05-07,province,nb,324.0,15,2,327.0,6,242.0,242.0,1,1.0,0,1.0,0,1.0,0,1,17
2016-05-07,province,pe,11.0,0,0,13.0,2,3.0,3.0,0,3.0,0,3.0,2,3.0,0,0,0
2016-05-07,province,nl,53.0,7,1,53.0,3,53.0,53.0,0,53.0,11,53.0,2,,0,0,8
2016-05-07,province,ns,63.0,0,2,62.0,7,8.0,8.0,0,8.0,0,8.0,0,8.0,0,0,2
2016-05-07,province,mb,176.0,3,6,177.0,9,102.0,102.0,0,58.0,6,102.0,7,58.0,1,7,9
2016-05-07,territory,nu,26.0,0,1,26.0,1,26.0,26.0,1,26.0,0,4.0,2,4.0,0,8,1
2016-05-07,territory,nt,15.0,0,3,15.0,3,15.0,15.0,0,15.0,0,15.0,4,15.0,0,1,3
2016-05-07,territory,yk,5.0,0,0,5.0,0,,,0,,0,,0,,0,0,0
2016-05-07,province,sk,382.0,4,23,382.0,44,382.0,382.0,23,382.0,5,382.0,97,382.0,19,13,27
2016-05-07,province,ab,470.0,7,31,470.0,29,470.0,470.0,6,470.0,9,470.0,81,470.0,8,16,38
2016-04-30,province,pe,17.0,0,0,18.0,4,5.0,5.0,1,5.0,0,5.0,1,5.0,0,0,0
2016-04-30,province,sk,415.0,9,39,370.0,37,370.0,370.0,12,370.0,15,370.0,88,370.0,22,16,48
2016-04-30,province,ns,66.0,6,0,65.0,7,5.0,5.0,0,5.0,3,5.0,0,5.0,0,0,6
2016-04-30,province,nl,56.0,1,3,56.0,9,56.0,56.0,1,56.0,9,56.0,3,,0,2,4
2016-04-30,province,nb,271.0,46,31,274.0,10,83.0,86.0,0,0.0,0,0.0,0,0.0,0,0,77
2016-04-30,province,ab,524.0,14,52,524.0,41,524.0,524.0,7,524.0,11,524.0,68,524.0,9,3,66
2016-04-30,province,mb,241.0,8,18,208.0,28,96.0,96.0,0,78.0,2,96.0,14,78.0,3,3,26
2016-04-30,territory,nt,13.0,1,2,13.0,2,13.0,13.0,0,13.0,0,13.0,1,13.0,0,1,3
2016-04-30,territory,nu,6.0,1,0,6.0,0,6.0,6.0,1,6.0,1,2.0,1,2.0,0,0,1
2016-04-30,territory,yk,10.0,3,0,10.0,0,,,0,,0,,0,,0,0,3
2016-04-23,province,ab,578.0,16,68,578.0,35,578.0,578.0,2,578.0,13,578.0,62,578.0,9,7,84
2016-04-23,territory,yk,10.0,2,0,10.0,0,,,0,,0,,0,,0,0,2
2016-04-23,province,sk,415.0,16,40,415.0,55,415.0,415.0,19,415.0,19,415.0,86,415.0,26,13,56
2016-04-23,territory,nt,14.0,0,3,14.0,0,14.0,14.0,0,14.0,0,14.0,3,14.0,1,0,3
2016-04-23,territory,nu,8.0,2,0,8.0,0,8.0,8.0,0,8.0,0,2.0,0,1.0,0,1,2
2016-04-23,province,pe,18.0,1,1,23.0,7,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,2
2016-04-23,province,mb,228.0,11,22,200.0,24,145.0,55.0,1,52.0,0,55.0,7,52.0,2,2,33
2016-04-23,province,nb,185.0,43,8,185.0,16,109.0,109.0,4,0.0,0,0.0,0,0.0,0,1,51
2016-04-23,province,nl,66.0,5,2,66.0,3,66.0,66.0,5,66.0,7,66.0,5,,0,1,7
2016-04-23,province,ns,75.0,9,1,73.0,12,4.0,4.0,0,4.0,2,4.0,0,4.0,1,0,10
2016-04-16,territory,yk,11.0,4,0,11.0,0,,,0,,0,,0,,0,0,4
2016-04-16,territory,nu,3.0,0,0,3.0,0,3.0,3.0,0,3.0,0,0.0,0,0.0,0,0,0
2016-04-16,territory,nt,15.0,0,4,15.0,1,15.0,15.0,0,15.0,0,15.0,3,15.0,2,0,4
2016-04-16,province,sk,586.0,43,49,586.0,67,479.0,479.0,19,479.0,21,479.0,92,479.0,31,14,92
2016-04-16,province,pe,28.0,7,0,28.0,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,7
2016-04-16,province,ns,100.0,16,1,99.0,13,12.0,12.0,0,12.0,2,12.0,1,12.0,1,0,17
2016-04-16,province,nl,94.0,15,4,94.0,9,94.0,94.0,1,94.0,5,94.0,7,,0,3,19
2016-04-16,province,nb,383.0,126,20,390.0,27,112.0,116.0,4,0.0,0,0.0,0,0.0,0,0,146
2016-04-16,province,mb,213.0,19,15,211.0,14,34.0,34.0,2,21.0,0,34.0,2,21.0,0,0,34
2016-04-16,province,ab,644.0,44,54,644.0,43,644.0,644.0,10,644.0,19,644.0,76,644.0,12,19,98
2016-04-09,province,pe,27.0,6,0,27.0,4,2.0,2.0,0,2.0,0,2.0,0,2.0,1,0,6
2016-04-09,province,ns,120.0,33,2,117.0,11,14.0,14.0,2,14.0,0,14.0,1,14.0,0,0,35
2016-04-09,province,nl,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0
2016-04-09,province,nb,420.0,165,11,421.0,41,112.0,116.0,3,1.0,1,1.0,0,1.0,0,0,176
2016-04-09,province,mb,291.0,14,22,261.0,13,67.0,67.0,3,49.0,2,67.0,1,49.0,2,1,36
2016-04-09,province,ab,854.0,72,87,854.0,60,854.0,854.0,6,854.0,39,854.0,85,854.0,25,13,159
2016-04-09,territory,nu,13.0,3,0,13.0,0,13.0,13.0,0,13.0,3,1.0,0,0.0,0,0,3
2016-04-09,territory,yk,19.0,6,0,19.0,2,,,0,,0,,0,,0,0,6
2016-04-09,territory,nt,14.0,1,2,14.0,0,14.0,14.0,0,14.0,0,14.0,0,14.0,0,2,3
2016-04-09,province,sk,579.0,61,68,579.0,36,579.0,579.0,22,579.0,37,579.0,96,579.0,39,15,129
2016-04-02,province,ns,125.0,41,1,125.0,11,10.0,10.0,0,10.0,1,10.0,0,10.0,3,0,42
2016-04-02,province,nl,188.0,64,2,188.0,23,188.0,188.0,3,188.0,2,188.0,4,,0,5,66
2016-04-02,province,nb,437.0,158,10,439.0,39,59.0,59.0,0,0.0,0,0.0,0,0.0,0,0,168
2016-04-02,province,mb,316.0,76,26,166.0,36,44.0,44.0,1,35.0,2,44.0,4,35.0,0,1,102
2016-04-02,territory,yk,17.0,6,1,17.0,4,,,0,,0,,0,,0,0,7
2016-04-02,province,sk,889.0,149,119,889.0,51,784.0,784.0,17,784.0,49,784.0,101,784.0,51,17,268
2016-04-02,province,pe,6.0,0,0,7.0,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2016-04-02,territory,nt,21.0,3,0,21.0,2,21.0,21.0,0,21.0,0,21.0,1,21.0,1,2,3
2016-04-02,territory,nu,10.0,3,0,10.0,0,10.0,10.0,0,10.0,1,0.0,0,0.0,0,0,3
2016-04-02,province,ab,942.0,134,139,942.0,53,942.0,942.0,6,942.0,38,942.0,91,942.0,14,12,273
2016-03-26,province,ns,100.0,22,1,98.0,14,8.0,8.0,0,8.0,0,8.0,2,8.0,1,0,23
2016-03-26,province,nl,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,,0,0,0
2016-03-26,province,nb,313.0,153,7,313.0,45,72.0,72.0,1,0.0,0,0.0,0,0.0,0,0,160
2016-03-26,province,mb,425.0,51,9,386.0,33,81.0,81.0,0,62.0,4,81.0,3,62.0,1,0,60
2016-03-26,territory,yk,10.0,6,1,10.0,0,,,0,,0,,0,,0,0,7
2016-03-26,territory,nu,13.0,6,0,13.0,0,13.0,13.0,0,13.0,0,0.0,0,0.0,0,0,6
2016-03-26,territory,nt,16.0,6,1,16.0,0,16.0,16.0,0,16.0,0,16.0,1,16.0,0,0,7
2016-03-26,province,sk,895.0,158,110,895.0,48,740.0,740.0,24,740.0,41,740.0,82,740.0,54,16,268
2016-03-26,province,pe,14.0,3,0,16.0,3,3.0,3.0,0,3.0,1,3.0,0,3.0,1,1,3
2016-03-26,province,ab,1041.0,153,183,1041.0,58,1041.0,1041.0,6,1041.0,46,1041.0,71,1041.0,19,14,336
2016-03-19,province,pe,23.0,4,0,29.0,7,2.0,2.0,0,2.0,0,2.0,1,2.0,0,0,4
2016-03-19,province,ns,163.0,34,0,153.0,27,12.0,12.0,0,12.0,2,12.0,0,12.0,1,1,34
2016-03-19,province,nl,177.0,67,1,177.0,8,177.0,177.0,4,177.0,8,177.0,1,,0,3,68
2016-03-19,province,nb,463.0,129,6,468.0,31,75.0,77.0,0,0.0,0,0.0,0,0.0,0,0,135
2016-03-19,province,sk,1083.0,286,101,1083.0,56,912.0,912.0,16,912.0,64,912.0,78,912.0,46,12,387
2016-03-19,territory,yk,18.0,7,0,18.0,1,,,0,,0,,0,,0,0,7
2016-03-19,territory,nu,4.0,1,0,4.0,0,4.0,4.0,0,4.0,0,3.0,1,2.0,1,0,1
2016-03-19,territory,nt,29.0,17,1,29.0,0,29.0,29.0,0,29.0,0,29.0,1,29.0,1,2,18
2016-03-19,province,mb,523.0,108,27,493.0,24,94.0,94.0,0,55.0,3,94.0,0,55.0,5,0,135
2016-03-19,province,ab,1039.0,212,152,1039.0,46,1039.0,1039.0,4,1039.0,44,1039.0,61,1039.0,20,13,364
2016-03-12,territory,nu,22.0,0,10,22.0,0,22.0,22.0,0,22.0,1,15.0,0,15.0,0,1,10
2016-03-12,territory,nt,34.0,17,1,34.0,1,34.0,34.0,0,34.0,1,34.0,2,34.0,0,2,18
2016-03-12,province,sk,1060.0,327,92,1060.0,42,861.0,861.0,22,861.0,52,860.0,71,861.0,48,13,419
2016-03-12,province,pe,23.0,6,0,25.0,4,1.0,1.0,0,1.0,0,1.0,0,1.0,1,0,6
2016-03-12,province,ns,127.0,48,2,106.0,8,11.0,11.0,0,11.0,0,11.0,0,11.0,0,2,50
2016-03-12,province,nl,177.0,69,3,177.0,11,177.0,177.0,3,177.0,3,177.0,2,,0,4,72
2016-03-12,province,nb,261.0,86,2,261.0,20,54.0,54.0,0,0.0,0,0.0,0,0.0,0,0,88
2016-03-12,province,mb,673.0,211,21,632.0,40,99.0,99.0,3,78.0,2,99.0,0,78.0,5,0,232
2016-03-12,territory,yk,25.0,14,0,25.0,2,,,0,,0,,0,,0,0,14
2016-03-12,province,ab,1246.0,294,152,1246.0,65,1246.0,1246.0,8,1246.0,65,1246.0,80,1246.0,24,15,446
2016-03-05,territory,nt,43.0,22,1,43.0,2,43.0,43.0,0,43.0,0,43.0,2,43.0,1,0,23
2016-03-05,province,ab,1368.0,325,145,1368.0,71,1368.0,1368.0,5,1368.0,76,1368.0,67,1368.0,25,24,470
2016-03-05,province,mb,565.0,196,8,178.0,6,124.0,124.0,6,95.0,9,124.0,0,95.0,12,8,204
2016-03-05,province,pe,27.0,2,0,32.0,4,4.0,4.0,0,4.0,2,4.0,0,4.0,1,0,2
2016-03-05,province,sk,995.0,338,51,995.0,53,838.0,838.0,16,838.0,52,838.0,39,838.0,49,16,389
2016-03-05,territory,yk,17.0,7,3,17.0,1,,,0,,0,,0,,0,0,10
2016-03-05,territory,nu,9.0,1,1,9.0,0,9.0,9.0,0,9.0,0,2.0,0,2.0,0,1,2
2016-03-05,province,nb,219.0,55,1,219.0,16,0.0,7.0,6,0.0,0,0.0,0,0.0,0,0,56
2016-03-05,province,nl,161.0,69,1,161.0,6,161.0,161.0,8,161.0,1,161.0,4,,0,5,70
2016-03-05,province,ns,111.0,30,0,96.0,8,19.0,19.0,0,19.0,2,19.0,0,19.0,5,0,30
