time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
2021-08-28,territory,yk,175.0,0.0,0.0,175.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,0.0
2021-05-15,nation,ca,9738.0,0.9738,0.9738,7826.0,14.0868,2108.0,2109.0,14.973899999999999,2190.0,3.0660000000000003,1944.0,158.04720000000003,1726.0,12.945,1.054,1.9476,0.75,0.14,0.18,0.05,0.02,0.71,8.13,0.01,0.01
2020-11-14,province,qc,266.0,0.0,0.0,242.0,0.0,117.0,117.0,6.0020999999999995,117.0,0.0,,,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,,0.0,0.0
2020-11-21,nation,ca,13103.0,3.9309,5.2412,13005.0,3.9014999999999995,8026.0,7760.0,24.832,8025.0,1.605,7924.0,668.7855999999999,6698.0,2.6792000000000002,4.8156,9.1721,0.04,0.02,0.03,0.06,0.06999999999999999,0.32,8.44,0.03,0.04
2020-11-21,province,bc,2658.0,1.0632000000000001,1.0632000000000001,2658.0,0.0,681.0,681.0,4.9713,681.0,1.0215,662.0,85.00079999999998,293.0,0.0,1.0215,2.1264000000000003,0.0,0.15,0.0,0.15,0.08000000000000002,0.73,12.84,0.04,0.04
2021-05-15,province,bc,1637.0,0.0,0.0,1625.0,0.0,377.0,377.0,3.016,377.0,1.0179,373.0,23.0141,368.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.8,6.17,0.0,0.0
2020-11-21,province,on,1551.0,0.0,0.9305999999999999,1499.0,0.0,1051.0,785.0,2.983,1051.0,0.0,1073.0,83.05019999999999,460.0,0.0,0.0,0.9305999999999999,0.0,0.0,0.0,0.0,0.06,0.38,7.74,0.0,0.06
2020-11-21,province,qc,293.0,0.0,0.0,267.0,0.9879,105.0,105.0,5.9955,105.0,0.0,,,105.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,5.71,,0.0,0.0
2020-11-28,nation,ca,18762.0,7.5048,1.8762,18413.0,3.6826000000000003,8486.0,7986.0,27.950999999999997,8485.0,1.697,8334.0,661.7196,6644.0,1.3288,1.6972,9.381,0.02,0.02,0.02,0.02,0.05,0.35,7.94,0.04,0.01
2020-11-14,province,on,1196.0,2.0332000000000003,0.0,1155.0,1.9635000000000002,894.0,802.0,2.005,894.0,0.9834,802.0,81.96440000000001,514.0,0.0,0.0,2.0332000000000003,0.0,0.11,0.17,0.0,0.17000000000000004,0.25,10.22,0.17,0.0
