time_value,geo_type,geo_value,rsv_pct_positive,flu_pct_positive
2020-07-18,region,territories,0.0,0.0
2020-01-18,province,bc,10.5,19.9
2020-07-11,region,atlantic,0.0,0.0
2019-09-07,nation,ca,0.4,1.2
2019-10-12,province,qc,1.6,2.1
2020-05-23,province,bc,0.0,0.04
2020-02-01,nation,ca,8.6,29.7
2020-07-25,region,atlantic,0.0,0.0
2020-02-01,province,bc,9.4,27.4
2020-07-25,region,prairies,0.0,0.0
2019-10-12,province,on,0.6,0.2
2020-05-23,province,on,0.6,1.02
2020-07-25,region,territories,0.0,0.0
2020-02-01,province,on,6.2,21.8
2020-06-13,region,territories,0.47,0.0
2020-03-14,region,prairies,3.4,13.1
2020-02-01,province,qc,10.3,33.9
2020-05-23,province,qc,0.0,0.0
2020-02-01,region,atlantic,12.5,24.8
2020-02-01,region,prairies,5.8,31.2
2019-10-12,province,bc,0.5,3.3
2020-02-01,region,territories,1.6,17.3
2019-09-21,region,prairies,0.0,1.4
2020-02-08,nation,ca,8.7,29.7
2019-08-31,region,territories,0.0,0.0
2020-05-23,region,atlantic,0.0,0.22
2020-08-01,nation,ca,0.02,0.02
2020-08-01,province,bc,0.0,0.0
2020-03-14,region,atlantic,8.7,29.3
2020-02-08,province,bc,7.3,25.0
2019-10-12,nation,ca,0.7,1.5
2020-05-23,region,prairies,0.1,0.02
2020-02-08,province,on,6.4,19.0
2020-07-25,province,qc,1.1,0.0
2020-01-25,region,territories,1.0,15.6
2020-05-16,province,qc,0.0,0.7
2020-01-25,region,prairies,4.9,27.5
2020-07-25,nation,ca,0.02,0.03
2020-03-21,province,on,3.0,4.4
2020-01-18,province,on,8.3,24.0
2020-01-18,province,qc,10.1,29.8
2020-06-20,province,bc,0.0,0.15
2020-01-18,region,atlantic,14.3,15.3
2019-10-19,nation,ca,0.8,1.9
2020-05-16,region,atlantic,0.2,0.0
2020-03-21,province,bc,2.7,6.9
2020-01-18,region,prairies,4.2,28.0
2020-01-18,region,territories,1.0,17.4
2019-10-12,region,territories,0.0,2.5
2019-09-07,province,bc,0.4,1.2
2020-06-20,nation,ca,0.06,0.07
2020-01-25,nation,ca,8.8,27.9
2020-07-25,province,bc,0.0,0.0
2020-05-16,region,prairies,0.1,0.1
2019-09-21,region,atlantic,0.0,0.0
2020-01-25,province,bc,10.8,25.1
2020-07-25,province,on,0.0,0.41
2020-03-21,nation,ca,3.0,7.3
2020-01-25,province,on,6.4,22.7
2019-10-12,region,prairies,0.3,1.2
2020-05-16,region,territories,0.7,0.0
2020-01-25,province,qc,10.6,33.0
2020-01-25,region,atlantic,14.7,17.7
2019-10-12,region,atlantic,0.0,0.5
2020-05-23,nation,ca,0.1,0.11
2020-03-14,region,territories,0.9,7.8
2019-10-26,province,qc,1.5,2.0
2019-12-28,province,bc,10.8,16.9
2020-02-08,province,qc,10.8,35.9
2020-04-11,region,territories,1.9,0.6
2020-07-04,province,bc,0.0,0.0
2019-11-30,nation,ca,5.5,8.1
2019-11-09,region,atlantic,0.0,2.1
2020-04-25,province,qc,1.3,0.3
2020-04-11,region,prairies,0.8,0.1
2019-11-30,province,bc,3.8,4.3
2020-06-27,province,on,0.24,0.0
2020-04-11,region,atlantic,1.4,0.2
2019-11-30,province,on,6.0,3.8
2019-11-09,province,qc,2.2,1.3
2019-11-30,province,qc,6.3,8.2
2019-09-14,region,territories,0.0,0.0
2020-04-11,province,qc,2.3,0.2
2019-11-30,region,atlantic,4.3,1.6
2019-09-14,province,on,0.5,0.5
2019-11-09,province,on,2.4,1.2
2020-04-25,region,atlantic,0.6,0.0
2020-07-04,province,on,0.0,0.22
2019-11-30,region,prairies,2.0,17.1
2019-11-09,province,bc,3.0,1.0
2020-07-04,province,qc,2.22,1.12
2020-04-25,region,prairies,0.3,0.0
2020-04-11,province,on,1.5,0.8
2019-11-30,region,territories,0.0,0.0
2020-07-04,region,atlantic,0.11,0.0
2020-04-11,province,bc,0.7,0.2
2019-12-07,nation,ca,6.5,9.4
2019-11-09,nation,ca,1.9,2.9
2020-04-25,region,territories,0.9,2.4
2019-11-23,region,territories,1.4,0.0
2020-06-27,province,qc,0.0,0.0
2020-04-11,nation,ca,0.9,0.2
2020-07-04,nation,ca,0.05,0.04
2019-11-16,province,qc,2.9,2.3
2019-11-16,region,atlantic,0.7,2.4
2020-04-18,region,atlantic,1.4,0.1
2019-11-16,region,prairies,0.8,9.6
2020-06-27,region,atlantic,0.0,0.0
2019-11-16,province,on,2.9,1.8
2020-04-18,region,territories,0.8,0.0
2020-04-18,province,qc,1.3,0.0
2019-11-16,region,territories,0.0,1.5
2019-09-14,region,atlantic,0.0,0.0
2019-09-14,region,prairies,0.1,0.5
2019-11-23,nation,ca,3.6,5.0
2020-06-27,region,territories,0.49,0.0
2019-11-16,province,bc,2.9,3.7
2020-04-25,nation,ca,0.3,0.1
2020-04-18,province,on,0.9,0.3
2019-11-23,province,bc,3.5,2.6
2019-11-23,province,on,4.3,2.6
2019-11-16,nation,ca,2.2,4.1
2020-04-25,province,bc,0.2,0.0
2020-04-18,province,bc,0.7,0.0
2019-11-23,province,qc,3.6,4.3
2019-11-09,region,territories,0.0,0.0
2020-04-18,nation,ca,0.5,0.1
2019-11-23,region,atlantic,2.5,2.2
2019-11-23,region,prairies,0.6,10.5
2019-11-09,region,prairies,0.5,8.1
2020-04-25,province,on,0.6,0.4
2019-09-14,province,qc,0.6,0.8
2019-12-07,province,bc,4.5,7.1
2019-12-07,province,on,7.5,5.6
2019-09-07,region,prairies,0.0,0.8
2019-11-02,province,bc,1.5,2.6
2020-05-02,region,atlantic,0.5,0.2
2020-04-04,province,bc,1.5,0.3
2019-12-14,region,territories,0.0,6.4
2020-06-20,region,territories,0.49,0.0
2019-12-21,nation,ca,9.3,21.0
2019-11-02,nation,ca,1.3,2.1
2020-05-02,region,prairies,0.3,0.0
2020-04-04,nation,ca,1.8,0.7
2019-12-21,province,bc,10.1,10.2
2019-09-07,region,territories,0.0,0.0
2019-12-21,province,on,10.5,14.6
2020-06-20,region,prairies,0.0,0.06
2020-07-11,province,on,0.0,0.36
2019-09-21,province,bc,0.0,3.4
2020-03-28,region,territories,0.8,3.0
2019-12-21,province,qc,9.6,24.5
2020-07-11,province,qc,0.0,0.0
2019-10-26,region,territories,0.0,1.8
2019-12-21,region,atlantic,14.2,9.0
2020-05-02,region,territories,0.4,0.6
2020-03-28,region,prairies,1.7,1.7
2019-12-21,region,prairies,2.4,30.7
2019-10-26,region,prairies,0.2,2.4
2019-08-31,nation,ca,0.4,1.4
2019-12-21,region,territories,0.0,2.9
2019-10-26,region,atlantic,0.0,0.0
2020-05-09,nation,ca,0.3,0.1
2020-03-28,region,atlantic,5.3,5.5
2019-12-28,nation,ca,9.6,27.7
2019-12-14,region,prairies,1.9,26.1
2020-07-11,province,bc,0.0,0.0
2020-06-27,province,bc,0.0,0.0
2019-12-14,region,atlantic,11.8,4.3
2019-11-02,region,territories,0.0,4.9
2019-12-07,province,qc,6.9,9.2
2020-05-02,nation,ca,0.3,0.1
2019-09-14,province,bc,0.0,6.5
2020-04-04,region,territories,0.4,1.7
2019-12-07,region,atlantic,6.3,2.7
2020-07-04,region,prairies,0.0,0.0
2020-06-27,nation,ca,0.04,0.0
2019-11-02,region,prairies,0.4,4.1
2020-04-04,region,prairies,1.6,0.8
2020-07-04,region,territories,0.0,0.0
2019-12-07,region,prairies,2.2,17.6
2019-09-21,nation,ca,0.4,1.2
2019-12-07,region,territories,0.0,1.2
2019-11-02,region,atlantic,1.1,1.1
2020-05-02,province,bc,0.2,0.1
2020-04-04,region,atlantic,3.4,1.7
2019-12-14,nation,ca,6.8,15.7
2019-12-14,province,bc,6.7,8.1
2019-11-02,province,qc,2.0,1.4
2020-05-02,province,on,0.7,0.5
2019-09-14,nation,ca,0.3,1.1
2020-04-04,province,qc,3.7,1.6
2019-12-14,province,on,9.1,8.1
2019-11-02,province,on,1.6,0.7
2020-07-11,nation,ca,0.0,0.04
2020-05-02,province,qc,0.0,0.0
2019-12-14,province,qc,7.6,16.8
2020-04-04,province,on,1.9,0.9
2020-08-01,province,on,0.2,0.0
2020-06-27,region,prairies,0.03,0.0
2019-09-28,region,territories,0.0,20.0
2020-02-29,nation,ca,7.4,25.6
2020-08-22,province,bc,0.0,0.0
2020-02-29,province,on,4.1,13.7
2020-03-14,province,on,3.7,8.1
2020-02-15,province,on,6.0,16.6
2020-08-22,province,ab,0.0,0.0
2020-08-22,nation,ca,0.1,0.0
2020-02-22,province,qc,9.8,31.6
2019-10-05,nation,ca,0.6,1.3
2019-08-31,province,bc,0.0,3.5
2019-09-21,region,territories,0.0,0.0
2020-02-15,province,qc,10.5,35.4
2020-06-06,province,qc,0.0,0.0
2020-03-07,province,bc,5.1,19.8
2020-08-22,province,mb,0.24,0.0
2020-08-22,province,nb,0.0,0.0
2019-09-28,region,atlantic,0.5,0.5
2020-08-22,province,pe,0.0,0.0
2020-08-22,region,atlantic,1.026,0.0
2020-08-22,province,sk,0.0,0.0
2020-08-22,province,qc,0.0,0.0
2020-02-22,region,atlantic,15.3,35.5
2020-08-01,region,prairies,0.0,0.0
2020-06-13,region,atlantic,0.25,0.0
2020-05-30,province,bc,0.0,0.0
2020-08-22,province,on,0.26,0.0
2020-02-29,province,bc,8.4,29.9
2019-10-05,region,atlantic,0.0,0.0
2020-08-22,province,ns,0.0,0.0
2020-08-22,province,nl,1.19,0.0
2020-02-15,region,atlantic,12.6,27.5
2020-06-06,region,prairies,0.0,0.07
2019-09-28,province,qc,0.8,0.3
2020-08-15,province,qc,0.0,0.0
2020-02-22,nation,ca,8.5,27.9
2020-08-15,province,on,0.0,1.21
2020-02-29,province,qc,9.0,29.4
2020-08-08,province,qc,0.0,0.0
2020-08-08,nation,ca,0.04,0.0
2020-05-30,region,prairies,0.02,0.0
2020-08-15,region,territories,0.0,0.0
2020-06-13,province,qc,0.0,0.0
2019-10-05,province,on,0.3,0.6
2020-08-08,province,bc,0.0,0.0
2020-08-08,province,on,0.22,0.0
2019-10-05,province,bc,0.6,4.6
2020-05-30,region,atlantic,0.19,0.0
2020-08-15,region,prairies,0.0,0.03
2020-06-06,region,atlantic,0.0,0.0
2019-08-31,region,atlantic,0.0,1.1
2019-08-31,province,on,0.6,1.3
2020-05-30,region,territories,0.45,0.0
2020-02-22,province,on,4.9,16.7
2020-03-07,nation,ca,6.4,20.1
2020-06-13,province,bc,0.0,0.12
2020-08-15,province,bc,0.0,0.0
2020-02-15,region,prairies,6.3,26.5
2019-10-05,province,qc,1.0,0.4
2020-05-30,province,on,0.19,1.48
2020-02-29,region,atlantic,9.3,34.3
2020-02-29,region,territories,1.5,24.3
2020-02-15,region,territories,0.0,29.7
2020-02-29,region,prairies,6.4,23.7
2020-02-22,province,bc,6.9,26.2
2020-03-14,province,bc,4.1,14.3
2020-05-30,province,qc,0.0,0.57
2020-08-01,region,territories,0.0,0.0
2020-08-22,region,prairies,0.044,0.0
2020-06-13,region,prairies,0.0,0.02
2020-06-06,province,on,0.0,0.36
2019-08-31,region,prairies,0.4,0.6
2019-09-28,province,bc,1.0,4.2
2020-05-30,nation,ca,0.05,0.09
2019-09-28,region,prairies,0.1,1.0
2019-10-05,region,prairies,0.6,1.1
2020-03-07,province,qc,9.4,23.5
2020-08-08,region,atlantic,0.0,0.0
2020-02-08,region,territories,3.5,17.3
2020-03-07,region,atlantic,11.9,29.8
2020-02-22,region,territories,1.6,32.7
2020-08-01,region,atlantic,0.0,0.69
2019-09-28,nation,ca,0.5,1.1
2019-09-28,province,on,0.8,0.5
2020-06-06,nation,ca,0.02,0.08
2020-02-08,region,prairies,5.8,28.3
2020-06-06,region,territories,0.61,0.0
2020-03-14,province,qc,8.9,15.6
2020-03-07,region,prairies,4.9,20.1
2020-08-08,region,prairies,0.03,0.0
2020-03-07,region,territories,1.0,13.2
2020-08-15,nation,ca,0.0,0.12
2020-06-13,nation,ca,0.07,0.03
2020-05-23,region,territories,0.6,0.63
2020-02-08,region,atlantic,13.3,32.6
2019-10-05,region,territories,0.0,1.8
2020-08-08,region,territories,0.0,0.0
2020-06-06,province,bc,0.05,0.1
2020-02-15,nation,ca,8.5,28.3
2020-08-15,region,atlantic,0.0,0.0
2020-08-22,region,territories,0.0,0.0
2020-03-14,nation,ca,4.8,14.1
2020-08-22,territory,nu,0.0,0.0
2020-08-01,province,qc,0.0,0.0
2020-08-22,territory,nt,0.0,0.0
2019-08-31,province,qc,0.5,2.4
2020-02-15,province,bc,7.4,24.0
2020-06-13,province,on,0.4,0.2
2020-02-22,region,prairies,7.7,27.0
2020-03-07,province,on,3.6,12.9
2020-08-15,province,pe,0.0,0.0
2020-08-15,province,ns,0.0,0.0
2020-08-15,province,ab,0.0,0.041
2020-08-15,province,nl,0.0,0.0
2020-08-15,province,sk,0.0,0.0
2020-08-15,province,nb,0.0,0.0
2020-08-15,province,mb,0.0,0.0
2020-08-15,territory,yk,0.0,0.0
2020-08-15,territory,nu,0.0,0.0
2020-08-15,territory,nt,0.0,0.0
2020-08-08,province,pe,0.0,0.0
2020-08-08,province,ns,0.0,0.0
2020-08-08,province,nl,0.0,0.0
2020-08-08,province,nb,0.0,0.0
2020-08-08,province,mb,0.238,0.0
2020-08-08,province,ab,0.0,0.0
2020-08-08,territory,yk,0.0,0.0
2020-08-08,territory,nu,0.0,0.0
2020-08-08,province,sk,0.0,0.0
2020-08-08,territory,nt,0.0,0.0
2020-08-01,province,sk,0.0,0.0
2020-08-01,province,pe,0.0,0.0
2020-08-01,territory,nt,0.0,0.0
2020-08-01,territory,nu,0.0,0.0
2020-08-01,territory,yk,0.0,0.0
2020-08-01,province,nl,0.0,0.909
2020-08-01,province,nb,0.0,0.0
2020-08-01,province,ab,0.0,0.0
2020-08-01,province,ns,0.0,0.0
2020-08-01,province,mb,0.0,0.0
2020-07-25,province,sk,0.0,0.0
2020-07-25,territory,yk,0.0,0.0
2020-07-25,territory,nu,0.0,0.0
2020-07-25,province,pe,0.0,0.0
2020-07-25,province,ab,0.0,0.0
2020-07-25,province,mb,0.0,0.0
2020-07-25,territory,nt,0.0,0.0
2020-07-25,province,nb,0.0,0.0
2020-07-25,province,nl,0.0,0.0
2020-07-25,province,ns,0.0,0.0
2020-07-18,province,pe,0.0,0.0
2020-07-18,province,sk,0.0,0.0
2020-07-18,province,nl,0.0,0.0
2020-07-18,province,nb,0.0,0.0
2020-07-18,province,ab,0.0,0.0
2020-07-18,province,mb,0.325,0.0
2020-07-18,province,ns,0.0,0.0
2020-07-18,territory,nu,0.0,0.0
2020-07-18,territory,yk,0.0,0.0
2020-07-18,territory,nt,0.0,0.0
2020-07-11,province,pe,0.0,0.0
2020-07-11,province,nl,0.0,0.0
2020-07-11,province,nb,0.0,0.0
2020-07-11,province,ns,0.0,0.0
2020-07-11,province,mb,0.0,0.0
2020-07-11,province,ab,0.0,0.0
2020-07-11,territory,nt,0.0,0.0
2020-07-11,territory,nu,0.0,0.0
2020-07-11,territory,yk,0.0,0.0
2020-07-11,province,sk,0.0,0.0
2020-07-04,province,nl,0.109,0.0
2020-07-04,province,ns,0.0,0.0
2020-07-04,province,pe,0.0,0.0
2020-07-04,province,nb,0.0,0.0
2020-07-04,province,mb,0.0,0.0
2020-07-04,province,ab,0.0,0.0
2020-07-04,territory,nt,0.0,0.0
2020-07-04,territory,nu,0.0,0.0
2020-07-04,territory,yk,0.0,0.0
2020-07-04,province,sk,0.0,0.0
2020-06-27,province,ab,0.0,0.0
2020-06-27,province,pe,0.0,0.0
2020-06-27,province,ns,0.0,0.0
2020-06-27,province,nl,0.0,0.0
2020-06-27,province,nb,0.0,0.0
2020-06-27,province,mb,0.318,0.0
2020-06-27,territory,yk,0.0,0.0
2020-06-27,territory,nu,1.754,0.0
2020-06-27,territory,nt,0.0,0.0
2020-06-27,province,sk,0.0,0.0
2020-06-20,province,ab,0.0,0.036
2020-06-20,province,sk,0.0,0.0
2020-06-20,province,pe,0.0,0.0
2020-06-20,territory,nt,0.0,0.0
2020-06-20,territory,nu,1.724,0.0
2020-06-20,province,nl,0.0,0.0
2020-06-20,province,ns,0.0,0.0
2020-06-20,territory,yk,0.0,0.0
2020-06-20,province,nb,0.0,0.0
2020-06-20,province,mb,0.0,0.0
2020-06-13,province,sk,0.0,0.0
2020-06-13,province,ab,0.0,0.0
2020-06-13,province,nb,0.0,0.0
2020-06-13,province,mb,0.0,0.0
2020-06-13,province,pe,0.0,0.0
2020-06-13,territory,nt,0.0,0.0
2020-06-13,territory,nu,1.562,0.0
2020-06-13,territory,yk,0.0,0.0
2020-06-13,province,nl,0.26,0.0
2020-06-13,province,ns,0.0,0.0
2020-06-06,province,mb,0.0,0.0
2020-06-06,province,ns,0.0,0.0
2020-06-06,province,nl,0.0,0.0
2020-06-06,province,nb,0.0,0.0
2020-06-06,province,pe,0.0,0.0
2020-06-06,province,sk,0.0,0.0
2020-06-06,province,ab,0.0,0.066
2020-06-06,territory,nu,1.852,0.0
2020-06-06,territory,nt,0.0,0.0
2020-06-06,territory,yk,0.0,0.0
2020-05-30,territory,nu,1.695,0.0
2020-05-30,territory,nt,0.0,0.0
2020-05-30,territory,yk,0.0,0.0
2020-05-30,province,ab,0.0,0.0
2020-05-30,province,pe,0.0,0.0
2020-05-30,province,mb,0.123,0.0
2020-05-30,province,nb,0.0,0.0
2020-05-30,province,ns,0.0,0.0
2020-05-30,province,nl,0.195,0.0
2020-05-30,province,sk,0.0,0.0
2020-05-23,province,pe,0.0,0.0
2020-05-23,province,sk,0.0,0.0
2020-05-23,province,ab,0.0,0.0
2020-05-23,province,mb,0.416,0.139
2020-05-23,province,nb,0.0,0.0
2020-05-23,province,nl,0.0,0.0
2020-05-23,province,ns,0.0,0.0
2020-05-23,territory,nu,2.0,2.0
2020-05-23,territory,nt,0.0,0.0
2020-05-23,territory,yk,0.0,0.0
2020-05-16,province,ns,0.518,0.0
2020-05-16,province,nl,0.0,0.0
2020-05-16,province,nb,0.0,0.0
2020-05-16,province,mb,1.04,0.0
2020-05-16,province,sk,0.559,1.117
2020-05-16,province,pe,0.0,0.0
2020-05-16,territory,nt,0.0,0.0
2020-05-16,territory,nu,3.571,0.0
2020-05-16,territory,yk,0.0,0.0
2020-05-16,province,ab,0.0,0.056
2020-05-09,province,ns,0.0,0.0
2020-05-09,province,ab,0.0,0.0
2020-05-09,province,pe,7.692,0.0
2020-05-09,province,nl,0.16,0.0
2020-05-09,province,nb,0.0,0.0
2020-05-09,province,mb,1.589,0.0
2020-05-09,territory,nt,0.0,0.0
2020-05-09,territory,nu,2.703,4.505
2020-05-09,territory,yk,0.0,0.0
2020-05-09,province,sk,0.0,0.0
2020-05-02,province,pe,0.0,0.0
2020-05-02,territory,nt,0.0,0.0
2020-05-02,territory,nu,9.375,12.5
2020-05-02,territory,yk,0.0,0.0
2020-05-02,province,sk,0.0,0.0
2020-05-02,province,nb,0.0,0.0
2020-05-02,province,nl,0.649,0.13
2020-05-02,province,ns,0.292,0.292
2020-05-02,province,ab,0.0,0.018
2020-05-02,province,mb,2.346,0.0
2020-04-25,province,sk,1.527,0.0
2020-04-25,territory,nt,0.0,0.0
2020-04-25,territory,yk,0.0,0.0
2020-04-25,territory,nu,8.333,22.222
2020-04-25,province,ab,0.0,0.017
2020-04-25,province,mb,1.663,0.104
2020-04-25,province,nb,0.0,0.0
2020-04-25,province,pe,0.0,0.0
2020-04-25,province,ns,0.0,0.0
2020-04-25,province,nl,0.382,0.0
2020-04-18,province,ns,2.261,0.0
2020-04-18,province,nl,0.644,0.0
2020-04-18,province,mb,1.278,0.0
2020-04-18,province,nb,2.326,2.326
2020-04-18,province,ab,0.0,0.081
2020-04-18,territory,yk,0.0,0.0
2020-04-18,territory,nu,5.556,0.0
2020-04-18,territory,nt,0.0,0.0
2020-04-18,province,pe,0.0,0.0
2020-04-18,province,sk,1.242,0.0
2020-04-11,province,pe,3.03,0.0
2020-04-11,province,mb,0.0,0.0
2020-04-11,province,ns,4.651,0.388
2020-04-11,province,nl,0.441,0.221
2020-04-11,province,nb,1.176,0.0
2020-04-11,territory,nt,0.0,0.0
2020-04-11,territory,yk,0.455,0.0
2020-04-11,territory,nu,12.195,4.878
2020-04-11,province,sk,4.61,0.0
2020-04-11,province,ab,0.0,0.124
2020-04-04,territory,yk,0.308,1.0
2020-04-04,territory,nt,0.0,7.143
2020-04-04,territory,nu,2.778,5.556
2020-04-04,province,pe,8.511,0.0
2020-04-04,province,sk,7.859,1.626
2020-04-04,province,ns,8.797,2.559
2020-04-04,province,nl,1.55,1.615
2020-04-04,province,nb,1.333,0.444
2020-04-04,province,ab,0.0,0.37
2020-04-04,province,mb,0.0,0.0
2020-03-28,province,ns,10.663,5.176
2020-03-28,province,nl,1.261,5.043
2020-03-28,province,nb,3.686,5.897
2020-03-28,province,mb,0.0,0.0
2020-03-28,province,ab,0.0,1.793
2020-03-28,province,sk,11.499,1.848
2020-03-28,province,pe,13.235,16.176
2020-03-28,territory,nt,0.0,19.403
2020-03-28,territory,nu,6.667,10.0
2020-03-28,territory,yk,0.449,1.011
2020-03-21,territory,yk,0.714,1.667
2020-03-21,territory,nu,2.564,10.256
2020-03-21,territory,nt,0.0,22.727
2020-03-21,province,ab,0.0,6.078
2020-03-21,province,mb,0.0,0.0
2020-03-21,province,nb,2.218,10.982
2020-03-21,province,pe,16.327,20.408
2020-03-21,province,ns,11.579,11.23
2020-03-21,province,nl,2.665,12.853
2020-03-21,province,sk,11.532,6.847
2020-03-14,territory,yk,0.649,2.078
2020-03-14,territory,nu,14.286,23.81
2020-03-14,territory,nt,0.0,46.296
2020-03-14,province,pe,21.795,29.487
2020-03-14,province,ab,0.0,13.229
2020-03-14,province,sk,13.285,11.74
2020-03-14,province,ns,11.785,17.966
2020-03-14,province,nl,5.026,23.81
2020-03-14,province,nb,7.868,36.91
2020-03-14,province,mb,0.0,0.0
2020-03-07,province,ns,17.082,21.324
2020-03-07,province,mb,4.69,22.4
2020-03-07,province,nb,10.682,29.08
2020-03-07,province,nl,6.192,36.842
2020-03-07,province,pe,27.143,32.857
2020-03-07,province,sk,15.385,18.195
2020-03-07,territory,nt,0.0,48.571
2020-03-07,territory,nu,12.5,34.375
2020-03-07,territory,yk,0.0,4.333
2020-03-07,province,ab,0.0,19.15
2020-02-29,territory,yk,0.0,4.286
2020-02-29,territory,nu,11.111,44.444
2020-02-29,province,ab,0.0,23.274
2020-02-29,province,pe,0.0,0.0
2020-02-29,province,sk,15.323,18.71
2020-02-29,territory,nt,0.0,44.828
2020-02-29,province,nb,8.192,39.662
2020-02-29,province,nl,10.169,33.051
2020-02-29,province,ns,18.447,15.464
2020-02-29,province,mb,5.687,27.982
2020-02-22,province,mb,7.453,72.139
2020-02-22,province,nb,13.389,41.98
2020-02-22,province,nl,13.488,24.651
2020-02-22,province,ns,22.34,19.89
2020-02-22,province,sk,0.0,0.0
2020-02-22,province,pe,21.429,37.143
2020-02-22,territory,yk,0.0,7.5
2020-02-22,territory,nu,11.111,37.037
2020-02-22,territory,nt,0.0,54.237
2020-02-22,province,ab,0.0,26.933
2020-02-15,province,sk,11.628,29.651
2020-02-15,province,pe,17.021,39.362
2020-02-15,territory,nt,0.0,45.714
2020-02-15,territory,yk,0.0,10.769
2020-02-15,territory,nu,0.0,41.935
2020-02-15,province,ns,26.396,13.978
2020-02-15,province,nl,0.0,0.0
2020-02-15,province,nb,8.563,32.263
2020-02-15,province,mb,8.156,23.54
2020-02-15,province,ab,0.0,27.462
2020-02-08,territory,nu,10.811,32.432
2020-02-08,territory,yk,1.667,0.0
2020-02-08,territory,nt,0.0,18.75
2020-02-08,province,pe,19.444,23.611
2020-02-08,province,sk,11.413,25.136
2020-02-08,province,ab,0.0,28.863
2020-02-08,province,mb,0.0,0.0
2020-02-08,province,nb,11.674,39.662
2020-02-08,province,nl,6.944,23.611
2020-02-08,province,ns,21.99,17.714
2020-01-25,province,ab,0.0,30.006
2020-01-25,territory,nu,4.762,21.429
2020-01-25,territory,yk,0.0,7.826
2020-01-25,province,ns,22.222,9.032
2020-01-25,province,pe,6.0,16.0
2020-01-25,province,nb,13.194,24.074
2020-01-25,province,nl,13.873,9.827
2020-01-25,territory,nt,0.0,31.25
2020-01-25,province,sk,5.741,26.702
2020-01-25,province,mb,9.637,21.663
2020-01-18,province,sk,6.825,28.042
2020-01-18,province,pe,5.556,8.333
2020-01-18,territory,yk,0.0,8.333
2020-01-18,territory,nu,8.333,25.0
2020-01-18,territory,nt,0.0,40.0
2020-01-18,province,ab,0.0,28.75
2020-01-18,province,ns,19.259,6.767
2020-01-18,province,nl,8.0,14.4
2020-01-18,province,nb,14.931,18.075
2020-01-18,province,mb,7.591,26.901
2020-01-04,province,mb,16.667,38.095
2020-01-04,province,nb,16.414,15.152
2020-01-04,province,nl,17.949,12.821
2020-01-04,province,ns,8.209,10.606
2020-01-04,province,ab,0.0,32.124
2020-01-11,territory,nu,3.333,6.667
2020-01-11,territory,nt,0.0,20.69
2020-01-11,province,sk,7.052,29.901
2020-01-11,province,pe,11.905,14.286
2020-01-11,territory,yk,0.0,6.0
