time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
2020-08-22,territory,yk,127.0,0.0,0.0,127.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,0.0
2020-03-21,nation,ca,23640.0,1134.72,591.0,23405.0,702.15,8342.0,8316.0,116.42399999999999,8253.0,495.18,8013.0,665.0790000000001,5308.0,249.476,100.104,1725.72,4.7,6.0,3.0,1.2,7.3,1.4,8.3,4.8,2.5
2020-03-28,nation,ca,22112.0,287.456,265.344,21998.0,549.95,11013.0,11013.0,77.091,10997.0,395.89200000000005,10849.0,520.7520000000001,6489.0,194.67,55.065,552.8,3.0,3.6,2.5,0.5,2.5,0.7,4.8,1.3,1.2
2020-03-21,province,qc,2365.0,231.77,40.205000000000005,2135.0,145.18,236.0,238.0,9.044,204.0,12.036000000000001,,,203.0,3.045,0.0,271.975,1.5,5.9,6.8,0.0,11.5,3.8,,9.8,1.7
2019-10-12,province,qc,1112.0,23.352,0.0,1113.0,17.808,621.0,625.0,16.25,608.0,1.824,,,550.0,2.2,9.315,23.352,0.4,0.3,1.6,1.5,2.1,2.6,,2.1,0.0
2020-03-21,province,on,2652.0,66.3,50.388,2646.0,79.38,1189.0,1161.0,18.576,1178.0,78.926,1135.0,73.775,987.0,9.870000000000001,3.567,116.68799999999999,1.0,6.7,3.0,0.3,4.3999999999999995,1.6,6.5,2.5,1.9
2020-07-18,nation,ca,6667.0,0.6667000000000001,2.6668000000000003,6667.0,0.6667000000000001,5152.0,5141.0,12.852500000000001,5145.0,5.1450000000000005,5043.0,208.7802,3797.0,1.8985,5.152,3.3335000000000004,0.05,0.1,0.01,0.1,0.05,0.25,4.14,0.01,0.04
2020-03-21,province,bc,9141.0,411.34499999999997,219.38400000000001,9133.0,246.59100000000004,897.0,897.0,4.485,858.0,86.65799999999999,858.0,60.06,124.0,9.052,8.97,630.729,7.3,10.1,2.7,1.0,6.9,0.5,7.0,4.5,2.4
2019-10-19,nation,ca,4649.0,74.384,13.947000000000001,4571.0,36.568,2663.0,2651.0,63.624,2526.0,10.104000000000001,1587.0,439.59899999999993,1922.0,5.766,85.21600000000001,88.331,0.3,0.4,0.8,3.2,1.9,2.4,27.7,1.6,0.3
2020-07-25,province,qc,95.0,0.0,0.0,91.0,1.0010000000000001,74.0,74.0,1.9980000000000002,72.0,0.0,,,72.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,2.7,,0.0,0.0
