reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-01-25,2025-02-08,2,bc,pct wk flu lab det,quantile,0.9,38.762
2025-01-25,2025-02-08,2,bc,pct wk flu lab det,quantile,0.975,48.01949999999998
2025-01-25,2025-02-08,2,territories,pct wk flu lab det,quantile,0.025,1.9064999999999976
2025-01-25,2025-02-08,2,territories,pct wk flu lab det,quantile,0.1,4.101999999999997
2025-01-25,2025-02-08,2,territories,pct wk flu lab det,quantile,0.25,12.989999999999998
2025-01-25,2025-02-08,2,territories,pct wk flu lab det,quantile,0.5,21.33
2025-01-25,2025-02-08,2,territories,pct wk flu lab det,quantile,0.75,29.334999999999997
2025-01-25,2025-02-08,2,territories,pct wk flu lab det,quantile,0.9,34.932
2025-01-25,2025-02-08,2,territories,pct wk flu lab det,quantile,0.975,44.189499999999974
2025-01-25,2025-02-15,3,ca,pct wk flu lab det,quantile,0.025,1.4884999999999984
2025-01-25,2025-02-15,3,ca,pct wk flu lab det,quantile,0.1,3.6519999999999975
2025-01-25,2025-02-15,3,ca,pct wk flu lab det,quantile,0.25,12.559999999999997
2025-01-25,2025-02-15,3,ca,pct wk flu lab det,quantile,0.5,19.959999999999997
2025-01-25,2025-02-15,3,ca,pct wk flu lab det,quantile,0.75,28.924999999999997
2025-01-25,2025-02-15,3,ca,pct wk flu lab det,quantile,0.9,34.944
2025-01-25,2025-02-15,3,ca,pct wk flu lab det,quantile,0.975,43.17999999999998
2025-01-25,2025-02-15,3,atlantic,pct wk flu lab det,quantile,0.025,6.328500000000002
2025-01-25,2025-02-15,3,atlantic,pct wk flu lab det,quantile,0.1,8.492
2025-01-25,2025-02-15,3,atlantic,pct wk flu lab det,quantile,0.25,17.4
2025-01-25,2025-02-15,3,atlantic,pct wk flu lab det,quantile,0.5,24.8
2025-01-25,2025-02-15,3,atlantic,pct wk flu lab det,quantile,0.75,33.765
2025-01-25,2025-02-15,3,atlantic,pct wk flu lab det,quantile,0.9,39.784000000000006
2025-01-25,2025-02-15,3,atlantic,pct wk flu lab det,quantile,0.975,48.01999999999998
2025-01-25,2025-02-15,3,qc,pct wk flu lab det,quantile,0.025,0
2025-01-25,2025-02-15,3,qc,pct wk flu lab det,quantile,0.1,1.8219999999999992
2025-01-25,2025-02-15,3,qc,pct wk flu lab det,quantile,0.25,10.729999999999999
2025-01-25,2025-02-15,3,qc,pct wk flu lab det,quantile,0.5,18.13
2025-01-25,2025-02-15,3,qc,pct wk flu lab det,quantile,0.75,27.095
2025-01-25,2025-02-15,3,qc,pct wk flu lab det,quantile,0.9,33.114000000000004
2025-01-25,2025-02-15,3,qc,pct wk flu lab det,quantile,0.975,41.34999999999998
2025-01-25,2025-02-15,3,on,pct wk flu lab det,quantile,0.025,0
2025-01-25,2025-02-15,3,on,pct wk flu lab det,quantile,0.1,0.392000000000003
2025-01-25,2025-02-15,3,on,pct wk flu lab det,quantile,0.25,9.300000000000002
2025-01-25,2025-02-15,3,on,pct wk flu lab det,quantile,0.5,16.700000000000003
2025-01-25,2025-02-15,3,on,pct wk flu lab det,quantile,0.75,25.665000000000003
2025-01-25,2025-02-15,3,on,pct wk flu lab det,quantile,0.9,31.68400000000001
2025-01-25,2025-02-15,3,on,pct wk flu lab det,quantile,0.975,39.91999999999999
2025-01-25,2025-02-15,3,prairies,pct wk flu lab det,quantile,0.025,0
2025-01-25,2025-02-15,3,prairies,pct wk flu lab det,quantile,0.1,0
2025-01-25,2025-02-15,3,prairies,pct wk flu lab det,quantile,0.25,5.6
2025-01-25,2025-02-15,3,prairies,pct wk flu lab det,quantile,0.5,13
2025-01-25,2025-02-15,3,prairies,pct wk flu lab det,quantile,0.75,21.965
2025-01-25,2025-02-15,3,prairies,pct wk flu lab det,quantile,0.9,27.98400000000001
2025-01-25,2025-02-15,3,prairies,pct wk flu lab det,quantile,0.975,36.219999999999985
2025-01-25,2025-02-15,3,bc,pct wk flu lab det,quantile,0.025,6.6285000000000025
2025-01-25,2025-02-15,3,bc,pct wk flu lab det,quantile,0.1,8.792000000000002
2025-01-25,2025-02-15,3,bc,pct wk flu lab det,quantile,0.25,17.700000000000003
2025-01-25,2025-02-15,3,bc,pct wk flu lab det,quantile,0.5,25.1
2025-01-25,2025-02-15,3,bc,pct wk flu lab det,quantile,0.75,34.065
2025-01-25,2025-02-15,3,bc,pct wk flu lab det,quantile,0.9,40.08400000000001
2025-01-25,2025-02-15,3,bc,pct wk flu lab det,quantile,0.975,48.319999999999986
2025-01-25,2025-02-15,3,territories,pct wk flu lab det,quantile,0.025,2.0485000000000007
2025-01-25,2025-02-15,3,territories,pct wk flu lab det,quantile,0.1,4.212
2025-01-25,2025-02-15,3,territories,pct wk flu lab det,quantile,0.25,13.12
2025-01-25,2025-02-15,3,territories,pct wk flu lab det,quantile,0.5,20.52
2025-01-25,2025-02-15,3,territories,pct wk flu lab det,quantile,0.75,29.485
2025-01-25,2025-02-15,3,territories,pct wk flu lab det,quantile,0.9,35.504000000000005
2025-01-25,2025-02-15,3,territories,pct wk flu lab det,quantile,0.975,43.73999999999998
2025-01-25,2025-01-18,-1,ca,pct wk rsv lab det,quantile,0.025,0.7137500000000001
2025-01-25,2025-01-18,-1,ca,pct wk rsv lab det,quantile,0.1,3.2119999999999997
2025-01-25,2025-01-18,-1,ca,pct wk rsv lab det,quantile,0.25,5.684999999999999
2025-01-25,2025-01-18,-1,ca,pct wk rsv lab det,quantile,0.5,8.7
2025-01-25,2025-01-18,-1,ca,pct wk rsv lab det,quantile,0.75,9.1
