reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-01-04,2025-01-04,0,atlantic,pct wk flu lab det,quantile,0.75,19.14
2025-01-04,2025-01-04,0,atlantic,pct wk flu lab det,quantile,0.9,23.894250000000014
2025-01-04,2025-01-04,0,atlantic,pct wk flu lab det,quantile,0.975,32.20612499999997
2025-01-04,2025-01-04,0,qc,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-04,0,qc,pct wk flu lab det,quantile,0.1,1.4689999999999976
2025-01-04,2025-01-04,0,qc,pct wk flu lab det,quantile,0.25,8.2
2025-01-04,2025-01-04,0,qc,pct wk flu lab det,quantile,0.5,13.537500000000001
2025-01-04,2025-01-04,0,qc,pct wk flu lab det,quantile,0.75,19.987499999999997
2025-01-04,2025-01-04,0,qc,pct wk flu lab det,quantile,0.9,24.741750000000014
2025-01-04,2025-01-04,0,qc,pct wk flu lab det,quantile,0.975,33.05362499999997
2025-01-04,2025-01-04,0,on,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-04,0,on,pct wk flu lab det,quantile,0.1,0.15899999999999537
2025-01-04,2025-01-04,0,on,pct wk flu lab det,quantile,0.25,6.889999999999997
2025-01-04,2025-01-04,0,on,pct wk flu lab det,quantile,0.5,12.555
2025-01-04,2025-01-04,0,on,pct wk flu lab det,quantile,0.75,19.004999999999995
2025-01-04,2025-01-04,0,on,pct wk flu lab det,quantile,0.9,23.75925000000001
2025-01-04,2025-01-04,0,on,pct wk flu lab det,quantile,0.975,32.07112499999997
2025-01-04,2025-01-04,0,prairies,pct wk flu lab det,quantile,0.025,2.268749999999997
2025-01-04,2025-01-04,0,prairies,pct wk flu lab det,quantile,0.1,4.098999999999997
2025-01-04,2025-01-04,0,prairies,pct wk flu lab det,quantile,0.25,10.829999999999998
2025-01-04,2025-01-04,0,prairies,pct wk flu lab det,quantile,0.5,15.51
2025-01-04,2025-01-04,0,prairies,pct wk flu lab det,quantile,0.75,21.959999999999997
2025-01-04,2025-01-04,0,prairies,pct wk flu lab det,quantile,0.9,26.71425000000001
2025-01-04,2025-01-04,0,prairies,pct wk flu lab det,quantile,0.975,35.02612499999997
2025-01-04,2025-01-04,0,bc,pct wk flu lab det,quantile,0.025,6.748749999999998
2025-01-04,2025-01-04,0,bc,pct wk flu lab det,quantile,0.1,8.578999999999997
2025-01-04,2025-01-04,0,bc,pct wk flu lab det,quantile,0.25,12.3
2025-01-04,2025-01-04,0,bc,pct wk flu lab det,quantile,0.5,18.87
2025-01-04,2025-01-04,0,bc,pct wk flu lab det,quantile,0.75,25.32
2025-01-04,2025-01-04,0,bc,pct wk flu lab det,quantile,0.9,30.074250000000013
2025-01-04,2025-01-04,0,bc,pct wk flu lab det,quantile,0.975,38.386124999999964
2025-01-04,2025-01-04,0,territories,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-04,0,territories,pct wk flu lab det,quantile,0.1,0.8139999999999965
2025-01-04,2025-01-04,0,territories,pct wk flu lab det,quantile,0.25,7.3
2025-01-04,2025-01-04,0,territories,pct wk flu lab det,quantile,0.5,13.04625
2025-01-04,2025-01-04,0,territories,pct wk flu lab det,quantile,0.75,19.496249999999996
2025-01-04,2025-01-04,0,territories,pct wk flu lab det,quantile,0.9,24.250500000000013
2025-01-04,2025-01-04,0,territories,pct wk flu lab det,quantile,0.975,32.56237499999997
2025-01-04,2025-01-11,1,ca,pct wk flu lab det,quantile,0.025,2.997
2025-01-04,2025-01-11,1,ca,pct wk flu lab det,quantile,0.1,5.48
2025-01-04,2025-01-11,1,ca,pct wk flu lab det,quantile,0.25,11.029499999999999
2025-01-04,2025-01-11,1,ca,pct wk flu lab det,quantile,0.5,20.763
2025-01-04,2025-01-11,1,ca,pct wk flu lab det,quantile,0.75,27.5445
2025-01-04,2025-01-11,1,ca,pct wk flu lab det,quantile,0.9,32.538599999999995
2025-01-04,2025-01-11,1,ca,pct wk flu lab det,quantile,0.975,40.219425
2025-01-04,2025-01-11,1,atlantic,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-11,1,atlantic,pct wk flu lab det,quantile,0.1,0.7099999999999973
2025-01-04,2025-01-11,1,atlantic,pct wk flu lab det,quantile,0.25,7.2
2025-01-04,2025-01-11,1,atlantic,pct wk flu lab det,quantile,0.5,16.47
2025-01-04,2025-01-11,1,atlantic,pct wk flu lab det,quantile,0.75,23.251499999999997
2025-01-04,2025-01-11,1,atlantic,pct wk flu lab det,quantile,0.9,28.245599999999996
2025-01-04,2025-01-11,1,atlantic,pct wk flu lab det,quantile,0.975,35.92642499999999
2025-01-04,2025-01-11,1,qc,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-11,1,qc,pct wk flu lab det,quantile,0.1,2.1799999999999997
2025-01-04,2025-01-11,1,qc,pct wk flu lab det,quantile,0.25,8.2
2025-01-04,2025-01-11,1,qc,pct wk flu lab det,quantile,0.5,17.793
2025-01-04,2025-01-11,1,qc,pct wk flu lab det,quantile,0.75,24.574499999999997
2025-01-04,2025-01-11,1,qc,pct wk flu lab det,quantile,0.9,29.5686
2025-01-04,2025-01-11,1,qc,pct wk flu lab det,quantile,0.975,37.249424999999995
2025-01-04,2025-01-11,1,on,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-11,1,on,pct wk flu lab det,quantile,0.1,2.349999999999998
2025-01-04,2025-01-11,1,on,pct wk flu lab det,quantile,0.25,9.124999999999996
2025-01-04,2025-01-11,1,on,pct wk flu lab det,quantile,0.5,17.945999999999998
2025-01-04,2025-01-11,1,on,pct wk flu lab det,quantile,0.75,24.727499999999996
2025-01-04,2025-01-11,1,on,pct wk flu lab det,quantile,0.9,29.721600000000002
2025-01-04,2025-01-11,1,on,pct wk flu lab det,quantile,0.975,37.40242499999999
2025-01-04,2025-01-11,1,prairies,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-11,1,prairies,pct wk flu lab det,quantile,0.1,1.8300000000000018
2025-01-04,2025-01-11,1,prairies,pct wk flu lab det,quantile,0.25,8.605
2025-01-04,2025-01-11,1,prairies,pct wk flu lab det,quantile,0.5,17.478
2025-01-04,2025-01-11,1,prairies,pct wk flu lab det,quantile,0.75,24.2595
2025-01-04,2025-01-11,1,prairies,pct wk flu lab det,quantile,0.9,29.253600000000006
2025-01-04,2025-01-11,1,prairies,pct wk flu lab det,quantile,0.975,36.93442499999999
2025-01-04,2025-01-11,1,bc,pct wk flu lab det,quantile,0.025,5.056999999999999
2025-01-04,2025-01-11,1,bc,pct wk flu lab det,quantile,0.1,7.539999999999999
2025-01-04,2025-01-11,1,bc,pct wk flu lab det,quantile,0.25,12.883499999999998
2025-01-04,2025-01-11,1,bc,pct wk flu lab det,quantile,0.5,22.617
2025-01-04,2025-01-11,1,bc,pct wk flu lab det,quantile,0.75,29.398499999999995
2025-01-04,2025-01-11,1,bc,pct wk flu lab det,quantile,0.9,34.3926
2025-01-04,2025-01-11,1,bc,pct wk flu lab det,quantile,0.975,42.07342499999999
2025-01-04,2025-01-11,1,territories,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-11,1,territories,pct wk flu lab det,quantile,0.1,0
2025-01-04,2025-01-11,1,territories,pct wk flu lab det,quantile,0.25,6.529999999999998
2025-01-04,2025-01-11,1,territories,pct wk flu lab det,quantile,0.5,15.6105
2025-01-04,2025-01-11,1,territories,pct wk flu lab det,quantile,0.75,22.391999999999996
2025-01-04,2025-01-11,1,territories,pct wk flu lab det,quantile,0.9,27.3861
2025-01-04,2025-01-11,1,territories,pct wk flu lab det,quantile,0.975,35.06692499999999
2025-01-04,2025-01-18,2,ca,pct wk flu lab det,quantile,0.025,2.9837500000000006
2025-01-04,2025-01-18,2,ca,pct wk flu lab det,quantile,0.1,5.265000000000001
2025-01-04,2025-01-18,2,ca,pct wk flu lab det,quantile,0.25,12.345
2025-01-04,2025-01-18,2,ca,pct wk flu lab det,quantile,0.5,22.89
2025-01-04,2025-01-18,2,ca,pct wk flu lab det,quantile,0.75,30.7725
2025-01-04,2025-01-18,2,ca,pct wk flu lab det,quantile,0.9,35.92900000000001
2025-01-04,2025-01-18,2,ca,pct wk flu lab det,quantile,0.975,44.69174999999999
2025-01-04,2025-01-18,2,atlantic,pct wk flu lab det,quantile,0.025,2.563749999999999
2025-01-04,2025-01-18,2,atlantic,pct wk flu lab det,quantile,0.1,4.844999999999999
2025-01-04,2025-01-18,2,atlantic,pct wk flu lab det,quantile,0.25,11.924999999999999
2025-01-04,2025-01-18,2,atlantic,pct wk flu lab det,quantile,0.5,22.47
2025-01-04,2025-01-18,2,atlantic,pct wk flu lab det,quantile,0.75,30.3525
2025-01-04,2025-01-18,2,atlantic,pct wk flu lab det,quantile,0.9,35.50900000000001
2025-01-04,2025-01-18,2,atlantic,pct wk flu lab det,quantile,0.975,44.27174999999999
2025-01-04,2025-01-18,2,qc,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-18,2,qc,pct wk flu lab det,quantile,0.1,2.115000000000002
2025-01-04,2025-01-18,2,qc,pct wk flu lab det,quantile,0.25,9.195000000000002
2025-01-04,2025-01-18,2,qc,pct wk flu lab det,quantile,0.5,19.740000000000002
2025-01-04,2025-01-18,2,qc,pct wk flu lab det,quantile,0.75,27.622500000000002
2025-01-04,2025-01-18,2,qc,pct wk flu lab det,quantile,0.9,32.77900000000001
2025-01-04,2025-01-18,2,qc,pct wk flu lab det,quantile,0.975,41.54174999999999
2025-01-04,2025-01-18,2,on,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-18,2,on,pct wk flu lab det,quantile,0.1,1.6449999999999996
2025-01-04,2025-01-18,2,on,pct wk flu lab det,quantile,0.25,8.725
2025-01-04,2025-01-18,2,on,pct wk flu lab det,quantile,0.5,19.27
2025-01-04,2025-01-18,2,on,pct wk flu lab det,quantile,0.75,27.1525
2025-01-04,2025-01-18,2,on,pct wk flu lab det,quantile,0.9,32.30900000000001
2025-01-04,2025-01-18,2,on,pct wk flu lab det,quantile,0.975,41.071749999999994
2025-01-04,2025-01-18,2,prairies,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-18,2,prairies,pct wk flu lab det,quantile,0.1,0
2025-01-04,2025-01-18,2,prairies,pct wk flu lab det,quantile,0.25,6.124999999999998
2025-01-04,2025-01-18,2,prairies,pct wk flu lab det,quantile,0.5,16.669999999999998
2025-01-04,2025-01-18,2,prairies,pct wk flu lab det,quantile,0.75,24.5525
2025-01-04,2025-01-18,2,prairies,pct wk flu lab det,quantile,0.9,29.709000000000007
2025-01-04,2025-01-18,2,prairies,pct wk flu lab det,quantile,0.975,38.471749999999986
2025-01-04,2025-01-18,2,bc,pct wk flu lab det,quantile,0.025,5.193750000000001
2025-01-04,2025-01-18,2,bc,pct wk flu lab det,quantile,0.1,7.475000000000001
2025-01-04,2025-01-18,2,bc,pct wk flu lab det,quantile,0.25,14.555000000000001
2025-01-04,2025-01-18,2,bc,pct wk flu lab det,quantile,0.5,25.1
2025-01-04,2025-01-18,2,bc,pct wk flu lab det,quantile,0.75,32.9825
2025-01-04,2025-01-18,2,bc,pct wk flu lab det,quantile,0.9,38.13900000000001
2025-01-04,2025-01-18,2,bc,pct wk flu lab det,quantile,0.975,46.90174999999999
2025-01-04,2025-01-18,2,territories,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-18,2,territories,pct wk flu lab det,quantile,0.1,0
2025-01-04,2025-01-18,2,territories,pct wk flu lab det,quantile,0.25,6.724999999999996
2025-01-04,2025-01-18,2,territories,pct wk flu lab det,quantile,0.5,17.269999999999996
2025-01-04,2025-01-18,2,territories,pct wk flu lab det,quantile,0.75,25.152499999999996
2025-01-04,2025-01-18,2,territories,pct wk flu lab det,quantile,0.9,30.309000000000005
2025-01-04,2025-01-18,2,territories,pct wk flu lab det,quantile,0.975,39.07174999999999
2025-01-04,2025-01-25,3,ca,pct wk flu lab det,quantile,0.025,1.9124999999999979
2025-01-04,2025-01-25,3,ca,pct wk flu lab det,quantile,0.1,4.16
2025-01-04,2025-01-25,3,ca,pct wk flu lab det,quantile,0.25,11.52
2025-01-04,2025-01-25,3,ca,pct wk flu lab det,quantile,0.5,21.61
2025-01-04,2025-01-25,3,ca,pct wk flu lab det,quantile,0.75,29.54
2025-01-04,2025-01-25,3,ca,pct wk flu lab det,quantile,0.9,34.977999999999994
2025-01-04,2025-01-25,3,ca,pct wk flu lab det,quantile,0.975,44.108999999999966
2025-01-04,2025-01-25,3,atlantic,pct wk flu lab det,quantile,0.025,0.8225000000000016
2025-01-04,2025-01-25,3,atlantic,pct wk flu lab det,quantile,0.1,3.070000000000004
2025-01-04,2025-01-25,3,atlantic,pct wk flu lab det,quantile,0.25,10.430000000000003
2025-01-04,2025-01-25,3,atlantic,pct wk flu lab det,quantile,0.5,20.520000000000003
2025-01-04,2025-01-25,3,atlantic,pct wk flu lab det,quantile,0.75,28.450000000000003
2025-01-04,2025-01-25,3,atlantic,pct wk flu lab det,quantile,0.9,33.888
2025-01-04,2025-01-25,3,atlantic,pct wk flu lab det,quantile,0.975,43.01899999999997
2025-01-04,2025-01-25,3,qc,pct wk flu lab det,quantile,0.025,0.28249999999999886
2025-01-04,2025-01-25,3,qc,pct wk flu lab det,quantile,0.1,2.530000000000001
2025-01-04,2025-01-25,3,qc,pct wk flu lab det,quantile,0.25,9.89
2025-01-04,2025-01-25,3,qc,pct wk flu lab det,quantile,0.5,19.98
2025-01-04,2025-01-25,3,qc,pct wk flu lab det,quantile,0.75,27.91
2025-01-04,2025-01-25,3,qc,pct wk flu lab det,quantile,0.9,33.348
2025-01-04,2025-01-25,3,qc,pct wk flu lab det,quantile,0.975,42.47899999999997
2025-01-04,2025-01-25,3,on,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-25,3,on,pct wk flu lab det,quantile,0.1,1.5500000000000007
2025-01-04,2025-01-25,3,on,pct wk flu lab det,quantile,0.25,8.91
2025-01-04,2025-01-25,3,on,pct wk flu lab det,quantile,0.5,19
2025-01-04,2025-01-25,3,on,pct wk flu lab det,quantile,0.75,26.93
2025-01-04,2025-01-25,3,on,pct wk flu lab det,quantile,0.9,32.367999999999995
2025-01-04,2025-01-25,3,on,pct wk flu lab det,quantile,0.975,41.49899999999997
2025-01-04,2025-01-25,3,prairies,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-25,3,prairies,pct wk flu lab det,quantile,0.1,0
2025-01-04,2025-01-25,3,prairies,pct wk flu lab det,quantile,0.25,6.379999999999999
2025-01-04,2025-01-25,3,prairies,pct wk flu lab det,quantile,0.5,16.47
2025-01-04,2025-01-25,3,prairies,pct wk flu lab det,quantile,0.75,24.4
2025-01-04,2025-01-25,3,prairies,pct wk flu lab det,quantile,0.9,29.837999999999994
2025-01-04,2025-01-25,3,prairies,pct wk flu lab det,quantile,0.975,38.968999999999966
2025-01-04,2025-01-25,3,bc,pct wk flu lab det,quantile,0.025,5.302499999999998
2025-01-04,2025-01-25,3,bc,pct wk flu lab det,quantile,0.1,7.550000000000001
2025-01-04,2025-01-25,3,bc,pct wk flu lab det,quantile,0.25,14.91
2025-01-04,2025-01-25,3,bc,pct wk flu lab det,quantile,0.5,25
2025-01-04,2025-01-25,3,bc,pct wk flu lab det,quantile,0.75,32.93
2025-01-04,2025-01-25,3,bc,pct wk flu lab det,quantile,0.9,38.367999999999995
2025-01-04,2025-01-25,3,bc,pct wk flu lab det,quantile,0.975,47.49899999999997
2025-01-04,2025-01-25,3,territories,pct wk flu lab det,quantile,0.025,0
2025-01-04,2025-01-25,3,territories,pct wk flu lab det,quantile,0.1,0
2025-01-04,2025-01-25,3,territories,pct wk flu lab det,quantile,0.25,7.300000000000001
2025-01-04,2025-01-25,3,territories,pct wk flu lab det,quantile,0.5,17.39
2025-01-04,2025-01-25,3,territories,pct wk flu lab det,quantile,0.75,25.32
2025-01-04,2025-01-25,3,territories,pct wk flu lab det,quantile,0.9,30.757999999999996
2025-01-04,2025-01-25,3,territories,pct wk flu lab det,quantile,0.975,39.88899999999997
2025-01-04,2024-12-28,-1,ca,pct wk rsv lab det,quantile,0.025,3.1999999999999993
2025-01-04,2024-12-28,-1,ca,pct wk rsv lab det,quantile,0.1,5.6819999999999995
2025-01-04,2024-12-28,-1,ca,pct wk rsv lab det,quantile,0.25,8.45
2025-01-04,2024-12-28,-1,ca,pct wk rsv lab det,quantile,0.5,11.7
2025-01-04,2024-12-28,-1,ca,pct wk rsv lab det,quantile,0.75,11.7
2025-01-04,2024-12-28,-1,ca,pct wk rsv lab det,quantile,0.9,11.7
2025-01-04,2024-12-28,-1,ca,pct wk rsv lab det,quantile,0.975,11.7
2025-01-04,2024-12-28,-1,atlantic,pct wk rsv lab det,quantile,0.025,1.4000000000000004
2025-01-04,2024-12-28,-1,atlantic,pct wk rsv lab det,quantile,0.1,3.8820000000000006
2025-01-04,2024-12-28,-1,atlantic,pct wk rsv lab det,quantile,0.25,6.65
2025-01-04,2024-12-28,-1,atlantic,pct wk rsv lab det,quantile,0.5,9.9
2025-01-04,2024-12-28,-1,atlantic,pct wk rsv lab det,quantile,0.75,9.9
2025-01-04,2024-12-28,-1,atlantic,pct wk rsv lab det,quantile,0.9,9.9
2025-01-04,2024-12-28,-1,atlantic,pct wk rsv lab det,quantile,0.975,10.110499999999995
2025-01-04,2024-12-28,-1,qc,pct wk rsv lab det,quantile,0.025,4.6
2025-01-04,2024-12-28,-1,qc,pct wk rsv lab det,quantile,0.1,7.082
2025-01-04,2024-12-28,-1,qc,pct wk rsv lab det,quantile,0.25,9.85
2025-01-04,2024-12-28,-1,qc,pct wk rsv lab det,quantile,0.5,13.1
2025-01-04,2024-12-28,-1,qc,pct wk rsv lab det,quantile,0.75,13.6
2025-01-04,2024-12-28,-1,qc,pct wk rsv lab det,quantile,0.9,13.6
2025-01-04,2024-12-28,-1,qc,pct wk rsv lab det,quantile,0.975,13.6
2025-01-04,2024-12-28,-1,on,pct wk rsv lab det,quantile,0.025,0
2025-01-04,2024-12-28,-1,on,pct wk rsv lab det,quantile,0.1,2.1819999999999995
2025-01-04,2024-12-28,-1,on,pct wk rsv lab det,quantile,0.25,4.949999999999999
2025-01-04,2024-12-28,-1,on,pct wk rsv lab det,quantile,0.5,8.2
2025-01-04,2024-12-28,-1,on,pct wk rsv lab det,quantile,0.75,8.5
2025-01-04,2024-12-28,-1,on,pct wk rsv lab det,quantile,0.9,8.5
2025-01-04,2024-12-28,-1,on,pct wk rsv lab det,quantile,0.975,9.260499999999995
2025-01-04,2024-12-28,-1,prairies,pct wk rsv lab det,quantile,0.025,6.199999999999999
2025-01-04,2024-12-28,-1,prairies,pct wk rsv lab det,quantile,0.1,8.681999999999999
2025-01-04,2024-12-28,-1,prairies,pct wk rsv lab det,quantile,0.25,11.45
2025-01-04,2024-12-28,-1,prairies,pct wk rsv lab det,quantile,0.5,14.7
2025-01-04,2024-12-28,-1,prairies,pct wk rsv lab det,quantile,0.75,14.7
2025-01-04,2024-12-28,-1,prairies,pct wk rsv lab det,quantile,0.9,14.7
2025-01-04,2024-12-28,-1,prairies,pct wk rsv lab det,quantile,0.975,14.7
2025-01-04,2024-12-28,-1,bc,pct wk rsv lab det,quantile,0.025,3.8000000000000007
2025-01-04,2024-12-28,-1,bc,pct wk rsv lab det,quantile,0.1,6.282000000000001
2025-01-04,2024-12-28,-1,bc,pct wk rsv lab det,quantile,0.25,9.05
2025-01-04,2024-12-28,-1,bc,pct wk rsv lab det,quantile,0.5,12.3
2025-01-04,2024-12-28,-1,bc,pct wk rsv lab det,quantile,0.75,12.3
2025-01-04,2024-12-28,-1,bc,pct wk rsv lab det,quantile,0.9,12.3
2025-01-04,2024-12-28,-1,bc,pct wk rsv lab det,quantile,0.975,12.3
2025-01-04,2024-12-28,-1,territories,pct wk rsv lab det,quantile,0.025,0
2025-01-04,2024-12-28,-1,territories,pct wk rsv lab det,quantile,0.1,1.282
2025-01-04,2024-12-28,-1,territories,pct wk rsv lab det,quantile,0.25,4.05
2025-01-04,2024-12-28,-1,territories,pct wk rsv lab det,quantile,0.5,7.3
2025-01-04,2024-12-28,-1,territories,pct wk rsv lab det,quantile,0.75,7.3
2025-01-04,2024-12-28,-1,territories,pct wk rsv lab det,quantile,0.9,7.3
2025-01-04,2024-12-28,-1,territories,pct wk rsv lab det,quantile,0.975,8.810499999999996
2025-01-04,2025-01-04,0,ca,pct wk rsv lab det,quantile,0.025,0.5149999999999988
2025-01-04,2025-01-04,0,ca,pct wk rsv lab det,quantile,0.1,3.5279999999999987
2025-01-04,2025-01-04,0,ca,pct wk rsv lab det,quantile,0.25,6.129999999999999
2025-01-04,2025-01-04,0,ca,pct wk rsv lab det,quantile,0.5,9.12
2025-01-04,2025-01-04,0,ca,pct wk rsv lab det,quantile,0.75,11.7
2025-01-04,2025-01-04,0,ca,pct wk rsv lab det,quantile,0.9,11.80575
2025-01-04,2025-01-04,0,ca,pct wk rsv lab det,quantile,0.975,14.835187499999996
2025-01-04,2025-01-04,0,atlantic,pct wk rsv lab det,quantile,0.025,0
2025-01-04,2025-01-04,0,atlantic,pct wk rsv lab det,quantile,0.1,2.507999999999999
2025-01-04,2025-01-04,0,atlantic,pct wk rsv lab det,quantile,0.25,5.109999999999999
2025-01-04,2025-01-04,0,atlantic,pct wk rsv lab det,quantile,0.5,8.1
2025-01-04,2025-01-04,0,atlantic,pct wk rsv lab det,quantile,0.75,9.9
2025-01-04,2025-01-04,0,atlantic,pct wk rsv lab det,quantile,0.9,11.04075
2025-01-04,2025-01-04,0,atlantic,pct wk rsv lab det,quantile,0.975,14.070187499999994
2025-01-04,2025-01-04,0,qc,pct wk rsv lab det,quantile,0.025,2.9049999999999994
2025-01-04,2025-01-04,0,qc,pct wk rsv lab det,quantile,0.1,5.917999999999999
2025-01-04,2025-01-04,0,qc,pct wk rsv lab det,quantile,0.25,8.52
2025-01-04,2025-01-04,0,qc,pct wk rsv lab det,quantile,0.5,11.51
2025-01-04,2025-01-04,0,qc,pct wk rsv lab det,quantile,0.75,13.6
2025-01-04,2025-01-04,0,qc,pct wk rsv lab det,quantile,0.9,13.6
2025-01-04,2025-01-04,0,qc,pct wk rsv lab det,quantile,0.975,16.627687499999997
2025-01-04,2025-01-04,0,on,pct wk rsv lab det,quantile,0.025,0.20500000000000007
2025-01-04,2025-01-04,0,on,pct wk rsv lab det,quantile,0.1,3.218
2025-01-04,2025-01-04,0,on,pct wk rsv lab det,quantile,0.25,5.82
