reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-01-18,2025-01-18,0,ca,pct wk flu lab det,quantile,0.025,2.928750000000001
2025-01-18,2025-01-18,0,ca,pct wk flu lab det,quantile,0.1,5.510999999999999
2025-01-18,2025-01-18,0,ca,pct wk flu lab det,quantile,0.25,11.8
2025-01-18,2025-01-18,0,ca,pct wk flu lab det,quantile,0.5,17.1675
2025-01-18,2025-01-18,0,ca,pct wk flu lab det,quantile,0.75,23.038125
2025-01-18,2025-01-18,0,ca,pct wk flu lab det,quantile,0.9,26.905500000000007
2025-01-18,2025-01-18,0,ca,pct wk flu lab det,quantile,0.975,33.47756249999999
2025-01-18,2025-01-18,0,atlantic,pct wk flu lab det,quantile,0.025,2.508749999999999
2025-01-18,2025-01-18,0,atlantic,pct wk flu lab det,quantile,0.1,5.0909999999999975
2025-01-18,2025-01-18,0,atlantic,pct wk flu lab det,quantile,0.25,10.3275
2025-01-18,2025-01-18,0,atlantic,pct wk flu lab det,quantile,0.5,16.8525
2025-01-18,2025-01-18,0,atlantic,pct wk flu lab det,quantile,0.75,22.723125
2025-01-18,2025-01-18,0,atlantic,pct wk flu lab det,quantile,0.9,26.590500000000006
2025-01-18,2025-01-18,0,atlantic,pct wk flu lab det,quantile,0.975,33.16256249999999
2025-01-18,2025-01-18,0,qc,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-01-18,0,qc,pct wk flu lab det,quantile,0.1,2.3610000000000007
2025-01-18,2025-01-18,0,qc,pct wk flu lab det,quantile,0.25,11.040000000000003
2025-01-18,2025-01-18,0,qc,pct wk flu lab det,quantile,0.5,14.805000000000001
2025-01-18,2025-01-18,0,qc,pct wk flu lab det,quantile,0.75,20.675625000000004
2025-01-18,2025-01-18,0,qc,pct wk flu lab det,quantile,0.9,24.543000000000006
2025-01-18,2025-01-18,0,qc,pct wk flu lab det,quantile,0.975,31.115062499999993
2025-01-18,2025-01-18,0,on,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-01-18,0,on,pct wk flu lab det,quantile,0.1,1.8909999999999982
2025-01-18,2025-01-18,0,on,pct wk flu lab det,quantile,0.25,10.57
2025-01-18,2025-01-18,0,on,pct wk flu lab det,quantile,0.5,14.4525
2025-01-18,2025-01-18,0,on,pct wk flu lab det,quantile,0.75,20.323125
2025-01-18,2025-01-18,0,on,pct wk flu lab det,quantile,0.9,24.190500000000004
2025-01-18,2025-01-18,0,on,pct wk flu lab det,quantile,0.975,30.76256249999999
2025-01-18,2025-01-18,0,prairies,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-01-18,0,prairies,pct wk flu lab det,quantile,0.1,0
2025-01-18,2025-01-18,0,prairies,pct wk flu lab det,quantile,0.25,7.969999999999999
2025-01-18,2025-01-18,0,prairies,pct wk flu lab det,quantile,0.5,13.5
2025-01-18,2025-01-18,0,prairies,pct wk flu lab det,quantile,0.75,18.373124999999998
2025-01-18,2025-01-18,0,prairies,pct wk flu lab det,quantile,0.9,22.240500000000004
2025-01-18,2025-01-18,0,prairies,pct wk flu lab det,quantile,0.975,28.812562499999995
2025-01-18,2025-01-18,0,bc,pct wk flu lab det,quantile,0.025,5.138750000000002
2025-01-18,2025-01-18,0,bc,pct wk flu lab det,quantile,0.1,7.721
2025-01-18,2025-01-18,0,bc,pct wk flu lab det,quantile,0.25,15.8
2025-01-18,2025-01-18,0,bc,pct wk flu lab det,quantile,0.5,18.825000000000003
2025-01-18,2025-01-18,0,bc,pct wk flu lab det,quantile,0.75,24.695625
2025-01-18,2025-01-18,0,bc,pct wk flu lab det,quantile,0.9,28.56300000000001
2025-01-18,2025-01-18,0,bc,pct wk flu lab det,quantile,0.975,35.1350625
2025-01-18,2025-01-18,0,territories,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-01-18,0,territories,pct wk flu lab det,quantile,0.1,0
2025-01-18,2025-01-18,0,territories,pct wk flu lab det,quantile,0.25,8.599999999999998
2025-01-18,2025-01-18,0,territories,pct wk flu lab det,quantile,0.5,17.299999999999997
2025-01-18,2025-01-18,0,territories,pct wk flu lab det,quantile,0.75,21.1
2025-01-18,2025-01-18,0,territories,pct wk flu lab det,quantile,0.9,22.713000000000005
2025-01-18,2025-01-18,0,territories,pct wk flu lab det,quantile,0.975,29.28506249999999
2025-01-18,2025-01-25,1,ca,pct wk flu lab det,quantile,0.025,1.7224999999999966
2025-01-18,2025-01-25,1,ca,pct wk flu lab det,quantile,0.1,4.259999999999998
2025-01-18,2025-01-25,1,ca,pct wk flu lab det,quantile,0.25,11.8
2025-01-18,2025-01-25,1,ca,pct wk flu lab det,quantile,0.5,19.449
2025-01-18,2025-01-25,1,ca,pct wk flu lab det,quantile,0.75,26.415
2025-01-18,2025-01-25,1,ca,pct wk flu lab det,quantile,0.9,31.309199999999997
2025-01-18,2025-01-25,1,ca,pct wk flu lab det,quantile,0.975,39.527099999999976
2025-01-18,2025-01-25,1,atlantic,pct wk flu lab det,quantile,0.025,0.6325000000000003
2025-01-18,2025-01-25,1,atlantic,pct wk flu lab det,quantile,0.1,3.1700000000000017
2025-01-18,2025-01-25,1,atlantic,pct wk flu lab det,quantile,0.25,10.791000000000002
2025-01-18,2025-01-25,1,atlantic,pct wk flu lab det,quantile,0.5,18.468000000000004
2025-01-18,2025-01-25,1,atlantic,pct wk flu lab det,quantile,0.75,25.434
2025-01-18,2025-01-25,1,atlantic,pct wk flu lab det,quantile,0.9,30.328199999999995
2025-01-18,2025-01-25,1,atlantic,pct wk flu lab det,quantile,0.975,38.54609999999997
2025-01-18,2025-01-25,1,qc,pct wk flu lab det,quantile,0.025,0.09249999999999758
2025-01-18,2025-01-25,1,qc,pct wk flu lab det,quantile,0.1,2.629999999999999
2025-01-18,2025-01-25,1,qc,pct wk flu lab det,quantile,0.25,11.1
2025-01-18,2025-01-25,1,qc,pct wk flu lab det,quantile,0.5,17.982
2025-01-18,2025-01-25,1,qc,pct wk flu lab det,quantile,0.75,24.948
2025-01-18,2025-01-25,1,qc,pct wk flu lab det,quantile,0.9,29.842199999999995
2025-01-18,2025-01-25,1,qc,pct wk flu lab det,quantile,0.975,38.06009999999997
2025-01-18,2025-01-25,1,on,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-01-25,1,on,pct wk flu lab det,quantile,0.1,1.6499999999999986
2025-01-18,2025-01-25,1,on,pct wk flu lab det,quantile,0.25,10.469999999999999
2025-01-18,2025-01-25,1,on,pct wk flu lab det,quantile,0.5,17.1
2025-01-18,2025-01-25,1,on,pct wk flu lab det,quantile,0.75,24.066
2025-01-18,2025-01-25,1,on,pct wk flu lab det,quantile,0.9,28.960199999999997
2025-01-18,2025-01-25,1,on,pct wk flu lab det,quantile,0.975,37.17809999999997
2025-01-18,2025-01-25,1,prairies,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-01-25,1,prairies,pct wk flu lab det,quantile,0.1,0
2025-01-18,2025-01-25,1,prairies,pct wk flu lab det,quantile,0.25,7.939999999999998
2025-01-18,2025-01-25,1,prairies,pct wk flu lab det,quantile,0.5,14.822999999999999
2025-01-18,2025-01-25,1,prairies,pct wk flu lab det,quantile,0.75,21.788999999999998
2025-01-18,2025-01-25,1,prairies,pct wk flu lab det,quantile,0.9,26.683199999999992
2025-01-18,2025-01-25,1,prairies,pct wk flu lab det,quantile,0.975,34.90109999999997
2025-01-18,2025-01-25,1,bc,pct wk flu lab det,quantile,0.025,5.112499999999997
2025-01-18,2025-01-25,1,bc,pct wk flu lab det,quantile,0.1,7.649999999999999
2025-01-18,2025-01-25,1,bc,pct wk flu lab det,quantile,0.25,15.8
2025-01-18,2025-01-25,1,bc,pct wk flu lab det,quantile,0.5,22.5
2025-01-18,2025-01-25,1,bc,pct wk flu lab det,quantile,0.75,29.465999999999998
2025-01-18,2025-01-25,1,bc,pct wk flu lab det,quantile,0.9,34.3602
2025-01-18,2025-01-25,1,bc,pct wk flu lab det,quantile,0.975,42.57809999999997
2025-01-18,2025-01-25,1,territories,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-01-25,1,territories,pct wk flu lab det,quantile,0.1,0.04999999999999716
2025-01-18,2025-01-25,1,territories,pct wk flu lab det,quantile,0.25,8.869999999999997
2025-01-18,2025-01-25,1,territories,pct wk flu lab det,quantile,0.5,17.4
2025-01-18,2025-01-25,1,territories,pct wk flu lab det,quantile,0.75,22.625999999999998
2025-01-18,2025-01-25,1,territories,pct wk flu lab det,quantile,0.9,27.520199999999992
2025-01-18,2025-01-25,1,territories,pct wk flu lab det,quantile,0.975,35.73809999999997
2025-01-18,2025-02-01,2,ca,pct wk flu lab det,quantile,0.025,1.278500000000001
2025-01-18,2025-02-01,2,ca,pct wk flu lab det,quantile,0.1,3.064
2025-01-18,2025-02-01,2,ca,pct wk flu lab det,quantile,0.25,12.3
2025-01-18,2025-02-01,2,ca,pct wk flu lab det,quantile,0.5,20.5
2025-01-18,2025-02-01,2,ca,pct wk flu lab det,quantile,0.75,28.645
2025-01-18,2025-02-01,2,ca,pct wk flu lab det,quantile,0.9,34.39000000000001
2025-01-18,2025-02-01,2,ca,pct wk flu lab det,quantile,0.975,43.499499999999976
2025-01-18,2025-02-01,2,atlantic,pct wk flu lab det,quantile,0.025,1.6885000000000012
2025-01-18,2025-02-01,2,atlantic,pct wk flu lab det,quantile,0.1,3.474
2025-01-18,2025-02-01,2,atlantic,pct wk flu lab det,quantile,0.25,12.71
2025-01-18,2025-02-01,2,atlantic,pct wk flu lab det,quantile,0.5,20.91
2025-01-18,2025-02-01,2,atlantic,pct wk flu lab det,quantile,0.75,29.055
2025-01-18,2025-02-01,2,atlantic,pct wk flu lab det,quantile,0.9,34.80000000000001
2025-01-18,2025-02-01,2,atlantic,pct wk flu lab det,quantile,0.975,43.90949999999998
2025-01-18,2025-02-01,2,qc,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-02-01,2,qc,pct wk flu lab det,quantile,0.1,1.6640000000000015
2025-01-18,2025-02-01,2,qc,pct wk flu lab det,quantile,0.25,10.900000000000002
2025-01-18,2025-02-01,2,qc,pct wk flu lab det,quantile,0.5,19.1
2025-01-18,2025-02-01,2,qc,pct wk flu lab det,quantile,0.75,27.245
2025-01-18,2025-02-01,2,qc,pct wk flu lab det,quantile,0.9,32.99000000000001
2025-01-18,2025-02-01,2,qc,pct wk flu lab det,quantile,0.975,42.09949999999998
2025-01-18,2025-02-01,2,on,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-02-01,2,on,pct wk flu lab det,quantile,0.1,0.15399999999999991
2025-01-18,2025-02-01,2,on,pct wk flu lab det,quantile,0.25,9.39
2025-01-18,2025-02-01,2,on,pct wk flu lab det,quantile,0.5,17.59
2025-01-18,2025-02-01,2,on,pct wk flu lab det,quantile,0.75,25.735
2025-01-18,2025-02-01,2,on,pct wk flu lab det,quantile,0.9,31.480000000000008
2025-01-18,2025-02-01,2,on,pct wk flu lab det,quantile,0.975,40.58949999999997
2025-01-18,2025-02-01,2,prairies,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-02-01,2,prairies,pct wk flu lab det,quantile,0.1,0
2025-01-18,2025-02-01,2,prairies,pct wk flu lab det,quantile,0.25,7.09
2025-01-18,2025-02-01,2,prairies,pct wk flu lab det,quantile,0.5,15.29
2025-01-18,2025-02-01,2,prairies,pct wk flu lab det,quantile,0.75,23.435
2025-01-18,2025-02-01,2,prairies,pct wk flu lab det,quantile,0.9,29.180000000000007
2025-01-18,2025-02-01,2,prairies,pct wk flu lab det,quantile,0.975,38.289499999999975
2025-01-18,2025-02-01,2,bc,pct wk flu lab det,quantile,0.025,5.938500000000001
2025-01-18,2025-02-01,2,bc,pct wk flu lab det,quantile,0.1,7.724
2025-01-18,2025-02-01,2,bc,pct wk flu lab det,quantile,0.25,16.96
2025-01-18,2025-02-01,2,bc,pct wk flu lab det,quantile,0.5,25.16
2025-01-18,2025-02-01,2,bc,pct wk flu lab det,quantile,0.75,33.305
2025-01-18,2025-02-01,2,bc,pct wk flu lab det,quantile,0.9,39.05000000000001
2025-01-18,2025-02-01,2,bc,pct wk flu lab det,quantile,0.975,48.15949999999998
2025-01-18,2025-02-01,2,territories,pct wk flu lab det,quantile,0.025,0.36850000000000094
2025-01-18,2025-02-01,2,territories,pct wk flu lab det,quantile,0.1,2.154
2025-01-18,2025-02-01,2,territories,pct wk flu lab det,quantile,0.25,11.39
2025-01-18,2025-02-01,2,territories,pct wk flu lab det,quantile,0.5,19.59
2025-01-18,2025-02-01,2,territories,pct wk flu lab det,quantile,0.75,27.735
2025-01-18,2025-02-01,2,territories,pct wk flu lab det,quantile,0.9,33.480000000000004
2025-01-18,2025-02-01,2,territories,pct wk flu lab det,quantile,0.975,42.58949999999997
2025-01-18,2025-02-08,3,ca,pct wk flu lab det,quantile,0.025,0.9065000000000012
2025-01-18,2025-02-08,3,ca,pct wk flu lab det,quantile,0.1,3.1020000000000003
2025-01-18,2025-02-08,3,ca,pct wk flu lab det,quantile,0.25,11.940000000000001
2025-01-18,2025-02-08,3,ca,pct wk flu lab det,quantile,0.5,20.330000000000002
2025-01-18,2025-02-08,3,ca,pct wk flu lab det,quantile,0.75,28.335
2025-01-18,2025-02-08,3,ca,pct wk flu lab det,quantile,0.9,33.932
2025-01-18,2025-02-08,3,ca,pct wk flu lab det,quantile,0.975,43.18949999999998
2025-01-18,2025-02-08,3,atlantic,pct wk flu lab det,quantile,0.025,3.166499999999999
2025-01-18,2025-02-08,3,atlantic,pct wk flu lab det,quantile,0.1,5.361999999999998
2025-01-18,2025-02-08,3,atlantic,pct wk flu lab det,quantile,0.25,14.2
2025-01-18,2025-02-08,3,atlantic,pct wk flu lab det,quantile,0.5,22.59
2025-01-18,2025-02-08,3,atlantic,pct wk flu lab det,quantile,0.75,30.595
2025-01-18,2025-02-08,3,atlantic,pct wk flu lab det,quantile,0.9,36.19200000000001
2025-01-18,2025-02-08,3,atlantic,pct wk flu lab det,quantile,0.975,45.44949999999997
2025-01-18,2025-02-08,3,qc,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-02-08,3,qc,pct wk flu lab det,quantile,0.1,1.5519999999999996
2025-01-18,2025-02-08,3,qc,pct wk flu lab det,quantile,0.25,10.39
2025-01-18,2025-02-08,3,qc,pct wk flu lab det,quantile,0.5,18.78
2025-01-18,2025-02-08,3,qc,pct wk flu lab det,quantile,0.75,26.785
2025-01-18,2025-02-08,3,qc,pct wk flu lab det,quantile,0.9,32.382000000000005
2025-01-18,2025-02-08,3,qc,pct wk flu lab det,quantile,0.975,41.63949999999998
2025-01-18,2025-02-08,3,on,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-02-08,3,on,pct wk flu lab det,quantile,0.1,0.3019999999999996
2025-01-18,2025-02-08,3,on,pct wk flu lab det,quantile,0.25,9.14
2025-01-18,2025-02-08,3,on,pct wk flu lab det,quantile,0.5,17.53
2025-01-18,2025-02-08,3,on,pct wk flu lab det,quantile,0.75,25.535
2025-01-18,2025-02-08,3,on,pct wk flu lab det,quantile,0.9,31.132000000000005
2025-01-18,2025-02-08,3,on,pct wk flu lab det,quantile,0.975,40.38949999999998
2025-01-18,2025-02-08,3,prairies,pct wk flu lab det,quantile,0.025,0
2025-01-18,2025-02-08,3,prairies,pct wk flu lab det,quantile,0.1,0
2025-01-18,2025-02-08,3,prairies,pct wk flu lab det,quantile,0.25,6.01
2025-01-18,2025-02-08,3,prairies,pct wk flu lab det,quantile,0.5,14.4
2025-01-18,2025-02-08,3,prairies,pct wk flu lab det,quantile,0.75,22.405
2025-01-18,2025-02-08,3,prairies,pct wk flu lab det,quantile,0.9,28.002000000000002
2025-01-18,2025-02-08,3,prairies,pct wk flu lab det,quantile,0.975,37.259499999999974
2025-01-18,2025-02-08,3,bc,pct wk flu lab det,quantile,0.025,5.7364999999999995
2025-01-18,2025-02-08,3,bc,pct wk flu lab det,quantile,0.1,7.931999999999999
2025-01-18,2025-02-08,3,bc,pct wk flu lab det,quantile,0.25,16.77
2025-01-18,2025-02-08,3,bc,pct wk flu lab det,quantile,0.5,25.16
2025-01-18,2025-02-08,3,bc,pct wk flu lab det,quantile,0.75,33.165
2025-01-18,2025-02-08,3,bc,pct wk flu lab det,quantile,0.9,38.762
2025-01-18,2025-02-08,3,bc,pct wk flu lab det,quantile,0.975,48.01949999999998
2025-01-18,2025-02-08,3,territories,pct wk flu lab det,quantile,0.025,1.6765000000000008
2025-01-18,2025-02-08,3,territories,pct wk flu lab det,quantile,0.1,3.872
2025-01-18,2025-02-08,3,territories,pct wk flu lab det,quantile,0.25,12.71
2025-01-18,2025-02-08,3,territories,pct wk flu lab det,quantile,0.5,21.1
2025-01-18,2025-02-08,3,territories,pct wk flu lab det,quantile,0.75,29.105
2025-01-18,2025-02-08,3,territories,pct wk flu lab det,quantile,0.9,34.702000000000005
2025-01-18,2025-02-08,3,territories,pct wk flu lab det,quantile,0.975,43.95949999999998
2025-01-18,2025-01-11,-1,ca,pct wk rsv lab det,quantile,0.025,0.5419999999999998
2025-01-18,2025-01-11,-1,ca,pct wk rsv lab det,quantile,0.1,3.3260000000000005
2025-01-18,2025-01-11,-1,ca,pct wk rsv lab det,quantile,0.25,5.775
2025-01-18,2025-01-11,-1,ca,pct wk rsv lab det,quantile,0.5,9
2025-01-18,2025-01-11,-1,ca,pct wk rsv lab det,quantile,0.75,10.8
2025-01-18,2025-01-11,-1,ca,pct wk rsv lab det,quantile,0.9,10.8
2025-01-18,2025-01-11,-1,ca,pct wk rsv lab det,quantile,0.975,11.145124999999954
2025-01-18,2025-01-11,-1,atlantic,pct wk rsv lab det,quantile,0.025,0.5419999999999998
2025-01-18,2025-01-11,-1,atlantic,pct wk rsv lab det,quantile,0.1,3.3260000000000005
2025-01-18,2025-01-11,-1,atlantic,pct wk rsv lab det,quantile,0.25,5.775
2025-01-18,2025-01-11,-1,atlantic,pct wk rsv lab det,quantile,0.5,9
2025-01-18,2025-01-11,-1,atlantic,pct wk rsv lab det,quantile,0.75,9.7
2025-01-18,2025-01-11,-1,atlantic,pct wk rsv lab det,quantile,0.9,9.7
2025-01-18,2025-01-11,-1,atlantic,pct wk rsv lab det,quantile,0.975,11.145124999999954
2025-01-18,2025-01-11,-1,qc,pct wk rsv lab det,quantile,0.025,1.0419999999999998
2025-01-18,2025-01-11,-1,qc,pct wk rsv lab det,quantile,0.1,3.8260000000000005
2025-01-18,2025-01-11,-1,qc,pct wk rsv lab det,quantile,0.25,6.275
2025-01-18,2025-01-11,-1,qc,pct wk rsv lab det,quantile,0.5,9.5
2025-01-18,2025-01-11,-1,qc,pct wk rsv lab det,quantile,0.75,12.2
2025-01-18,2025-01-11,-1,qc,pct wk rsv lab det,quantile,0.9,12.2
2025-01-18,2025-01-11,-1,qc,pct wk rsv lab det,quantile,0.975,12.2
2025-01-18,2025-01-11,-1,on,pct wk rsv lab det,quantile,0.025,0
2025-01-18,2025-01-11,-1,on,pct wk rsv lab det,quantile,0.1,1.0260000000000007
2025-01-18,2025-01-11,-1,on,pct wk rsv lab det,quantile,0.25,3.4750000000000005
2025-01-18,2025-01-11,-1,on,pct wk rsv lab det,quantile,0.5,6.7
2025-01-18,2025-01-11,-1,on,pct wk rsv lab det,quantile,0.75,7.6
2025-01-18,2025-01-11,-1,on,pct wk rsv lab det,quantile,0.9,7.6
2025-01-18,2025-01-11,-1,on,pct wk rsv lab det,quantile,0.975,9.995124999999954
2025-01-18,2025-01-11,-1,prairies,pct wk rsv lab det,quantile,0.025,3.442
2025-01-18,2025-01-11,-1,prairies,pct wk rsv lab det,quantile,0.1,6.226000000000001
2025-01-18,2025-01-11,-1,prairies,pct wk rsv lab det,quantile,0.25,8.675
2025-01-18,2025-01-11,-1,prairies,pct wk rsv lab det,quantile,0.5,11.9
2025-01-18,2025-01-11,-1,prairies,pct wk rsv lab det,quantile,0.75,13.7
2025-01-18,2025-01-11,-1,prairies,pct wk rsv lab det,quantile,0.9,13.7
2025-01-18,2025-01-11,-1,prairies,pct wk rsv lab det,quantile,0.975,13.7
2025-01-18,2025-01-11,-1,bc,pct wk rsv lab det,quantile,0.025,0.9420000000000002
2025-01-18,2025-01-11,-1,bc,pct wk rsv lab det,quantile,0.1,3.726000000000001
2025-01-18,2025-01-11,-1,bc,pct wk rsv lab det,quantile,0.25,6.175000000000001
2025-01-18,2025-01-11,-1,bc,pct wk rsv lab det,quantile,0.5,9.4
2025-01-18,2025-01-11,-1,bc,pct wk rsv lab det,quantile,0.75,11.4
2025-01-18,2025-01-11,-1,bc,pct wk rsv lab det,quantile,0.9,11.4
2025-01-18,2025-01-11,-1,bc,pct wk rsv lab det,quantile,0.975,11.4
2025-01-18,2025-01-11,-1,territories,pct wk rsv lab det,quantile,0.025,0
2025-01-18,2025-01-11,-1,territories,pct wk rsv lab det,quantile,0.1,0
2025-01-18,2025-01-11,-1,territories,pct wk rsv lab det,quantile,0.25,0
2025-01-18,2025-01-11,-1,territories,pct wk rsv lab det,quantile,0.5,2.3
2025-01-18,2025-01-11,-1,territories,pct wk rsv lab det,quantile,0.75,5.084999999999998
2025-01-18,2025-01-11,-1,territories,pct wk rsv lab det,quantile,0.9,8.771
2025-01-18,2025-01-11,-1,territories,pct wk rsv lab det,quantile,0.975,10.2
2025-01-18,2025-01-18,0,ca,pct wk rsv lab det,quantile,0.025,1.3237500000000022
2025-01-18,2025-01-18,0,ca,pct wk rsv lab det,quantile,0.1,3.854000000000001
2025-01-18,2025-01-18,0,ca,pct wk rsv lab det,quantile,0.25,6.375000000000002
2025-01-18,2025-01-18,0,ca,pct wk rsv lab det,quantile,0.5,9.4
2025-01-18,2025-01-18,0,ca,pct wk rsv lab det,quantile,0.75,10.8
2025-01-18,2025-01-18,0,ca,pct wk rsv lab det,quantile,0.9,11.87175
2025-01-18,2025-01-18,0,ca,pct wk rsv lab det,quantile,0.975,17.364937499999925
2025-01-18,2025-01-18,0,atlantic,pct wk rsv lab det,quantile,0.025,0.9237500000000018
2025-01-18,2025-01-18,0,atlantic,pct wk rsv lab det,quantile,0.1,3.4540000000000006
2025-01-18,2025-01-18,0,atlantic,pct wk rsv lab det,quantile,0.25,5.975000000000001
2025-01-18,2025-01-18,0,atlantic,pct wk rsv lab det,quantile,0.5,9
2025-01-18,2025-01-18,0,atlantic,pct wk rsv lab det,quantile,0.75,9.7
2025-01-18,2025-01-18,0,atlantic,pct wk rsv lab det,quantile,0.9,11.57175
2025-01-18,2025-01-18,0,atlantic,pct wk rsv lab det,quantile,0.975,17.064937499999925
2025-01-18,2025-01-18,0,qc,pct wk rsv lab det,quantile,0.025,3.4337500000000016
2025-01-18,2025-01-18,0,qc,pct wk rsv lab det,quantile,0.1,5.964
2025-01-18,2025-01-18,0,qc,pct wk rsv lab det,quantile,0.25,8.485000000000001
2025-01-18,2025-01-18,0,qc,pct wk rsv lab det,quantile,0.5,11.51
2025-01-18,2025-01-18,0,qc,pct wk rsv lab det,quantile,0.75,12.2
2025-01-18,2025-01-18,0,qc,pct wk rsv lab det,quantile,0.9,13.45425
2025-01-18,2025-01-18,0,qc,pct wk rsv lab det,quantile,0.975,18.947437499999925
2025-01-18,2025-01-18,0,on,pct wk rsv lab det,quantile,0.025,0.8237500000000022
2025-01-18,2025-01-18,0,on,pct wk rsv lab det,quantile,0.1,3.354000000000001
2025-01-18,2025-01-18,0,on,pct wk rsv lab det,quantile,0.25,5.875000000000002
2025-01-18,2025-01-18,0,on,pct wk rsv lab det,quantile,0.5,7.6
