reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2024-12-21,2025-01-11,3,prairies,pct wk flu lab det,quantile,0.9,35.619000000000014
2024-12-21,2025-01-11,3,prairies,pct wk flu lab det,quantile,0.975,46.70149999999996
2024-12-21,2025-01-11,3,bc,pct wk flu lab det,quantile,0.025,6.514999999999997
2024-12-21,2025-01-11,3,bc,pct wk flu lab det,quantile,0.1,8.059999999999999
2024-12-21,2025-01-11,3,bc,pct wk flu lab det,quantile,0.25,15.079999999999998
2024-12-21,2025-01-11,3,bc,pct wk flu lab det,quantile,0.5,25.16
2024-12-21,2025-01-11,3,bc,pct wk flu lab det,quantile,0.75,33.76
2024-12-21,2025-01-11,3,bc,pct wk flu lab det,quantile,0.9,40.09900000000002
2024-12-21,2025-01-11,3,bc,pct wk flu lab det,quantile,0.975,51.18149999999996
2024-12-21,2025-01-11,3,territories,pct wk flu lab det,quantile,0.025,0
2024-12-21,2025-01-11,3,territories,pct wk flu lab det,quantile,0.1,0.29499999999999815
2024-12-21,2025-01-11,3,territories,pct wk flu lab det,quantile,0.25,7.314999999999998
2024-12-21,2025-01-11,3,territories,pct wk flu lab det,quantile,0.5,17.395
2024-12-21,2025-01-11,3,territories,pct wk flu lab det,quantile,0.75,25.994999999999997
2024-12-21,2025-01-11,3,territories,pct wk flu lab det,quantile,0.9,32.33400000000002
2024-12-21,2025-01-11,3,territories,pct wk flu lab det,quantile,0.975,43.41649999999996
2024-12-21,2024-12-14,-1,ca,pct wk rsv lab det,quantile,0.025,2.99
2024-12-21,2024-12-14,-1,ca,pct wk rsv lab det,quantile,0.1,3.7430000000000003
2024-12-21,2024-12-14,-1,ca,pct wk rsv lab det,quantile,0.25,6.0975
2024-12-21,2024-12-14,-1,ca,pct wk rsv lab det,quantile,0.5,9.5
2024-12-21,2024-12-14,-1,ca,pct wk rsv lab det,quantile,0.75,9.5
2024-12-21,2024-12-14,-1,ca,pct wk rsv lab det,quantile,0.9,9.5
2024-12-21,2024-12-14,-1,ca,pct wk rsv lab det,quantile,0.975,9.75374999999999
2024-12-21,2024-12-14,-1,atlantic,pct wk rsv lab det,quantile,0.025,0
2024-12-21,2024-12-14,-1,atlantic,pct wk rsv lab det,quantile,0.1,0
2024-12-21,2024-12-14,-1,atlantic,pct wk rsv lab det,quantile,0.25,2.1975
2024-12-21,2024-12-14,-1,atlantic,pct wk rsv lab det,quantile,0.5,5.6
2024-12-21,2024-12-14,-1,atlantic,pct wk rsv lab det,quantile,0.75,5.6
2024-12-21,2024-12-14,-1,atlantic,pct wk rsv lab det,quantile,0.9,5.6
2024-12-21,2024-12-14,-1,atlantic,pct wk rsv lab det,quantile,0.975,7.803749999999988
2024-12-21,2024-12-14,-1,qc,pct wk rsv lab det,quantile,0.025,6.09
2024-12-21,2024-12-14,-1,qc,pct wk rsv lab det,quantile,0.1,6.843
2024-12-21,2024-12-14,-1,qc,pct wk rsv lab det,quantile,0.25,9.1975
2024-12-21,2024-12-14,-1,qc,pct wk rsv lab det,quantile,0.5,12.6
2024-12-21,2024-12-14,-1,qc,pct wk rsv lab det,quantile,0.75,12.6
2024-12-21,2024-12-14,-1,qc,pct wk rsv lab det,quantile,0.9,12.6
2024-12-21,2024-12-14,-1,qc,pct wk rsv lab det,quantile,0.975,12.6
2024-12-21,2024-12-14,-1,on,pct wk rsv lab det,quantile,0.025,0.5899999999999999
2024-12-21,2024-12-14,-1,on,pct wk rsv lab det,quantile,0.1,1.343
2024-12-21,2024-12-14,-1,on,pct wk rsv lab det,quantile,0.25,3.6975
2024-12-21,2024-12-14,-1,on,pct wk rsv lab det,quantile,0.5,7.1
2024-12-21,2024-12-14,-1,on,pct wk rsv lab det,quantile,0.75,7.1
2024-12-21,2024-12-14,-1,on,pct wk rsv lab det,quantile,0.9,7.1
2024-12-21,2024-12-14,-1,on,pct wk rsv lab det,quantile,0.975,8.553749999999988
2024-12-21,2024-12-14,-1,prairies,pct wk rsv lab det,quantile,0.025,4.09
2024-12-21,2024-12-14,-1,prairies,pct wk rsv lab det,quantile,0.1,4.843
2024-12-21,2024-12-14,-1,prairies,pct wk rsv lab det,quantile,0.25,7.1975
2024-12-21,2024-12-14,-1,prairies,pct wk rsv lab det,quantile,0.5,10.6
2024-12-21,2024-12-14,-1,prairies,pct wk rsv lab det,quantile,0.75,10.6
2024-12-21,2024-12-14,-1,prairies,pct wk rsv lab det,quantile,0.9,10.6
2024-12-21,2024-12-14,-1,prairies,pct wk rsv lab det,quantile,0.975,10.6
2024-12-21,2024-12-14,-1,bc,pct wk rsv lab det,quantile,0.025,3.790000000000001
2024-12-21,2024-12-14,-1,bc,pct wk rsv lab det,quantile,0.1,4.543000000000001
2024-12-21,2024-12-14,-1,bc,pct wk rsv lab det,quantile,0.25,6.897500000000001
2024-12-21,2024-12-14,-1,bc,pct wk rsv lab det,quantile,0.5,10.3
2024-12-21,2024-12-14,-1,bc,pct wk rsv lab det,quantile,0.75,10.4
2024-12-21,2024-12-14,-1,bc,pct wk rsv lab det,quantile,0.9,10.4
2024-12-21,2024-12-14,-1,bc,pct wk rsv lab det,quantile,0.975,10.4
2024-12-21,2024-12-14,-1,territories,pct wk rsv lab det,quantile,0.025,0
2024-12-21,2024-12-14,-1,territories,pct wk rsv lab det,quantile,0.1,0
2024-12-21,2024-12-14,-1,territories,pct wk rsv lab det,quantile,0.25,0
2024-12-21,2024-12-14,-1,territories,pct wk rsv lab det,quantile,0.5,1.3
2024-12-21,2024-12-14,-1,territories,pct wk rsv lab det,quantile,0.75,2.6
2024-12-21,2024-12-14,-1,territories,pct wk rsv lab det,quantile,0.9,3.2915000000000014
2024-12-21,2024-12-14,-1,territories,pct wk rsv lab det,quantile,0.975,5.653749999999989
2024-12-21,2024-12-21,0,ca,pct wk rsv lab det,quantile,0.025,0.6500000000000004
2024-12-21,2024-12-21,0,ca,pct wk rsv lab det,quantile,0.1,1.7530000000000001
2024-12-21,2024-12-21,0,ca,pct wk rsv lab det,quantile,0.25,4.7475000000000005
2024-12-21,2024-12-21,0,ca,pct wk rsv lab det,quantile,0.5,7.76
2024-12-21,2024-12-21,0,ca,pct wk rsv lab det,quantile,0.75,9.5
2024-12-21,2024-12-21,0,ca,pct wk rsv lab det,quantile,0.9,9.9375
2024-12-21,2024-12-21,0,ca,pct wk rsv lab det,quantile,0.975,13.241812499999993
2024-12-21,2024-12-21,0,atlantic,pct wk rsv lab det,quantile,0.025,0
2024-12-21,2024-12-21,0,atlantic,pct wk rsv lab det,quantile,0.1,0
2024-12-21,2024-12-21,0,atlantic,pct wk rsv lab det,quantile,0.25,2.397500000000001
2024-12-21,2024-12-21,0,atlantic,pct wk rsv lab det,quantile,0.5,5.41
2024-12-21,2024-12-21,0,atlantic,pct wk rsv lab det,quantile,0.75,6.2250000000000005
2024-12-21,2024-12-21,0,atlantic,pct wk rsv lab det,quantile,0.9,8.175
2024-12-21,2024-12-21,0,atlantic,pct wk rsv lab det,quantile,0.975,11.479312499999992
2024-12-21,2024-12-21,0,qc,pct wk rsv lab det,quantile,0.025,3.24
2024-12-21,2024-12-21,0,qc,pct wk rsv lab det,quantile,0.1,4.343
2024-12-21,2024-12-21,0,qc,pct wk rsv lab det,quantile,0.25,7.3375
2024-12-21,2024-12-21,0,qc,pct wk rsv lab det,quantile,0.5,10.35
2024-12-21,2024-12-21,0,qc,pct wk rsv lab det,quantile,0.75,12.6
2024-12-21,2024-12-21,0,qc,pct wk rsv lab det,quantile,0.9,12.6
2024-12-21,2024-12-21,0,qc,pct wk rsv lab det,quantile,0.975,15.18431249999999
2024-12-21,2024-12-21,0,on,pct wk rsv lab det,quantile,0.025,1.08
2024-12-21,2024-12-21,0,on,pct wk rsv lab det,quantile,0.1,2.183
2024-12-21,2024-12-21,0,on,pct wk rsv lab det,quantile,0.25,5.1775
2024-12-21,2024-12-21,0,on,pct wk rsv lab det,quantile,0.5,7.1
