time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
2014-08-23,province,sk,124.0,0.0,0.0,124.0,0.0,124.0,124.0,2.0,124.0,0.0,124.0,37.0,124.0,0.0,3.0,0.0,0.0,0.0,0.0,2.4193548387096775,0.0,1.6129032258064515,29.838709677419356,0.0,0.0
2014-06-14,province,bc,82.0,5.002,2.0008,82.0,1.0004,48.0,48.0,0.9984,48.0,2.0016,48.0,9.9984,48.0,0.0,2.0016,7.0028,0.0,4.17,1.22,4.17,8.54,2.08,20.83,6.1,2.44
2014-06-07,province,on,745.0,9.0145,9.0145,809.0,8.0091,704.0,704.0,10.9824,665.0,6.982500000000001,337.0,43.0012,211.0,0.9916999999999998,43.0144,18.029,0.47,1.05,0.99,6.11,2.42,1.56,12.76,1.21,1.21
2014-03-22,province,on,1673.0,55.0417,198.0832,1639.0,156.03279999999998,1375.0,1375.0,17.05,1333.0,101.97449999999999,559.0,13.975000000000001,337.0,29.993000000000002,11.0,253.1249,8.9,7.65,9.52,0.8,15.129999999999999,1.24,2.5,3.29,11.84
2013-10-05,province,on,660.0,0.99,0.0,651.0,3.9711,601.0,601.0,6.9716,576.0,0.9792000000000001,295.0,69.0005,216.0,2.0088000000000004,23.0183,0.99,0.93,0.17,0.61,3.83,0.15,1.16,23.39,0.15,0.0
2014-06-07,province,qc,505.0,2.02,3.9895000000000005,492.0,6.9864,377.0,389.0,11.981200000000001,300.0,6.99,0.0,0.0,298.0,1.0132,13.0065,6.009500000000001,0.34,2.33,1.42,3.45,1.1900000000000002,3.08,0.0,0.4,0.79
2014-03-22,province,qc,1929.0,32.9859,196.95090000000002,1134.0,147.987,610.0,634.0,29.988200000000003,468.0,41.9796,0.0,0.0,455.0,13.013,5.978,229.9368,2.86,8.97,13.05,0.98,11.92,4.73,0.0,1.71,10.21
2013-10-05,province,bc,104.0,0.0,0.9984,104.0,0.0,39.0,39.0,0.0,39.0,0.0,39.0,15.9978,39.0,0.9984000000000001,2.0007,0.9984,2.56,0.0,0.0,5.13,0.96,0.0,41.02,0.0,0.96
2014-06-14,nation,ca,2003.0,18.027,36.054,1938.0,41.0856,1663.0,1668.0,60.04800000000001,1430.0,16.016000000000002,914.0,167.9932,1053.0,10.003499999999999,116.0774,54.081,0.95,1.12,2.12,6.98,2.7,3.6,18.38,0.9,1.8
2014-03-29,nation,ca,5000.0,144.0,552.0,4031.0,440.9914,2943.0,2951.0,64.0367,2667.0,241.89690000000002,1508.0,145.9744,1665.0,61.93800000000001,48.8538,696.0,3.72,9.07,10.94,1.66,13.919999999999998,2.17,9.68,2.88,11.04
2013-10-05,nation,ca,1847.0,4.063400000000001,2.0317000000000003,1834.0,8.069600000000001,1645.0,1657.0,20.049699999999998,1445.0,6.935999999999999,890.0,299.04,961.0,4.0362,67.93849999999999,6.0951,0.42,0.48,0.44,4.13,0.33,1.21,33.6,0.22,0.11
2014-03-29,province,bc,238.0,14.994,21.9912,238.0,28.9884,65.0,65.0,0.0,65.0,8.0015,65.0,3.9975000000000005,65.0,1.0010000000000001,1.0010000000000001,36.9852,1.54,12.31,12.18,1.54,15.54,0.0,6.15,6.3,9.24
